Public Master's / FY2007 																																					
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of West Georgia Foundation, Inc. (Carrollton, GA) "	"$49,283 "	$0 	$0 	$317 	$0 	"$28,072 "	"$7,143 "	$0 	"$173,794 "	5.00%	4.90%	4.40%	84.20%	19.20%	"48,297"	"2,394"	"$571,175 "	235	"$96,270 "	113	"$147,928 "	348	"$244,198 "	"$1,134,665 "	"$8,539 "	"$181,100 "	$200 	"$119,267 "	"$69,423 "	"$235,019 "	"$96,270 "	"$783,462 "	"$2,979,954 "	"$3,017,346 "	--	--	--
"University of Wisconsin Oshkosh (Oshkosh, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Eau Claire (Eau Claire, WI) "	--	--	--	--	--	--	--	"$655,282 "	"$1,030,509 "	11.00%	11.00%	11.30%	53.90%	22.70%	"71,542"	"7,847"	"$1,068,709 "	--	--	--	--	--	--	"$1,404,005 "	"$11,752 "	"$862,624 "	--	"$847,624 "	--	"$1,364,430 "	--	"$4,587,168 "	"$4,707,396 "	"$4,744,696 "	--	--	--
"University of Wisconsin-La Crosse (La Crosse, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Platteville (Platteville, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-River Falls (River Falls, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Stevens Point (Stevens Point, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Stout (Menomonie, WI) "	--	--	--	--	--	--	--	--	--	8.30%	--	--	51.40%	41.50%	"49,298"	"4,068"	--	--	--	--	--	--	--	"$155,780 "	"$11,478 "	"$225,367 "	--	--	--	--	--	"$618,640 "	"$1,476,422 "	"$1,483,982 "	--	--	--
"University of Wisconsin-Superior (Superior, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Whitewater (Whitewater, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Valdosta State University (Valdosta, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Virginia State University (Petersburg, VA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Washburn University of Topeka (Topeka, KS) "	"$390,420 "	$0 	$0 	"$5,484 "	"$7,424 "	"$149,496 "	"$58,222 "	"$7,677 "	"$870,228 "	8.90%	8.20%	--	84.20%	33.90%	"41,729"	"3,719"	"$3,094,802 "	--	--	--	--	--	--	"$1,008,393 "	"$10,297 "	"$1,127,436 "	$120 	"$767,736 "	"$53,070 "	"$576,985 "	"$154,837 "	"$3,538,655 "	"$9,137,353 "	"$9,137,353 "	--	--	--
"Wayne State College (Wayne, NE) "	--	--	--	--	--	--	--	--	--	16.70%	--	--	94.80%	41.10%	"21,749"	"3,638"	--	--	--	--	--	--	--	"$331,846 "	"$9,724 "	"$524,933 "	--	--	--	--	--	"$894,513 "	"$1,773,775 "	"$1,818,872 "	--	--	--
"Weber State University (Ogden, UT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"West Chester Univ. of Pennsylvania (West Chester, PA) "	"$80,383 "	$75 	$50 	$715 	$0 	"$33,032 "	"$16,157 "	"$23,564 "	"$296,116 "	7.20%	7.20%	7.20%	80.80%	27.40%	"72,270"	"5,169"	"$1,037,374 "	0	$0 	0	$0 	0	$0 	"$822,299 "	"$10,694 "	"$772,933 "	$0 	"$550,182 "	"$1,075 "	"$287,649 "	"$19,052 "	"$1,401,171 "	"$3,788,894 "	"$3,910,088 "	--	--	--
"West Texas A&M University (Canyon, TX) "	"$19,024 "	$0 	$100 	"$27,596 "	$0 	"$149,249 "	"$44,355 "	"$96,697 "	"$388,895 "	2.30%	--	1.80%	89.40%	9.10%	"54,805"	"1,241"	"$796,068 "	383	"$88,401 "	0	$0 	383	"$88,401 "	"$1,144,198 "	"$10,363 "	"$6,296,362 "	$0 	"$69,589 "	"$28,882 "	"$700,423 "	"$89,191 "	"$1,444,668 "	"$8,771,416 "	"$8,771,416 "	--	--	--
"Western Carolina University (Cullowhee, NC) "	"$14,556 "	$0 	$0 	$750 	$0 	"$23,522 "	"$82,056 "	"$47,759 "	"$403,583 "	4.00%	--	3.70%	24.10%	16.90%	"41,235"	"1,630"	"$878,021 "	360	"$181,170 "	0	$0 	360	"$181,170 "	"$1,090,870 "	"$13,870 "	"$1,107,801 "	"$5,500 "	"$1,019,001 "	"$25,106 "	"$1,001,760 "	"$179,770 "	"$3,565,913 "	"$5,186,033 "	"$6,022,583 "	--	--	--
"Western Connecticut State University (Danbury, CT) "	"$16,162 "	$0 	$0 	$125 	$270 	"$28,277 "	"$2,250 "	"$16,646 "	"$139,971 "	5.30%	--	5.20%	89.40%	17.70%	"26,684"	"1,426"	"$218,139 "	0	"$149,153 "	0	$0 	0	"$149,153 "	"$337,956 "	"$11,763 "	"$69,375 "	$0 	"$68,875 "	"$1,300 "	"$225,981 "	"$153,088 "	"$779,242 "	"$1,235,020 "	"$1,235,020 "	--	--	--
"Western Illinois University (Macomb, IL) "	"$377,475 "	$0 	$100 	"$10,762 "	$25 	"$214,269 "	"$99,497 "	"$52,810 "	"$846,866 "	8.50%	--	--	83.90%	57.60%	"98,138"	"8,376"	"$1,945,498 "	--	--	--	--	--	--	"$571,143 "	"$11,605 "	"$109,340 "	"$3,500 "	"$75,640 "	"$76,989 "	"$513,872 "	"$317,853 "	"$1,976,222 "	"$3,379,920 "	"$3,392,172 "	--	--	--
"Western Kentucky University (Bowling Green, KY) "	--	--	--	--	--	--	--	--	--	16.30%	--	--	100.00%	30.00%	"70,078"	"11,452"	--	--	--	--	--	--	--	"$7,505,918 "	"$12,969 "	"$794,848 "	--	--	--	--	--	"$8,637,178 "	"$17,555,696 "	"$19,383,781 "	--	--	--
"Western New Mexico University (Silver City, NM) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Western Oregon University (Monmouth, OR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Western Washington University (Bellingham, WA) "	"$418,093 "	"$9,454 "	"$10,308 "	"$10,640 "	$100 	"$79,009 "	"$90,450 "	"$125,268 "	"$775,445 "	7.80%	7.50%	7.40%	89.60%	29.50%	"83,500"	"6,501"	"$1,163,855 "	"1,843"	"$522,421 "	0	$0 	"1,843"	"$522,421 "	"$959,347 "	"$16,862 "	"$296,216 "	"$26,025 "	"$285,820 "	"$102,885 "	"$854,346 "	"$522,421 "	"$3,052,268 "	"$3,946,162 "	"$4,016,460 "	--	--	--
"Westfield State College (Westfield, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"William Paterson University (Wayne, NJ) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Winthrop University (Rock Hill, SC) "	--	--	--	--	--	--	--	--	--	10.50%	--	--	91.60%	37.80%	"38,020"	"3,975"	--	--	--	--	--	--	--	"$421,573 "	"$12,782 "	"$204,769 "	--	--	--	--	--	"$1,223,506 "	"$1,842,825 "	"$1,857,265 "	--	--	--
"Worcester State College (Worcester, MA) "	"$2,565 "	$0 	$0 	$0 	$0 	"$40,350 "	"$10,588 "	"$29,920 "	"$260,070 "	8.70%	10.30%	7.60%	100.00%	28.00%	"29,676"	"2,578"	"$366,486 "	0	$0 	0	$0 	0	$0 	"$387,270 "	"$5,938 "	"$408,734 "	$0 	"$321,825 "	"$8,425 "	"$303,443 "	"$44,561 "	"$977,004 "	"$1,309,640 "	"$1,408,177 "	--	--	--
"Youngstown State University (Youngstown, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																					
Mean	"$139,518 "	"$1,604 "	"$2,030 "	"$4,761 "	"$13,580 "	"$85,969 "	"$82,492 "	"$150,088 "	"$762,667 "	7.10%	7.00%	6.90%	77.40%	24.30%	"55,760"	"3,627"	"$1,295,723 "	692	"$355,991 "	24	"$99,887 "	714	"$451,882 "	"$1,079,495 "	"$12,250 "	"$1,192,709 "	"$11,906 "	"$598,829 "	"$104,773 "	"$755,695 "	"$320,344 "	"$3,090,115 "	"$5,506,894 "	"$5,591,939 "	--	--	--
Max Value	"$1,861,016 "	"$50,000 "	"$76,812 "	"$100,289 "	"$394,778 "	"$998,471 "	"$994,269 "	"$4,298,621 "	"$8,088,640 "	22.30%	19.40%	86.70%	100.00%	78.20%	"210,700"	"15,408"	"$13,291,829 "	"4,847"	"$3,373,597 "	324	"$3,671,227 "	"4,909"	"$7,044,824 "	"$7,505,918 "	"$22,918 "	"$17,250,000 "	"$249,530 "	"$3,532,495 "	"$1,232,970 "	"$4,076,750 "	"$3,373,597 "	"$45,594,898 "	"$45,594,898 "	"$45,594,898 "	--	--	--
75th Percentile	"$166,245 "	$0 	$100 	"$4,440 "	"$1,018 "	"$79,009 "	"$76,616 "	"$65,632 "	"$732,603 "	9.70%	10.30%	8.40%	96.20%	34.70%	"72,270"	"4,937"	"$1,485,702 "	"1,027"	"$391,937 "	14	"$25,250 "	"1,031"	"$445,839 "	"$1,268,735 "	"$13,613 "	"$1,244,692 "	"$5,542 "	"$847,624 "	"$97,389 "	"$987,127 "	"$293,174 "	"$3,872,873 "	"$6,972,223 "	"$7,075,658 "	--	--	--
50th Percentile (median)	"$36,987 "	$0 	$0 	"$1,054 "	$0 	"$41,161 "	"$26,339 "	"$22,143 "	"$408,208 "	6.10%	5.90%	5.60%	87.90%	23.10%	"47,538"	"3,259"	"$778,584 "	393	"$145,591 "	0	$0 	396	"$179,308 "	"$629,619 "	"$11,971 "	"$517,726 "	$450 	"$297,322 "	"$29,074 "	"$477,953 "	"$135,032 "	"$1,935,799 "	"$3,399,869 "	"$3,416,073 "	--	--	--
25th Percentile	"$7,870 "	$0 	$0 	$155 	$0 	"$13,613 "	"$6,579 "	"$3,475 "	"$184,461 "	3.90%	3.50%	3.20%	63.40%	10.50%	"27,347"	"1,392"	"$400,087 "	106	"$27,275 "	0	$0 	107	"$28,940 "	"$327,199 "	"$10,519 "	"$158,895 "	$0 	"$90,750 "	"$3,863 "	"$225,981 "	"$41,508 "	"$1,095,326 "	"$1,773,775 "	"$1,802,547 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$16,267 "	0.30%	0.40%	0.30%	1.00%	0.30%	"7,000"	72	"$16,932 "	0	$0 	0	$0 	0	$0 	"$27,645 "	$312 	"$10,675 "	$0 	"$10,341 "	$0 	"$16,469 "	$0 	"$209,693 "	"$301,171 "	"$301,171 "	--	--	--
Number of Institutions	120	120	120	120	120	120	120	121	125	153	60	114	153	153	153	153	125	99	100	95	96	99	100	153	153	153	119	125	120	125	120	153	153	153	0	0	0
Reporting Valid (non-null) Data																																					
Total Number of Institutions	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247	247
																																					
©2010 CAE	Privacy Policy - Disclaimer 																																				
