unitid,line,efres01,efres02,efres03,efres04,efres05,centers
"230995","19","2","2","0","0","0","0"
"230995","22","1","1","0","0","2","0"
"230995","23","24","24","3","0","2","0"
"230995","24","5","5","0","0","1","0"
"230995","25","163","153","16","0","10","0"
"230995","26","3","3","0","0","1","0"
"230995","27","2","2","0","0","0","0"
"230995","29","0","0","0","0","1","0"
"230995","30","0","0","0","0","1","0"
"230995","32","1","1","0","0","0","0"
"230995","33","26","17","8","0","2","0"
"230995","34","32","29","0","0","3","0"
"230995","35","0","0","0","0","1","0"
"230995","36","95","88","6","0","10","0"
"230995","37","2","2","0","0","0","0"
"230995","39","6","6","0","0","1","0"
"230995","40","1","1","0","0","0","0"
"230995","41","2","2","0","0","0","0"
"230995","42","14","13","1","0","3","0"
"230995","44","8","7","0","0","1","0"
"230995","45","1","1","0","0","0","0"
"230995","47","1","1","0","0","1","0"
"230995","48","3","3","0","0","1","0"
"230995","49","0","0","0","0","1","0"
"230995","50","86","43","69","0","11","0"
"230995","51","8","7","2","0","1","0"
"230995","53","2","2","0","0","0","0"
"230995","54","2","2","0","0","0","0"
"230995","55","3","3","0","0","2","0"
"230995","64","5","2","2","0","5","0"
"230995","65","581","488","120","0","69","0"
"231040","50","9","0","0","0","0","0"
"231040","65","9","0","0","0","0","0"
"231059","8","1","0","0","0","0","0"
"231059","9","38","0","6","0","0","0"
"231059","12","1","0","0","0","0","0"
"231059","18","1","0","0","0","0","0"
"231059","23","18","0","1","0","0","0"
"231059","24","2","0","1","0","0","0"
"231059","25","149","0","15","0","3","0"
"231059","26","1","0","0","0","0","0"
"231059","33","29","0","1","0","2","0"
"231059","34","17","0","4","0","0","0"
"231059","36","71","0","11","0","0","0"
"231059","37","1","0","0","0","0","0"
"231059","42","4","0","1","0","0","0"
"231059","44","13","0","0","0","0","0"
"231059","48","1","0","0","0","0","0"
"231059","50","51","0","16","0","20","0"
"231059","59","0","0","1","0","0","0"
"231059","64","6","0","7","0","5","0"
"231059","65","404","0","64","0","30","0"
"231068","1","0","0","1","0","0","0"
"231068","2","0","0","0","0","1","0"
"231068","4","0","0","1","0","0","0"
"231068","6","0","0","35","0","5","0"
"231068","8","0","0","3","0","1","0"
"231068","9","0","0","11","0","2","0"
"231068","10","0","0","1","0","1","0"
"231068","11","0","0","1","0","0","0"
"231068","12","0","0","3","0","0","0"
"231068","13","0","0","4","0","1","0"
"231068","16","0","0","1","0","0","0"
"231068","17","0","0","7","0","1","0"
"231068","18","0","0","1","0","2","0"
"231068","19","0","0","1","0","0","0"
"231068","21","0","0","0","0","1","0"
"231068","22","0","0","2","0","0","0"
"231068","23","0","0","3","0","2","0"
"231068","24","0","0","8","0","0","0"
"231068","25","0","0","11","0","7","0"
"231068","26","0","0","4","0","0","0"
"231068","27","0","0","9","0","2","0"
"231068","29","0","0","2","0","0","0"
"231068","30","0","0","1","0","0","0"
"231068","31","0","0","1","0","0","0"
"231068","33","0","0","1","0","5","0"
"231068","34","0","0","10","0","6","0"
"231068","35","0","0","2","0","0","0"
"231068","36","0","0","30","0","11","0"
"231068","37","0","0","8","0","2","0"
"231068","39","0","0","6","0","3","0"
"231068","41","0","0","2","0","1","0"
"231068","42","0","0","6","0","5","0"
"231068","44","0","0","2","0","1","0"
"231068","47","0","0","0","0","1","0"
"231068","48","0","0","6","0","0","0"
"231068","50","0","0","10","0","3","0"
"231068","51","0","0","2","0","2","0"
"231068","53","0","0","2","0","5","0"
"231068","54","0","0","1","0","0","0"
"231068","55","0","0","4","0","2","0"
"231068","56","0","0","1","0","0","0"
"231068","64","0","0","123","0","18","0"
"231068","65","0","0","327","0","91","0"
"231077","9","5","4","0","0","0","0"
"231077","23","1","1","0","0","0","0"
"231077","24","1","1","0","0","0","0"
"231077","25","4","4","0","0","0","0"
"231077","34","3","2","0","0","0","0"
"231077","36","6","6","0","0","0","0"
"231077","50","46","23","0","0","12","0"
"231077","64","1","0","0","0","0","0"
"231077","65","67","41","0","0","12","0"
"231086","9","14","11","1","0","0","0"
"231086","12","1","0","0","0","0","0"
"231086","23","1","1","0","0","0","0"
"231086","25","12","10","4","0","0","0"
"231086","33","6","4","0","0","0","0"
"231086","34","11","11","1","0","0","0"
"231086","36","31","22","2","0","0","0"
"231086","42","1","1","1","0","0","0"
"231086","44","1","1","0","0","0","0"
"231086","45","1","0","0","0","0","0"
"231086","50","21","10","6","0","0","0"
"231086","64","1","0","0","0","0","0"
"231086","65","101","71","15","0","0","0"
"231095","2","1","0","0","0","0","0"
"231095","9","3","2","2","0","0","0"
"231095","11","1","1","0","0","0","0"
"231095","17","2","2","1","0","0","0"
"231095","18","1","1","0","0","0","0"
"231095","23","1","1","0","0","0","0"
"231095","24","1","1","2","0","0","0"
"231095","25","5","4","0","0","0","0"
"231095","26","2","2","0","0","0","0"
"231095","28","1","0","0","0","0","0"
"231095","33","2","1","3","0","0","0"
"231095","34","3","1","0","0","0","0"
"231095","36","3","3","1","0","0","0"
"231095","39","0","0","1","0","0","0"
"231095","42","1","0","1","0","0","0"
"231095","45","1","1","0","0","0","0"
"231095","50","4","2","0","0","0","0"
"231095","51","2","2","0","0","0","0"
"231095","65","34","24","11","0","0","0"
"231110","9","3","3","4","0","0","0"
"231110","17","1","1","0","0","0","0"
"231110","23","4","4","0","0","0","0"
"231110","24","1","1","0","0","0","0"
"231110","25","12","12","4","0","0","0"
"231110","33","6","5","0","0","0","0"
"231110","34","5","5","0","0","0","0"
"231110","36","9","8","4","0","0","0"
"231110","42","0","0","1","0","0","0"
"231110","44","1","1","0","0","0","0"
"231110","48","1","1","0","0","0","0"
"231110","50","92","67","109","0","0","0"
"231110","64","1","0","0","0","0","0"
"231110","65","136","108","122","0","0","0"
"231165","9","16","15","1","0","0","0"
"231165","23","15","11","0","0","0","0"
"231165","25","13","10","3","0","0","0"
"231165","33","9","8","0","0","0","0"
"231165","34","5","3","0","0","0","0"
"231165","36","11","8","3","0","0","0"
"231165","44","2","2","0","0","0","0"
"231165","50","232","164","15","0","0","0"
"231165","64","2","0","0","0","0","0"
"231165","65","305","221","22","0","0","0"
"231174","1","2","2","0","0","1","0"
"231174","2","1","1","0","0","1","0"
"231174","4","1","1","0","0","0","0"
"231174","6","3","3","0","2","7","0"
"231174","8","9","9","0","0","1","0"
"231174","9","180","178","3","5","2","0"
"231174","10","1","1","0","0","1","0"
"231174","11","4","3","1","0","0","0"
"231174","12","8","8","1","1","0","0"
"231174","13","5","5","0","0","0","0"
"231174","16","2","2","0","0","0","0"
"231174","17","23","22","0","0","2","0"
"231174","18","2","2","0","0","1","0"
"231174","21","1","1","0","0","0","0"
"231174","22","2","2","0","0","1","0"
"231174","23","43","43","2","15","1","0"
"231174","24","30","30","1","1","1","0"
"231174","25","290","285","5","4","13","0"
"231174","26","4","4","0","1","1","0"
"231174","27","4","4","0","0","1","0"
"231174","29","1","1","0","0","0","0"
"231174","33","51","50","2","0","3","0"
"231174","34","116","115","1","0","9","0"
"231174","35","0","0","0","0","1","0"
"231174","36","332","329","3","17","22","0"
"231174","37","2","2","0","0","0","0"
"231174","39","18","18","0","0","3","0"
"231174","40","0","0","0","0","2","0"
"231174","41","1","1","0","0","1","0"
"231174","42","65","65","1","0","3","0"
"231174","44","38","38","0","6","1","0"
"231174","45","1","1","0","0","0","0"
"231174","47","2","2","0","0","0","0"
"231174","48","4","3","0","0","0","0"
"231174","50","857","793","213","40","147","0"
"231174","51","10","10","0","1","2","0"
"231174","53","3","3","0","0","0","0"
"231174","54","2","2","0","0","0","0"
"231174","55","2","2","0","0","2","0"
"231174","59","1","1","0","0","0","0"
"231174","61","0","0","0","0","2","0"
"231174","64","11","10","0","0","10","0"
"231174","65","2132","2052","233","93","242","0"
"231837","51","88","60","70","0","0","0"
"231837","54","1","1","0","0","0","0"
"231837","65","89","61","70","0","0","0"
"231891","13","1","1","0","0","0","1"
"231891","23","1","0","0","0","0","1"
"231891","25","1","0","0","0","0","1"
"231891","37","1","0","0","0","0","1"
"231891","39","1","0","0","0","0","1"
"231891","51","17","8","0","0","0","1"
"231891","55","1","0","0","0","0","1"
"231891","65","23","9","0","0","0","0"
"231907","51","8","0","0","0","0","0"
"231907","65","8","0","0","0","0","0"
"232414","1","0","0","1","0","0","0"
"232414","6","1","1","0","0","0","0"
"232414","13","1","0","1","0","0","0"
"232414","29","1","0","0","0","0","0"
"232414","36","4","3","1","0","0","0"
"232414","42","3","0","1","0","0","0"
"232414","48","1","1","0","0","0","0"
"232414","51","499","285","182","0","0","0"
"232414","53","0","0","1","0","0","0"
"232414","64","2","1","0","0","0","0"
"232414","65","512","291","187","0","0","0"
"232423","1","2","2","0","0","0","0"
"232423","6","6","6","4","0","0","0"
"232423","9","14","14","2","0","1","0"
"232423","10","27","27","0","0","0","0"
"232423","11","4","4","2","0","0","0"
"232423","12","7","7","3","0","0","0"
"232423","13","3","3","2","0","0","0"
"232423","16","2","2","0","0","0","0"
"232423","17","4","4","1","0","0","0"
"232423","18","0","0","1","0","0","0"
"232423","19","1","1","0","0","0","0"
"232423","20","1","1","0","0","1","0"
"232423","22","1","1","0","0","0","0"
"232423","23","3","3","0","0","0","0"
"232423","24","184","184","66","0","1","0"
"232423","25","1","1","2","0","0","0"
"232423","26","0","0","1","0","0","0"
"232423","28","1","1","0","0","0","0"
"232423","29","1","1","0","0","0","0"
"232423","31","1","1","0","0","0","0"
"232423","33","2","2","2","0","0","0"
"232423","34","86","85","30","0","1","0"
"232423","35","0","0","1","0","0","0"
"232423","36","46","46","19","0","2","0"
"232423","37","2","2","0","0","0","0"
"232423","39","2","2","2","0","0","0"
"232423","40","2","2","0","0","0","0"
"232423","42","88","87","17","0","0","0"
"232423","45","0","0","1","0","0","0"
"232423","46","1","1","0","0","0","0"
"232423","47","2","2","1","0","0","0"
"232423","48","3","3","0","0","0","0"
"232423","49","1","1","0","0","0","0"
"232423","50","3","3","0","0","0","0"
"232423","51","1376","1373","459","0","176","0"
"232423","54","9","9","3","0","0","0"
"232423","55","0","0","1","0","0","0"
"232423","63","4","4","1","0","29","0"
"232423","64","7","3","0","0","0","0"
"232423","65","1897","1888","621","0","211","0"
"232450","12","0","0","1","0","0","0"
"232450","13","1","1","2","0","0","0"
"232450","21","1","1","0","0","0","0"
"232450","37","1","1","0","0","0","0"
"232450","42","1","0","0","0","0","0"
"232450","47","0","0","1","0","0","0"
"232450","51","223","148","55","0","0","0"
"232450","64","1","1","0","0","0","0"
"232450","65","228","152","59","0","0","0"
"232469","51","44","3","12","0","0","0"
"232469","65","44","3","12","0","0","0"
"232557","51","380","255","100","12","13","0"
"232557","57","1110","0","0","30","109","0"
"232557","65","1490","255","100","42","122","0"
"232566","4","0","0","1","0","0","0"
"232566","9","1","1","0","0","0","0"
"232566","10","1","1","0","0","0","0"
"232566","12","1","1","2","0","0","0"
"232566","13","1","1","0","0","0","0"
"232566","17","2","2","0","0","0","0"
"232566","20","1","1","0","0","0","0"
"232566","21","1","1","0","0","0","0"
"232566","22","1","0","0","0","0","0"
"232566","24","11","11","5","0","0","0"
"232566","25","1","1","0","0","0","0"
"232566","29","2","2","0","0","0","0"
"232566","33","1","1","0","0","0","0"
"232566","34","14","14","3","0","0","0"
"232566","36","13","13","0","0","0","0"
"232566","37","1","1","0","0","0","0"
"232566","39","1","1","0","0","0","0"
"232566","42","10","10","0","0","0","0"
"232566","51","690","665","152","0","3","0"
"232566","64","2","1","0","0","0","0"
"232566","65","755","728","163","0","3","0"
"232575","17","0","0","1","0","0","0"
"232575","26","1","1","0","0","0","0"
"232575","42","2","1","1","0","0","0"
"232575","51","273","193","66","0","0","0"
"232575","54","2","0","1","0","0","0"
"232575","65","278","195","69","0","0","0"
"232593","37","2","1","0","0","0","0"
"232593","51","16","5","0","0","0","0"
"232593","65","18","6","0","0","0","0"
"232609","6","1","1","0","0","0","0"
"232609","9","38","38","0","0","0","0"
"232609","10","14","14","0","0","0","0"
"232609","11","1","1","0","0","0","0"
"232609","12","9","9","1","0","0","0"
"232609","13","2","2","0","0","0","0"
"232609","17","2","2","0","0","0","0"
"232609","21","1","1","0","0","0","0"
"232609","24","43","43","2","0","0","0"
"232609","25","7","7","0","0","1","0"
"232609","26","0","0","1","0","0","0"
"232609","33","3","3","0","0","0","0"
"232609","34","106","106","1","0","0","0"
"232609","36","47","47","2","0","1","0"
"232609","39","3","3","0","0","0","0"
"232609","42","30","30","0","0","0","0"
"232609","44","1","1","0","0","0","0"
"232609","50","1","1","0","0","0","0"
"232609","51","123","109","76","0","48","0"
"232609","55","1","1","0","0","0","0"
"232609","64","3","0","1","0","2","0"
"232609","65","436","419","84","0","52","0"
"232672","1","2","2","0","0","0","0"
"232672","5","0","0","1","0","0","0"
"232672","9","1","1","0","0","0","0"
"232672","11","2","2","0","0","0","0"
"232672","12","3","3","1","0","0","0"
"232672","13","9","9","0","0","0","0"
"232672","17","1","1","0","0","0","0"
"232672","21","1","1","0","0","0","0"
"232672","22","3","3","1","0","0","0"
"232672","24","11","11","2","0","0","0"
"232672","26","2","2","0","0","0","0"
"232672","28","3","3","0","0","0","0"
"232672","34","5","5","1","0","0","0"
"232672","36","4","4","2","0","0","0"
"232672","37","7","7","1","0","0","0"
"232672","39","1","1","0","0","0","0"
"232672","40","1","1","0","0","0","0"
"232672","42","4","4","2","0","0","0"
"232672","45","3","3","0","0","0","0"
"232672","47","8","8","1","0","0","0"
"232672","48","20","20","0","0","0","0"
"232672","50","1","1","0","0","0","0"
"232672","51","76","76","16","0","0","0"
"232672","54","4","4","2","0","0","0"
"232672","64","0","0","6","0","0","0"
"232672","65","172","172","36","0","0","0"
"232681","1","0","0","1","0","0","0"
"232681","2","1","1","0","0","0","0"
"232681","6","3","3","0","0","0","0"
"232681","8","1","1","0","0","0","0"
"232681","9","8","8","0","0","0","0"
"232681","12","4","4","0","0","0","0"
"232681","13","2","2","1","0","0","0"
"232681","17","2","2","0","0","0","0"
"232681","18","1","1","0","0","0","0"
"232681","22","1","1","0","0","0","0"
"232681","23","2","2","0","0","0","0"
"232681","24","36","36","5","0","0","0"
"232681","25","7","7","0","0","0","0"
"232681","33","1","1","0","0","0","0"
"232681","34","15","14","3","0","0","0"
"232681","36","21","20","2","0","0","0"
"232681","37","3","2","0","0","0","0"
"232681","39","2","2","0","0","0","0"
"232681","42","21","21","1","0","0","0"
"232681","51","548","531","122","0","27","0"
"232681","53","1","1","0","0","0","0"
"232681","57","1","1","2","0","0","0"
"232681","65","681","661","137","0","27","0"
"232706","2","0","0","1","0","0","0"
"232706","6","2","2","1","0","1","0"
"232706","8","1","1","0","0","0","0"
"232706","9","3","3","0","0","0","0"
"232706","10","2","2","1","0","0","0"
"232706","11","3","3","10","0","16","0"
"232706","12","5","5","2","0","2","0"
"232706","21","1","1","0","0","0","0"
"232706","22","1","1","0","0","0","0"
"232706","23","1","1","0","0","0","0"
"232706","24","21","21","16","0","24","0"
"232706","25","1","1","1","0","0","0"
"232706","27","1","1","0","0","0","0"
"232706","29","1","1","0","0","1","0"
"232706","34","30","30","4","0","0","0"
"232706","36","19","19","5","0","0","0"
"232706","39","2","2","0","0","0","0"
"232706","42","13","13","3","0","1","0"
"232706","44","3","3","1","0","0","0"
"232706","48","1","1","0","0","0","0"
"232706","49","1","1","0","0","0","0"
"232706","51","98","96","154","0","190","0"
"232706","53","1","1","0","0","0","0"
"232706","61","1","1","1","0","1","0"
"232706","64","19","19","11","0","0","0"
"232706","65","231","229","211","0","236","0"
"232788","17","0","0","1","0","0","0"
"232788","19","1","0","0","0","0","0"
"232788","39","2","1","0","0","0","0"
"232788","45","1","1","0","0","0","0"
"232788","47","6","2","0","0","0","0"
"232788","51","474","207","23","0","0","0"
"232788","65","484","211","24","0","0","0"
"232867","13","0","0","1","0","0","0"
"232867","24","1","1","1","0","0","0"
"232867","36","1","1","0","0","0","0"
"232867","37","1","1","0","0","0","0"
"232867","39","1","1","1","0","0","0"
"232867","51","447","304","119","0","0","0"
"232867","54","1","1","2","0","0","0"
"232867","64","2","1","1","0","0","0"
"232867","65","454","310","125","0","0","0"
"232885","1","1","0","0","0","0","0"
"232885","6","1","0","0","0","0","0"
"232885","9","1","0","0","0","0","0"
"232885","12","1","0","0","0","0","0"
"232885","18","1","0","0","0","0","0"
"232885","21","1","0","0","0","0","0"
"232885","34","1","0","0","0","0","0"
"232885","39","2","1","0","0","0","0"
"232885","45","1","0","0","0","0","0"
"232885","47","1","0","0","0","0","0"
"232885","51","49","11","0","0","0","0"
"232885","53","1","0","0","0","0","0"
"232885","64","1","1","0","0","0","0"
"232885","65","62","13","0","0","0","0"
"232937","1","2","1","0","0","0","0"
"232937","2","1","1","0","0","0","0"
"232937","6","2","2","3","0","0","0"
"232937","8","1","0","0","0","0","0"
"232937","9","41","33","2","0","0","0"
"232937","10","12","12","0","0","0","0"
"232937","11","67","55","1","0","0","0"
"232937","12","15","13","4","0","0","0"
"232937","13","17","14","1","0","0","0"
"232937","17","11","6","1","0","0","0"
"232937","18","1","0","0","0","0","0"
"232937","19","0","0","1","0","0","0"
"232937","20","1","1","0","0","0","0"
"232937","21","2","1","1","0","0","0"
"232937","22","3","2","0","0","0","0"
"232937","23","2","1","0","0","0","0"
"232937","24","54","44","3","0","0","0"
"232937","25","13","7","3","0","0","0"
"232937","26","21","14","1","0","0","0"
"232937","27","1","0","0","0","0","0"
"232937","28","1","0","0","0","0","0"
"232937","29","0","0","1","0","0","0"
"232937","31","1","1","0","0","0","0"
"232937","33","0","0","1","0","1","0"
"232937","34","85","62","3","0","1","0"
"232937","36","107","76","8","0","0","0"
"232937","37","35","29","1","0","3","0"
"232937","39","6","3","2","0","0","0"
"232937","41","1","0","0","0","0","0"
"232937","42","54","38","2","0","0","0"
"232937","45","11","5","1","0","0","0"
"232937","47","1","1","0","0","1","0"
"232937","48","3","0","2","0","1","0"
"232937","49","0","0","0","0","1","0"
"232937","51","1088","707","162","0","111","0"
"232937","54","8","5","0","0","0","0"
"232937","55","2","0","0","0","0","0"
"232937","63","12","6","2","0","0","0"
"232937","64","19","6","27","0","4","0"
"232937","65","1701","1146","233","0","123","0"
"232946","1","8","2","0","0","0","0"
"232946","2","4","0","0","0","0","0"
"232946","4","12","1","0","0","0","0"
"232946","5","4","1","0","0","0","0"
"232946","6","42","10","0","0","0","0"
"232946","8","4","2","0","0","0","0"
"232946","9","10","2","0","0","0","0"
"232946","10","3","0","0","0","0","0"
"232946","11","72","15","1","0","0","0"
"232946","12","42","2","1","0","0","0"
"232946","13","17","2","0","0","0","0"
"232946","15","6","1","0","0","0","0"
"232946","16","1","0","0","0","0","0"
"232946","17","23","7","0","0","0","0"
"232946","18","13","2","0","0","0","0"
"232946","19","2","1","0","0","0","0"
"232946","20","5","3","0","0","0","0"
"232946","21","7","2","0","0","0","0"
"232946","22","7","1","0","0","0","0"
"232946","23","4","1","0","0","0","0"
"232946","24","114","18","1","0","0","0"
"232946","25","7","2","1","0","0","0"
"232946","26","14","2","0","0","0","0"
"232946","27","8","2","0","0","0","0"
"232946","28","3","1","0","0","0","0"
"232946","29","14","5","0","0","0","0"
"232946","30","2","2","0","0","0","0"
"232946","31","6","2","0","0","0","0"
"232946","32","2","0","0","0","0","0"
"232946","33","3","2","0","0","0","0"
"232946","34","23","9","0","0","0","0"
"232946","35","4","0","0","0","0","0"
"232946","36","39","8","2","0","0","0"
"232946","37","19","6","1","0","0","0"
"232946","38","1","1","0","0","0","0"
"232946","39","17","2","0","0","0","0"
"232946","40","2","0","0","0","0","0"
"232946","41","5","2","0","0","0","0"
"232946","42","45","7","0","0","0","0"
"232946","44","4","2","0","0","0","0"
"232946","45","5","1","0","0","0","0"
"232946","47","15","4","0","0","0","0"
"232946","48","33","11","0","0","0","0"
"232946","49","1","1","1","0","0","0"
"232946","50","2","1","0","0","0","0"
"232946","51","4661","1934","15","0","0","0"
"232946","53","12","3","0","0","0","0"
"232946","54","10","0","0","0","0","0"
"232946","55","3","0","0","0","0","0"
"232946","57","11","5","0","0","0","0"
"232946","61","5","2","0","0","0","0"
"232946","62","1","0","0","0","0","0"
"232946","64","206","76","1","0","0","0"
"232946","65","5583","2166","24","0","0","0"
"232964","11","0","0","0","0","2","0"
"232964","17","0","0","0","0","1","0"
"232964","25","0","0","0","0","1","0"
"232964","51","0","0","0","0","7","0"
"232964","65","0","0","0","0","11","0"
"232982","1","0","0","2","0","0","0"
"232982","2","0","0","1","0","0","0"
"232982","6","1","1","1","0","0","0"
"232982","8","0","0","1","0","0","0"
"232982","9","12","11","4","0","1","0"
"232982","10","8","8","4","0","1","0"
"232982","11","3","2","1","0","0","0"
"232982","12","9","9","5","0","0","0"
"232982","13","1","1","2","0","1","0"
"232982","15","3","3","0","0","1","0"
"232982","16","0","0","1","0","0","0"
"232982","17","1","1","1","0","0","0"
"232982","18","1","1","0","0","3","0"
"232982","19","1","1","1","0","0","0"
"232982","20","0","0","0","0","1","0"
"232982","21","1","1","0","0","1","0"
"232982","22","0","0","1","0","0","0"
"232982","23","2","2","1","0","1","0"
"232982","24","46","44","18","0","4","0"
"232982","25","7","7","4","0","4","0"
"232982","26","2","2","1","0","1","0"
"232982","27","0","0","2","0","0","0"
"232982","28","0","0","1","0","1","0"
"232982","29","0","0","1","0","0","0"
"232982","30","0","0","1","0","0","0"
"232982","31","0","0","0","0","1","0"
"232982","33","1","1","2","0","0","0"
"232982","34","127","122","27","0","3","0"
"232982","35","0","0","0","0","1","0"
"232982","36","54","52","23","0","8","0"
"232982","37","4","4","6","0","3","0"
"232982","38","0","0","1","0","0","0"
"232982","39","7","7","3","0","2","0"
"232982","40","1","1","0","0","0","0"
"232982","42","40","40","16","0","6","0"
"232982","45","1","0","0","0","1","0"
"232982","46","0","0","0","0","1","0"
"232982","47","1","1","1","0","2","0"
"232982","48","4","4","3","0","2","0"
"232982","50","1","0","0","0","0","0"
"232982","51","1322","1221","718","0","184","0"
"232982","53","1","1","1","0","1","0"
"232982","54","1","1","0","0","0","0"
"232982","55","1","1","1","0","0","0"
"232982","57","73","59","112","0","43","0"
"232982","61","1","1","0","0","0","0"
"232982","63","1","0","0","0","0","0"
"232982","64","22","11","12","0","61","0"
"232982","65","1761","1621","980","0","339","0"
"233019","12","0","0","1","0","0","0"
"233019","17","1","1","0","0","0","0"
"233019","37","1","1","0","0","0","0"
"233019","51","389","216","17","0","0","0"
"233019","65","391","218","18","0","0","0"
"233037","37","0","0","2","0","0","0"
"233037","51","257","82","150","0","0","0"
"233037","62","0","0","1","0","0","0"
"233037","64","0","0","1","0","0","0"
"233037","65","257","82","154","0","0","0"
"233116","5","1","0","0","0","0","0"
"233116","6","0","0","1","0","0","0"
"233116","9","1","0","1","0","0","0"
"233116","12","0","0","1","0","0","0"
"233116","17","0","0","1","0","0","0"
"233116","18","1","1","0","0","0","0"
"233116","24","2","2","0","0","0","0"
"233116","34","2","0","1","0","0","0"
"233116","36","1","1","0","0","0","0"
"233116","37","0","0","1","0","0","0"
"233116","39","0","0","1","0","0","0"
"233116","45","1","1","1","0","0","0"
"233116","48","0","0","2","0","0","0"
"233116","50","1","1","0","0","0","0"
"233116","51","338","221","130","0","0","0"
"233116","61","1","1","0","0","0","0"
"233116","64","3","0","2","0","0","0"
"233116","65","352","228","142","0","0","0"
"233204","6","0","0","0","0","1","0"
"233204","12","0","0","0","0","4","0"
"233204","13","0","0","0","0","1","0"
"233204","17","0","0","0","0","1","0"
"233204","20","0","0","0","0","1","0"
"233204","21","0","0","0","0","1","0"
"233204","24","0","0","0","0","1","0"
"233204","28","0","0","0","0","1","0"
"233204","29","0","0","0","0","1","0"
"233204","37","0","0","0","0","9","0"
"233204","39","0","0","0","0","1","0"
"233204","42","0","0","0","0","2","0"
"233204","45","0","0","0","0","3","0"
"233204","47","0","0","0","0","1","0"
"233204","48","0","0","0","0","2","0"
"233204","51","0","0","0","0","17","0"
"233204","54","0","0","0","0","1","0"
"233204","64","0","0","0","0","7","0"
"233204","65","0","0","0","0","55","0"
"233259","1","0","0","0","1","0","0"
"233259","2","0","0","0","1","0","0"
"233259","5","0","0","0","1","0","0"
"233259","9","0","0","0","4","0","0"
"233259","11","0","0","0","4","0","0"
"233259","12","0","0","0","4","0","0"
"233259","13","0","0","0","2","0","0"
"233259","18","0","0","0","2","0","0"
"233259","20","0","0","0","1","0","0"
"233259","23","0","0","0","0","1","0"
"233259","24","0","0","0","2","0","0"
"233259","25","0","0","0","1","0","0"
"233259","26","0","0","0","1","0","0"
"233259","34","0","0","0","2","0","0"
"233259","36","0","0","0","3","0","0"
"233259","37","0","0","0","1","0","0"
"233259","39","0","0","0","1","0","0"
"233259","40","0","0","0","2","0","0"
"233259","42","0","0","0","3","0","0"
"233259","45","0","0","0","3","0","0"
"233259","46","0","0","0","1","0","0"
"233259","47","0","0","0","2","0","0"
"233259","48","0","0","0","4","0","0"
"233259","51","0","0","0","7","1","0"
"233259","54","0","0","0","1","0","0"
"233259","57","0","0","0","2","0","0"
"233259","64","0","0","0","0","2","0"
"233259","65","0","0","0","56","4","0"
"233277","1","0","0","0","0","1","0"
"233277","2","1","1","1","0","0","0"
"233277","4","0","0","0","0","2","0"
"233277","6","2","2","1","0","1","0"
"233277","8","0","0","1","0","0","0"
"233277","9","6","6","1","0","0","0"
"233277","11","1","1","0","0","1","0"
"233277","12","4","4","1","0","0","0"
"233277","13","3","3","0","0","0","0"
"233277","16","0","0","1","0","0","0"
"233277","17","2","2","1","0","0","0"
"233277","19","0","0","0","0","1","0"
"233277","21","3","3","0","0","1","0"
"233277","23","1","1","0","0","0","0"
"233277","24","45","45","5","0","2","0"
"233277","25","2","2","0","0","0","0"
"233277","28","0","0","1","0","1","0"
"233277","29","1","1","1","0","1","0"
"233277","34","30","30","6","0","2","0"
"233277","36","28","28","6","0","0","0"
"233277","37","8","8","5","0","2","0"
"233277","38","2","2","0","0","0","0"
"233277","39","0","0","2","0","1","0"
"233277","42","18","17","3","0","2","0"
"233277","45","2","2","0","0","0","0"
"233277","47","3","3","1","0","1","0"
"233277","48","0","0","0","0","1","0"
"233277","50","0","0","1","0","1","0"
"233277","51","1607","1595","380","0","576","0"
"233277","54","11","11","4","0","10","0"
"233277","57","31","31","11","0","0","0"
"233277","61","1","1","0","0","0","0"
"233277","64","18","16","6","0","5","0"
"233277","65","1830","1815","439","0","612","0"
"233295","1","1","1","0","0","0","0"
"226930","5","1","1","0","0","0","0"
"226930","6","0","0","2","0","0","0"
"226930","8","0","0","1","0","0","0"
"226930","12","1","1","1","0","0","0"
"226930","15","5","1","0","0","0","0"
"226930","17","1","0","2","0","0","0"
"226930","18","0","0","1","0","0","0"
"226930","20","0","0","2","0","0","0"
"226930","22","2","2","2","0","0","0"
"226930","27","6","1","4","0","0","0"
"226930","31","1","0","0","0","0","0"
"226930","32","0","0","1","0","0","0"
"226930","34","1","1","0","0","0","0"
"226930","37","0","0","1","0","0","0"
"226930","38","0","0","1","0","0","0"
"226930","40","1","1","2","0","0","0"
"226930","48","681","386","224","0","0","0"
"226930","55","0","0","2","0","0","0"
"226930","64","1","0","2","0","0","0"
"226930","65","702","395","249","0","0","0"
"226976","1","1","1","4","0","0","0"
"226976","4","2","2","2","0","0","0"
"226976","5","1","0","0","0","0","0"
"226976","6","5","5","3","0","0","0"
"226976","8","5","5","2","0","0","0"
"226976","9","1","1","0","0","0","0"
"226976","12","3","2","3","0","0","0"
"226976","13","2","2","1","0","0","0"
"226976","16","0","0","1","0","0","0"
"226976","17","4","2","5","0","0","0"
"226976","18","1","1","1","0","0","0"
"226976","19","1","1","1","0","0","0"
"226976","20","4","3","4","0","0","0"
"226976","22","7","7","9","0","0","0"
"226976","26","1","1","1","0","0","0"
"226976","27","1","1","1","0","0","0"
"226976","28","0","0","2","0","0","0"
"226976","29","1","1","1","0","0","0"
