unitid,"xf1a01",f1a01,"xf1a02",f1a02,"xf1a03",f1a03,"xf1a04",f1a04,"xf1a05",f1a05,"xf1a06",f1a06,"xf1a07",f1a07,"xf1a08",f1a08,"xf1a09",f1a09,"xf1a10",f1a10,"xf1a11",f1a11,"xf1a12",f1a12,"xf1a13",f1a13,"xf1a14",f1a14,"xf1a15",f1a15,"xf1a16",f1a16,"xf1a17",f1a17,"xf1a18",f1a18,"xf1a211",f1a211,"xf1a212",f1a212,"xf1a213",f1a213,"xf1a214",f1a214,"xf1a221",f1a221,"xf1a222",f1a222,"xf1a223",f1a223,"xf1a224",f1a224,"xf1a231",f1a231,"xf1a232",f1a232,"xf1a233",f1a233,"xf1a234",f1a234,"xf1a241",f1a241,"xf1a242",f1a242,"xf1a243",f1a243,"xf1a244",f1a244,"xf1a251",f1a251,"xf1a252",f1a252,"xf1a253",f1a253,"xf1a254",f1a254,"xf1a261",f1a261,"xf1a262",f1a262,"xf1a263",f1a263,"xf1a264",f1a264,"xf1a271",f1a271,"xf1a272",f1a272,"xf1a273",f1a273,"xf1a274",f1a274,"xf1a281",f1a281,"xf1a282",f1a282,"xf1a283",f1a283,"xf1a284",f1a284,"xf1b01",f1b01,"xf1b02",f1b02,"xf1b03",f1b03,"xf1b04",f1b04,"xf1b05",f1b05,"xf1b06",f1b06,"xf1b07",f1b07,"xf1b08",f1b08,"xf1b09",f1b09,"xf1b10",f1b10,"xf1b11",f1b11,"xf1b12",f1b12,"xf1b13",f1b13,"xf1b14",f1b14,"xf1b15",f1b15,"xf1b16",f1b16,"xf1b17",f1b17,"xf1b18",f1b18,"xf1b19",f1b19,"xf1b20",f1b20,"xf1b21",f1b21,"xf1b22",f1b22,"xf1b23",f1b23,"xf1b24",f1b24,"xf1b25",f1b25,"xf1c011",f1c011,"xf1c012",f1c012,"xf1c013",f1c013,"xf1c014",f1c014,"xf1c015",f1c015,"xf1c021",f1c021,"xf1c022",f1c022,"xf1c023",f1c023,"xf1c024",f1c024,"xf1c025",f1c025,"xf1c031",f1c031,"xf1c032",f1c032,"xf1c033",f1c033,"xf1c034",f1c034,"xf1c035",f1c035,"xf1c051",f1c051,"xf1c052",f1c052,"xf1c053",f1c053,"xf1c054",f1c054,"xf1c055",f1c055,"xf1c061",f1c061,"xf1c062",f1c062,"xf1c063",f1c063,"xf1c064",f1c064,"xf1c065",f1c065,"xf1c071",f1c071,"xf1c072",f1c072,"xf1c073",f1c073,"xf1c074",f1c074,"xf1c075",f1c075,"xf1c081",f1c081,"xf1c082",f1c082,"xf1c083",f1c083,"xf1c084",f1c084,"xf1c085",f1c085,"xf1c091",f1c091,"xf1c094",f1c094,"xf1c101",f1c101,"xf1c102",f1c102,"xf1c103",f1c103,"xf1c104",f1c104,"xf1c105",f1c105,"xf1c111",f1c111,"xf1c112",f1c112,"xf1c113",f1c113,"xf1c114",f1c114,"xf1c115",f1c115,"xf1c121",f1c121,"xf1c122",f1c122,"xf1c123",f1c123,"xf1c124",f1c124,"xf1c125",f1c125,"xf1c131",f1c131,"xf1c132",f1c132,"xf1c133",f1c133,"xf1c134",f1c134,"xf1c135",f1c135,"xf1c141",f1c141,"xf1c142",f1c142,"xf1c143",f1c143,"xf1c144",f1c144,"xf1c145",f1c145,"xf1c151",f1c151,"xf1c152",f1c152,"xf1c153",f1c153,"xf1c154",f1c154,"xf1c155",f1c155,"xf1c161",f1c161,"xf1c165",f1c165,"xf1c171",f1c171,"xf1c172",f1c172,"xf1c173",f1c173,"xf1c174",f1c174,"xf1c175",f1c175,"xf1c181",f1c181,"xf1c182",f1c182,"xf1c183",f1c183,"xf1c184",f1c184,"xf1c185",f1c185,"xf1c191",f1c191,"xf1c192",f1c192,"xf1c193",f1c193,"xf1c194",f1c194,"xf1c195",f1c195,"xf1d01",f1d01,"xf1d02",f1d02,"xf1d03",f1d03,"xf1d04",f1d04,"xf1d05",f1d05,"xf1d06",f1d06,"xf1h01",f1h01,"xf1h02",f1h02,"xf1e01",f1e01,"xf1e02",f1e02,"xf1e03",f1e03,"xf1e04",f1e04,"xf1e05",f1e05,"xf1e06",f1e06,"xf1e07",f1e07,"xf1e08",f1e08,"xf1e09",f1e09,"xf1e10",f1e10,"xf1e11",f1e11,f1fha
"127732",10,"7217384",10,"23797300",10,"9351382",10,"892996",10,"15338914",10,"22556298",10,"130000",10,"1882414",10,"2012414",10,"2655000",10,"353862",10,"3008862",10,"5021276",10,"12553914",10,"2398475",13,"0",10,"2582633",10,"17535022",10,"1655081",10,"20620",10,"0",10,"1675701",10,"0",13,"0",10,"0",13,"0",10,"19705855",10,"362767",10,"14451",10,"20054171",10,"794341",10,"178298",10,"16258",10,"956381",10,"1079457",10,"47602",10,"16012",10,"1111047",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"8706637",10,"691467",10,"46722",10,"9351382",10,"2504926",10,"2458362",10,"626222",10,"904",10,"2648083",31,"",31,"",10,"197157",10,"8435654",13,"0",10,"5316600",13,"0",13,"0",13,"0",13,"0",10,"238446",10,"145219",10,"156294",10,"5856559",13,"0",10,"208046",13,"0",10,"238529",10,"446575",10,"14738788",10,"5291405",10,"3258060",10,"579451",13,"0",10,"1453894",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"701412",10,"555462",10,"86878",13,"0",10,"59072",10,"1452300",10,"752571",10,"129426",13,"0",10,"570303",10,"1632023",10,"886283",10,"140859",13,"0",10,"604881",10,"1167031",10,"744963",10,"147975",13,"0",10,"274093",10,"691468",10,"691468",10,"345742",31,"",31,"",31,"",10,"345742",10,"2701068",10,"290287",10,"52512",13,"0",10,"2358269",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"13982449",10,"6487626",10,"1137101",10,"691468",10,"5666254",10,"145097",10,"145097",10,"0",10,"0",10,"0",10,"0",10,"0",10,"145097",10,"0",10,"0",10,"0",10,"145097",10,"14127546",10,"6487626",10,"1137101",10,"691468",10,"5811351",10,"14738788",10,"14127546",10,"611242",10,"16923780",10,"0",10,"17535022",30,"",30,"",10,"1177625",10,"21000",10,"489292",10,"0",10,"144026",10,"653887",10,"2485830",10,"1585448",10,"554640",10,"2140088",10,"345742","2"
"127741",10,"54941752",10,"309428301",10,"129960533",10,"9616626",10,"189084394",10,"244026146",10,"1545057",10,"18511890",10,"20056947",10,"61123778",10,"4680728",10,"65804506",10,"85861453",10,"116921377",10,"21398187",10,"307555",10,"19537574",10,"158164693",10,"22622837",10,"1854295",10,"0",10,"24477132",10,"0",10,"0",10,"0",10,"0",10,"221124836",10,"14888577",10,"0",10,"236013413",10,"11062125",10,"3309361",10,"968448",10,"13403038",10,"31265602",10,"1643346",10,"160277",10,"32748671",10,"0",10,"0",10,"0",10,"0",10,"11040692",10,"-8179484",10,"75161",10,"2786047",10,"119962953",10,"11092759",10,"1095179",10,"129960533",10,"42975646",10,"12722309",10,"4378552",10,"3282569",10,"30201148",10,"0",10,"0",10,"1763804",10,"95324028",10,"0",10,"33590906",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1239082",10,"102489",10,"34932477",10,"410080",10,"277118",10,"0",10,"0",10,"687198",10,"130943703",10,"47256404",10,"36220111",10,"5692635",13,"0",10,"5343658",10,"2755929",10,"1634065",10,"436569",13,"0",10,"685295",10,"1309977",10,"751914",10,"98292",13,"0",10,"459771",10,"10965180",10,"6952432",10,"1316800",13,"0",10,"2695948",10,"15143766",10,"8486666",10,"1166556",13,"0",10,"5490544",10,"6213142",10,"5360477",10,"852665",13,"0",10,"0",10,"9381581",10,"5252588",10,"1041853",13,"0",10,"3087140",10,"11092760",10,"11092760",10,"3488065",31,"",31,"",31,"",10,"3488065",10,"19908514",10,"6067015",10,"725407",13,"0",10,"13116092",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"127515318",10,"70725268",10,"11330777",10,"11092760",10,"34366513",10,"3115368",10,"3115368",10,"98052",10,"0",10,"0",10,"0",10,"98052",10,"3213420",10,"0",10,"0",10,"0",10,"3213420",10,"130728738",10,"70725268",10,"11330777",10,"11092760",10,"37579933",10,"130943703",10,"130728738",10,"214965",10,"157949728",10,"0",10,"158164693",30,"",30,"",10,"5293175",10,"1172428",10,"3706878",10,"0",10,"806500",10,"1321058",10,"12300039",10,"7843897",10,"968077",10,"8811974",10,"3488065","2"
"127778",10,"11205529",10,"14833139",10,"7193102",10,"0",10,"7640037",10,"18845566",13,"0",10,"4662197",10,"4662197",13,"0",10,"355682",10,"355682",10,"5017879",10,"7640037",10,"1304510",10,"0",10,"4883140",10,"13827687",10,"264096",13,"0",10,"0",10,"264096",10,"0",13,"0",10,"0",10,"0",10,"12337005",13,"0",10,"0",10,"12337005",10,"1372326",13,"0",10,"0",10,"1372326",10,"807866",10,"51846",10,"0",10,"859712",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6781894",10,"411208",10,"0",10,"7193102",10,"1271141",10,"8452536",10,"914177",10,"257953",10,"1200474",31,"",31,"",10,"0",10,"12096281",13,"0",10,"3936831",13,"0",13,"0",13,"0",13,"0",10,"0",10,"234915",10,"0",10,"4171746",10,"39760",13,"0",13,"0",10,"198580",10,"238340",10,"16506367",10,"4566541",10,"2661205",10,"419688",13,"0",10,"1485648",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2724",13,"0",13,"0",13,"0",10,"2724",10,"457113",10,"375135",10,"64661",13,"0",10,"17317",10,"762803",10,"476166",10,"92584",13,"0",10,"194053",10,"803720",10,"621762",10,"72368",13,"0",10,"109590",10,"2226146",10,"577169",10,"93092",13,"0",10,"1555885",10,"411208",10,"411208",10,"293385",31,"",31,"",31,"",10,"293385",10,"1863649",10,"546601",10,"85116",13,"0",10,"1231932",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"5582923",10,"3165323",10,"537462",10,"0",10,"1880138",10,"16970212",10,"8423361",10,"1364971",10,"411208",10,"6770672",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16970212",10,"8423361",10,"1364971",10,"411208",10,"6770672",10,"16506367",10,"16970212",10,"-463845",10,"14291532",10,"0",10,"13827687",10,"230499",10,"280499",10,"2079799",10,"90188",10,"708282",13,"0",10,"582964",10,"0",10,"3461233",10,"2147199",10,"1020649",10,"3167848",10,"293385","1"
"127820",10,"9126264",10,"47876473",10,"22760508",10,"5062870",10,"30178835",10,"39305099",10,"250000",10,"6003538",10,"6253538",10,"8805812",10,"796126",10,"9601938",10,"15855476",10,"21072238",10,"591247",10,"0",10,"1786138",10,"23449623",10,"5536160",10,"0",10,"0",10,"5536160",10,"0",10,"0",10,"0",10,"0",10,"43287645",10,"0",10,"0",10,"43287645",10,"2907374",10,"364079",10,"115240",10,"3156213",10,"804545",10,"32931",10,"6785",10,"830691",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"20949225",10,"1932109",10,"120826",10,"22760508",10,"15540263",10,"9469818",10,"2992281",10,"24912",10,"4699603",31,"",31,"",10,"801291",10,"33528168",10,"0",10,"12599697",10,"0",10,"0",10,"0",10,"0",10,"152263",10,"44416",10,"0",10,"12796376",10,"0",10,"0",10,"0",10,"1347423",10,"1347423",10,"47671967",10,"18086783",10,"11593633",10,"1846563",10,"0",10,"4646587",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4883520",10,"3918750",10,"425661",13,"0",10,"539109",10,"3796977",10,"3039149",10,"412631",10,"0",10,"345197",10,"2964185",10,"2673337",10,"287666",10,"0",10,"3182",10,"4529885",10,"2373442",10,"343987",10,"0",10,"1812456",10,"1932109",10,"1932109",10,"3167885",31,"",31,"",31,"",10,"3167885",10,"6847646",10,"1544081",10,"190035",10,"0",10,"5113530",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"46208990",10,"25142392",10,"3506543",10,"1932109",10,"15627946",10,"450568",10,"450568",10,"1200",10,"0",10,"0",10,"0",10,"1200",10,"451768",10,"0",10,"0",10,"0",10,"451768",10,"46660758",10,"25142392",10,"3506543",10,"1932109",10,"16079714",10,"47671967",10,"46660758",10,"1011209",10,"22438414",10,"0",10,"23449623",10,"1860832",10,"1978225",10,"7482116",10,"174976",10,"2242484",10,"0",10,"81075",10,"28983",10,"10009634",10,"5233487",10,"1608262",10,"6841749",10,"3167885","1"
"127884",10,"12180534",10,"47619444",10,"15074732",10,"0",10,"32544712",10,"44725246",10,"3863719",10,"0",10,"3863719",10,"2811346",10,"0",10,"2811346",10,"6675065",10,"29984712",10,"1957721",10,"6107748",10,"0",10,"38050181",10,"931166",10,"0",10,"0",10,"931166",10,"0",10,"0",10,"0",10,"0",10,"41218334",13,"0",10,"13333",10,"41205001",10,"4103819",10,"32310",10,"104005",10,"4032124",10,"1221274",10,"33710",10,"24971",10,"1230013",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"33860341",13,"0",10,"1431712",10,"32428629",10,"5445883",10,"12200565",10,"2170662",10,"1562269",10,"1389713",31,"",31,"",10,"358496",10,"23127588",13,"0",10,"9364225",13,"0",13,"0",13,"0",13,"0",10,"0",10,"174418",10,"34000",10,"9572643",13,"0",10,"48101",13,"0",10,"0",10,"48101",10,"32748332",10,"13354122",10,"6461469",10,"1421523",13,"0",10,"5471130",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1330526",10,"858001",10,"207227",13,"0",10,"265298",10,"3212055",10,"1850345",10,"344032",13,"0",10,"1017678",10,"2792307",10,"1961913",10,"211058",13,"0",10,"619336",10,"2376545",10,"853283",10,"178417",13,"0",10,"1344845",10,"1733029",10,"1733029",10,"4349754",31,"",31,"",31,"",10,"4349754",10,"3532601",10,"896608",10,"189549",13,"0",10,"2446444",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"32680939",10,"12881619",10,"2551806",10,"1733029",10,"15514485",10,"115739",10,"115739",10,"0",10,"0",10,"0",10,"0",10,"0",10,"115739",10,"0",10,"0",10,"0",10,"115739",10,"32796678",10,"12881619",10,"2551806",10,"1733029",10,"15630224",10,"32748332",10,"32796678",10,"-48346",10,"897033",10,"37201494",10,"38050181",30,"",30,"",10,"8121684",10,"5567211",10,"2073457",13,"0",13,"0",10,"0",10,"15762352",10,"5006883",10,"6405715",10,"11412598",10,"4349754","2"
"127909",10,"12208151",10,"35853718",10,"18114332",10,"0",10,"17739386",10,"29947537",10,"125000",10,"4868287",10,"4993287",10,"2475000",10,"415598",10,"2890598",10,"7883885",10,"15139386",10,"2722759",10,"0",10,"4201507",10,"22063652",10,"2891905",10,"0",10,"0",10,"2891905",10,"0",10,"0",10,"0",10,"0",10,"30092188",10,"0",10,"0",10,"30092188",10,"1455238",10,"66355",10,"109235",10,"1412358",10,"77000",10,"0",10,"0",10,"77000",10,"0",10,"0",10,"0",10,"0",10,"23885",10,"0",10,"23885",10,"0",10,"17221260",10,"1077896",10,"184824",10,"18114332",10,"12355316",10,"4312328",10,"1356933",10,"178115",10,"2326251",31,"",31,"",10,"367634",10,"20896577",10,"0",10,"8489883",10,"0",10,"0",10,"0",10,"0",10,"0",10,"162999",10,"3904",10,"8656786",10,"0",10,"0",10,"0",10,"726221",10,"726221",10,"30279584",10,"13562327",13,"0",13,"0",13,"0",10,"13562327",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1243607",13,"0",13,"0",13,"0",10,"1243607",10,"1702282",13,"0",13,"0",13,"0",10,"1702282",10,"2680841",13,"0",13,"0",13,"0",10,"2680841",10,"2514592",13,"0",13,"0",13,"0",10,"2514592",10,"2428940",13,"0",13,"0",13,"0",10,"2428940",10,"1077896",10,"1077896",10,"1592011",31,"",31,"",31,"",10,"1592011",10,"2050610",13,"0",13,"0",13,"0",10,"2050610",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"28853106",13,"0",13,"0",10,"1077896",10,"27775210",10,"116096",10,"116096",10,"25503",10,"0",10,"0",10,"0",10,"25503",10,"141599",10,"0",10,"0",10,"0",10,"141599",10,"28994705",13,"0",13,"0",10,"1077896",10,"27916809",10,"30279584",10,"28994705",10,"1284879",10,"20778773",10,"0",10,"22063652",30,"",30,"",10,"2769399",10,"57591",10,"1090781",10,"0",10,"0",10,"123695",10,"4041466",10,"2433393",10,"16062",10,"2449455",10,"1592011","2"
"128036",10,"1367700",10,"1806965",10,"978952",10,"0",10,"828013",10,"2195713",10,"269624",10,"0",10,"269624",10,"0",10,"0",10,"0",10,"269624",10,"828013",10,"0",10,"0",10,"1098076",10,"1926089",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1060000",10,"0",10,"0",10,"1060000",10,"4206969",10,"102049",10,"3562018",10,"747000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"976701",10,"978952",10,"0",10,"1955653",10,"576149",10,"0",10,"46915",10,"37337",10,"160705",31,"",31,"",10,"29662",10,"850768",10,"316804",10,"1113467",10,"619483",10,"763880",10,"179620",10,"56063",10,"0",10,"18013",10,"0",10,"3067330",10,"0",10,"29845",10,"0",10,"0",10,"29845",10,"3947943",10,"2075402",10,"1015244",10,"235046",10,"0",10,"825112",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"32105",10,"25272",10,"5460",10,"0",10,"1373",10,"194452",10,"131034",10,"34405",10,"0",10,"29013",10,"341576",10,"170808",10,"54223",10,"0",10,"116545",10,"315256",10,"114290",10,"17440",10,"0",10,"183526",10,"978952",10,"978952",10,"630735",31,"",31,"",31,"",10,"630735",10,"257344",10,"26915",10,"10120",10,"0",10,"220309",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4825822",10,"1483563",10,"356694",10,"978952",10,"2006613",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4825822",10,"1483563",10,"356694",10,"978952",10,"2006613",10,"3947943",10,"4825822",10,"-877879",10,"1916190",10,"887778",10,"1926089",30,"",30,"",10,"377640",10,"374255",10,"144665",10,"0",10,"47262",10,"0",10,"943822",10,"241757",10,"71330",10,"313087",10,"630735","2"
"128106",10,"21144903",10,"89431290",10,"44327952",10,"7450013",10,"52553351",10,"73698254",10,"919680",10,"9004568",10,"9924248",10,"7106991",10,"1065510",10,"8172501",10,"18096749",10,"37815249",10,"4779790",10,"0",10,"13006466",10,"55601505",10,"13216241",10,"46250",10,"53024",10,"13209467",10,"0",10,"0",10,"0",10,"0",10,"58492615",10,"6957301",10,"0",10,"65449916",10,"5566785",10,"276129",10,"268788",10,"5574126",10,"5573532",10,"259398",10,"63237",10,"5769693",10,"0",10,"0",10,"0",10,"0",10,"313412",10,"0",10,"313412",10,"0",10,"41891668",10,"2767525",10,"331241",10,"44327952",10,"9773884",10,"11041780",10,"5197104",10,"507484",10,"7075203",10,"0",10,"0",10,"399882",10,"33995337",10,"0",10,"11600568",10,"0",10,"0",10,"0",10,"0",10,"1617926",10,"453273",10,"274391",10,"13946158",10,"2281240",10,"117102",10,"0",10,"0",10,"2398342",10,"50339837",10,"14071878",10,"10543559",10,"2078637",10,"0",10,"1449682",10,"537613",10,"293064",10,"59971",10,"0",10,"184578",10,"5083133",10,"2779150",10,"521920",10,"0",10,"1782063",10,"5516205",10,"3315378",10,"571935",10,"0",10,"1628892",10,"5397858",10,"2716672",10,"485133",10,"0",10,"2196053",10,"2040667",10,"1689617",10,"327785",10,"0",10,"23265",10,"3408138",10,"1493914",10,"300434",10,"0",10,"1613790",10,"2767523",10,"2767523",10,"3899377",31,"",31,"",31,"",10,"3899377",10,"5622687",10,"1042860",10,"322381",10,"0",10,"4257446",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"327646",10,"0",10,"0",10,"0",10,"327646",10,"48672725",10,"23874214",10,"4668196",10,"2767523",10,"17362792",10,"433752",10,"433752",10,"0",10,"0",10,"0",10,"0",10,"0",10,"433752",10,"0",10,"0",10,"0",10,"433752",10,"49106477",10,"23874214",10,"4668196",10,"2767523",10,"17796544",10,"50339837",10,"49106477",10,"1233360",10,"54368147",10,"-2",10,"55601505",10,"3449141",10,"3802876",10,"4878645",10,"449215",10,"2253241",10,"0",10,"1774501",10,"1883583",10,"11239185",10,"5639950",10,"1699858",10,"7339808",10,"3899377","1"
"128151",10,"948695",10,"12192720",10,"5376549",10,"0",10,"6816171",10,"7764866",10,"0",10,"25907",10,"25907",10,"0",10,"0",10,"0",10,"25907",10,"6816171",13,"0",13,"0",10,"922788",10,"7738959",10,"694663",10,"0",10,"0",10,"694663",10,"0",10,"0",10,"0",10,"0",10,"5626293",10,"4911061",10,"0",10,"10537354",10,"869247",10,"122356",10,"30900",10,"960703",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4618474",10,"4618474",10,"0",10,"5242343",10,"165106",10,"30900",10,"5376549",10,"1493333",10,"974297",10,"143612",13,"0",13,"0",31,"",31,"",10,"0",10,"2611242",10,"0",10,"974557",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"974557",10,"5033417",10,"0",10,"0",10,"0",10,"5033417",10,"8619216",10,"2979414",10,"1792535",10,"278997",10,"165106",10,"742776",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"31039",10,"0",10,"0",10,"0",10,"31039",10,"150804",10,"124720",10,"20889",10,"0",10,"5195",10,"402973",10,"235279",10,"37883",13,"0",10,"129811",10,"709",10,"0",10,"0",10,"0",10,"709",10,"0",10,"0",10,"160539",31,"",31,"",31,"",10,"160539",10,"0",10,"0",10,"0",10,"0",10,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3725478",10,"2152534",10,"337769",10,"165106",10,"1070069",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3725478",10,"2152534",10,"337769",10,"165106",10,"1070069",10,"8619216",10,"3725478",10,"4893738",10,"2845221",10,"0",10,"7738959",30,"",30,"",10,"350934",10,"5703",10,"117138",10,"0",10,"0",10,"0",10,"473775",10,"313236",10,"0",10,"313236",10,"160539","2"
"128258",10,"5198796",10,"30356943",10,"14424812",10,"0",10,"15932131",10,"21130927",10,"45000",10,"2032084",10,"2077084",10,"735000",10,"324210",10,"1059210",10,"3136294",10,"15152131",10,"575819",10,"0",10,"2266683",10,"17994633",10,"504539",10,"0",10,"0",10,"504539",10,"0",10,"0",10,"0",10,"0",10,"27248594",10,"0",10,"0",10,"27248594",10,"1467137",10,"64724",10,"0",10,"1531861",10,"581386",10,"2148",10,"0",10,"583534",10,"0",10,"0",10,"0",10,"0",10,"892",10,"487523",10,"0",10,"488415",10,"13473464",10,"951348",10,"0",10,"14424812",10,"1430238",10,"5994155",10,"1880644",10,"140289",10,"2453283",31,"",31,"",10,"114172",10,"12012781",10,"0",10,"5394133",10,"0",10,"0",10,"0",10,"0",10,"3096",10,"71224",10,"-39905",10,"5428548",10,"0",10,"487981",10,"0",10,"263041",10,"751022",10,"18192351",10,"5353132",10,"3432491",10,"398870",10,"0",10,"1521771",10,"0",10,"0",10,"0",10,"0",10,"0",10,"313065",10,"156802",10,"28882",10,"0",10,"127381",10,"725764",10,"610679",10,"97183",10,"0",10,"17902",10,"2766603",10,"1817771",10,"308418",10,"0",10,"640414",10,"1800281",10,"1133209",10,"152178",10,"0",10,"514894",10,"1531004",10,"552317",10,"88580",10,"0",10,"890107",10,"951348",10,"951348",10,"1531404",31,"",31,"",31,"",10,"1531404",10,"2408330",10,"519485",10,"95050",10,"0",10,"1793795",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17380931",10,"8222754",10,"1169161",10,"951348",10,"7037668",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17380931",10,"8222754",10,"1169161",10,"951348",10,"7037668",10,"18192351",10,"17380931",10,"811420",10,"17183213",10,"0",10,"17994633",10,"3786835",10,"3950843",10,"2824999",10,"170797",10,"1083232",10,"12834",10,"0",10,"476242",10,"4568104",10,"2398166",10,"638534",10,"3036700",10,"1531404","1"
"128300",10,"67793344",10,"26987935",10,"21779545",10,"167305987",10,"172514377",10,"240307721",10,"513351",10,"14417693",10,"14931044",10,"2857379",10,"9513676",10,"12371055",10,"27302099",10,"7542144",10,"34225821",10,"38650863",10,"132586794",10,"213005622",10,"4359225",10,"0",10,"70001",10,"4289224",10,"0",10,"0",10,"0",10,"0",10,"3041462",10,"392699",10,"585078",10,"2849083",10,"21615954",10,"2826971",10,"304073",10,"24138852",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"19076832",10,"3076844",10,"374131",10,"21779545",10,"0",10,"31259",10,"0",10,"502500",10,"1140",31,"",31,"",10,"25888069",10,"26422968",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2343501",10,"48345222",10,"58925194",10,"109613917",10,"28233",10,"0",10,"5855426",10,"0",10,"5883659",10,"141920544",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2328005",10,"95648",10,"18141",10,"0",10,"2214216",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4146",10,"3189",10,"295",10,"0",10,"662",10,"0",10,"0",10,"0",10,"0",10,"0",10,"49331872",10,"22579507",10,"4507896",10,"0",10,"22244469",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3076844",10,"3076844",10,"28972",31,"",31,"",31,"",10,"28972",10,"551298",10,"388577",10,"66662",10,"0",10,"96059",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"48456",10,"0",10,"0",10,"0",10,"48456",10,"55369593",10,"23066921",10,"4592994",10,"3076844",10,"24632834",10,"105987",10,"105987",10,"14173974",10,"0",10,"0",10,"0",10,"14173974",10,"14279961",10,"0",10,"0",10,"0",10,"14279961",10,"69649554",10,"23066921",10,"4592994",10,"3076844",10,"38912795",10,"141920544",10,"69649554",10,"72270990",10,"140734630",10,"2",10,"213005622",10,"76526217",10,"92516474",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","1"
