unitid,line,"xefres01",efres01,"xefres02",efres02
"147411","17",10,"712",10,"278"
"147411","90",10,"1",10,"0"
"147411","99",10,"713",10,"278"
"147439","17",10,"93",13,"0"
"147439","99",10,"93",13,"0"
"147536","13",10,"1",10,"0"
"147536","17",10,"194",10,"0"
"147536","90",10,"2",10,"0"
"147536","98",10,"2",10,"0"
"147536","99",10,"199",10,"0"
"147590","17",10,"99",10,"29"
"147590","99",10,"99",10,"29"
"147642","17",10,"86",10,"21"
"147642","99",10,"86",10,"21"
"147660","6",10,"1",10,"1"
"147660","8",10,"1",10,"1"
"147660","17",10,"398",10,"396"
"147660","18",10,"8",10,"7"
"147660","19",10,"5",10,"5"
"147660","26",10,"6",10,"6"
"147660","27",10,"2",10,"2"
"147660","29",10,"4",10,"4"
"147660","31",10,"1",10,"1"
"147660","39",10,"1",10,"1"
"147660","47",10,"1",10,"1"
"147660","54",10,"1",10,"1"
"147660","55",10,"14",10,"14"
"147660","90",10,"1",10,"0"
"147660","98",10,"1",10,"0"
"147660","99",10,"445",10,"440"
"147679","2",10,"1",10,"1"
"147679","6",10,"4",10,"4"
"147679","9",10,"3",10,"3"
"147679","12",10,"1",10,"1"
"147679","17",10,"202",10,"168"
"147679","18",10,"7",10,"7"
"147679","19",10,"4",10,"4"
"147679","20",10,"5",10,"5"
"147679","21",10,"1",10,"1"
"147679","24",10,"1",10,"1"
"147679","25",10,"3",10,"3"
"147679","26",10,"18",10,"18"
"147679","27",10,"25",10,"23"
"147679","29",10,"3",10,"3"
"147679","31",10,"4",10,"4"
"147679","33",10,"3",10,"3"
"147679","36",10,"5",10,"5"
"147679","38",10,"1",10,"1"
"147679","39",10,"4",10,"3"
"147679","40",10,"1",10,"1"
"147679","42",10,"2",10,"2"
"147679","44",10,"1",10,"1"
"147679","46",10,"2",10,"2"
"147679","48",10,"2",10,"2"
"147679","53",10,"3",10,"2"
"147679","55",10,"12",10,"12"
"147679","90",10,"2",10,"0"
"147679","99",10,"320",10,"280"
"147703","4",10,"2",10,"2"
"147703","8",10,"1",10,"1"
"147703","12",10,"1",10,"1"
"147703","13",10,"1",10,"1"
"147703","15",10,"2",10,"1"
"147703","17",10,"2703",10,"2550"
"147703","18",10,"5",10,"5"
"147703","19",10,"7",10,"7"
"147703","22",10,"1",10,"1"
"147703","24",10,"1",10,"1"
"147703","25",10,"2",10,"1"
"147703","26",10,"4",10,"4"
"147703","27",10,"7",10,"6"
"147703","28",10,"1",10,"1"
"147703","29",10,"3",10,"3"
"147703","31",10,"2",10,"2"
"147703","32",10,"1",10,"1"
"147703","35",10,"1",10,"1"
"147703","36",10,"1",10,"1"
"147703","37",10,"1",10,"1"
"147703","39",10,"5",10,"5"
"147703","42",10,"1",10,"1"
"147703","48",10,"4",10,"3"
"147703","55",10,"24",10,"24"
"147703","78",10,"1",10,"1"
"147703","90",10,"36",10,"11"
"147703","99",10,"2818",10,"2636"
"147749","17",10,"282",10,"0"
"147749","99",10,"282",10,"0"
"147767","1",10,"8",10,"8"
"147767","2",10,"3",10,"3"
"147767","4",10,"10",10,"9"
"147767","5",10,"1",10,"1"
"147767","6",10,"161",10,"159"
"147767","8",10,"31",10,"31"
"147767","9",10,"42",10,"40"
"147767","10",10,"1",10,"1"
"147767","11",10,"8",10,"8"
"147767","12",10,"74",10,"73"
"147767","13",10,"29",10,"28"
"147767","15",10,"8",10,"8"
"147767","16",10,"5",10,"4"
"147767","17",10,"436",10,"425"
"147767","18",10,"42",10,"42"
"147767","19",10,"21",10,"20"
"147767","20",10,"19",10,"18"
"147767","21",10,"8",10,"8"
"147767","22",10,"8",10,"8"
"147767","23",10,"4",10,"4"
"147767","24",10,"54",10,"54"
"147767","25",10,"44",10,"43"
"147767","26",10,"66",10,"65"
"147767","27",10,"72",10,"70"
"147767","28",10,"1",10,"1"
"147767","29",10,"44",10,"44"
"147767","30",10,"1",10,"1"
"147767","31",10,"14",10,"14"
"147767","32",10,"4",10,"4"
"147767","33",10,"1",10,"1"
"147767","34",10,"71",10,"70"
"147767","35",10,"13",10,"13"
"147767","36",10,"121",10,"120"
"147767","37",10,"8",10,"8"
"147767","38",10,"1",10,"1"
"147767","39",10,"99",10,"96"
"147767","40",10,"6",10,"6"
"147767","41",10,"11",10,"9"
"147767","42",10,"51",10,"49"
"147767","44",10,"6",10,"6"
"147767","45",10,"9",10,"9"
"147767","46",10,"3",10,"3"
"147767","47",10,"20",10,"19"
"147767","48",10,"76",10,"74"
"147767","49",10,"2",10,"2"
"147767","50",10,"1",10,"0"
"147767","51",10,"23",10,"23"
"147767","53",10,"15",10,"14"
"147767","54",10,"5",10,"5"
"147767","55",10,"59",10,"58"
"147767","56",10,"1",10,"1"
"147767","90",10,"129",10,"113"
"147767","99",10,"1950",10,"1894"
"147776","6",10,"1",10,"0"
"147776","12",10,"1",10,"0"
"147776","17",10,"846",10,"698"
"147776","26",10,"1",10,"1"
"147776","48",10,"1",10,"1"
"147776","53",10,"1",10,"1"
"147776","55",10,"1",10,"1"
"147776","90",10,"204",10,"174"
"147776","99",10,"1056",10,"876"
"147800","17",10,"1264",10,"864"
"147800","55",10,"1",10,"0"
"147800","90",10,"4",10,"1"
"147800","99",10,"1269",10,"865"
"147819","17",10,"61",10,"61"
"147819","99",10,"61",10,"61"
"147828","2",10,"1",10,"1"
"147828","4",10,"1",10,"1"
"147828","6",10,"2",10,"2"
"147828","8",10,"4",10,"4"
"147828","10",10,"1",10,"1"
"147828","12",10,"3",10,"3"
"147828","13",10,"1",10,"1"
"147828","17",10,"245",10,"218"
"147828","18",10,"116",10,"112"
"147828","19",10,"3",10,"3"
"147828","20",10,"8",10,"8"
"147828","21",10,"2",10,"2"
"147828","22",10,"1",10,"1"
"147828","23",10,"3",10,"3"
"147828","25",10,"2",10,"2"
"147828","26",10,"68",10,"67"
"147828","27",10,"6",10,"6"
"147828","29",10,"3",10,"3"
"147828","31",10,"1",10,"1"
"147828","32",10,"1",10,"1"
"147828","33",10,"3",10,"3"
"147828","34",10,"1",10,"1"
"147828","36",10,"5",10,"5"
"147828","39",10,"27",10,"27"
"147828","40",10,"1",10,"1"
"147828","42",10,"1",10,"1"
"147828","45",10,"1",10,"1"
"147828","47",10,"1",10,"1"
"147828","48",10,"3",10,"2"
"147828","51",10,"5",10,"5"
"147828","53",10,"1",10,"1"
"147828","55",10,"22",10,"21"
"147828","90",10,"5",10,"1"
"147828","99",10,"548",10,"510"
"147916","8",10,"1",10,"0"
"147916","17",11,"1435",10,"725"
"147916","18",10,"10",10,"8"
"147916","26",10,"1",10,"1"
"147916","34",11,"1",10,"1"
"147916","90",11,"29",11,"10"
"147916","98",11,"1",11,"0"
"147916","99",10,"1478",11,"745"
"147970","5",10,"1",10,"0"
"147970","17",10,"153",10,"42"
"147970","18",10,"3",10,"0"
"147970","39",10,"1",10,"0"
"147970","90",10,"1",10,"0"
"147970","99",10,"159",10,"42"
"148007","17",10,"1099",10,"203"
"148007","18",10,"41",10,"1"
"148007","99",10,"1140",10,"204"
"148016","1",10,"1",10,"1"
"148016","4",10,"2",10,"2"
"148016","5",10,"1",10,"1"
"148016","6",10,"18",10,"17"
"148016","8",10,"2",10,"2"
"148016","9",10,"1",10,"1"
"148016","10",10,"2",10,"2"
"148016","12",10,"3",10,"3"
"148016","13",10,"1",10,"1"
"148016","17",10,"8",10,"8"
"148016","20",10,"1",10,"1"
"148016","23",10,"1",10,"1"
"148016","24",10,"1",10,"1"
"148016","25",10,"2",10,"2"
"148016","26",10,"7",10,"7"
"148016","27",10,"2",10,"2"
"148016","29",10,"16",10,"16"
"148016","31",10,"2",10,"2"
"148016","33",10,"1",10,"1"
"148016","36",10,"4",10,"4"
"148016","37",10,"1",10,"1"
"148016","39",10,"3",10,"3"
"148016","40",10,"4",10,"4"
"148016","41",10,"4",10,"4"
"148016","48",10,"8",10,"7"
"148016","51",10,"4",10,"3"
"148016","53",10,"5",10,"5"
"148016","55",10,"4",10,"4"
"148016","78",10,"1",10,"1"
"148016","90",10,"14",10,"6"
"148016","98",10,"3",10,"0"
"148016","99",10,"127",10,"113"
"148131","4",10,"1",10,"1"
"148131","6",10,"2",10,"2"
"148131","12",10,"1",10,"1"
"148131","17",10,"172",10,"169"
"148131","18",10,"1",10,"1"
"148131","19",10,"2",10,"2"
"148131","20",10,"2",10,"2"
"148131","29",10,"40",10,"38"
"148131","34",10,"1",10,"1"
"148131","48",10,"3",10,"3"
"148131","49",10,"1",10,"1"
"148131","55",10,"1",10,"1"
"148131","56",10,"1",10,"1"
"148131","90",10,"3",10,"2"
"148131","98",10,"3",10,"0"
"148131","99",10,"234",10,"225"
"148140","17",10,"105",10,"26"
"148140","19",10,"20",10,"6"
"148140","29",10,"58",10,"9"
"148140","99",10,"183",10,"41"
"148177","1",10,"1",10,"1"
"148177","4",10,"2",10,"1"
"148177","12",10,"2",10,"2"
"148177","13",10,"3",10,"3"
"148177","17",10,"212",10,"149"
"148177","18",10,"39",10,"32"
"148177","19",10,"4",10,"4"
"148177","21",10,"1",10,"1"
"148177","23",10,"2",10,"2"
"148177","24",10,"4",10,"4"
"148177","25",10,"3",10,"3"
"148177","26",10,"41",10,"37"
"148177","27",10,"5",10,"4"
"148177","28",10,"2",10,"2"
"148177","29",10,"19",10,"19"
"148177","31",10,"1",10,"1"
"148177","32",10,"1",10,"1"
"148177","36",10,"3",10,"3"
"148177","39",10,"7",10,"5"
"148177","40",10,"2",10,"2"
"148177","41",10,"1",10,"1"
"148177","42",10,"1",10,"1"
"148177","47",10,"1",10,"1"
"148177","48",10,"2",10,"2"
"148177","51",10,"1",10,"1"
"148177","55",10,"22",10,"20"
"148177","57",10,"5",10,"3"
"148177","98",10,"443",10,"0"
"148177","99",10,"830",10,"305"
"148256","17",10,"1497",10,"537"
"148256","21",10,"1",10,"1"
"148256","57",10,"1",10,"1"
"148256","90",10,"2",10,"2"
"148256","99",10,"1501",10,"541"
"148292","17",10,"596",10,"299"
"148292","90",10,"11",10,"4"
"148292","99",10,"607",10,"303"
"148335","17",10,"1192",10,"662"
"148335","18",10,"9",10,"6"
"148335","26",10,"1",10,"0"
"148335","46",10,"1",10,"1"
"148335","53",10,"1",10,"1"
"148335","99",10,"1204",10,"670"
"148380","12",10,"1",10,"1"
"148380","17",10,"887",10,"381"
"148380","55",10,"2",10,"0"
"148380","56",10,"1",10,"0"
"148380","99",10,"891",10,"382"
"148399","17",10,"79",10,"4"
"148399","55",10,"3",10,"0"
"148399","99",10,"82",10,"4"
"148405","17",10,"112",10,"105"
"148405","18",10,"2",10,"2"
"148405","26",10,"3",10,"3"
"148405","27",10,"5",10,"5"
"148405","29",10,"1",10,"1"
"148405","30",10,"1",10,"1"
"148405","31",10,"1",10,"1"
"148405","49",10,"1",10,"1"
"148405","55",10,"3",10,"3"
"148405","90",10,"2",10,"0"
"148405","99",10,"131",10,"122"
"148487","4",10,"1",10,"1"
"148487","8",10,"3",10,"2"
"148487","9",10,"1",10,"1"
"148487","12",10,"2",10,"2"
"148487","17",10,"223",10,"152"
"148487","18",10,"4",10,"4"
"148487","19",10,"1",10,"0"
"148487","20",10,"1",10,"1"
"148487","21",10,"2",10,"2"
"148487","24",10,"1",10,"1"
"148487","25",10,"1",10,"1"
"148487","26",10,"4",10,"3"
"148487","27",10,"3",10,"3"
"148487","33",10,"1",10,"1"
"148487","34",10,"1",10,"1"
"148487","35",10,"1",10,"1"
"148487","36",10,"1",10,"1"
"148487","37",10,"1",10,"1"
"148487","39",10,"3",10,"3"
"148487","47",10,"1",10,"1"
"148487","48",10,"2",10,"2"
"148487","53",10,"2",10,"2"
"148487","55",10,"6",10,"6"
"148487","57",10,"18",10,"8"
"148487","99",10,"284",10,"200"
"148496","4",10,"1",10,"1"
"148496","5",10,"1",10,"1"
"148496","12",10,"1",10,"1"
"148496","15",10,"1",10,"1"
"148496","17",11,"200",10,"200"
"148496","18",10,"1",10,"1"
"148496","19",10,"2",10,"2"
"148496","21",10,"1",10,"1"
"148496","27",10,"1",10,"1"
"148496","29",10,"13",10,"13"
"148496","42",10,"1",10,"1"
"148496","55",10,"2",10,"2"
"148496","99",10,"225",10,"225"
"148584","17",10,"171",10,"166"
"148584","18",10,"2",10,"2"
"148584","29",10,"1",10,"1"
"148584","39",10,"1",10,"1"
"148584","51",10,"1",10,"0"
"148584","66",10,"1",10,"1"
"148584","99",10,"177",10,"171"
"148627","6",10,"1",10,"0"
"148627","15",10,"1",10,"0"
"148627","17",10,"338",10,"0"
"148627","18",10,"14",10,"0"
"148627","19",10,"2",10,"0"
"148627","20",10,"1",10,"0"
"148627","26",10,"3",10,"0"
"148627","27",10,"1",10,"0"
"148627","31",10,"1",10,"0"
"148627","55",10,"3",10,"0"
"148627","99",10,"365",10,"0"
"148672","17",10,"585",10,"296"
"148672","37",10,"1",10,"0"
"148672","48",10,"1",10,"0"
"148672","51",10,"1",10,"0"
"148672","99",10,"588",10,"296"
"148821","17",10,"202",10,"165"
"148821","18",10,"1",10,"1"
"148821","21",10,"5",10,"4"
"148821","29",10,"48",10,"32"
"148821","39",10,"1",10,"1"
"148821","51",10,"1",10,"1"
"148821","90",10,"1",10,"1"
"148821","99",10,"259",10,"205"
"148849","17",10,"7",10,"2"
"148849","26",10,"1",10,"1"
"148849","39",10,"1",10,"1"
"148849","41",10,"1",10,"1"
"148849","99",10,"10",10,"5"
"148876","17",10,"586",10,"136"
"148876","99",10,"586",10,"136"
"148937","17",10,"503",10,"173"
"148937","18",10,"1",10,"1"
"148937","21",10,"7",10,"4"
"148937","90",10,"7",10,"4"
"148937","99",10,"518",10,"182"
"148955","17",10,"65",10,"11"
"148955","99",10,"65",10,"11"
"148991","17",10,"335",10,"244"
"148991","18",10,"1",10,"1"
"148991","19",10,"1",10,"0"
"148991","22",10,"2",10,"2"
"148991","90",10,"2",10,"1"
"148991","99",10,"341",10,"248"
"149019","17",10,"155",10,"103"
"149019","29",10,"1",10,"0"
"149019","90",10,"2",10,"0"
"149019","99",10,"158",10,"103"
"149222","2",10,"1",10,"0"
"149222","4",10,"1",10,"0"
"149222","5",10,"2",10,"1"
"149222","6",10,"12",10,"0"
"149222","8",10,"1",10,"0"
"149222","9",10,"4",10,"0"
"149222","12",10,"18",10,"1"
"149222","13",10,"3",10,"1"
"149222","17",10,"1986",10,"409"
"149222","18",10,"10",10,"0"
"149222","19",10,"3",10,"0"
"149222","20",10,"6",10,"0"
"149222","21",10,"5",10,"1"
"149222","24",10,"1",10,"1"
"149222","26",10,"8",10,"0"
"149222","27",10,"5",10,"0"
"149222","29",10,"54",10,"7"
"149222","31",10,"3",10,"1"
"149222","33",10,"1",10,"0"
"149222","34",10,"1",10,"1"
"149222","36",10,"1",10,"0"
"149222","37",10,"6",10,"0"
"149222","39",10,"5",10,"0"
"149222","40",10,"1",10,"0"
"149222","41",10,"1",10,"0"
"149222","42",10,"1",10,"0"
"149222","44",10,"1",10,"0"
"149222","45",10,"1",10,"0"
"149222","46",10,"1",10,"0"
"149222","47",10,"14",10,"2"
"149222","48",10,"5",10,"0"
"149222","51",10,"4",10,"1"
"149222","53",10,"5",10,"0"
"149222","55",10,"12",10,"1"
"149222","56",10,"1",10,"0"
"149222","57",10,"5",10,"0"
"149222","90",10,"59",10,"7"
"149222","99",10,"2248",10,"434"
"149231","4",10,"1",10,"1"
"149231","6",10,"1",10,"1"
"149231","13",10,"1",10,"1"
"149231","17",10,"1414",10,"1360"
"149231","19",10,"4",10,"4"
"149231","21",10,"1",10,"1"
"149231","29",10,"176",10,"172"
"149231","31",10,"1",10,"1"
"149231","38",10,"1",10,"1"
"149231","55",10,"1",10,"1"
"149231","90",10,"10",10,"7"
"149231","99",10,"1611",10,"1550"
"149310","17",10,"72",10,"1"
"149310","99",10,"72",10,"1"
"149365","17",10,"449",10,"264"
"149365","18",10,"57",10,"31"
"149365","99",10,"506",10,"295"
"149505","1",10,"1",10,"1"
"149505","4",10,"3",10,"3"
"149505","6",10,"11",10,"11"
"149505","8",10,"4",10,"4"
"149505","15",10,"1",10,"1"
"149505","17",10,"88",10,"88"
"149505","18",10,"5",10,"5"
"149505","19",10,"14",10,"14"
"149505","21",10,"1",10,"1"
"149505","24",10,"1",10,"1"
"149505","26",10,"36",10,"36"
"149505","27",10,"2",10,"2"
"149505","31",10,"1",10,"1"
"149505","34",10,"2",10,"2"
"149505","36",10,"1",10,"1"
"149505","39",10,"2",10,"2"
"149505","49",10,"1",10,"1"
"149505","51",10,"1",10,"1"
"149505","53",10,"5",10,"5"
"149505","55",10,"20",10,"20"
"149505","90",10,"8",10,"8"
"149505","99",10,"208",10,"208"
"149514","1",10,"3",10,"3"
"149514","2",10,"1",10,"1"
"149514","4",10,"2",10,"2"
"149514","6",10,"3",10,"2"
"149514","8",10,"3",10,"3"
"149514","17",10,"87",10,"85"
"149514","18",10,"5",10,"5"
"149514","19",10,"7",10,"6"
"149514","20",10,"2",10,"2"
"149514","25",10,"1",10,"1"
"149514","26",10,"9",10,"8"
"149514","27",10,"4",10,"4"
"149514","29",10,"3",10,"3"
"149514","30",10,"1",10,"1"
"149514","31",10,"5",10,"5"
"149514","38",10,"1",10,"0"
"149514","39",10,"4",10,"4"
"149514","40",10,"1",10,"1"
"149514","42",10,"7",10,"7"
"149514","53",10,"5",10,"5"
"149514","55",10,"31",10,"30"
"149514","57",10,"1",10,"1"
"149514","90",10,"2",10,"1"
"149514","98",10,"1",10,"0"
"149514","99",10,"189",10,"180"
"149532","17",10,"2429",10,"976"
"149532","18",10,"5",10,"0"
"149532","34",10,"1",10,"0"
"149532","55",10,"1",10,"0"
"149532","90",10,"33",10,"12"
"149532","99",10,"2469",10,"988"
"149550","17",11,"74",13,"0"
"149550","99",10,"74",13,"0"
"149639","17",10,"12",10,"12"
"149639","18",10,"4",10,"4"
"149639","39",10,"1",10,"1"
"149639","55",10,"1",10,"1"
"149639","90",10,"1",10,"1"
"149639","99",10,"19",10,"19"
"149727","17",10,"1221",10,"516"
"149727","90",10,"1",10,"0"
"149727","98",10,"1",10,"0"
"149727","99",10,"1223",10,"516"
"149772","2",10,"1",10,"0"
"149772","6",10,"2",10,"2"
"149772","12",10,"1",10,"0"
"149772","15",10,"1",10,"0"
"149772","17",10,"1624",10,"1499"
"149772","18",10,"1",10,"0"
"149772","19",10,"46",10,"42"
"149772","21",10,"1",10,"1"
"149772","29",10,"4",10,"4"
"149772","42",10,"1",10,"1"
"149772","48",10,"2",10,"1"
"149772","53",10,"1",10,"0"
"149772","55",10,"5",10,"5"
"149772","90",10,"19",10,"2"
"149772","99",10,"1709",10,"1557"
"149781","1",10,"4",10,"4"
"149781","2",10,"3",10,"3"
"149781","4",10,"11",10,"11"
"149781","5",10,"4",10,"4"
"149781","6",10,"35",10,"35"
"149781","8",10,"17",10,"17"
"149781","9",10,"12",10,"12"
"149781","10",10,"1",10,"1"
"149781","12",10,"10",10,"10"
"149781","13",10,"8",10,"8"
"149781","15",10,"3",10,"3"
"149781","16",10,"3",10,"3"
"149781","17",10,"123",10,"122"
"149781","18",10,"11",10,"11"
"149781","19",10,"7",10,"7"
"149781","20",10,"13",10,"13"
"149781","21",10,"3",10,"3"
"149781","22",10,"1",10,"1"
"149781","23",10,"4",10,"4"
"149781","24",10,"8",10,"8"
"149781","25",10,"6",10,"6"
"149781","26",10,"28",10,"28"
"149781","27",10,"27",10,"27"
"149781","29",10,"9",10,"9"
"149781","30",10,"2",10,"2"
"149781","31",10,"6",10,"6"
"149781","33",10,"7",10,"7"
"149781","34",10,"13",10,"13"
"149781","36",10,"1",10,"1"
"149781","37",10,"20",10,"20"
"149781","38",10,"6",10,"6"
"149781","39",10,"2",10,"2"
"149781","40",10,"14",10,"14"
"149781","41",10,"6",10,"6"
"149781","42",10,"6",10,"6"
"149781","44",10,"15",10,"15"
"149781","45",10,"1",10,"1"
"149781","46",10,"1",10,"1"
"149781","47",10,"1",10,"1"
"149781","48",10,"9",10,"9"
"149781","49",10,"37",10,"37"
"149781","50",10,"1",10,"1"
"149781","51",10,"2",10,"2"
"149781","53",10,"11",10,"11"
"149781","54",10,"12",10,"12"
"149781","55",10,"1",10,"1"
"149781","56",10,"22",10,"22"
"149781","90",10,"27",10,"27"
"149781","99",10,"574",10,"573"
"149842","17",10,"2752",10,"1045"
"149842","18",10,"2",10,"1"
"149842","39",10,"1",10,"0"
"149842","55",10,"2",10,"0"
"149842","90",10,"17",10,"0"
"149842","99",10,"2774",10,"1046"
"150048","18",10,"194",10,"129"
"150048","90",10,"1",10,"1"
"150048","99",10,"195",10,"130"
"150075","18",10,"16",10,"11"
"150075","99",10,"16",10,"11"
"150145","5",10,"1",13,"0"
"150145","6",10,"1",10,"1"
"150145","15",10,"5",10,"4"
"150145","17",10,"16",10,"11"
"150145","18",10,"188",10,"131"
"150145","19",10,"1",10,"0"
"150145","20",10,"1",10,"0"
"150145","23",10,"1",10,"1"
"150145","26",10,"32",10,"20"
"150145","29",10,"2",10,"2"
"150145","34",10,"1",10,"1"
"150145","39",10,"18",10,"13"
"150145","41",10,"1",10,"0"
"150145","42",10,"2",10,"1"
"150145","55",10,"2",10,"1"
"150145","90",10,"5",10,"3"
"150145","99",10,"277",10,"189"
"150376","17",10,"2",10,"1"
"150376","18",10,"101",10,"23"
"150376","98",10,"49",10,"0"
"150376","99",10,"152",10,"24"
"150428","17",10,"2",10,"0"
"150428","18",10,"36",10,"4"
"150428","98",10,"1",10,"0"
"150428","99",10,"39",10,"4"
"150525","18",10,"62",10,"15"
"150525","98",10,"1",10,"0"
"150525","99",10,"63",10,"15"
"150534","1",10,"1",10,"1"
"150534","2",10,"2",10,"2"
"150534","5",10,"1",10,"1"
"150534","6",10,"3",10,"3"
"150534","8",10,"2",10,"2"
"150534","9",10,"1",10,"1"
"150534","12",10,"2",10,"1"
"150534","13",10,"1",10,"1"
"150534","15",10,"2",10,"2"
"150534","16",10,"1",10,"1"
"150534","17",10,"45",10,"45"
"150534","18",10,"315",10,"312"
"150534","19",10,"4",10,"4"
"150534","20",10,"1",10,"1"
"150534","21",10,"23",10,"20"
"150534","22",10,"1",10,"1"
"150534","23",10,"1",10,"1"
"150534","24",10,"1",10,"1"
"150534","26",10,"4",10,"4"
"150534","27",10,"5",10,"5"
"150534","29",10,"17",10,"17"
"150534","32",10,"5",10,"5"
"150534","34",10,"1",10,"1"
"150534","37",10,"1",10,"1"
"150534","39",10,"15",10,"15"
"150534","47",10,"13",10,"13"
"150534","48",10,"18",10,"18"
"150534","49",10,"1",10,"1"
"150534","53",10,"3",10,"3"
"150534","55",10,"6",10,"6"
"150534","90",10,"17",10,"1"
"150534","99",10,"513",10,"490"
"150604","6",10,"3",10,"3"
"150604","8",10,"1",10,"1"
"150604","12",10,"1",10,"1"
"150604","13",10,"1",10,"1"
"150604","17",10,"3",10,"3"
"150604","18",10,"262",10,"259"
"150604","20",10,"1",10,"1"
"150604","21",10,"1",10,"1"
"150604","29",10,"1",10,"1"
"150604","39",10,"9",10,"9"
"150604","90",10,"1",10,"1"
"150604","99",10,"284",10,"281"
"150677","2",10,"2",10,"2"
"150677","4",10,"1",10,"1"
"150677","6",10,"3",10,"2"
"150677","8",10,"3",10,"3"
"150677","12",10,"5",10,"5"
"150677","13",10,"2",10,"2"
"150677","15",10,"1",10,"1"
"150677","17",10,"9",10,"9"
"150677","18",10,"108",10,"101"
"150677","23",10,"1",10,"1"
"150677","24",10,"4",10,"3"
"150677","26",10,"13",10,"12"
"150677","34",10,"2",10,"2"
"150677","36",10,"2",10,"2"
"150677","39",10,"51",10,"50"
"150677","41",10,"1",10,"1"
"150677","42",10,"19",10,"19"
"150677","47",10,"1",10,"1"
"150677","51",10,"1",10,"1"
"150677","53",10,"7",10,"6"
"150677","54",10,"2",10,"2"
"150677","55",10,"2",10,"2"
"150677","90",10,"2",10,"2"
"150677","98",10,"99",10,"0"
"150677","99",10,"341",10,"230"
"150695","18",10,"76",10,"12"
"150695","99",10,"76",10,"12"
"150765","17",10,"2",13,"0"
"150765","18",10,"32",13,"0"
"150765","98",10,"1",13,"0"
"150765","99",10,"35",13,"0"
"150774","1",10,"1",10,"1"
"150774","4",10,"2",10,"2"
"150774","6",10,"7",10,"5"
"150774","9",10,"1",10,"1"
"150774","12",10,"5",10,"3"
"150774","13",10,"1",10,"0"
"150774","17",10,"40",10,"26"
"150774","18",10,"123",10,"77"
"150774","19",10,"3",10,"1"
"150774","22",10,"1",10,"1"
"150774","25",10,"3",10,"3"
"150774","26",10,"22",10,"17"
"150774","27",10,"5",10,"4"
"150774","29",10,"1",10,"1"
"150774","33",10,"1",10,"1"
"150774","36",10,"2",10,"2"
"150774","37",10,"1",10,"1"
"150774","39",10,"14",10,"5"
"150774","41",10,"1",10,"0"
"150774","42",10,"2",10,"2"
"150774","48",10,"5",10,"2"
"150774","51",10,"1",10,"1"
"150774","53",10,"1",10,"1"
"150774","90",10,"8",10,"3"
"150774","99",10,"251",10,"160"
"150941","12",10,"1",10,"1"
"150941","17",10,"7",10,"7"
"150941","18",10,"115",10,"114"
"150941","19",10,"1",10,"1"
"150941","20",10,"1",10,"1"
"150941","21",10,"1",10,"1"
"150941","24",10,"1",10,"0"
"150941","25",10,"1",10,"1"
"150941","26",10,"30",10,"30"
"150941","27",10,"1",10,"1"
"150941","33",10,"1",10,"1"
"150941","36",10,"1",10,"1"
"150941","39",10,"40",10,"39"
"150941","42",10,"10",10,"10"
"150941","48",10,"2",10,"2"
"150941","51",10,"1",10,"1"
"150941","55",10,"5",10,"5"
"150941","90",10,"3",10,"0"
"150941","99",10,"222",10,"216"
"151157","18",10,"61",10,"11"
"151157","99",10,"61",10,"11"
"151166","18",10,"295",10,"94"
"151166","99",10,"295",10,"94"
"151193","18",10,"38",10,"6"
"151193","98",10,"8",10,"0"
"151193","99",10,"46",10,"6"
"151236","17",10,"23",13,"0"
"151236","18",10,"57",10,"11"
"151236","99",10,"80",10,"11"
"151263","12",10,"1",10,"1"
"151263","17",10,"12",10,"12"
"151263","18",10,"565",10,"486"
"151263","21",10,"4",10,"4"
"151263","22",10,"2",10,"2"
"151263","23",10,"1",10,"1"
"151263","26",10,"3",10,"3"
"151263","29",10,"1",10,"1"
"151263","36",10,"1",10,"0"
"151263","39",10,"17",10,"17"
"151263","48",10,"1",10,"1"
"151263","55",10,"1",10,"1"
"151263","57",10,"3",10,"0"
"151263","90",10,"20",10,"2"
"151263","99",10,"632",10,"531"
"151290","1",10,"2",10,"1"
"151290","5",10,"8",10,"3"
"151290","6",10,"8",10,"1"
"151290","10",10,"2",10,"0"
"151290","12",10,"1",10,"0"
"151290","13",10,"1",10,"0"
"151290","17",10,"14",10,"10"
"151290","18",10,"1082",10,"75"
"151290","21",10,"1",10,"0"
"151290","23",10,"1",10,"0"
"151290","24",10,"2",10,"0"
"151290","25",10,"2",10,"1"
"151290","26",10,"47",10,"19"
"151290","27",10,"2",10,"2"
"151290","28",10,"1",10,"0"
"151290","29",10,"5",10,"5"
"151290","32",10,"1",10,"1"
"151290","34",10,"3",10,"0"
"151290","35",10,"1",10,"0"
"151290","36",10,"6",10,"6"
"151290","37",10,"3",10,"0"
"151290","39",10,"54",10,"19"
"151290","42",10,"6",10,"2"
"151290","45",10,"2",10,"1"
"151290","47",10,"4",10,"2"
"151290","48",10,"4",10,"1"
"151290","55",10,"1",10,"1"
"151290","99",10,"1264",10,"150"
"151306","6",10,"1",10,"1"
"151306","8",10,"1",10,"1"
"151306","12",10,"1",10,"1"
"151306","17",10,"42",10,"42"
"151306","18",10,"1935",10,"1935"
"151306","21",10,"44",10,"44"
"151306","29",10,"3",10,"3"
"151306","36",10,"2",10,"2"
"151306","39",10,"2",10,"2"
"151306","41",10,"1",10,"1"
"151306","47",10,"3",10,"3"
