unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"181376",10,"738009",10,"4339879",10,"1122804",10,"1450003",10,"1767072",10,"3217075",10,"332750",10,"1578570",10,"329685",10,"0",10,"3351626",10,"2557469",10,"0",10,"794157",10,"2422918",10,"0",10,"3217075",10,"201526",10,"34114",10,"38849",13,"0",10,"0",13,"0",10,"274489",10,"0",10,"0",10,"820419",10,"0",10,"0",10,"0",10,"235640",10,"38849",13,"0",10,"1536196",13,"0",10,"12081",10,"0",10,"606726",10,"0",10,"0",10,"101715",10,"3351626",10,"414161",10,"312246",10,"69988",13,"0",13,"0",13,"0",10,"31927",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"5367",10,"1440",10,"423",10,"3504",13,"0",13,"0",10,"0",10,"75650",10,"20285",10,"4601",13,"0",13,"0",13,"0",10,"50764",10,"617802",10,"105410",10,"23978",10,"32200",13,"0",13,"0",10,"456214",10,"930093",10,"219125",10,"35346",10,"21467",10,"41154",10,"61212",10,"551789",10,"514396",10,"43020",10,"18741",10,"48300",10,"50306",13,"0",10,"354029",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-105471",13,"0",13,"0",10,"105471",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2557469",10,"701526",10,"153077",13,"0",10,"91460",10,"61212",10,"1550194",13,"0",13,"0","1"
"181446",10,"29962741",10,"84053932",10,"30028837",10,"27555453",10,"26469642",10,"54025095",10,"2178835",10,"44873125",10,"13239424",10,"0",10,"24003999",10,"23602744",10,"0",10,"401255",10,"55094092",10,"-1470252",10,"54025095",10,"1070195",10,"305705",10,"309014",10,"0",10,"590517",10,"5921362",10,"8196793",10,"8196793",10,"0",10,"15183201",10,"0",10,"0",10,"0",10,"571912",10,"309014",10,"0",10,"2956415",10,"0",10,"1846006",10,"0",10,"2502574",13,"0",13,"0",10,"634877",10,"24003999",10,"10041405",10,"6579739",10,"1493866",10,"929374",10,"337455",10,"31713",10,"669258",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16694",10,"11242",10,"101",10,"0",10,"0",10,"0",10,"5351",10,"3224974",10,"897113",10,"183425",10,"272922",10,"362973",10,"0",10,"1508541",10,"4142552",10,"1665776",10,"334675",10,"459366",10,"440491",10,"181078",10,"1061166",10,"4304113",10,"2004574",10,"649168",10,"104900",10,"80869",10,"34290",10,"1430312",10,"1873006",10,"327490",10,"70344",10,"445471",10,"167007",10,"20582",10,"842112",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"785706",10,"174427",10,"-2212033",10,"58332",10,"0",10,"1193568",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23602744",10,"12271640",10,"2906006",13,"0",10,"1447127",10,"267663",10,"6710308",10,"28769697",10,"28685322","1"
"181543",10,"158104",10,"1563225",10,"172511",10,"1390714",10,"0",10,"1390714",10,"0",10,"1050000",10,"163620",10,"0",10,"464538",10,"399771",10,"-59223",10,"5544",10,"1331491",10,"53679",10,"1390714",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17475",10,"17475",10,"17475",10,"0",10,"48931",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"349862",10,"0",10,"10359",13,"0",10,"34304",10,"0",10,"21082",10,"0",10,"464538",10,"133948",10,"126392",13,"0",13,"0",13,"0",13,"0",10,"7556",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"9092",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9092",10,"21283",10,"10800",13,"0",13,"0",13,"0",13,"0",10,"10483",10,"187096",10,"97615",13,"0",10,"14571",13,"0",13,"0",10,"74910",10,"48352",13,"0",13,"0",10,"43714",13,"0",13,"0",10,"4638",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-58285",13,"0",13,"0",10,"58285",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"399771",10,"234807",13,"0",13,"0",13,"0",13,"0",10,"164964",30,"",30,"","2"
"181604",10,"7463513",10,"28230560",10,"8740841",10,"16913874",10,"2575845",10,"19489719",10,"2345660",10,"21556396",10,"4576720",13,"0",10,"11732152",10,"11561189",10,"18073",10,"189036",10,"19300683",10,"0",10,"19489719",10,"969653",10,"430092",10,"387456",10,"0",10,"0",10,"2550821",10,"4338022",10,"2550821",10,"0",10,"6922947",10,"0",10,"0",10,"0",10,"1399745",10,"387456",10,"0",10,"1102611",10,"0",10,"247960",10,"0",10,"1696526",10,"0",10,"0",10,"-25093",10,"11732152",10,"3992003",10,"2514656",10,"383119",10,"422774",10,"338321",13,"0",10,"333133",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"498140",10,"182594",10,"27819",10,"52756",10,"42217",13,"0",10,"192754",10,"1883334",10,"668967",10,"101920",10,"199455",10,"159612",10,"85280",10,"668100",10,"4019079",10,"1279581",10,"194949",10,"261208",10,"209029",13,"0",10,"2074312",10,"1168633",10,"150066",10,"22863",10,"123764",10,"99041",13,"0",10,"772899",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-1059957",13,"0",13,"0",10,"1059957",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11561189",10,"4795864",10,"730670",13,"0",10,"848220",10,"85280",10,"5101155",10,"6872234",10,"7463513","1"
"181738",10,"5879509",10,"29795732",10,"7964699",10,"17310134",10,"4520899",10,"21831033",10,"1781186",10,"17333766",10,"8078371",10,"0",10,"21828814",10,"20466453",10,"0",10,"1362361",10,"20468672",10,"0",10,"21831033",10,"802137",10,"322890",10,"212339",10,"0",10,"387083",10,"2477674",10,"4202123",10,"2477674",10,"0",10,"8610714",10,"0",10,"0",10,"0",10,"1185860",10,"212339",10,"0",10,"1158620",10,"1855590",10,"1163094",10,"48178",10,"3511306",10,"0",10,"394722",10,"3688391",10,"21828814",10,"4908899",10,"2708603",10,"1042812",10,"377727",10,"0",10,"0",10,"779757",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"417553",10,"114927",10,"44247",10,"53524",10,"0",10,"0",10,"204855",10,"988509",10,"357068",10,"137471",10,"116224",10,"0",10,"0",10,"377746",10,"3087444",10,"1007669",10,"387953",10,"87168",10,"0",10,"0",10,"1604654",10,"2891298",10,"1149427",10,"442529",10,"35173",10,"0",10,"0",10,"1264169",10,"3558089",10,"454509",10,"174986",10,"845680",10,"0",10,"0",10,"2082914",10,"4050702",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4050702",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"563959",10,"322874",10,"124306",10,"13763",10,"0",10,"0",10,"103016",13,"0",10,"431077",10,"165965",10,"-1529259",10,"0",10,"0",10,"932217",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"20466453",10,"6546154",10,"2520269",13,"0",10,"0",10,"0",10,"11400030",10,"6924568",10,"7554290","1"
"181792",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8078",10,"81797",10,"73719",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8078",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8078",10,"81797",10,"63094",10,"4377",10,"14277",10,"49",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-14277",13,"0",13,"0",10,"14277",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"81797",10,"63094",10,"4377",13,"0",10,"49",13,"0",10,"14277",30,"",30,"","2"
"181853",10,"5431022",10,"16270299",10,"6796508",10,"2959310",10,"6514481",10,"9473791",10,"294559",10,"11509492",10,"2997476",10,"0",10,"6951304",10,"7058096",10,"0",10,"-106792",10,"9473791",10,"106792",10,"9473791",10,"518276",10,"155555",10,"147252",10,"0",10,"0",10,"1550007",10,"2371090",10,"1550007",10,"0",10,"3313399",10,"0",10,"0",10,"0",10,"673831",10,"147252",10,"0",10,"1708553",10,"0",10,"313258",10,"0",10,"1295295",10,"0",10,"206125",10,"-706409",10,"6951304",10,"1624003",10,"1246647",10,"235899",10,"141457",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"231412",10,"105441",10,"37423",10,"88548",10,"0",10,"0",10,"0",10,"1325128",10,"710921",10,"145949",10,"468258",10,"0",10,"0",10,"0",10,"2780425",10,"763857",10,"168037",10,"1098844",10,"415077",10,"334610",10,"0",10,"1097128",10,"56905",10,"29983",10,"1010240",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-2807347",13,"0",13,"0",10,"2807347",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7058096",10,"2883771",10,"617291",13,"0",10,"415077",10,"334610",10,"2807347",10,"6074042",10,"6161224","1"
"182458",10,"1178354",10,"26074504",10,"5141375",10,"17515355",10,"3417774",10,"20933129",10,"4001020",10,"13916306",10,"4632635",10,"0",10,"8544390",10,"9657338",10,"0",10,"-1112948",10,"22046077",10,"0",10,"20933129",10,"432563",10,"57181",10,"75452",10,"0",10,"790000",10,"1729666",10,"3084862",10,"2652299",10,"0",10,"4999925",10,"0",10,"0",10,"0",10,"55435",10,"75452",10,"0",10,"753392",10,"0",10,"19583",10,"0",10,"1473777",10,"0",10,"0",10,"1166826",10,"8544390",10,"2369483",10,"1745313",10,"300939",10,"200446",10,"4796",10,"2105",10,"115884",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"116869",10,"65478",10,"8588",10,"9886",13,"0",13,"0",10,"32917",10,"1429817",10,"776649",10,"145925",10,"120955",10,"51170",10,"9576",10,"325542",10,"1439513",10,"741533",10,"157039",10,"121775",13,"0",10,"2718",10,"416448",10,"2989357",10,"703812",10,"286127",10,"252884",10,"668381",10,"471143",10,"607010",10,"1312299",10,"343907",10,"63869",10,"111014",10,"16934",10,"6382",10,"770193",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"221062",10,"94554",10,"-816960",10,"579",10,"49",10,"500716",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9657338",10,"4597754",10,"1057041",13,"0",10,"741860",10,"491973",10,"2768710",10,"2483470",10,"2573720","1"
"182634",10,"22696708",10,"57360113",10,"24003717",10,"15261096",10,"18095300",10,"33356396",10,"4225373",10,"31165212",10,"8669343",10,"0",10,"22433607",10,"23947025",10,"0",10,"-1513418",10,"34869814",10,"0",10,"33356396",10,"444350",10,"399682",10,"0",10,"0",10,"518417",10,"6984158",10,"8346607",10,"8346607",10,"0",10,"11121218",10,"0",10,"0",10,"0",10,"382238",10,"0",10,"0",10,"2289132",10,"0",10,"462652",10,"0",10,"7786974",10,"0",10,"0",10,"391393",10,"22433607",10,"5205050",10,"2716663",10,"947122",10,"706189",10,"235956",10,"0",10,"599120",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"3424420",10,"1406083",10,"490209",10,"164502",10,"54965",10,"0",10,"1308661",10,"5690169",10,"2497112",10,"870579",10,"449076",10,"150048",10,"0",10,"1723354",10,"5120891",10,"2044785",10,"712883",10,"376895",10,"125931",10,"0",10,"1860397",10,"4120985",10,"137383",10,"47896",10,"1524565",10,"509398",10,"0",10,"1901743",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"12927",10,"4506",10,"-3221227",10,"0",10,"0",10,"3203794",10,"385510",10,"0",10,"0",10,"0",10,"0",10,"0",10,"385510",10,"23947025",10,"8814953",10,"3073195",13,"0",10,"1076298",10,"0",10,"10982579",10,"15663345",10,"16734476","1"
"182661",10,"1290407",10,"33549252",10,"27079167",10,"4306246",10,"2163839",10,"6470085",10,"2143880",10,"22830684",10,"14661214",10,"533500",10,"21917705",10,"21965815",10,"0",10,"-48110",10,"6518195",10,"0",10,"6470085",10,"429569",10,"252000",10,"80325",13,"0",10,"36800",10,"3724650",10,"4523344",10,"3761450",13,"0",10,"13216538",13,"0",13,"0",13,"0",10,"113830",13,"0",13,"0",10,"979028",13,"0",10,"27797",13,"0",10,"3189534",13,"0",13,"0",10,"4390978",10,"21917705",10,"7101952",10,"4312198",10,"724378",10,"267960",10,"264084",10,"471958",10,"1061374",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2236781",10,"1169564",10,"221401",10,"90299",10,"105634",10,"353969",10,"295914",10,"1813665",10,"977338",10,"216873",10,"102779",10,"132042",13,"0",10,"384633",10,"1881817",10,"866782",10,"201932",10,"172767",10,"132042",13,"0",10,"508294",10,"1727362",10,"75353",10,"11082",10,"572749",10,"422534",10,"353969",10,"291675",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-1026554",13,"0",13,"0",10,"1026554",10,"7204238",10,"714854",10,"192074",10,"-180000",10,"0",10,"0",10,"6477310",10,"21965815",10,"8116089",10,"1567740",13,"0",10,"1056336",10,"1179896",10,"10045754",30,"",30,"","2"
"182670",10,"2192214949",10,"3394044834",10,"704824610",10,"937620583",10,"1751599641",10,"2689220224",10,"74736512",10,"590664786",10,"116407060",13,"0",10,"475090748",10,"532636393",10,"0",10,"-57545645",10,"2746765869",10,"0",10,"2689220224",13,"0",13,"0",13,"0",13,"0",10,"24566558",10,"31363267",10,"55929825",10,"55929825",13,"0",10,"112998893",13,"0",13,"0",13,"0",10,"109399384",10,"14312531",13,"0",10,"107693149",13,"0",10,"36324726",10,"71388744",10,"49673967",13,"0",13,"0",10,"-26700646",10,"475090748",10,"186551843",10,"81501896",10,"30715581",10,"28112534",10,"13532624",10,"0",10,"32689208",10,"114010010",10,"49209121",10,"12928836",10,"1508552",10,"0",10,"0",10,"50363501",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"68143296",10,"28402477",10,"10177792",10,"5694399",10,"3536596",10,"0",10,"20332032",10,"51584179",10,"19795133",10,"6555505",10,"6110004",10,"2437299",10,"0",10,"16686238",10,"62134088",10,"29810676",10,"10497904",10,"5785540",10,"2150001",10,"0",10,"13889967",10,"50212977",10,"12018515",10,"3634403",10,"12141092",10,"3413829",10,"203862",10,"18801276",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"14953519",10,"5453833",10,"-59352121",10,"4088363",10,"12702284",10,"22154122",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"532636393",10,"235691337",10,"79963854",13,"0",10,"29158712",10,"12906146",10,"174916344",10,"2364881955",10,"2313440526","1"
"182795",10,"6717848",10,"61496655",10,"49025342",10,"9784976",10,"2686337",10,"12471313",10,"5189145",10,"47216290",10,"15665517",13,"0",10,"38583909",10,"38063215",10,"0",10,"520694",10,"11950619",10,"0",10,"12471313",10,"1617402",10,"1808138",10,"84802",10,"0",10,"73001",10,"14160926",10,"17744269",10,"11216335",10,"3017592",10,"28480241",13,"0",13,"0",13,"0",10,"377767",13,"0",13,"0",10,"569006",13,"0",10,"428078",13,"0",10,"6436590",13,"0",13,"0",10,"2292227",10,"38583909",10,"12672552",10,"7564535",10,"2046783",10,"2566691",10,"238336",10,"256207",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2715223",10,"1334840",10,"431158",10,"599981",10,"168312",10,"180932",10,"0",10,"6383189",10,"2452614",10,"704546",10,"2409605",10,"393461",10,"422963",10,"0",10,"6868697",10,"2199676",10,"689640",10,"3786877",10,"92774",10,"99730",10,"0",10,"4726120",10,"148122",10,"21661",10,"1980529",10,"1241364",10,"1334444",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"1459754",10,"482517",10,"-11343683",13,"0",13,"0",10,"9401412",10,"4697434",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4697434",10,"38063215",10,"15159541",10,"4376305",13,"0",10,"2134247",10,"2294276",10,"14098846",10,"6181036",10,"6666576","1"
"182829",10,"7202640",10,"19887480",10,"8662421",10,"10733965",10,"491094",10,"11225059",10,"641056",10,"9873748",10,"3480883",13,"0",10,"10548696",10,"11173453",10,"0",10,"-624757",10,"11849816",10,"0",10,"11225059",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1238077",10,"1238077",10,"1238077",13,"0",10,"9415376",13,"0",13,"0",13,"0",10,"418543",10,"167925",13,"0",10,"255723",13,"0",10,"-356798",13,"0",10,"224595",13,"0",13,"0",10,"423332",10,"10548696",10,"5103639",10,"2844248",10,"702482",10,"220208",10,"176188",10,"156980",10,"1003533",10,"406992",10,"83794",10,"21950",13,"0",13,"0",13,"0",10,"301248",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2178058",10,"638704",10,"151437",10,"176166",10,"306693",10,"125584",10,"779474",10,"808775",10,"355485",10,"73448",10,"77072",10,"61665",10,"54943",10,"186162",10,"2463617",10,"1179704",10,"304463",10,"77073",10,"61665",10,"54943",10,"785769",10,"212372",10,"48205",10,"11137",13,"0",10,"25429",13,"0",10,"127601",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-550519",13,"0",13,"0",10,"550519",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11173453",10,"5150140",10,"1264917",13,"0",10,"631640",10,"392450",10,"3734306",10,"6861550",10,"6541091","1"
"182908",10,"287533",10,"2017707",10,"406500",10,"1460147",10,"151060",10,"1611207",10,"1607920",10,"287087",10,"17250",10,"0",10,"919770",10,"845396",10,"5685",10,"80059",10,"1583836",10,"-52688",10,"1611207",10,"0",13,"0",10,"15000",13,"0",10,"10000",10,"23000",10,"48000",10,"11200",10,"4800",10,"495952",13,"0",10,"0",10,"0",10,"186000",10,"0",10,"0",10,"190800",13,"0",10,"11000",10,"32200",10,"1000",13,"0",13,"0",10,"2818",10,"919770",10,"518863",10,"485163",10,"33700",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"110800",10,"81300",10,"29500",13,"0",13,"0",13,"0",10,"0",10,"66300",10,"43000",10,"23300",13,"0",13,"0",13,"0",10,"0",10,"149433",10,"49300",10,"10950",13,"0",10,"60200",10,"28983",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"845396",10,"658763",10,"97450",13,"0",10,"60200",10,"28983",10,"0",13,"0",13,"0","1"
"182917",10,"1825539",10,"9093864",10,"1020097",10,"8066931",10,"6836",10,"8073767",10,"258475",10,"7355751",10,"346358",10,"0",10,"4598302",10,"1528538",10,"-1415159",10,"1654605",10,"6419162",10,"0",10,"8073767",13,"0",13,"0",13,"0",13,"0",13,"0",10,"179365",10,"179365",10,"179365",10,"0",10,"838931",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3678900",13,"0",10,"44596",13,"0",13,"0",13,"0",10,"35875",10,"0",10,"4598302",10,"443652",10,"232999",10,"93995",10,"38103",10,"33953",10,"3032",10,"41570",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"15604",13,"0",13,"0",10,"7144",10,"6366",10,"568",10,"1526",10,"377562",10,"54220",10,"13632",10,"152413",10,"135812",10,"12128",10,"9357",10,"514371",10,"236038",10,"53297",10,"19052",10,"16977",10,"1516",10,"187491",10,"177349",10,"36563",10,"8395",10,"21433",10,"19099",10,"1705",10,"90154",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"56885",10,"18076",10,"-238145",13,"0",13,"0",10,"163184",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1528538",10,"616705",10,"187395",13,"0",10,"212207",10,"18949",10,"493282",30,"",30,"","2"
