unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e141",f2e141,"xf2e151",f2e151,"xf2e161",f2e161,"xf2e171",f2e171
"198677",20,"0",20,"1223581",20,"394837",20,"769246",20,"59498",20,"828744",20,"0",20,"1075248",20,"294351",20,"24880",20,"612620",20,"830961",20,"221427",20,"-45072",20,"877222",20,"-3406",20,"828744",20,"102526",20,"37564",20,"0",20,"0",20,"15451",20,"33766",20,"189307",20,"33766",20,"0",20,"189904",20,"0",20,"0",20,"0",20,"79893",20,"0",20,"0",20,"53687",20,"222598",20,"0",20,"0",20,"66538",20,"0",20,"0",20,"0",20,"612620",20,"265899",20,"126363",20,"0",20,"0",20,"0",20,"0",20,"41969",20,"32904",20,"75087",20,"63231",20,"405359",20,"110690",20,"29215",20,"11988",20,"13432",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"830961",20,"345176",20,"29845",20,"0",20,"0",20,"455940"
"198695",10,"57874418",10,"107187619",10,"14165453",10,"34483219",10,"58538947",10,"93022166",10,"3342118",10,"41539833",10,"9296716",10,"0",10,"28032232",10,"27080680",10,"0",10,"951552",10,"92070614",10,"0",10,"93022166",10,"0",10,"226748",10,"1453976",13,"0",10,"895982",10,"6576209",10,"9152915",10,"9152915",10,"0",10,"15623946",10,"0",10,"0",10,"0",10,"203297",10,"1397550",10,"0",10,"4936609",10,"0",10,"-96254",10,"428046",10,"5539038",13,"0",13,"0",10,"0",10,"28032232",10,"13693595",10,"9613323",10,"0",10,"0",10,"0",10,"0",10,"849987",10,"359241",10,"2742380",10,"1249320",10,"4590349",10,"1781768",10,"2663153",10,"34463",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"2541216",10,"340879",10,"27080680",10,"13378994",10,"2294517",10,"1959968",10,"581248",10,"8865953"
"198747",10,"621951",10,"3784917",10,"700402",10,"1508250",10,"1576265",10,"3084515",10,"1081318",10,"1696697",10,"683909",10,"0",10,"1249858",10,"1542692",10,"0",10,"-292834",10,"3377349",10,"0",10,"3084515",10,"91951",10,"10857",10,"0",10,"0",10,"11545",13,"0",10,"114353",10,"38407",13,"0",10,"1015892",10,"338396",13,"0",13,"0",10,"102808",13,"0",13,"0",10,"186013",10,"0",10,"57323",10,"0",10,"0",13,"0",13,"0",10,"-450574",10,"1249858",10,"202125",10,"190119",10,"0",10,"0",10,"0",10,"0",10,"41194",10,"34170",10,"101291",10,"87030",10,"307853",10,"257810",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"890229",10,"0",10,"1542692",10,"569129",10,"83809",10,"105703",10,"46436",10,"737615"
"198756",10,"27823427",10,"74483865",10,"22390604",10,"26762175",10,"25331086",10,"52093261",10,"5971798",10,"36177263",10,"31375699",10,"0",10,"33561351",10,"33256111",10,"0",10,"305240",10,"51788021",10,"0",10,"52093261",10,"2624297",10,"546249",10,"0",10,"0",10,"817896",10,"1442987",10,"5431429",10,"1442987",10,"0",10,"15032498",10,"0",10,"0",10,"0",10,"4060000",10,"3422656",10,"0",10,"6851060",10,"0",10,"-2256679",10,"0",10,"6143358",13,"0",13,"0",10,"308458",10,"33561351",10,"9716992",10,"4227932",10,"0",10,"0",10,"1197165",10,"116662",10,"4503958",10,"1264554",10,"2474209",10,"814361",10,"7659681",10,"3787614",10,"7704106",10,"618534",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"0",10,"33256111",10,"10829657",10,"2181225",10,"3664795",10,"950000",10,"15630434"
"198808",10,"13197005",10,"32248537",10,"6218222",10,"6957697",10,"19072618",10,"26030315",10,"2499601",10,"15405600",10,"5192928",13,"0",10,"11696276",10,"12227036",10,"0",10,"-530760",10,"26219272",10,"341803",10,"26030315",10,"447204",10,"137690",10,"442000",10,"0",10,"360511",10,"2111054",10,"3498459",10,"3498459",10,"0",10,"4255803",10,"0",10,"0",10,"0",10,"215647",10,"0",10,"0",10,"4805640",10,"0",10,"-158211",10,"12629",10,"2106065",10,"0",10,"0",10,"458703",10,"11696276",10,"2861359",10,"2053956",10,"0",10,"0",10,"183282",10,"102636",10,"1092870",10,"522937",10,"2273558",10,"1049907",10,"3042871",10,"948157",10,"2554301",10,"245292",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"218795",10,"0",10,"12227036",10,"4922885",10,"943306",10,"563125",10,"372523",10,"5425197"
"198835",10,"41109359",10,"74678723",10,"15783427",10,"17785294",10,"41110002",10,"58895296",10,"1265968",10,"31519548",10,"9815681",10,"536555",10,"21694063",10,"21337059",10,"0",10,"357004",10,"58538292",10,"0",10,"58895296",10,"732881",10,"153000",10,"2493000",10,"30800",10,"170682",10,"4720242",10,"8300605",10,"4720242",10,"0",10,"15398459",10,"0",10,"0",10,"0",10,"224554",10,"2298100",10,"0",10,"2120402",10,"354114",10,"772231",10,"70395",10,"3875397",10,"0",10,"0",10,"-3419589",10,"21694063",10,"10440619",10,"6122139",10,"0",10,"0",10,"263199",10,"98446",10,"1764069",10,"795346",10,"2400207",10,"925464",10,"3757325",10,"2133442",10,"2711640",10,"244299",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"21337059",10,"10319136",10,"2658118",10,"1421624",10,"467512",10,"6470669"
"198862",10,"10516002",10,"29925362",10,"12903438",10,"13128118",10,"3893806",10,"17021924",10,"82741",10,"29914875",10,"5218632",10,"0",10,"15685117",10,"15565649",10,"0",10,"119468",10,"14039991",10,"2862465",10,"17021924",10,"1649356",10,"276264",10,"1494565",10,"0",10,"2146923",10,"0",10,"5567108",10,"5567108",10,"0",10,"5567108",10,"0",10,"0",10,"0",10,"5095943",10,"1449575",10,"0",10,"4321659",10,"0",10,"310070",10,"0",10,"2498751",10,"0",10,"0",10,"-3557989",10,"15685117",10,"3827438",10,"2206978",10,"0",10,"0",10,"0",10,"0",10,"763862",10,"464863",10,"1656372",10,"738648",10,"6811613",10,"2795377",10,"2506364",10,"622816",13,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"0",10,"15565649",10,"6828682",10,"1024302",10,"949990",10,"674610",10,"6088065"
"198871",10,"250806",10,"20296561",10,"5469301",10,"7418803",10,"7408457",10,"14827260",10,"851449",10,"11957799",10,"2745029",10,"0",10,"12133096",10,"9691076",10,"-403459",10,"2038561",10,"12788699",10,"0",10,"14827260",10,"558125",10,"44975",10,"948280",10,"0",10,"150178",10,"1017729",10,"2719287",10,"2719287",10,"0",10,"1783299",10,"0",10,"0",10,"0",10,"603100",10,"1029629",10,"0",10,"2474494",10,"166446",10,"375060",10,"443203",10,"2677455",10,"0",10,"0",10,"2580410",10,"12133096",10,"1328014",10,"1053263",10,"0",10,"0",10,"163837",10,"91276",10,"329921",10,"251491",10,"615101",10,"415722",10,"1475632",10,"553129",10,"3580355",10,"380337",10,"2198216",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9691076",10,"2745218",10,"531126",10,"328050",10,"141913",10,"5944769"
"198899",10,"1480290",10,"56328631",10,"11212713",10,"9390655",10,"35725263",10,"45115918",10,"1626799",10,"18938821",10,"9028324",10,"0",10,"29689442",10,"25929932",10,"0",10,"3759510",10,"41356408",10,"0",10,"45115918",10,"913972",10,"215810",10,"1953185",10,"0",10,"0",10,"0",10,"3082967",10,"2987400",10,"0",10,"10461921",10,"0",10,"0",10,"0",10,"1761116",10,"1408893",10,"352223",10,"9199274",10,"0",10,"2358643",10,"0",10,"3869377",10,"0",10,"0",10,"277995",10,"29689442",10,"6254835",10,"4869689",13,"0",13,"0",10,"234100",10,"139404",10,"636876",10,"62097",10,"1087892",10,"833893",10,"5456833",10,"1779975",10,"3061801",10,"1106317",10,"5256258",10,"842159",13,"0",13,"0",13,"0",13,"0",10,"3941337",10,"0",10,"25929932",10,"9633534",10,"2300044",10,"948375",10,"409900",10,"12638079"
"198941",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"506186",10,"717680",10,"211494",10,"0",10,"0",10,"0",10,"0",10,"94000",10,"0",10,"18000",10,"0",10,"4000",10,"0",10,"116000",10,"0",10,"0",10,"325568",10,"0",10,"0",10,"0",10,"94000",10,"33524",10,"0",10,"0",10,"0",10,"0",10,"0",10,"86618",10,"0",10,"0",10,"-33524",10,"506186",10,"507738",10,"504026",10,"0",10,"0",10,"0",10,"0",10,"148671",10,"96388",10,"56301",10,"39633",10,"3419",10,"0",10,"1551",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"717680",10,"640047",10,"0",10,"0",10,"0",10,"77633"
"198950",10,"65885996",10,"97577874",10,"10222133",10,"46989600",10,"40366141",10,"87355741",10,"4239416",10,"35872287",10,"7279719",10,"0",10,"37797878",10,"38209254",10,"0",10,"-411376",10,"87767117",10,"0",10,"87355741",10,"786666",10,"100553",10,"4743606",10,"0",10,"857104",10,"1056045",10,"7543974",10,"0",10,"0",10,"22383618",10,"0",10,"0",10,"0",10,"101680",10,"1900675",10,"0",10,"6062923",10,"0",10,"1529261",10,"380165",10,"4912202",10,"0",10,"0",10,"527354",10,"37797878",10,"19474537",10,"8912076",10,"0",10,"0",10,"1454318",10,"643175",10,"1932321",10,"493790",10,"3326350",10,"1700272",10,"2932850",10,"1079069",10,"5271292",10,"152393",10,"3817586",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"38209254",10,"12980775",10,"3718669",10,"1826617",10,"0",10,"19683193"
"198969",10,"7853139",10,"41829855",10,"17102603",10,"18383284",10,"6343968",10,"24727252",10,"4277347",10,"24151009",10,"7375414",10,"0",10,"25599053",10,"23884343",10,"0",10,"1714710",10,"23012542",10,"0",10,"24727252",10,"1272258",10,"2095628",10,"3012681",10,"63731",10,"185476",10,"4482341",10,"11112115",10,"4482341",10,"0",10,"15665555",10,"0",10,"0",10,"0",10,"177991",10,"1409333",10,"0",10,"2886485",10,"0",10,"105552",10,"0",10,"4985168",10,"0",10,"0",10,"368969",10,"25599053",10,"8014145",10,"5327021",10,"0",10,"0",10,"0",10,"0",10,"933686",10,"411200",10,"4277783",10,"2030739",10,"4131748",10,"2005157",10,"4459330",10,"256182",10,"2067651",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23884343",10,"10030299",10,"2105172",10,"1097659",10,"552899",10,"10098314"
"199032",10,"7381262",10,"21901254",10,"10185363",10,"3692421",10,"8023470",10,"11715891",10,"1963607",10,"11087566",10,"4520560",10,"690446",10,"14639024",10,"14514283",10,"0",10,"124741",10,"11591150",10,"0",10,"11715891",10,"0",10,"180361",10,"839575",10,"0",10,"782484",10,"666703",10,"2469123",10,"2469123",13,"0",10,"6755730",10,"0",10,"0",10,"0",10,"2903837",10,"0",10,"0",10,"3733543",10,"645577",10,"-1454496",10,"0",10,"2049387",10,"0",10,"0",10,"5446",10,"14639024",10,"4328843",10,"2165330",13,"0",13,"0",10,"1931021",10,"69327",10,"823866",10,"421228",10,"3013617",10,"818874",10,"2587854",10,"749220",10,"1829082",10,"221394",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"14514283",10,"4445373",10,"884002",10,"669113",10,"236374",10,"8279421"
"199069",10,"9930446",10,"31065389",10,"19007973",10,"-1246567",10,"13303983",10,"12057416",10,"983077",10,"5898840",10,"1735243",10,"31667",10,"12492278",10,"14909707",10,"0",10,"-2417429",10,"15750217",10,"-1275372",10,"12057416",10,"837048",10,"289797",10,"2702583",10,"0",10,"255866",10,"1055713",10,"5141007",10,"4303959",10,"0",10,"4008870",10,"0",10,"0",10,"0",10,"233782",10,"2411533",10,"0",10,"3911568",10,"0",10,"-67352",10,"0",10,"1864545",10,"0",10,"0",10,"129332",10,"12492278",10,"3383252",10,"2640981",10,"0",10,"0",10,"0",10,"0",10,"1942432",10,"972241",10,"2015077",10,"912481",10,"5305433",10,"1394359",10,"2263513",10,"346707",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"14909707",10,"6266769",10,"1026271",10,"634557",10,"1283391",10,"5698719"
"199209",10,"7173520",10,"32293723",10,"10486501",10,"13463992",10,"8343230",10,"21807222",10,"195539",10,"15948063",10,"12637832",13,"0",10,"15640151",10,"15577602",10,"0",10,"62549",10,"21744673",10,"0",10,"21807222",10,"1236707",10,"102995",10,"1364000",13,"0",10,"283610",10,"1368848",10,"4356160",10,"3119453",13,"0",10,"8158971",13,"0",13,"0",13,"0",10,"373494",10,"1426135",13,"0",10,"1845579",13,"0",10,"-78803",13,"0",10,"3426217",13,"0",13,"0",10,"488558",10,"15640151",10,"5265150",10,"3200580",13,"0",13,"0",10,"494748",10,"110322",10,"1251468",10,"404887",10,"2112661",10,"1040424",10,"3689249",10,"1191430",10,"2764326",10,"214236",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"15577602",10,"6161879",10,"880336",10,"1024857",10,"548972",10,"6961558"
"199272",10,"36131542",10,"55281218",10,"2815918",10,"17699575",10,"34765725",10,"52465300",10,"2037185",10,"12879888",10,"5086136",10,"0",10,"9943520",10,"11958287",10,"0",10,"-2014767",10,"54480067",10,"0",10,"52465300",10,"272207",10,"58654",10,"1426220",10,"0",10,"952531",10,"0",10,"2709612",10,"952531",10,"0",10,"4823510",10,"0",10,"0",10,"0",10,"88121",10,"562220",10,"0",10,"3701265",10,"216902",10,"-2110927",10,"254755",10,"2142722",10,"0",10,"0",10,"264952",10,"9943520",10,"4241648",10,"2720283",10,"0",10,"0",10,"98224",10,"0",10,"605017",10,"142849",10,"1961317",10,"1113057",10,"2818186",10,"1230881",10,"1613021",10,"160423",10,"620874",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11958287",10,"5367493",10,"977456",10,"655798",10,"164137",10,"4793403"
"199306",10,"10505957",10,"34131271",10,"14408235",10,"6783671",10,"12939365",10,"19723036",10,"2222102",10,"9139222",10,"3825960",10,"243556",10,"15609509",10,"14310055",10,"0",10,"1299454",10,"18423582",10,"0",10,"19723036",10,"589766",10,"292171",10,"711150",13,"0",10,"412551",10,"2349117",10,"4354755",10,"3764989",13,"0",10,"7506623",13,"0",13,"0",13,"0",10,"318147",10,"711150",13,"0",10,"4968371",13,"0",10,"-822781",13,"0",10,"2355094",13,"0",13,"0",10,"572905",10,"15609509",10,"5499257",10,"3275327",13,"0",13,"0",13,"0",13,"0",10,"1654112",10,"806720",10,"2942733",10,"1080613",10,"2490356",10,"1230089",10,"1723597",10,"55202",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"14310055",10,"6447951",10,"1352615",10,"514675",10,"106892",10,"5887922"
"199315",10,"1115784",10,"3288706",10,"3010646",10,"-3395",10,"281455",10,"278060",10,"528280",10,"2620558",10,"1649297",10,"0",10,"4157549",10,"3386223",10,"30220",10,"801546",10,"-523486",10,"0",10,"278060",10,"228615",10,"30111",10,"0",10,"0",10,"12300",10,"576335",10,"847361",10,"588635",13,"0",10,"1231505",10,"0",10,"0",10,"0",10,"30111",10,"0",10,"0",10,"1152723",10,"0",10,"65785",10,"0",10,"701585",10,"0",10,"0",10,"975840",10,"4157549",10,"785098",10,"481223",10,"0",10,"0",10,"0",10,"0",10,"164098",10,"115218",10,"202101",10,"184455",10,"721574",10,"362287",10,"614400",10,"21382",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"898952",10,"-36203",10,"3386223",10,"1128362",10,"78351",10,"144191",10,"254370",10,"1780949"
"199351",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"1026937",20,"1488507",20,"151527",20,"-360009",20,"0",20,"360009",20,"0",20,"64250",20,"0",20,"124248",20,"0",20,"130261",20,"0",20,"318759",20,"0",20,"0",20,"682850",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"260118",20,"0",20,"0",20,"0",20,"0",20,"0",20,"83969",20,"1026937",20,"1026671",20,"742524",20,"0",20,"0",20,"0",20,"0",20,"87548",20,"80876",20,"129281",20,"106901",20,"245007",20,"181266",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"1488507",20,"1111567",20,"76335",20,"10655",20,"0",20,"289950"
"199412",10,"28653235",10,"98240798",10,"37128923",10,"38381233",10,"22730642",10,"61111875",10,"1622874",10,"43808519",10,"8455073",10,"0",10,"20019573",10,"21514483",10,"2989820",10,"1494910",10,"62606785",10,"-2989820",10,"61111875",10,"414387",10,"164954",10,"531300",13,"0",10,"425917",10,"2403269",10,"3939827",10,"3939827",10,"0",10,"10637729",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5854222",10,"0",10,"-273012",10,"0",10,"3015335",10,"0",10,"0",10,"785299",10,"20019573",10,"10278387",10,"5095649",10,"0",10,"0",10,"0",10,"0",10,"1247461",10,"489316",10,"3644544",10,"1446993",10,"3935926",10,"1551400",10,"2408165",10,"209753",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"21514483",10,"8793111",10,"1795708",10,"1452504",10,"1080000",10,"8393160"
"199458",10,"2137527",10,"6033587",10,"894807",10,"3336653",10,"1802127",10,"5138780",10,"158600",10,"4704090",10,"1072351",10,"27755",10,"2150712",10,"2386742",10,"0",10,"-236030",10,"5374810",10,"0",10,"5138780",10,"136746",10,"0",10,"0",10,"0",10,"0",10,"0",10,"136746",10,"308860",10,"0",10,"559995",10,"0",10,"0",10,"0",10,"196462",10,"0",10,"0",10,"1107702",10,"0",10,"-278276",10,"0",10,"516326",10,"0",10,"0",10,"48503",10,"2150712",10,"450825",10,"407894",10,"0",10,"0",10,"0",10,"0",10,"213495",10,"158061",10,"299580",10,"188736",10,"603241",10,"239119",10,"631041",10,"131214",10,"188560",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2386742",10,"1125024",10,"0",10,"182727",10,"51728",10,"1027263"
"199582",10,"18089028",10,"43897315",10,"22146427",10,"12884660",10,"8866228",10,"21750888",10,"145935",10,"30634829",10,"8284782",10,"820543",10,"20107730",10,"23153979",10,"4689407",10,"1643158",10,"24797137",10,"-4689407",10,"21750888",10,"2357004",10,"1657501",10,"1946125",13,"0",10,"307943",10,"1965702",10,"8234275",10,"5888250",13,"0",10,"5475783",13,"0",13,"0",13,"0",10,"4365285",10,"1946125",13,"0",10,"2919803",10,"486473",10,"-605724",10,"75802",10,"5312652",13,"0",13,"0",10,"131531",10,"20107730",10,"8064068",10,"4640443",13,"0",13,"0",10,"1652645",10,"463382",10,"637246",10,"362452",10,"3473856",10,"1434588",10,"6365667",10,"2442768",10,"2491364",10,"382070",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"469133",10,"249071",10,"23153979",10,"9974774",10,"871963",10,"2474250",10,"1081607",10,"8751385"
"199607",10,"41672879",10,"67160930",10,"3130919",10,"25439728",10,"38590283",10,"64030011",10,"1410551",10,"16691458",10,"6715796",10,"0",10,"15049078",10,"13402900",10,"0",10,"1646178",10,"62383833",10,"0",10,"64030011",10,"634277",10,"366760",10,"1318787",10,"0",10,"1339597",10,"2273186",10,"5932607",10,"4983390",10,"949217",10,"4442499",10,"0",10,"0",10,"0",10,"1001037",10,"1318787",10,"0",10,"1354244",10,"0",10,"2117253",10,"174183",10,"2566603",13,"0",10,"0",10,"2074472",10,"15049078",10,"3685371",10,"2652631",10,"0",10,"0",10,"0",10,"0",10,"1094432",10,"496540",10,"1566744",10,"741235",10,"2899706",10,"1358708",10,"1117855",10,"39300",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3038792",10,"566005",10,"13402900",10,"5854419",10,"5854419",10,"508265",10,"58259",10,"1127538"
"199643",10,"15163138",10,"54993678",10,"17591031",10,"27012810",10,"10389837",10,"37402647",10,"2723836",10,"22475012",10,"7854409",13,"0",10,"38416739",10,"40720949",10,"4608420",10,"2304210",10,"39706857",10,"-4608420",10,"37402647",10,"3421395",10,"3052568",10,"4078895",13,"0",13,"0",10,"422425",10,"10975283",10,"10975283",13,"0",10,"7104931",13,"0",13,"0",13,"0",10,"7240551",10,"4278125",13,"0",10,"3824418",13,"0",10,"-200238",13,"0",10,"5193669",13,"0",10,"0",10,"10975283",10,"38416739",10,"10465451",10,"6500070",13,"0",13,"0",10,"53632",10,"21870",10,"1322066",10,"264474",10,"7364689",10,"1497080",10,"8206439",10,"2176434",10,"2333389",10,"100282",10,"10975283",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"40720949",10,"10560210",13,"0",10,"1553544",13,"0",10,"28607195"
"199698",10,"11797166",10,"23783410",10,"4890137",10,"3815219",10,"15078054",10,"18893273",10,"1499440",10,"15247538",10,"6583440",10,"0",10,"12403227",10,"13611457",10,"-6462",10,"-1214692",10,"20107965",10,"0",10,"18893273",10,"654350",10,"171632",10,"546850",10,"0",10,"573249",10,"2417933",10,"4364014",10,"3709664",10,"0",10,"3303547",10,"0",10,"0",10,"0",10,"454123",10,"546850",10,"0",10,"4770358",10,"0",10,"236889",10,"0",10,"2965581",10,"0",10,"0",10,"125879",10,"12403227",10,"4335799",10,"2330748",10,"0",10,"0",10,"0",10,"0",10,"750842",10,"331270",10,"2541265",10,"675393",10,"3725118",10,"1049991",10,"2258433",10,"550188",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"13611457",10,"4937590",10,"1275057",10,"1086398",10,"264796",10,"6047616"
"199759",10,"15717389",10,"58126166",10,"14181712",10,"27990811",10,"15953643",10,"43944454",10,"1572927",10,"34811962",10,"6258098",10,"0",10,"20480495",10,"16999675",10,"0",10,"3480820",10,"42076343",10,"-1612709",10,"43944454",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4200595",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5468599",10,"6887851",10,"711937",10,"0",10,"3615215",10,"0",10,"0",10,"-403702",10,"20480495",10,"5089463",10,"1995041",10,"0",10,"0",10,"0",10,"0",10,"2272257",10,"322193",10,"4564014",10,"1418628",10,"2623129",10,"2015196",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2450812",10,"0",10,"16999675",10,"5751058",10,"0",10,"919085",10,"0",10,"10329532"
"199847",10,"933549000",10,"1557681000",10,"354008000",10,"798845000",10,"404828000",10,"1203673000",10,"18353000",10,"494867000",10,"201269000",13,"0",10,"490710000",10,"637563000",10,"1822000",10,"-145031000",10,"1348704000",10,"0",10,"1203673000",10,"564712",10,"1409771",10,"2425438",13,"0",10,"6898448",10,"29442278",10,"40740647",10,"38901236",10,"1839411",10,"94864000",13,"0",13,"0",13,"0",10,"84588000",10,"11572000",13,"0",10,"90861000",13,"0",10,"-122068000",10,"257731000",10,"55959000",13,"0",13,"0",10,"17203000",10,"490710000",10,"137365873",10,"73425874",10,"81987100",10,"38880871",10,"9769361",10,"4039437",10,"273772504",10,"136185232",10,"11520146",10,"4557288",10,"68388033",10,"28749125",10,"54395181",10,"9500083",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"364802",10,"0",10,"637563000",10,"295337910",10,"62394010",10,"40327372",10,"9657431",10,"229846277"
"199865",10,"35876000",10,"74766000",10,"15278000",10,"36026000",10,"23462000",10,"59488000",10,"2060000",10,"34259000",10,"10563000",10,"0",10,"17618000",10,"18695000",10,"4412000",10,"3335000",10,"39361000",10,"16792000",10,"59488000",10,"394738",10,"65340",10,"424150",13,"0",10,"926000",10,"1316000",10,"3126228",10,"2447000",10,"0",10,"8380000",10,"65340",10,"94898",10,"0",10,"535380",10,"424150",10,"0",10,"3308000",10,"0",10,"626000",10,"0",10,"3238000",10,"0",10,"0",10,"946232",10,"17618000",10,"5689820",10,"2614646",13,"0",13,"0",10,"469000",10,"71335",10,"1831015",10,"433220",10,"2382745",10,"761278",10,"3456300",10,"122020",10,"3047120",10,"140283",10,"0",10,"0",13,"0",13,"0",10,"0",13,"0",10,"1819000",10,"0",10,"18695000",10,"4142782",10,"1570058",10,"1523000",10,"474000",10,"10985160"
"199883",10,"75000",10,"75000",10,"0",10,"10000",10,"65000",10,"75000",10,"0",10,"0",10,"40000",10,"0",10,"394315",10,"827352",10,"433037",10,"0",10,"1538",10,"73462",10,"75000",10,"20120",13,"0",10,"14052",13,"0",13,"0",13,"0",10,"34172",13,"0",13,"0",10,"137575",10,"0",10,"0",10,"0",10,"0",10,"14052",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"242688",10,"394315",10,"605785",10,"588407",13,"0",13,"0",13,"0",13,"0",10,"49789",10,"49789",13,"0",13,"0",10,"17378",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"154400",10,"-49789",10,"827352",10,"588407",10,"140284",10,"1788",10,"0",10,"96873"
"199962",10,"3111547",10,"79069128",10,"26068444",10,"28095897",10,"24904787",10,"53000684",10,"6288796",10,"48675468",10,"9124217",13,"0",10,"18032903",10,"21887530",10,"2855983",10,"-998644",10,"53999328",10,"0",10,"53000684",10,"0",10,"78660",10,"703175",13,"0",13,"0",13,"0",10,"781835",10,"6964920",10,"0",10,"7534435",10,"0",10,"0",10,"0",10,"78660",10,"703175",13,"0",10,"4667780",13,"0",10,"-1279920",13,"0",10,"5245113",13,"0",13,"0",10,"1083660",10,"18032903",10,"7113892",10,"3860523",10,"0",10,"0",10,"0",10,"0",10,"1485964",10,"570103",10,"4573468",10,"1724284",10,"4921832",10,"1540881",10,"3792374",10,"213826",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"21887530",10,"7909617",10,"2271056",10,"1998570",10,"1053960",10,"8654327"
