unitid,line,efres01,efres02,part,centers,ic01,ic02
"114266","57","52","12","C","","R","R"
"114266","99","2045","771","C","","R","R"
"114354","4","9","4","C","","R","I"
"114354","6","417","191","C","","R","I"
"114354","8","1","0","C","","R","I"
"114354","9","1","0","C","","R","I"
"114354","12","2","1","C","","R","I"
"114354","15","2","1","C","","R","I"
"114354","17","4","2","C","","R","I"
"114354","18","2","1","C","","R","I"
"114354","22","1","0","C","","R","I"
"114354","25","2","1","C","","R","I"
"114354","26","2","1","C","","R","I"
"114354","27","2","1","C","","R","I"
"114354","29","1","0","C","","R","I"
"114354","32","3","1","C","","R","I"
"114354","34","3","1","C","","R","I"
"114354","36","5","2","C","","R","I"
"114354","39","2","1","C","","R","I"
"114354","40","1","0","C","","R","I"
"114354","41","2","1","C","","R","I"
"114354","42","2","1","C","","R","I"
"114354","48","5","2","C","","R","I"
"114354","49","3","1","C","","R","I"
"114354","53","10","5","C","","R","I"
"114354","54","1","0","C","","R","I"
"114354","55","1","0","C","","R","I"
"114354","90","69","32","C","","R","I"
"114354","99","553","250","C","","R","I"
"114390","4","2","1","C","","R","I"
"114390","6","154","70","C","","R","I"
"114390","8","1","0","C","","R","I"
"114390","15","1","0","C","","R","I"
"114390","17","2","1","C","","R","I"
"114390","26","1","0","C","","R","I"
"114390","29","1","0","C","","R","I"
"114390","34","1","0","C","","R","I"
"114390","36","2","1","C","","R","I"
"114390","39","1","0","C","","R","I"
"114390","41","1","0","C","","R","I"
"114390","49","1","0","C","","R","I"
"114390","90","7","3","C","","R","I"
"114390","99","175","76","C","","R","I"
"114433","6","246","114","C","","R","R"
"114433","15","1","0","C","","R","R"
"114433","24","1","0","C","","R","R"
"114433","32","15","11","C","","R","R"
"114433","51","1","0","C","","R","R"
"114433","53","2","1","C","","R","R"
"114433","57","1","0","C","","R","R"
"114433","99","267","126","C","","R","R"
"114530","98","3","3","C","","P","I"
"114530","99","3","3","C","","P","I"
"114716","6","1542","751","C","","A","R"
"114716","15","9","9","C","","R","R"
"114716","17","1","1","C","","R","R"
"114716","22","1","0","C","","R","R"
"114716","24","1","0","C","","R","R"
"114716","25","1","1","C","","R","R"
"114716","26","1","0","C","","R","R"
"114716","35","1","1","C","","R","R"
"114716","36","1","0","C","","R","R"
"114716","41","5","5","C","","R","R"
"114716","42","1","1","C","","R","R"
"114716","48","1","1","C","","R","R"
"114716","55","1","1","C","","R","R"
"114716","56","2","2","C","","R","R"
"114716","57","128","60","C","","R","R"
"114716","99","1696","833","C","","T","R"
"114789","1","1","0","C","","R","R"
"114789","6","3505","2426","C","","R","R"
"114789","12","1","1","C","","R","R"
"114789","15","1","1","C","","R","R"
"114789","32","1","1","C","","R","R"
"114789","34","1","1","C","","R","R"
"114789","57","53","20","C","","R","R"
"114789","66","1","1","C","","R","R"
"114789","99","3564","2451","C","","R","R"
"114813","2","1","1","C","","R","R"
"114813","6","109","105","C","","R","R"
"114813","32","1","1","C","","R","R"
"114813","36","1","1","C","","R","R"
"114813","41","2","1","C","","R","R"
"114813","90","1","1","C","","R","R"
"114813","99","115","110","C","","R","R"
"114859","6","3924","1906","C","","R","R"
"114859","57","68","25","C","","R","R"
"114859","99","3992","1931","C","","R","R"
"114938","6","762","443","C","","R","R"
"114938","57","17","9","C","","R","R"
"114938","99","779","452","C","","R","R"
"115001","6","2005","1199","C","","A","R"
"115001","57","126","56","C","","R","R"
"115001","99","2131","1255","C","","T","R"
"115074","98","179","159","C","","P","I"
"115074","99","179","159","C","","P","I"
"115083","6","10","3","C","","P","P"
"115083","90","16","8","C","","P","P"
"115083","99","26","11","C","","P","P"
"115126","2","1","1","C","","R","R"
"115126","4","1","0","C","","R","R"
"115126","5","1","0","C","","R","R"
"115126","6","2082","1329","C","","A","R"
"115126","12","1","0","C","","R","R"
"115126","15","1","1","C","","R","R"
"115126","19","1","1","C","","R","R"
"115126","25","2","0","C","","R","R"
"115126","26","1","1","C","","R","R"
"115126","31","3","1","C","","R","R"
"115126","34","1","0","C","","R","R"
"115126","36","2","1","C","","R","R"
"115126","39","1","1","C","","R","R"
"115126","42","1","0","C","","R","R"
"115126","48","3","1","C","","R","R"
"115126","49","2","2","C","","R","R"
"115126","53","3","2","C","","R","R"
"115126","57","18","7","C","","R","R"
"115126","99","2125","1348","C","","T","R"
"115296","6","2383","1690","C","","R","R"
"115296","8","1","1","C","","R","R"
"115296","15","1","0","C","","R","R"
"115296","32","2","2","C","","R","R"
"115296","42","1","1","C","","R","R"
"115296","47","1","0","C","","R","R"
"115296","56","1","0","C","","R","R"
"115296","57","152","66","C","","R","R"
"115296","99","2542","1760","C","","R","R"
"115393","6","1453","753","C","","A","R"
"115393","12","1","1","C","","R","R"
"115393","13","3","2","C","","R","R"
"115393","15","2","2","C","","R","R"
"115393","35","1","1","C","","R","R"
"115393","57","32","11","C","","R","R"
"115393","99","1492","770","C","","T","R"
"115409","2","4","4","C","","R","R"
"115409","4","6","6","C","","R","R"
"115409","6","68","68","C","","R","R"
"115409","8","7","7","C","","R","R"
"115409","9","2","2","C","","R","R"
"115409","12","1","1","C","","R","R"
"115409","13","2","2","C","","R","R"
"115409","15","6","6","C","","R","R"
"115409","17","3","3","C","","R","R"
"115409","19","1","1","C","","R","R"
"115409","22","1","1","C","","R","R"
"115409","24","2","2","C","","R","R"
"115409","25","1","1","C","","R","R"
"115409","26","1","1","C","","R","R"
"115409","27","1","1","C","","R","R"
"115409","28","1","1","C","","R","R"
"115409","29","2","2","C","","R","R"
"115409","31","1","1","C","","R","R"
"115409","32","6","6","C","","R","R"
"115409","34","1","1","C","","R","R"
"115409","35","1","1","C","","R","R"
"115409","36","5","5","C","","R","R"
"115409","39","4","4","C","","R","R"
"115409","40","1","1","C","","R","R"
"115409","41","6","6","C","","R","R"
"115409","42","3","3","C","","R","R"
"115409","45","1","1","C","","R","R"
"115409","48","4","4","C","","R","R"
"115409","51","4","4","C","","R","R"
"115409","53","17","17","C","","R","R"
"115409","78","1","1","C","","R","R"
"115409","90","5","5","C","","R","R"
"115409","99","169","169","C","","R","R"
"115427","98","28","5","C","","P","I"
"115427","99","28","5","C","","P","I"
"115436","98","133","26","C","","P","I"
"115436","99","133","26","C","","P","I"
"115445","98","160","31","C","","P","I"
"115445","99","160","31","C","","P","I"
"115472","98","146","28","C","","P","I"
"115472","99","146","28","C","","P","I"
"115490","98","112","22","C","","P","I"
"115490","99","112","22","C","","P","I"
"115515","6","178","37","C","","C","C"
"115515","90","12","0","C","","C","N"
"115515","99","190","37","C","","T","T"
"115542","6","168","38","C","","P","P"
"115542","99","168","38","C","","P","P"
"115728","6","76","60","C","","R","R"
"115728","48","1","0","C","","R","R"
"115728","90","4","3","C","","R","R"
"115728","99","81","63","C","","R","R"
"115755","2","1","1","C","","R","R"
"115755","6","781","760","C","","R","R"
"115755","15","3","2","C","","R","R"
"115755","17","1","1","C","","R","R"
"115755","20","1","1","C","","R","R"
"115755","25","1","1","C","","R","R"
"115755","32","1","1","C","","R","R"
"115755","35","1","1","C","","R","R"
"115755","36","1","1","C","","R","R"
"115755","41","4","4","C","","R","R"
"115755","42","2","1","C","","R","R"
"115755","53","1","1","C","","R","R"
"115755","90","30","28","C","","R","R"
"115755","99","828","803","C","","R","R"
"115773","6","122","37","C","","R","R"
"115773","70","1","1","C","","R","R"
"115773","99","123","38","C","","T","T"
"115861","6","298","43","C","","R","R"
"115861","57","10","3","C","","R","R"
"115861","99","308","46","C","","R","R"
"116226","6","15","9","C","","R","R"
"116226","99","15","9","C","","R","R"
"116262","6","2","2","C","","R","I"
"116262","99","2","2","C","","T","I"
"116439","6","1170","583","C","","A","R"
"116439","57","130","62","C","","R","R"
"116439","99","1300","645","C","","T","R"
"116466","4","3","2","C","","R","R"
"116466","6","325","210","C","","R","R"
"116466","10","1","1","C","","R","R"
"116466","51","1","0","C","","R","R"
"116466","57","2","2","C","","R","A"
"116466","90","1","0","C","","R","R"
"116466","99","333","215","C","1","R","A"
"116475","6","345","165","C","","A","C"
"116475","26","1","0","C","","R","N"
"116475","99","346","165","C","","T","T"
"116484","6","163","137","C","","R","R"
"116484","57","186","156","C","","S","S"
"116484","99","349","293","C","","T","T"
"116846","4","1","0","C","","R","N"
"116846","6","4","2","C","","R","R"
"116846","26","1","0","C","","R","N"
"116846","41","1","0","C","","R","N"
"116846","48","1","1","C","","R","R"
"116846","49","1","0","C","","R","N"
"116846","55","1","0","C","","R","N"
"116846","90","2","0","C","","R","N"
"116846","99","12","3","C","","R","T"
"116970","98","91","42","C","","P","I"
"116970","99","91","42","C","","P","I"
"117052","6","1526","1075","C","","A","R"
"117052","12","2","2","C","","R","R"
"117052","13","1","0","C","","R","R"
"117052","57","4","2","C","","R","R"
"117052","99","1533","1079","C","","T","R"
"117104","4","1","1","C","","R","R"
"117104","5","1","0","C","","R","R"
"117104","6","38","18","C","","R","R"
"117104","8","3","3","C","","R","R"
"117104","9","2","2","C","","R","R"
"117104","16","1","1","C","","R","R"
"117104","18","1","1","C","","R","R"
"117104","29","1","1","C","","R","R"
"117104","31","1","1","C","","R","R"
"117104","41","3","3","C","","R","R"
"117104","53","7","3","C","","R","R"
"117104","90","1","1","C","","R","R"
"117104","99","60","35","C","","R","R"
"117140","98","473","420","C","","T","I"
"117140","99","473","420","C","","T","I"
"117168","6","29","1","C","","A","R"
"117168","24","1","0","C","","R","N"
"117168","40","1","0","C","","R","N"
"117168","90","3","0","C","","R","N"
"117168","99","34","1","C","1","T","R"
"117195","6","289","95","C","","R","R"
"117195","15","1","0","C","","R","R"
"117195","19","1","1","C","","R","R"
"117195","22","1","0","C","","R","R"
"117195","27","1","0","C","","R","R"
"117195","32","22","8","C","","R","R"
"117195","53","1","0","C","","R","R"
"117195","57","3","2","C","","R","R"
"117195","99","319","106","C","","R","R"
"117247","6","2170","675","C","","A","R"
"117247","57","47","15","C","","R","R"
"117247","99","2217","690","C","","T","R"
"117274","6","492","213","C","","A","R"
"117274","12","2","2","C","","R","R"
"117274","15","2","2","C","","R","R"
"117274","17","5","5","C","","R","R"
"117274","22","4","3","C","","R","R"
"117274","30","1","1","C","","R","R"
"117274","32","30","25","C","","R","R"
"117274","37","2","2","C","","R","R"
"117274","39","1","1","C","","R","R"
"117274","41","6","6","C","","R","R"
"117274","51","1","1","C","","R","R"
"117274","53","1","1","C","","R","R"
"117274","54","1","1","C","","R","R"
"117274","57","25","18","C","","R","R"
"117274","99","573","281","C","","T","R"
"117557","90","31","7","C","","R","R"
"117557","99","31","7","C","","R","R"
"117575","98","10","9","C","","P","I"
"117575","99","10","9","C","","P","I"
"117627","4","1","1","C","","R","R"
"117627","6","133","133","C","","A","A"
"117627","15","1","1","C","","R","R"
"117627","20","1","1","C","","R","R"
"117627","24","1","1","C","","R","R"
"117627","31","1","1","C","","R","R"
"117627","47","1","1","C","","R","R"
"117627","90","15","12","C","","R","R"
"117627","99","154","151","C","","T","T"
"117645","6","314","87","C","","A","R"
"117645","57","3","0","C","","R","R"
"117645","99","317","87","C","","T","R"
"117690","6","1251","655","C","","R","R"
"117690","22","1","1","C","","R","R"
"117690","30","1","1","C","","R","R"
"117690","57","56","20","C","","R","R"
"117690","60","1","1","C","","R","R"
"117690","99","1310","678","C","","R","R"
"117706","4","1","0","C","","R","R"
"117706","6","2244","1487","C","","R","R"
"117706","13","1","0","C","","R","R"
"117706","17","3","3","C","","R","R"
"117706","22","1","1","C","","R","R"
"117706","26","1","1","C","","R","R"
"117706","27","1","1","C","","R","R"
"117706","32","2","2","C","","R","R"
"117706","36","2","0","C","","R","R"
"117706","41","1","1","C","","R","R"
"117706","42","1","0","C","","R","R"
"117706","45","1","1","C","","R","R"
"117706","47","2","1","C","","R","R"
"117706","48","4","3","C","","R","R"
"117706","49","1","1","C","","R","R"
"117706","57","80","41","C","","R","R"
"117706","99","2346","1543","C","","R","R"
"117715","6","1258","302","C","","R","R"
"117715","36","1","0","C","","R","R"
"117715","57","5","1","C","","R","R"
"117715","99","1264","303","C","","R","R"
"117724","6","2424","835","C","","R","R"
"117724","48","1","0","C","","R","R"
"117724","51","1","0","C","","R","R"
"117724","57","38","10","C","","R","R"
"117724","72","1","1","C","","R","R"
"117724","99","2465","846","C","","R","R"
"117733","4","2","2","C","","R","R"
"117733","6","2363","1289","C","","R","R"
"117733","13","1","0","C","","R","R"
"117733","15","1","1","C","","R","R"
"117733","16","1","1","C","","R","R"
"117733","17","1","1","C","","R","R"
"117733","25","1","1","C","","R","R"
"117733","26","5","5","C","","R","R"
"117733","28","1","1","C","","R","R"
"117733","32","2","1","C","","R","R"
"117733","34","1","1","C","","R","R"
"117733","36","7","3","C","","R","R"
"117733","57","54","20","C","","R","R"
"117733","78","1","0","C","","R","R"
"117733","99","2441","1326","C","","R","R"
"117751","1","1","1","C","","R","R"
"117751","2","2","2","C","","R","R"
"117751","4","2","2","C","","R","R"
"117751","6","115","103","C","","R","R"
"117751","8","2","2","C","","R","R"
"117751","9","2","2","C","","R","R"
"117751","12","1","1","C","","R","R"
"117751","15","1","1","C","","R","R"
"117751","16","2","1","C","","R","R"
"117751","17","4","3","C","","R","R"
"117751","18","3","3","C","","R","R"
"117751","23","1","1","C","","R","R"
"117751","26","1","1","C","","R","R"
"117751","29","2","2","C","","R","R"
"117751","30","1","1","C","","R","R"
"117751","32","3","2","C","","R","R"
"117751","35","2","2","C","","R","R"
"117751","39","5","4","C","","R","R"
"117751","40","2","2","C","","R","R"
"117751","41","6","6","C","","R","R"
"117751","45","2","2","C","","R","R"
"117751","47","1","1","C","","R","R"
"117751","48","1","1","C","","R","R"
"117751","51","1","0","C","","R","R"
"117751","53","4","4","C","1","R","R"
"117751","56","1","1","C","","R","R"
"117751","90","9","6","C","","R","R"
"117751","99","177","157","C","","T","T"
"117788","4","1","1","C","","R","R"
"117788","6","2444","740","C","","R","R"
"117788","36","2","0","C","","R","R"
"117788","57","229","38","C","","R","R"
"117788","99","2676","779","C","","R","R"
"117867","6","1135","462","C","","R","R"
"117867","57","25","10","C","","R","R"
"117867","99","1160","472","C","","R","R"
"117894","6","1338","579","C","","R","R"
"117894","57","10","8","C","","R","R"
"117894","99","1348","587","C","","R","R"
"117928","6","1","0","C","","P","P"
"117928","25","2","0","C","","P","P"
"117928","90","2","2","C","","P","P"
"117928","99","5","2","C","","P","P"
"117946","4","19","17","C","","R","I"
"117946","6","619","549","C","","A","I"
"117946","8","2","2","C","","R","I"
"117946","9","1","1","C","","R","I"
"117946","10","1","1","C","","R","I"
"117946","15","24","21","C","","R","I"
"117946","16","1","1","C","","R","I"
"117946","17","6","5","C","","R","I"
"117946","20","2","2","C","","R","I"
"117946","25","1","1","C","","R","I"
"117946","26","2","2","C","","R","I"
"117946","27","1","1","C","","R","I"
"117946","29","5","4","C","","R","I"
"117946","30","1","1","C","","R","I"
"117946","32","8","7","C","","R","I"
"117946","34","2","2","C","","R","I"
"117946","35","1","1","C","","R","I"
"117946","36","3","3","C","","R","I"
"117946","41","6","5","C","","R","I"
"117946","42","2","2","C","","R","I"
"117946","48","5","4","C","","R","I"
"117946","51","1","1","C","","R","I"
"117946","53","16","14","C","","R","I"
"117946","55","2","2","C","","R","I"
"117946","90","35","31","C","","R","I"
"117946","99","766","680","C","","T","I"
"118259","6","5","3","C","","P","P"
"118259","99","5","3","C","","P","P"
"118310","98","11","10","C","","P","I"
"118310","99","11","10","C","","P","I"
"118347","6","669","227","C","","R","R"
"118347","17","1","0","C","","R","R"
"118347","22","1","0","C","","R","R"
"118347","32","1","1","C","","R","R"
"118347","56","1","1","C","","R","R"
"118347","57","35","15","C","","R","R"
"118347","99","708","244","C","","R","R"
"118541","2","1","0","C","","R","I"
"118541","6","269","52","C","","R","I"
"118541","9","1","0","C","","R","I"
"118541","15","1","0","C","","R","I"
"118541","17","2","0","C","","R","I"
"118541","25","1","0","C","","R","I"
"118541","30","1","0","C","","R","I"
"118541","31","1","0","C","","R","I"
"118541","32","5","1","C","","R","I"
"118541","41","4","1","C","","R","I"
"118541","48","1","0","C","","R","I"
"118541","53","4","1","C","","R","I"
"118541","90","71","14","C","","R","I"
"118541","99","362","69","C","","R","I"
"118684","2","2","2","C","","P","P"
"118684","4","1","1","C","","P","P"
"118684","6","580","216","C","","P","P"
"118684","38","1","1","C","","P","P"
"118684","41","1","1","C","","P","P"
"118684","48","1","1","C","","P","P"
"118684","53","1","1","C","","P","P"
"118684","57","2","2","C","","P","P"
"118684","99","589","225","C","","P","P"
"118693","4","6","6","C","","R","R"
"118693","6","70","70","C","","R","R"
"118693","8","1","1","C","","R","R"
"118693","15","30","30","C","","R","R"
"118693","32","1","1","C","","R","R"
"118693","33","1","1","C","","R","R"
"118693","35","2","2","C","","R","R"
"118693","36","2","2","C","","R","R"
"118693","41","1","1","C","","R","R"
"118693","47","1","1","C","","R","R"
"118693","66","1","1","C","","R","R"
"118693","90","10","10","C","","R","R"
"118693","99","126","126","C","","R","R"
"118718","6","1462","973","C","","A","R"
"118718","57","56","31","C","","R","R"
"118718","99","1518","1004","C","","T","R"
"118772","6","1029","386","C","","A","R"
"118772","57","23","6","C","","R","R"
"118772","99","1052","392","C","","T","R"
"118888","2","1","1","C","","R","R"
"118888","4","2","2","C","","R","R"
"118888","6","87","64","C","","R","R"
"118888","8","1","1","C","","R","R"
"118888","9","1","1","C","","R","R"
"118888","12","1","1","C","","R","R"
"118888","15","4","4","C","","R","R"
"118888","17","1","0","C","","R","R"
"118888","25","1","1","C","","R","R"
"118888","27","3","2","C","","R","R"
"118888","32","2","1","C","","R","R"
"118888","33","2","2","C","","R","R"
"118888","35","2","2","C","","R","R"
"118888","36","2","2","C","","R","R"
"118888","39","1","0","C","","R","R"
"118888","40","1","1","C","","R","R"
"118888","41","9","7","C","","R","R"
"118888","42","2","1","C","","R","R"
"118888","47","1","0","C","","R","R"
"118888","48","3","3","C","","R","R"
"118888","53","6","2","C","","R","R"
"118888","56","1","1","C","","R","R"
"118888","90","2","1","C","","R","R"
"118888","99","136","100","C","","T","R"
"118912","1","1","0","C","","R","R"
"118912","4","1","1","C","","R","R"
"118912","6","1186","736","C","","R","R"
"118912","8","2","1","C","","R","R"
"118912","12","1","1","C","","R","R"
"118912","15","1","0","C","","R","R"
"118912","17","1","0","C","","R","R"
"118912","18","2","1","C","","R","R"
"118912","21","1","1","C","","R","R"
"118912","27","1","1","C","","R","R"
"118912","28","2","0","C","","R","R"
"118912","29","1","0","C","","R","R"
"118912","30","1","0","C","","R","R"
"118912","32","2","1","C","","R","R"
"118912","34","2","1","C","","R","R"
"118912","35","2","2","C","","R","R"
"118912","36","4","2","C","","R","R"
"118912","38","1","1","C","","R","R"
"118912","39","2","0","C","","R","R"
"118912","40","1","0","C","","R","R"
"118912","42","1","0","C","","R","R"
"118912","48","2","2","C","","R","R"
"118912","51","1","0","C","","R","R"
"118912","53","2","0","C","","R","R"
"118912","55","2","1","C","","R","R"
"118912","57","21","16","C","","R","R"
"118912","72","1","0","C","","R","R"
"118912","99","1245","768","C","","R","R"
"118930","6","1493","415","C","","A","R"
"118930","15","7","7","C","","R","R"
"118930","24","1","1","C","","R","R"
"118930","57","31","5","C","","R","R"
"118930","99","1532","428","C","","T","R"
"118976","6","2841","1934","C","","A","R"
"118976","57","38","19","C","","R","R"
"118976","99","2879","1953","C","","T","R"
"119067","1","1","0","C","","P","P"
"119067","6","214","90","C","","P","P"
"119067","12","1","0","C","","P","P"
"119067","17","1","0","C","","P","P"
"119067","26","1","1","C","","P","P"
"119067","42","1","0","C","","P","P"
"119067","48","1","0","C","","P","P"
"119067","51","1","0","C","","P","P"
"119067","57","17","9","C","","P","P"
"119067","99","238","100","C","","P","P"
"119137","6","2596","1680","C","","R","R"
"119137","12","3","1","C","","R","R"
"119137","15","2","1","C","","R","R"
"119137","20","2","0","C","","R","R"
"119137","21","1","1","C","","R","R"
"119137","26","1","0","C","","R","R"
"119137","27","3","1","C","","R","R"
"119137","30","1","0","C","","R","R"
"119137","32","1","0","C","","R","R"
"119137","36","1","1","C","","R","R"
"119137","41","2","2","C","","R","R"
"119137","42","1","1","C","","R","R"
"119137","44","1","0","C","","R","R"
"119137","47","1","1","C","","R","R"
"119137","49","4","2","C","","R","R"
"119137","51","1","0","C","","R","R"
"119137","53","2","0","C","","R","R"
"119137","54","1","1","C","","R","R"
"119137","55","1","0","C","","R","R"
"119137","57","22","10","C","","R","R"
"119137","99","2647","1702","C","","R","R"
"119146","98","5","2","C","","P","I"
"119146","99","5","2","C","","P","I"
"119164","6","3358","2313","C","","R","R"
"119164","57","122","88","C","","R","R"
"119164","99","3480","2401","C","","R","R"
"119173","6","204","199","C","","R","R"
"119173","12","1","0","C","","R","N"
"119173","15","1","1","C","","R","R"
"119173","32","1","1","C","","R","R"
"119173","35","1","1","C","","R","R"
"119173","41","2","2","C","","R","R"
"119173","66","1","1","C","","R","R"
"119173","99","211","205","C","","R","R"
"119331","6","453","266","C","","R","R"
"119331","57","7","1","C","","R","R"
"119331","99","460","267","C","","R","R"
"119395","6","45","14","C","","A","R"
"119395","99","45","14","C","","T","T"
"119544","6","54","40","C","1","A","R"
"119544","99","54","40","C","","T","T"
"119711","6","65","58","C","","A","I"
"119711","23","1","1","C","","R","I"
"119711","34","1","1","C","","R","I"
"119711","36","3","3","C","","R","I"
"119711","57","30","27","C","","C","I"
"119711","99","100","90","C","","T","I"
"119775","98","11","5","C","","P","I"
"119775","99","11","5","C","","P","I"
"120157","98","19","9","C","","P","I"
"120157","99","19","9","C","","P","I"
"120184","4","3","2","C","","R","R"
"120184","6","125","75","C","","A","R"
"120184","8","1","0","C","","R","N"
"120184","12","1","1","C","","R","R"
"120184","15","4","4","C","","R","R"
"120184","17","1","1","C","","R","R"
"120184","26","1","0","C","","R","R"
"120184","32","2","1","C","","R","R"
"120184","34","1","1","C","","R","R"
"120184","36","1","1","C","","R","R"
"120184","39","1","1","C","","R","R"
"120184","42","1","1","C","","R","R"
"120184","66","1","1","C","","R","R"
"120184","70","1","1","C","","R","R"
"120184","90","14","13","C","","R","R"
"120184","99","158","103","C","","T","R"
"120254","2","2","2","C","","P","P"
"120254","4","14","14","C","","P","P"
"120254","6","189","187","C","","P","P"
"120254","8","7","7","C","","P","P"
"120254","9","3","3","C","","P","P"
"120254","11","3","3","C","","P","P"
"120254","12","2","2","C","","P","P"
"120254","13","2","2","C","","P","P"
"120254","15","12","12","C","","P","P"
"120254","17","7","6","C","","P","P"
"120254","22","2","2","C","","P","P"
"120254","23","1","1","C","","P","P"
"120254","24","2","2","C","","P","P"
"120254","25","13","11","C","","P","P"
"120254","26","2","2","C","","P","P"
"120254","27","2","2","C","","P","P"
"120254","29","3","3","C","","P","P"
"120254","30","2","2","C","","P","P"
"120254","31","1","1","C","","P","P"
"120254","32","4","4","C","","P","P"
"120254","33","1","1","C","","P","P"
"120254","34","6","6","C","","P","P"
"120254","35","9","9","C","","P","P"
"120254","36","9","8","C","","P","P"
"120254","41","8","8","C","","P","P"
"120254","42","2","1","C","","P","P"
"120254","44","1","1","C","","P","P"
"120254","47","2","2","C","","P","P"
"120254","48","12","11","C","","P","P"
"120254","49","2","2","C","","P","P"
"120254","51","1","1","C","","P","P"
"120254","53","19","18","C","","P","P"
"120254","55","1","1","C","","P","P"
"120254","90","16","16","C","","P","P"
"120254","99","362","353","C","","P","P"
"120290","6","1677","1078","C","","A","R"
"120290","25","2","1","C","","R","R"
"120290","42","1","1","C","","R","R"
"120290","48","1","1","C","","R","R"
"120290","57","39","18","C","","R","R"
"120290","99","1720","1099","C","","T","R"
"120342","2","1","1","C","","R","R"
"120342","4","2","1","C","","R","R"
"120342","6","3347","2327","C","","A","R"
"120342","8","4","4","C","","R","R"
"120342","9","1","1","C","","R","R"
"120342","10","1","1","C","","R","R"
"120342","12","2","0","C","","R","R"
"120342","15","9","8","C","","R","R"
"120342","19","1","1","C","","R","R"
"120342","24","1","1","C","","R","R"
"120342","25","1","1","C","","R","R"
"120342","28","1","0","C","","R","R"
"120342","29","2","2","C","","R","R"
"120342","32","2","2","C","","R","R"
"120342","33","2","1","C","","R","R"
"120342","34","1","1","C","","R","R"
"120342","35","1","1","C","","R","R"
"120342","36","5","3","C","","R","R"
"120342","41","1","1","C","","R","R"
"120342","42","2","1","C","","R","R"
"120342","46","1","0","C","","R","R"
"120342","48","1","1","C","","R","R"
"120342","51","4","4","C","","R","R"
"120342","53","4","4","C","","R","R"
"120342","55","2","2","C","","R","R"
"120342","57","132","70","C","","R","R"
"120342","99","3531","2439","C","","T","R"
"120403","4","2","1","C","","R","R"
"120403","6","56","40","C","","R","R"
"120403","12","1","1","C","","R","R"
"120403","22","1","1","C","","R","R"
"120403","25","2","2","C","","R","R"
"120403","29","1","1","C","","R","R"
"120403","34","1","0","C","","R","N"
"120403","47","1","1","C","","R","R"
"120403","48","5","5","C","","R","R"
"120403","90","12","6","C","","R","R"
"120403","99","82","58","C","","R","R"
"120421","5","1","0","C","","R","R"
"120421","6","1072","415","C","","R","R"
"120421","9","1","1","C","","R","R"
"120421","12","1","0","C","","R","R"
"120421","26","1","0","C","","R","R"
"120421","29","2","0","C","","R","R"
"120421","34","1","0","C","","R","R"
"120421","36","2","0","C","","R","R"
"120421","38","1","0","C","","R","R"
"120421","39","3","2","C","","R","R"
"120421","41","1","0","C","","R","R"
"120421","42","1","0","C","","R","R"
"120421","57","5","1","C","","R","R"
"120421","99","1092","419","C","","R","R"
"120430","6","30","23","C","","R","R"
"120430","16","2","0","C","","R","R"
"120430","24","1","0","C","","R","R"
"120430","35","1","1","C","","R","R"
"120430","48","2","2","C","","R","R"
"120430","49","2","1","C","","R","R"
"120430","53","4","3","C","","R","R"
"120430","56","1","1","C","","R","R"
"120430","90","1","0","C","","R","R"
"120430","99","44","31","C","1","R","R"
"120537","2","3","3","C","","R","R"
"120537","4","15","15","C","","R","R"
"120537","6","72","54","C","","R","R"
"120537","8","3","3","C","","R","R"
"120537","41","13","12","C","","R","R"
"120537","48","2","2","C","","R","R"
"120537","49","1","1","C","","R","R"
"120537","53","4","4","C","","R","R"
"120537","90","5","3","C","","R","R"
"120537","99","118","97","C","","R","R"
"120838","98","18","16","C","","P","I"
"120838","99","18","16","C","","P","I"
"120865","4","4","4","C","","R","R"
"120865","6","326","292","C","","R","R"
"120865","8","1","1","C","","R","R"
"120865","12","1","1","C","","R","R"
"120865","15","1","1","C","","R","R"
"120865","16","1","1","C","","R","R"
"120865","18","1","1","C","","R","R"
"120865","23","1","1","C","","R","R"
"120865","24","2","2","C","","R","R"
"120865","25","1","1","C","","R","R"
"120865","26","3","3","C","","R","R"
"120865","27","1","1","C","","R","R"
"120865","29","1","0","C","","R","N"
"120865","30","1","1","C","","R","R"
"120865","32","1","1","C","","R","R"
"120865","39","2","2","C","","R","R"
"120865","41","15","15","C","","R","R"
"120865","46","1","1","C","","R","R"
"120865","48","2","2","C","","R","R"
"120865","53","9","7","C","","R","R"
"120865","72","1","0","C","","R","N"
"120865","90","30","25","C","","R","R"
"120865","99","406","363","C","","R","R"
"120883","2","3","3","C","","C","C"
"120883","4","3","3","C","","C","C"
"120883","5","1","1","C","","C","C"
"120883","6","370","370","C","","C","C"
"120883","8","6","5","C","","C","C"
"120883","12","1","1","C","","C","C"
"120883","15","6","6","C","","C","C"
"120883","16","2","2","C","","C","C"
"120883","17","3","3","C","","C","C"
"120883","18","1","1","C","","C","C"
"120883","24","2","2","C","","C","C"
"120883","25","1","1","C","","C","C"
"120883","28","1","1","C","","C","C"
"120883","29","1","1","C","","C","C"
"120883","30","1","1","C","","C","C"
"120883","31","6","5","C","","C","C"
"120883","32","1","1","C","","C","C"
"120883","34","1","1","C","","C","C"
"120883","35","2","2","C","","C","C"
"120883","36","1","1","C","","C","C"
"120883","37","1","1","C","","C","C"
