unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e141",f2e141,"xf2e151",f2e151,"xf2e161",f2e161,"xf2e171",f2e171
"216694",10,"34416588",10,"65438959",10,"12472950",10,"16980203",10,"35985806",10,"52966009",10,"3237558",10,"27601394",10,"7282372",10,"0",10,"25081232",10,"22511487",10,"0",10,"2569745",10,"50396264",10,"0",10,"52966009",10,"1008988",10,"263494",10,"1702742",10,"0",10,"325000",10,"4058669",10,"7358893",10,"4527197",10,"0",10,"10941805",10,"0",10,"0",10,"0",10,"391506",10,"831031",10,"0",10,"1830447",10,"0",10,"3492597",10,"0",10,"2748033",10,"0",10,"0",10,"4845813",10,"25081232",10,"7442711",10,"3730253",10,"0",10,"0",10,"0",10,"0",10,"1558444",10,"497744",10,"2546637",10,"922401",10,"3666469",10,"1260633",10,"2431805",10,"486110",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4865421",10,"0",10,"22511487",10,"6897141",10,"2192938",10,"1465263",10,"332891",10,"11623254"
"216773",10,"40392",10,"283097000",10,"158869000",10,"124228000",10,"0",10,"124228000",10,"9143000",10,"67172000",10,"33810000",10,"0",10,"236123000",10,"235815000",10,"10070000",10,"10378000",10,"134606000",10,"-20756000",10,"124228000",10,"47973",10,"0",10,"70677",10,"0",10,"0",10,"0",10,"118650",10,"0",10,"3388",10,"217100",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"52305",10,"0",10,"0",10,"235853595",10,"236123000",10,"552699",10,"548586",10,"0",10,"0",10,"0",10,"0",10,"90400",10,"73200",10,"72834",10,"48000",10,"140375",10,"127185",10,"339800",10,"79800",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"234618892",10,"0",10,"235815000",10,"876771",10,"0",10,"0",10,"0",10,"234938229"
"216807",10,"89996451",10,"146549314",10,"19582367",10,"43424460",10,"83542487",10,"126966947",10,"1681630",10,"33051935",10,"9782370",10,"0",10,"37236926",10,"24955393",10,"-25006",10,"12256527",10,"114710420",10,"0",10,"126966947",10,"575478",10,"389079",10,"16664",10,"0",10,"874988",10,"8933592",10,"10789801",10,"10214323",10,"0",10,"12666777",10,"0",10,"0",10,"0",10,"424706",10,"681350",10,"0",10,"8584629",10,"0",10,"7728636",10,"0",10,"6460373",10,"0",10,"0",10,"690455",10,"37236926",10,"9250103",10,"4979277",10,"0",10,"0",10,"0",10,"0",10,"3286505",10,"1345041",10,"4030664",10,"1571911",10,"3050948",10,"2227474",10,"5337173",10,"419941",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"24955393",10,"10543644",10,"2811568",10,"1359798",10,"611008",10,"9629375"
"216816",10,"3416217",10,"9568675",10,"875728",10,"3466322",10,"5226625",10,"8692947",10,"26620",10,"1923853",10,"3787416",10,"0",10,"7136494",10,"6295114",10,"0",10,"841380",10,"8609001",10,"-757434",10,"8692947",10,"0",10,"0",10,"0",10,"0",10,"0",10,"570641",10,"570641",10,"0",10,"0",10,"2891492",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3329743",10,"0",10,"210487",10,"150000",10,"1075241",10,"0",10,"0",10,"-520469",10,"7136494",10,"2380360",10,"2480360",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"335825",10,"340825",10,"1899257",10,"1999257",10,"383996",10,"385996",10,"570641",10,"572641",10,"0",10,"0",10,"0",10,"0",10,"725035",10,"516035",10,"6295114",10,"6295114",10,"670719",10,"228907",10,"19835",10,"-919461"
"216852",10,"49939442",10,"193456778",10,"58176611",10,"105124727",10,"30155440",10,"135280167",10,"11524409",10,"108487162",10,"22422408",10,"0",10,"93765464",10,"89009799",10,"0",10,"4755665",10,"130524497",10,"5",10,"135280167",10,"1345346",10,"1684502",10,"2259116",10,"0",10,"260522",10,"11865439",10,"17414925",10,"12747199",10,"0",10,"69318175",10,"0",10,"0",10,"0",10,"1768675",10,"916572",10,"0",10,"5367137",10,"0",10,"4248392",10,"0",10,"10553362",10,"0",10,"0",10,"1593151",10,"93765464",10,"45532436",10,"29701107",10,"276991",10,"158138",10,"379667",10,"358239",10,"10897329",10,"3978881",10,"9190622",10,"3734958",10,"12237429",10,"5245560",10,"10495325",10,"1804360",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"89009799",10,"44981243",10,"13177005",10,"4571804",10,"1624115",10,"24655632"
"216931",10,"32629355",10,"97385856",10,"42805944",10,"39608510",10,"14971402",10,"54579912",10,"3708357",10,"55386360",10,"21460043",10,"0",10,"37536726",10,"33500828",10,"-1206494",10,"2829404",10,"51750508",10,"0",10,"54579912",10,"941406",10,"714140",10,"2086629",10,"0",10,"953589",10,"6992986",10,"11688750",10,"8468608",10,"316298",10,"24041310",10,"0",10,"0",10,"0",10,"1921431",10,"879338",10,"0",10,"4841613",10,"0",10,"1261141",10,"0",10,"4275595",10,"0",10,"0",10,"316298",10,"37536726",10,"14145436",10,"9295980",10,"792896",10,"432724",10,"1239531",10,"417471",10,"3310998",10,"939306",10,"3832504",10,"1425551",10,"5896373",10,"2120483",10,"4283090",10,"287829",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"33500828",10,"14919344",10,"3483859",10,"3452667",10,"1892",10,"11643066"
"204990",21,"5847149",21,"14240994",21,"918471",21,"8153270",21,"5169253",21,"13322523",21,"1925000",21,"4095076",21,"755372",21,"0",21,"1755738",21,"1624630",21,"20784",21,"149469",21,"13173054",21,"0",21,"13322523",21,"0",21,"0",21,"0",21,"0",21,"246129",21,"0",21,"246129",21,"0",21,"0",21,"174446",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"202177",21,"254611",21,"490336",21,"0",21,"0",21,"0",21,"634168",21,"0",21,"1755738",21,"544906",21,"269742",21,"0",21,"0",21,"0",21,"0",21,"128155",21,"29799",21,"72539",21,"35456",21,"771301",21,"344730",21,"107728",21,"32623",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"1",21,"0",21,"1624630",21,"712350",21,"219157",21,"67058",21,"26626",21,"599439"
"205027",10,"27106451",10,"41058125",10,"4269566",10,"30842818",10,"5945741",10,"36788559",10,"885351",10,"12072227",10,"5640506",10,"0",10,"2274891",10,"5454104",10,"0",10,"-3179213",10,"39967772",10,"0",10,"36788559",10,"27160",10,"29870",10,"35906",10,"0",10,"291576",10,"3547",10,"388059",10,"152985",10,"108087",10,"887212",10,"0",10,"0",10,"0",10,"49708",10,"35906",10,"0",10,"1251317",10,"0",10,"-748761",10,"0",10,"675996",10,"0",10,"0",10,"123513",10,"2274891",10,"1473988",10,"1048893",10,"0",10,"0",10,"0",10,"0",10,"261821",10,"167926",10,"249346",10,"189943",10,"1330778",10,"623338",10,"400190",10,"0",10,"352153",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1385828",10,"400096",10,"5454104",10,"2430196",10,"831419",10,"520886",10,"0",10,"1671603"
"205081",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"24187",10,"0",10,"109002",10,"109002",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6618",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6618",10,"0",10,"0",10,"29006",10,"0",10,"0",10,"0",10,"6618",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"73378",10,"109002",10,"76149",10,"75142",10,"0",10,"0",10,"0",10,"0",10,"5941",10,"0",10,"0",10,"0",10,"2322",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"24590",10,"0",10,"109002",10,"75142",10,"17461",10,"598",10,"0",10,"15801"
"205090",10,"0",10,"474294",10,"474294",10,"0",10,"0",10,"0",10,"1655",10,"881760",10,"142219",10,"0",10,"1577377",10,"1577377",10,"0",10,"0",10,"0",10,"0",10,"0",10,"58264",10,"8929",10,"56990",10,"0",10,"0",10,"0",10,"124183",10,"124183",10,"0",10,"250642",10,"0",10,"0",10,"0",10,"67193",10,"56990",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10725",10,"0",10,"0",10,"1191827",10,"1577377",10,"633583",10,"424025",10,"0",10,"0",10,"0",10,"0",10,"49228",10,"39998",10,"67603",10,"66642",10,"118029",10,"93140",10,"40488",10,"40274",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"668446",10,"0",10,"1577377",10,"664079",10,"156350",10,"25776",10,"0",10,"731172"
"205124",10,"878156",10,"2270480",10,"121977",10,"1559716",10,"588787",10,"2148503",10,"203300",10,"1290314",10,"436189",10,"0",10,"2504245",10,"1990337",10,"0",10,"513908",10,"1634595",10,"0",10,"2148503",10,"48675",10,"47482",10,"0",10,"0",10,"0",10,"0",10,"96157",10,"0",10,"0",10,"528843",10,"0",10,"0",10,"0",10,"225934",10,"0",10,"0",10,"1734696",10,"0",10,"-5967",10,"0",10,"0",10,"0",10,"0",10,"20739",10,"2504245",10,"539114",10,"475889",10,"0",10,"0",10,"0",10,"0",10,"9512",10,"0",10,"369819",10,"68183",10,"583156",10,"182980",10,"0",10,"0",10,"488736",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1990337",10,"727052",10,"93977",10,"33591",10,"0",10,"1135717"
"205203",10,"23063692",10,"46608002",10,"9389911",10,"24454195",10,"12763896",10,"37218091",10,"1911257",10,"17463118",10,"5687538",10,"0",10,"19090718",10,"18338998",10,"0",10,"751720",10,"36466371",10,"0",10,"37218091",10,"1419412",10,"128600",10,"997605",10,"0",10,"1516640",10,"1569225",10,"5631482",10,"3007484",10,"78381",10,"10342790",10,"0",10,"0",10,"0",10,"240909",10,"977969",10,"0",10,"1853422",10,"0",10,"1792532",10,"0",10,"3883096",10,"0",10,"0",10,"0",10,"19090718",10,"8492060",10,"5168866",10,"0",10,"0",10,"0",10,"0",10,"1355388",10,"675375",10,"996778",10,"508444",10,"3065013",10,"1074809",10,"4429759",10,"510216",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"18338998",10,"7937710",10,"2441137",10,"771940",10,"300265",10,"6887946"
"205319",10,"157942",10,"330636",10,"38238",10,"59020",10,"233378",10,"292398",10,"424814",10,"166155",10,"75018",10,"0",10,"1560468",10,"1632823",10,"144710",10,"72355",10,"244110",10,"-24067",10,"292398",10,"0",10,"0",10,"0",10,"0",10,"1184760",10,"107500",10,"1292260",10,"0",10,"0",10,"69163",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"107500",10,"1184760",10,"6784",10,"181384",10,"0",10,"0",10,"0",10,"10877",10,"1560468",10,"893923",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"166115",10,"0",10,"72949",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"499836",10,"0",10,"1632823",10,"0",10,"0",10,"0",10,"0",10,"1632823"
"205957",10,"21010582",10,"78449961",10,"15920795",10,"52118454",10,"10410712",10,"62529166",10,"5531206",10,"32711772",10,"13567038",10,"0",10,"36765897",10,"30654308",10,"0",10,"6111589",10,"56417577",10,"0",10,"62529166",10,"1084447",10,"143717",10,"579222",10,"0",10,"887758",10,"3748726",10,"6443870",10,"6443870",10,"0",10,"15555065",10,"0",10,"0",10,"0",10,"1398872",10,"579222",10,"0",10,"5680836",10,"0",10,"1650494",10,"632310",10,"10671929",10,"0",10,"0",10,"597169",10,"36765897",10,"7625477",10,"5466031",10,"0",10,"0",10,"0",10,"0",10,"1595705",10,"811397",10,"3055499",10,"1571535",10,"7446976",10,"2899258",10,"8734853",10,"1379164",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2195798",10,"0",10,"30654308",10,"12127385",10,"3147765",10,"1920681",10,"275117",10,"13183360"
"206002",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0"
"206048",10,"10617423",10,"30390293",10,"22430147",10,"6675599",10,"1284547",10,"7960146",10,"3108396",10,"10989280",10,"4427109",10,"0",10,"14042474",10,"13711787",10,"0",10,"330687",10,"7629459",10,"0",10,"7960146",10,"0",10,"0",10,"0",10,"0",10,"126225",10,"2940571",10,"3066796",10,"2940571",10,"37768",10,"9749179",10,"0",10,"0",10,"0",10,"89114",10,"0",10,"0",10,"1264985",10,"0",10,"274826",10,"0",10,"2664370",10,"0",10,"0",10,"0",10,"14042474",10,"4506953",10,"2935573",10,"0",10,"0",10,"0",10,"0",10,"306953",10,"72417",10,"1872987",10,"938597",10,"4885573",10,"1525263",10,"2031150",10,"138671",10,"108171",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"13711787",10,"5610521",10,"1050227",10,"670806",10,"250063",10,"6130170"
"211112",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0"
"211130",10,"235028",10,"4623928",10,"2115977",10,"1195104",10,"1312847",10,"2507951",10,"219000",10,"1622055",10,"682804",10,"0",10,"2595754",10,"2296124",10,"0",10,"299630",10,"2208321",10,"0",10,"2507951",10,"0",10,"0",10,"0",10,"0",10,"99886",10,"69183",10,"169069",10,"0",10,"0",10,"1075910",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1421059",10,"30000",10,"-15997",10,"0",10,"78653",10,"0",10,"0",10,"6129",10,"2595754",10,"407630",10,"283075",10,"0",10,"0",10,"0",10,"0",10,"125296",10,"46366",10,"279842",10,"148596",10,"1000577",10,"454354",10,"84763",10,"10754",10,"169069",10,"48910",10,"0",10,"0",10,"0",10,"0",10,"228947",10,"0",10,"2296124",10,"992055",10,"110478",10,"251679",10,"124041",10,"817871"
"211149",10,"1075100",10,"8318602",10,"2489137",10,"5672357",10,"157108",10,"5829465",10,"325649",10,"5476368",10,"2366965",10,"0",10,"4127110",10,"3605705",10,"0",10,"521405",10,"5308060",10,"0",10,"5829465",10,"25421",10,"10407",10,"3686264",10,"0",10,"325300",10,"79717",10,"4127109",10,"0",10,"0",10,"25421",10,"0",10,"3686264",10,"0",10,"10407",10,"0",10,"0",10,"325300",10,"0",10,"21728",10,"36828",10,"0",10,"0",10,"0",10,"21162",10,"4127110",10,"2608391",10,"1216177",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"997314",10,"519491",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3605705",10,"1735668",10,"328631",10,"214317",10,"100887",10,"1226202"
"211246",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"280971",10,"473651",10,"192680",10,"0",10,"0",10,"0",10,"0",10,"27782",10,"0",10,"34769",10,"0",10,"0",10,"0",10,"62551",10,"0",10,"0",10,"277834",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3128",10,"0",10,"0",10,"0",10,"9",10,"280971",10,"473651",10,"332532",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"473651",10,"332532",10,"26427",10,"0",10,"0",10,"114692"
"211273",10,"485335390",10,"702596826",10,"82748699",10,"234514581",10,"385333546",10,"619848127",10,"2467863",10,"114096590",10,"36174201",10,"152738654",10,"118560082",10,"69041966",10,"0",10,"49518116",10,"570330009",10,"2",10,"619848127",10,"381177",10,"219786",10,"531352",10,"0",10,"4492150",10,"9014019",10,"14638484",10,"12954107",10,"183439",10,"23245456",10,"0",10,"0",10,"0",10,"1105105",10,"504022",10,"0",10,"23320705",10,"0",10,"53769395",10,"1814001",10,"12833634",10,"0",10,"0",10,"1967764",10,"118560082",10,"23354402",10,"13210036",10,"1184772",10,"461522",10,"1944308",10,"741665",10,"7944795",10,"3233291",10,"6030419",10,"2996959",10,"13458817",10,"6311178",10,"12334847",10,"4018633",10,"789607",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1999999",10,"30",10,"69041966",10,"30973314",10,"7738979",10,"5157819",10,"3572492",10,"21599362"
"211291",10,"523717000",10,"725071000",10,"91772000",10,"241775000",10,"391524000",10,"633299000",10,"1522000",10,"136638000",10,"82364000",10,"0",10,"191100000",10,"103440000",10,"0",10,"87660000",10,"545639000",10,"0",10,"633299000",10,"904000",10,"787000",10,"1295000",10,"0",10,"3045000",10,"18342000",10,"24373000",10,"21865000",10,"0",10,"57625000",10,"0",10,"0",10,"0",10,"1722000",10,"253000",10,"12000",10,"22003000",10,"0",10,"85046000",10,"1548000",10,"22178000",10,"0",10,"0",10,"713000",10,"191100000",10,"35752000",10,"21646000",10,"1444000",10,"717000",10,"0",10,"0",10,"13604000",10,"6338000",10,"16399000",10,"6526000",10,"13879000",10,"6010000",10,"22362000",10,"4777000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"103440000",10,"46014000",10,"15256000",10,"7347000",10,"2947000",10,"31876000"
"211352",10,"15953996",10,"63841540",10,"22970768",10,"34097459",10,"6773313",10,"40870772",10,"786359",10,"21080377",10,"8761698",10,"0",10,"29190219",10,"22592412",10,"0",10,"6597807",10,"34272965",10,"0",10,"40870772",10,"555183",10,"263096",10,"1054474",10,"0",10,"186512",10,"5928436",10,"7987701",10,"5110802",10,"1004146",10,"17532267",10,"0",10,"0",10,"0",10,"266547",10,"457330",10,"0",10,"4197949",10,"0",10,"2536348",10,"0",10,"4026668",10,"0",10,"0",10,"173110",10,"29190219",10,"6919670",10,"4202906",10,"0",10,"0",10,"0",10,"0",10,"2633584",10,"1473077",10,"5073791",10,"1689419",10,"4091823",10,"1321529",10,"3873544",10,"453921",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"22592412",10,"9140852",10,"2437076",10,"1487503",10,"726420",10,"8800561"
"211370",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0"
"211431",10,"2957843",10,"38566092",10,"12928322",10,"16004849",10,"9632921",10,"25637770",10,"425170",10,"39344501",10,"7397975",10,"0",10,"21664888",10,"21404756",10,"0",10,"260132",10,"25377638",10,"0",10,"25637770",10,"1016076",10,"394106",10,"1548558",10,"0",10,"236437",10,"2306343",10,"5501520",10,"2306343",10,"0",10,"13302979",10,"0",10,"0",10,"0",10,"693301",10,"1427391",10,"0",10,"1856920",10,"0",10,"298561",10,"0",10,"3644263",10,"0",10,"0",10,"441473",10,"21664888",10,"8594572",10,"4423579",10,"0",10,"0",10,"0",10,"0",10,"865270",10,"452862",10,"2484345",10,"1199920",10,"3844035",10,"1384713",10,"3469543",10,"1254251",10,"236437",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1910554",10,"618385",10,"21404756",10,"9333710",10,"1795551",10,"1622940",10,"522250",10,"8130305"
"211440",10,"1020226692",10,"1628991637",10,"394085809",10,"622759848",10,"612145980",10,"1234905828",10,"7838800",10,"530491927",10,"307955711",10,"0",10,"542675340",10,"465170512",10,"0",10,"77504828",10,"1157401000",10,"0",10,"1234905828",10,"1196670",10,"0",10,"995385",10,"0",10,"7454574",10,"27034272",10,"36680901",10,"34488846",10,"0",10,"148279336",10,"0",10,"0",10,"0",10,"121437607",10,"2857146",10,"0",10,"107716068",10,"0",10,"94373422",10,"14528192",10,"31255196",10,"0",10,"0",10,"22228373",10,"542675340",10,"190288226",10,"101645541",10,"147011992",10,"83194858",10,"0",10,"0",10,"41035645",10,"19197573",10,"20410872",10,"9645314",10,"36110723",10,"18372862",10,"30313054",10,"6183860",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"465170512",10,"238240008",10,"30296058",10,"41180969",10,"10365464",10,"145088013"
"218751",10,"633805",10,"11738236",10,"4296101",10,"6484247",10,"957888",10,"7442135",10,"428000",10,"1553467",10,"1264637",10,"86521",10,"7767046",10,"5361900",10,"0",10,"2405146",10,"5036989",10,"0",10,"7442135",10,"0",10,"98981",10,"0",10,"0",10,"0",10,"326008",10,"424989",10,"326008",10,"0",10,"5793130",10,"0",10,"0",10,"0",10,"98981",10,"0",10,"0",10,"1007618",10,"0",10,"282319",10,"398935",10,"160651",10,"0",10,"0",10,"25412",10,"7767046",10,"2813513",10,"1771086",10,"102831",10,"66479",10,"0",10,"0",10,"399572",10,"211649",10,"698807",10,"290787",10,"1172654",10,"660329",10,"162867",10,"28510",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11656",10,"0",10,"5361900",10,"3028840",10,"516388",10,"115110",10,"78390",10,"1623172"
"218821",10,"12942154",10,"22688765",10,"1055389",10,"9658810",10,"11974566",10,"21633376",10,"810000",10,"9088298",10,"4038648",10,"0",10,"8061830",10,"7336481",10,"0",10,"725349",10,"20908027",10,"0",10,"21633376",10,"461649",10,"66024",10,"252840",10,"0",10,"487064",10,"810588",10,"2078165",10,"747924",10,"0",10,"2578139",10,"0",10,"0",10,"0",10,"784898",10,"0",10,"0",10,"1868928",10,"0",10,"1133253",10,"0",10,"1582114",10,"0",10,"0",10,"114498",10,"8061830",10,"1350537",10,"985712",10,"0",10,"0",10,"0",10,"0",10,"588924",10,"348690",10,"927994",10,"423204",10,"1458631",10,"789519",10,"1796654",10,"465476",10,"1213741",10,"96928",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7336481",10,"3109529",10,"455042",10,"404387",10,"0",10,"3367523"
"218919",10,"6121199",10,"29290464",10,"11734431",10,"12620999",10,"4935034",10,"17556033",10,"420367",10,"14700828",10,"4360601",10,"1208133",10,"15271165",10,"14447840",10,"0",10,"823325",10,"280607",10,"16452101",10,"17556033",10,"1465845",10,"904887",10,"0",10,"0",10,"0",10,"270227",10,"2640959",10,"4568955",10,"1675249",10,"4568955",10,"0",10,"0",10,"0",10,"4669273",10,"0",10,"0",10,"2395520",10,"429939",10,"928539",10,"0",10,"1675249",10,"0",10,"0",10,"603690",10,"15271165",10,"2671481",10,"1676598",10,"0",10,"0",10,"320600",10,"201137",10,"745467",10,"367600",10,"1590517",10,"837553",10,"1888642",10,"916078",10,"1878805",10,"121136",10,"2640959",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2711369",10,"0",10,"14447840",10,"4120102",10,"4120102",10,"737858",10,"184107",10,"5285671"
"218973",10,"123420885",10,"175777516",10,"14728878",10,"77330135",10,"83718503",10,"161048638",10,"11143708",10,"41539516",10,"9684204",10,"0",10,"40735097",10,"30747775",10,"4977566",10,"14964888",10,"146083750",10,"0",10,"161048638",10,"310523",10,"304601",10,"2417554",10,"0",10,"3356401",10,"3935095",10,"10324174",10,"3935095",10,"0",10,"13457402",10,"0",10,"0",10,"0",10,"614380",10,"0",10,"0",10,"6541814",10,"0",10,"12883779",10,"55718",10,"5883112",10,"0",10,"0",10,"1298892",10,"40735097",10,"6905232",10,"4584896",10,"0",10,"0",10,"0",10,"0",10,"1916206",10,"591784",10,"1520217",10,"831468",10,"6560863",10,"1867471",10,"6040688",10,"1474231",10,"3356401",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4448168",10,"872098",10,"30747775",10,"10221948",10,"2669528",10,"2214967",10,"0",10,"15641332"
"219000",10,"37866554",10,"75460858",10,"22633366",10,"26533880",10,"26293612",10,"52827492",10,"2083849",10,"39656813",10,"9022006",10,"0",10,"29058668",10,"26637709",10,"0",10,"2420959",10,"50406533",10,"0",10,"52827492",10,"800032",10,"908007",10,"0",10,"0",10,"1603964",10,"8208289",10,"11520292",10,"10272195",10,"0",10,"12460123",10,"0",10,"0",10,"0",10,"1446690",10,"44267",10,"0",10,"5411569",10,"0",10,"732854",10,"1240082",10,"4933395",10,"0",10,"440835",10,"2348853",10,"29058668",10,"10794246",10,"6680681",10,"754955",10,"403444",10,"1391718",10,"537413",10,"2290288",10,"1020497",10,"3568968",10,"1650339",10,"3753986",10,"2555578",10,"4079263",10,"319831",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4285",10,"0",10,"26637709",10,"13167783",10,"3297420",10,"1283382",10,"371440",10,"8517684"
