unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137
"175139",10,"10647779",10,"16927104",10,"99789",10,"3691118",10,"13136197",10,"16827315",10,"91368",10,"3895413",10,"1941221",10,"0",10,"3261027",10,"3197562",10,"0",10,"63465",10,"16763850",10,"0",10,"16827315",10,"0",10,"0",10,"0",10,"0",10,"461267",10,"0",10,"461267",10,"461267",10,"0",10,"358865",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3528116",10,"0",10,"-760600",10,"0",10,"122252",10,"0",10,"0",10,"12394",10,"3261027",10,"1193600",10,"721702",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"368134",10,"214159",13,"0",13,"0",13,"0",13,"0",13,"0",10,"321173",10,"217616",13,"0",13,"0",13,"0",13,"0",13,"0",10,"998010",10,"479773",13,"0",13,"0",13,"0",13,"0",13,"0",10,"62404",10,"31004",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"254241",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3197562",10,"1664254",10,"418677",13,"0",10,"246549",10,"7692",10,"860390"
"175227",10,"21936233",10,"45191862",10,"5108372",10,"16777009",10,"23306481",10,"40083490",10,"486545",10,"15752303",10,"8672500",10,"365073",10,"13195501",10,"15623070",10,"-3133436",10,"-5561005",10,"45644495",10,"0",10,"40083490",10,"657360",10,"55901",10,"1395639",10,"255179",10,"492630",10,"0",10,"2856709",10,"0",10,"0",10,"9389542",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3095477",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"710482",10,"13195501",10,"11220219",10,"8071536",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"772883",10,"540084",13,"0",13,"0",13,"0",13,"0",13,"0",10,"675485",10,"516181",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2954483",10,"1579345",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"15623070",10,"10707146",10,"0",13,"0",10,"1525519",10,"0",10,"3390405"
"175281",10,"14264800",10,"29970544",10,"6019182",10,"15674411",10,"8276951",10,"23951362",10,"150000",10,"11396204",10,"13105942",10,"0",10,"18391905",10,"20537208",10,"0",10,"-2145303",10,"26096665",10,"0",10,"23951362",10,"0",10,"0",10,"0",10,"0",10,"260000",10,"3073138",10,"3333138",10,"3333138",10,"0",10,"14907722",10,"0",10,"0",10,"0",10,"220962",10,"315157",10,"0",10,"1518955",10,"0",10,"-2739785",10,"0",10,"0",10,"0",10,"130043",10,"4038851",10,"18391905",10,"7619595",10,"5662883",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3105216",10,"960133",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1640040",10,"839700",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4687389",10,"1925111",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"745183",10,"472595",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2739785",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"20537208",10,"9860422",10,"2088694",13,"0",10,"1021959",10,"30406",10,"7535727"
"175421",10,"2141556",10,"39644518",10,"22818650",10,"10533419",10,"6292449",10,"16825868",10,"360409",10,"26328686",10,"6937193",13,"0",10,"23399658",10,"20283821",10,"0",10,"3115837",10,"13710031",10,"0",10,"16825868",10,"1882355",10,"254819",10,"488372",13,"0",10,"716716",10,"2383180",10,"5725442",10,"5050086",10,"675356",10,"10915777",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"3257634",10,"716716",10,"-104641",10,"492344",10,"1265956",13,"0",13,"0",10,"6855872",10,"23399658",10,"4126340",10,"3101084",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"214281",10,"135808",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2124088",10,"1477470",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4901601",10,"1363958",13,"0",13,"0",13,"0",13,"0",13,"0",10,"213512",10,"27500",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8703999",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"20283821",10,"6105820",10,"1423246",13,"0",10,"1173348",10,"637696",10,"10943711"
"175430",10,"5708210",10,"16826052",10,"350275",10,"10231857",10,"6243920",10,"16475777",10,"1043388",10,"5981484",10,"2867166",10,"0",10,"8018436",10,"5408928",10,"0",10,"2609508",10,"13866269",10,"0",10,"16475777",10,"480556",10,"88488",10,"243641",10,"0",10,"0",10,"0",10,"812685",10,"140617",10,"75717",10,"2227814",10,"3627",10,"0",10,"0",10,"569044",10,"243641",10,"0",10,"3265390",10,"954706",10,"242852",10,"0",10,"493539",10,"0",10,"17823",10,"0",10,"8018436",10,"1897297",10,"1212554",10,"90005",10,"260407",10,"0",10,"0",10,"334331",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"242551",10,"166992",10,"11836",10,"32867",10,"0",10,"0",10,"30856",10,"612150",10,"247248",10,"18137",10,"84063",10,"0",10,"0",10,"262702",10,"1102778",10,"330587",10,"189265",10,"152957",10,"0",10,"0",10,"429969",10,"741467",10,"150072",10,"10122",10,"101761",10,"0",10,"0",10,"479512",10,"812685",10,"0",10,"0",10,"0",10,"0",10,"0",10,"812685",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"215413",10,"15999",10,"-632055",10,"181629",10,"0",10,"219014",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5408928",10,"2322866",10,"335364",13,"0",10,"181629",10,"0",10,"2569069"
"175917",10,"365885",10,"2693312",10,"534651",10,"1897492",10,"261169",10,"2158661",10,"0",10,"2516734",10,"871349",10,"0",10,"937009",10,"1096959",10,"0",10,"-159950",10,"2318611",10,"0",10,"2158661",10,"27375",10,"10666",10,"3661",10,"0",10,"21418",10,"7244",10,"70364",10,"0",10,"0",10,"106359",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"713100",10,"0",10,"115048",10,"0",10,"2502",10,"0",10,"0",10,"0",10,"937009",10,"251178",10,"107966",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"146119",10,"78616",13,"0",13,"0",13,"0",13,"0",13,"0",10,"87368",10,"62208",13,"0",13,"0",13,"0",13,"0",13,"0",10,"304423",10,"264610",13,"0",13,"0",13,"0",13,"0",13,"0",10,"11938",10,"450",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"295933",10,"-513850",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1096959",13,"0",10,"0",13,"0",10,"0",10,"0",10,"1096959"
"175926",13,"0",10,"5891131",10,"2493878",10,"1532368",10,"1864885",10,"3397253",10,"126398",10,"9203680",10,"2967646",13,"0",10,"4897073",10,"4204040",10,"-1081193",10,"-388160",10,"3110790",10,"674623",10,"3397253",10,"823475",10,"406498",10,"3200",13,"0",10,"22928",13,"0",10,"1256101",10,"866710",10,"389391",10,"1011761",13,"0",13,"0",13,"0",10,"2484890",13,"0",13,"0",10,"664267",13,"0",10,"159499",10,"83578",10,"493078",13,"0",13,"0",10,"0",10,"4897073",10,"1160083",10,"602190",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"73419",10,"35000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"334248",10,"109800",13,"0",13,"0",13,"0",13,"0",13,"0",10,"884902",10,"498902",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1261071",10,"825292",13,"0",13,"0",13,"0",13,"0",13,"0",10,"490317",10,"136191",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4204040",10,"2207375",10,"441457",13,"0",10,"359056",10,"36968",10,"1159184"
"175980",10,"92150380",10,"139641691",10,"28791633",10,"41333520",10,"69516538",10,"110850058",10,"5713663",10,"52424362",10,"15074257",10,"0",10,"22437366",10,"28747081",10,"0",10,"-6309715",10,"117159773",10,"0",10,"110850058",10,"0",10,"240267",10,"676150",10,"0",10,"2254851",10,"9287403",10,"12458671",10,"12458671",10,"0",10,"8791636",10,"0",10,"0",10,"0",10,"496846",10,"676150",10,"0",10,"4185165",10,"0",10,"1386930",10,"0",10,"6310277",10,"0",10,"0",10,"590362",10,"22437366",10,"9994881",10,"6868547",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"834407",10,"352642",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5144878",10,"2091194",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7860674",10,"3069770",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4912241",10,"556619",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"28747081",10,"12938772",10,"2876735",13,"0",10,"2685397",10,"1096730",10,"9149447"
"176053",10,"35589798",10,"178065471",10,"76068623",10,"25665480",10,"76331368",10,"101996848",10,"6874741",10,"93526242",10,"33900355",10,"0",10,"37052426",10,"39956772",10,"-2564498",10,"-5468844",10,"107465692",10,"0",10,"101996848",10,"1552617",13,"0",10,"1505169",13,"0",10,"212169",10,"11521619",10,"14791574",10,"11521985",13,"0",10,"19970122",10,"0",10,"0",10,"0",10,"546420",10,"44131",10,"0",10,"3464530",10,"2686351",10,"-883203",10,"229927",10,"9044217",10,"0",10,"0",10,"1949931",10,"37052426",10,"16981237",10,"9362149",10,"1931235",10,"4232439",10,"0",10,"0",10,"1455414",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2255898",10,"1098713",10,"252768",10,"562264",13,"0",13,"0",10,"342153",10,"4579312",10,"1756121",10,"421799",10,"1141359",13,"0",13,"0",10,"1260033",10,"7055970",10,"2035889",10,"1296748",10,"1758645",13,"0",13,"0",10,"1964688",10,"7410313",10,"827739",10,"202700",10,"1846963",13,"0",13,"0",10,"4532911",10,"1674042",13,"0",13,"0",10,"417242",13,"0",13,"0",10,"1256800",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"1147828",10,"331047",10,"-9958912",10,"4726752",10,"2500911",10,"1252374",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"39956772",10,"16228439",10,"4436297",13,"0",10,"4726752",10,"2500911",10,"12064373"
"176318",10,"18593893",10,"34607093",10,"3925446",10,"23075900",10,"7605747",10,"30681647",10,"814081",10,"17440135",10,"7000309",10,"0",10,"11069166",10,"13326705",10,"1",10,"-2257538",10,"32948728",10,"-9543",10,"30681647",10,"1552764",10,"852959",10,"41403",13,"0",10,"188741",10,"523235",10,"3159102",10,"152511",13,"0",10,"3823721",10,"0",10,"0",10,"0",10,"4438063",10,"41403",10,"0",10,"3718469",10,"0",10,"-2601892",10,"0",10,"1646109",10,"0",10,"0",10,"3293",10,"11069166",10,"3797999",10,"2188077",10,"346034",13,"0",13,"0",13,"0",10,"1263888",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"685885",10,"371088",10,"70500",13,"0",13,"0",13,"0",10,"244297",10,"1760685",10,"1104816",10,"117237",13,"0",13,"0",13,"0",10,"538632",10,"2864527",10,"1276199",10,"204041",13,"0",13,"0",13,"0",10,"1384287",10,"1143591",10,"550809",10,"51504",13,"0",13,"0",13,"0",10,"541278",10,"1158586",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1158586",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"393774",10,"47099",10,"-1316022",10,"753479",10,"121670",10,"0",10,"1915432",10,"0",10,"0",10,"1316022",10,"0",10,"0",10,"599410",10,"13326705",10,"5884763",10,"836415",13,"0",10,"753479",10,"121670",10,"5730378"
"176336",10,"121000",10,"884353",10,"94061",10,"194975",10,"595317",10,"790292",10,"20907",10,"796779",10,"371783",10,"0",10,"602766",10,"626839",10,"48146",10,"24073",10,"814365",10,"-48146",10,"790292",10,"96403",10,"0",10,"0",10,"0",10,"0",10,"0",10,"96403",10,"96403",10,"0",10,"204004",10,"0",10,"0",10,"0",10,"96403",10,"0",10,"0",10,"51401",10,"176562",10,"3080",10,"0",10,"19355",10,"0",10,"0",10,"51961",10,"602766",10,"63354",10,"58930",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"46149",10,"37236",13,"0",13,"0",13,"0",13,"0",13,"0",10,"21048",10,"16824",13,"0",13,"0",13,"0",13,"0",13,"0",10,"99024",10,"83079",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9647",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"147142",10,"25709",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"240475",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"626839",10,"221778",10,"39523",13,"0",10,"56905",10,"5403",10,"303230"
"176406",10,"11918213",10,"48399933",10,"22212692",10,"11805762",10,"14381479",10,"26187241",10,"506960",10,"29944735",10,"8423380",13,"0",10,"20471826",10,"22670265",10,"4396878",10,"2198439",10,"28385680",10,"-4396878",10,"26187241",10,"1747419",10,"312152",10,"89217",13,"0",10,"732468",10,"773908",10,"3655164",10,"2009000",13,"0",10,"4380891",13,"0",13,"0",13,"0",10,"4722927",10,"19915",13,"0",10,"953823",13,"0",10,"558067",13,"0",10,"2366337",13,"0",13,"0",10,"7469866",10,"20471826",10,"8313488",10,"3093619",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1170242",10,"898135",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1423214",10,"412978",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1452608",10,"942518",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7702441",10,"2713110",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2608272",10,"771512",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"22670265",10,"8831872",10,"876693",13,"0",10,"1340519",10,"1031537",10,"10589644"
"176451",10,"2416519",10,"6915146",10,"219307",10,"3956994",10,"2738845",10,"6695839",10,"92500",10,"3177833",10,"22808",10,"0",10,"1511784",10,"2368424",10,"1713280",10,"856640",10,"7552479",10,"-1713280",10,"6695839",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"356002",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1214678",10,"0",10,"-273769",10,"0",10,"214873",10,"0",10,"0",10,"0",10,"1511784",10,"427675",10,"366161",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"157465",10,"87542",13,"0",13,"0",13,"0",13,"0",13,"0",10,"113891",10,"64944",13,"0",13,"0",13,"0",13,"0",13,"0",10,"684492",10,"269174",13,"0",13,"0",13,"0",13,"0",13,"0",10,"30737",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"151850",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"456878",10,"259196",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"345436",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2368424",10,"1047017",10,"199141",13,"0",10,"200588",10,"0",10,"921678"
"176460",10,"51641",10,"1628455",10,"289510",10,"943673",10,"395272",10,"1338945",10,"167952",10,"935644",10,"893657",10,"0",10,"1213638",10,"1222607",10,"21575",10,"12606",10,"1326339",10,"0",10,"1338945",10,"112521",10,"29265",10,"689",10,"0",10,"1900",10,"45623",10,"189998",10,"0",10,"0",10,"293495",13,"0",13,"0",10,"0",10,"312966",10,"994",10,"0",10,"337039",10,"0",10,"27388",10,"0",10,"232611",10,"0",10,"0",10,"9145",10,"1213638",10,"195192",10,"112420",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"204534",10,"77854",13,"0",13,"0",13,"0",13,"0",13,"0",10,"110851",10,"45708",13,"0",13,"0",13,"0",13,"0",13,"0",10,"220465",10,"103512",13,"0",13,"0",13,"0",13,"0",13,"0",10,"117932",10,"46455",13,"0",13,"0",13,"0",13,"0",13,"0",10,"373633",10,"15855",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1222607",10,"401804",10,"50196",13,"0",10,"61251",10,"20498",10,"688858"
"176479",10,"6270540",10,"26021607",10,"6921518",10,"10655596",10,"8444493",10,"19100089",10,"1135366",10,"13635312",10,"7616670",13,"0",10,"20773242",10,"18551765",10,"0",10,"2221477",10,"16878612",10,"0",10,"19100089",13,"0",10,"520470",10,"25540",13,"0",10,"119863",10,"2533510",10,"3199383",10,"413951",13,"0",10,"14366520",10,"0",10,"0",10,"0",10,"701537",10,"25540",10,"0",10,"842599",10,"2147598",10,"156281",10,"0",10,"2078592",10,"0",10,"0",10,"454575",10,"20773242",10,"6367946",10,"5080983",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"411940",10,"248689",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1192502",10,"768054",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2246296",10,"1137756",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2108806",10,"357447",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2592745",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3631530",10,"389198",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18551765",10,"7982127",10,"1502103",13,"0",10,"950532",10,"347634",10,"7769369"
"176600",10,"1699536",10,"4270164",10,"256264",10,"2152894",10,"1861006",10,"4013900",10,"0",10,"209037",10,"186967",10,"0",10,"2103886",10,"2194274",10,"7485",10,"-82903",10,"4096803",10,"0",10,"4013900",13,"0",13,"0",13,"0",13,"0",10,"170852",10,"105569",10,"276421",10,"262968",10,"0",10,"1096852",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"684500",10,"426827",10,"-118860",10,"11581",10,"0",13,"0",10,"0",10,"2986",10,"2103886",10,"943692",10,"738507",10,"60305",10,"62681",10,"32323",13,"0",10,"49876",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"166070",10,"74769",10,"3520",10,"10706",10,"10402",13,"0",10,"66673",10,"405111",10,"160872",10,"37459",10,"26907",10,"13876",13,"0",10,"165997",10,"665948",10,"361841",10,"72789",10,"44232",10,"22810",13,"0",10,"164276",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"13453",13,"0",13,"0",13,"0",13,"0",13,"0",10,"13453",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"0",10,"-144526",10,"0",13,"0",10,"144526",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2194274",10,"1335989",10,"174073",13,"0",10,"79411",13,"0",10,"604801"
