unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a05a",f2a05a,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"199582",10,"18133925",10,"44632192",10,"22476121",10,"12616757",10,"9539314",10,"8963615",10,"22156071",10,"162775",10,"31998011",10,"12811181",10,"820543",10,"28558636",10,"27238148",10,"0",10,"1320488",10,"20835583",10,"0",10,"22156071",10,"3500526",10,"1728882",10,"1898939",13,"0",10,"148877",13,"0",10,"7277224",10,"6456222",13,"0",10,"7723459",13,"0",13,"0",13,"0",10,"4691410",10,"2000924",13,"0",10,"2751165",13,"0",10,"2035689",13,"0",10,"7630227",13,"0",13,"0",10,"1725762",10,"28558636",10,"8382445",10,"5109064",10,"1038079",10,"804270",10,"503451",13,"0",10,"927581",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1669876",10,"464068",10,"92274",10,"155665",10,"97442",13,"0",10,"860427",10,"1229827",10,"492060",10,"115344",10,"103777",10,"64961",13,"0",10,"453685",10,"5815475",10,"2536031",10,"507505",10,"570773",10,"357287",13,"0",10,"1843879",10,"6525628",10,"2142152",10,"438300",10,"622661",10,"389769",10,"813420",10,"2119326",10,"3614897",10,"539836",10,"115342",10,"337275",10,"211125",13,"0",10,"2411319",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"0",10,"0",10,"-2594421",13,"0",13,"0",10,"2594421",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"27238148",10,"11283211",10,"2306844",13,"0",10,"1624035",10,"813420",10,"11210638",10,"17208159",10,"18133925","1"
"199607",10,"49697936",10,"78188630",10,"2424836",10,"31622195",10,"44141599",10,"36343708",10,"75763794",10,"2390101",10,"21797258",10,"8368214",13,"0",10,"22170355",10,"18452328",10,"3356235",10,"7074262",10,"68689532",10,"0",10,"75763794",10,"1028124",10,"94474",10,"1380582",10,"0",10,"1563551",10,"5207597",10,"9274328",10,"7433956",10,"0",10,"5654384",10,"0",10,"0",10,"0",10,"203934",10,"549450",10,"0",10,"7289627",13,"0",10,"2425356",13,"0",10,"5438419",13,"0",13,"0",10,"609185",10,"22170355",10,"5660888",10,"3800154",10,"854980",13,"0",13,"0",13,"0",10,"1005754",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1461861",10,"629661",10,"147888",13,"0",13,"0",13,"0",10,"684312",10,"2269663",10,"1146071",10,"198529",13,"0",13,"0",13,"0",10,"925063",10,"7245229",10,"2485320",10,"815706",13,"0",10,"1108131",13,"0",10,"2836072",10,"1814687",10,"97623",10,"17870",13,"0",13,"0",13,"0",10,"1699194",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"18452328",10,"8158829",10,"2034973",13,"0",10,"1108131",13,"0",10,"7150395",10,"46431864",10,"49697936","1"
"199643",10,"12754437",10,"61218438",10,"21954541",10,"28749066",10,"10514831",10,"2191432",10,"39263897",10,"1860066",10,"38172261",10,"16956850",10,"2530656",10,"39641464",10,"38941877",10,"0",10,"699587",10,"38564310",10,"0",10,"39263897",10,"5266780",10,"1278918",10,"4263777",13,"0",13,"0",10,"4073375",10,"14882850",10,"4073375",13,"0",10,"22737659",13,"0",13,"0",13,"0",10,"5800069",10,"336366",13,"0",10,"3876010",13,"0",10,"816597",13,"0",10,"5420787",13,"0",13,"0",10,"653976",10,"39641464",10,"12359640",10,"7121265",10,"1103440",10,"1785975",13,"0",13,"0",10,"2348960",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1563912",10,"539438",10,"71705",13,"0",13,"0",13,"0",10,"952769",10,"1134902",10,"475383",10,"88521",10,"291709",13,"0",13,"0",10,"279289",10,"6259858",10,"1345585",10,"234044",10,"3524324",13,"0",13,"0",10,"1155905",10,"9414920",10,"2789426",10,"703999",10,"351242",13,"0",10,"698211",10,"4872042",10,"4135270",10,"1600412",10,"272515",13,"0",13,"0",13,"0",10,"2262343",10,"4073375",30,"",30,"",30,"",30,"",30,"",10,"4073375",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-5953250",13,"0",13,"0",10,"5953250",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"38941877",10,"13871509",10,"2474224",13,"0",13,"0",10,"698211",10,"21897933",10,"10999960",10,"12754437","1"
"199698",10,"9696705",10,"23574000",10,"12382373",10,"-5035619",10,"16227246",10,"12574261",10,"11191627",10,"1985804",10,"15966378",10,"7931184",13,"0",10,"10574574",10,"14963571",10,"0",10,"-4388997",10,"15580624",10,"0",10,"11191627",10,"599343",10,"202713",10,"321022",10,"0",10,"356233",10,"4201894",10,"5681205",10,"5081862",10,"0",10,"3636603",10,"0",10,"0",10,"0",10,"295107",10,"321022",10,"0",10,"2164425",10,"0",10,"500294",10,"0",10,"3535613",10,"0",10,"0",10,"121510",10,"10574574",10,"5297392",10,"3014552",10,"505887",10,"0",10,"361660",10,"0",10,"1415293",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"953446",10,"337667",10,"90699",10,"0",10,"70323",10,"0",10,"454757",10,"2675696",10,"825914",10,"174239",10,"0",10,"180830",10,"0",10,"1494713",10,"3296216",10,"1871467",10,"158150",10,"0",10,"200921",10,"195412",10,"870266",10,"2740821",10,"179303",10,"28586",10,"0",10,"190876",10,"0",10,"2342056",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"14963571",10,"6228903",10,"957561",13,"0",10,"1004610",10,"195412",10,"6577085",10,"12136563",10,"12574261","1"
"199759",10,"17688254",10,"60925796",10,"13095228",10,"28275327",10,"19555241",13,"0",10,"47830568",10,"1498728",10,"39999561",10,"2945953",13,"0",10,"23531981",10,"20818735",10,"0",10,"2713246",10,"45117322",10,"0",10,"47830568",10,"0",13,"0",13,"0",13,"0",10,"641717",13,"0",10,"641717",10,"641717",13,"0",10,"5028371",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5504407",10,"7921388",10,"1866425",13,"0",10,"3211390",13,"0",13,"0",10,"0",10,"23531981",10,"6571135",10,"1475212",10,"456163",13,"0",10,"508679",13,"0",10,"4131081",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2248446",10,"450219",10,"29925",13,"0",13,"0",13,"0",10,"1768302",10,"5585764",10,"1096291",10,"108165",13,"0",10,"295641",13,"0",10,"4085667",10,"3476384",10,"320164",10,"18966",13,"0",10,"509393",13,"0",10,"2627861",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2937006",10,"403124",10,"36440",10,"0",10,"46830",10,"0",10,"2450612",10,"20818735",10,"3745010",10,"649659",13,"0",10,"1360543",13,"0",10,"15063523",10,"17693440",10,"19032897","1"
"199847",10,"960951000",10,"1710649000",10,"483823000",10,"788133000",10,"438693000",10,"239657000",10,"1226826000",10,"38329000",10,"639312000",10,"244852000",13,"0",10,"878698000",10,"776132000",10,"-6879000",10,"95687000",10,"1131139000",10,"0",10,"1226826000",10,"854687",10,"1522751",10,"1843719",13,"0",10,"10725798",10,"35604711",10,"50551666",10,"47828146",10,"2723520",10,"112040000",13,"0",13,"0",13,"0",10,"126847000",10,"11634000",13,"0",10,"67815000",13,"0",10,"121337000",10,"316773000",10,"69607000",13,"0",13,"0",10,"52645000",10,"878698000",10,"185407217",10,"89983091",10,"21521797",10,"7550702",10,"11177227",10,"1837364",10,"53337036",10,"125089249",10,"54924974",10,"12351661",10,"4951259",10,"6245909",10,"640583",10,"45974863",10,"11360792",10,"5238673",10,"1316529",10,"437765",10,"536213",10,"51096",10,"3780516",10,"324404504",10,"143841112",10,"31015875",10,"8339175",10,"11537193",10,"2187835",10,"127483314",10,"13107299",10,"5395170",10,"1388725",10,"756256",10,"1129745",10,"177295",10,"4260108",10,"66772094",10,"32365208",10,"8859563",10,"3148421",10,"4610758",10,"842084",10,"16946060",10,"56671920",10,"13864640",10,"3724434",10,"3287309",10,"5243146",10,"804499",10,"29747892",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"8085990",10,"1913490",10,"-28470887",10,"265067",10,"253516",10,"17952824",10,"-6681075",10,"0",10,"0",10,"0",10,"0",10,"0",10,"-6681075",10,"776132000",10,"353698858",10,"82092074",13,"0",10,"40745258",10,"6794272",10,"292801538",10,"725155135",10,"812192381","1"
"199865",10,"37170696",10,"78588411",10,"14086059",10,"30479778",10,"34022574",10,"20758663",10,"64502352",10,"3060034",10,"39394394",10,"10159981",10,"0",10,"26353443",10,"24319880",10,"-23642",10,"2009921",10,"59549198",10,"2943233",10,"64502352",10,"460972",10,"134858",10,"360438",13,"0",10,"1421375",10,"1359558",10,"3737201",10,"2919591",10,"0",10,"10295531",10,"134858",10,"0",10,"0",10,"610737",10,"360438",10,"0",10,"2843902",10,"0",10,"5260034",10,"0",10,"3808375",10,"0",10,"55414",10,"2984154",10,"26353443",10,"6830555",10,"3229747",10,"881886",10,"736919",10,"330239",10,"93921",10,"1557843",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"495169",10,"78147",10,"22868",10,"3018",10,"0",10,"0",10,"391136",10,"2102738",10,"465290",10,"116387",10,"206808",10,"88601",10,"25199",10,"1200453",10,"3273193",10,"928345",10,"260972",10,"391941",10,"177202",10,"50396",10,"1464337",10,"4059284",10,"1429677",10,"431905",10,"288642",10,"128874",10,"36652",10,"1743534",10,"4544219",10,"165891",10,"44095",10,"1979941",10,"886007",10,"251981",10,"1216304",10,"2919591",30,"",30,"",30,"",30,"",30,"",10,"2919591",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"95131",10,"43144",10,"6997",10,"0",10,"4807",10,"0",10,"40183",13,"0",10,"0",10,"0",10,"-3607269",13,"0",13,"0",10,"3607269",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"24319880",10,"6340241",10,"1765110",13,"0",10,"1615730",10,"458149",10,"14140650",10,"26533352",10,"31067034","1"
"199883",10,"0",10,"174371",10,"0",10,"46641",10,"127730",10,"0",10,"174371",10,"0",10,"0",10,"47000",10,"0",10,"762899",10,"1362723",10,"599824",10,"0",10,"220368",10,"-45997",10,"174371",10,"72325",10,"0",10,"0",10,"0",10,"0",10,"39692",10,"112017",10,"72325",13,"0",10,"72325",10,"0",10,"0",10,"0",10,"72325",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"618249",10,"762899",10,"1160831",10,"960831",10,"200000",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"99309",13,"0",13,"0",13,"0",13,"0",13,"0",10,"99309",10,"8500",10,"8500",13,"0",13,"0",13,"0",13,"0",10,"0",10,"84413",10,"58330",10,"26083",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"9670",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9670",10,"1362723",10,"1027661",10,"226083",13,"0",13,"0",13,"0",10,"108979",30,"",30,"","2"
"199962",10,"4939923",10,"74789565",10,"24941811",10,"27671130",10,"22176624",10,"14958423",10,"49847754",10,"7112950",10,"51373668",10,"10619316",13,"0",10,"29072932",10,"25920346",10,"0",10,"3152586",10,"46695168",10,"0",10,"49847754",13,"0",10,"92853",10,"813450",13,"0",10,"946557",10,"6784707",10,"8637567",10,"8544714",13,"0",10,"11374850",13,"0",13,"0",13,"0",10,"92853",10,"813450",13,"0",10,"5333429",13,"0",10,"2659924",13,"0",10,"7702149",13,"0",13,"0",10,"1096277",10,"29072932",10,"9000280",10,"5417669",10,"1402428",10,"250038",13,"0",10,"179295",10,"1750850",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1542814",10,"547411",10,"166201",10,"220741",13,"0",13,"0",10,"608461",10,"5035281",10,"1980557",10,"443202",10,"367700",13,"0",10,"88309",10,"2155513",10,"5229841",10,"1298923",10,"489799",10,"250036",10,"2396911",10,"449138",10,"345034",10,"5112130",10,"416956",10,"55400",10,"788263",13,"0",13,"0",10,"3851511",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"818296",10,"277001",10,"-1876778",13,"0",13,"0",10,"781481",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"25920346",10,"10479812",10,"2834031",13,"0",10,"2396911",10,"716742",10,"9492850",10,"16946914",10,"19905939","1"
"199971",10,"0",10,"698958",10,"360014",10,"192381",10,"146563",10,"16328",10,"338944",10,"90789",10,"943894",10,"178531",13,"0",10,"417931",10,"548632",10,"183842",10,"53141",10,"752232",10,"-466429",10,"338944",10,"1519",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1519",10,"1519",10,"0",10,"69554",10,"0",10,"0",10,"0",10,"1519",13,"0",13,"0",10,"320944",10,"4497",10,"1020",10,"20397",13,"0",13,"0",13,"0",10,"0",10,"417931",10,"122973",10,"80337",10,"31581",10,"11055",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"33226",10,"18613",10,"6624",10,"7989",13,"0",13,"0",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"148729",10,"87761",10,"24382",10,"36586",13,"0",13,"0",10,"0",10,"25716",10,"23555",10,"2161",13,"0",13,"0",13,"0",10,"0",10,"1519",30,"",30,"",30,"",30,"",30,"",10,"1519",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"3428",13,"0",10,"-55630",13,"0",13,"0",10,"52202",10,"216469",10,"0",10,"0",10,"0",10,"0",10,"0",10,"216469",10,"548632",10,"213694",10,"64748",13,"0",13,"0",13,"0",10,"270190",10,"69521",10,"70058","1"
"200086",10,"310889",10,"10161565",10,"2875208",10,"1303587",10,"5982770",13,"0",10,"7286357",10,"9990",10,"5203398",10,"1878670",10,"0",10,"3616167",10,"3767925",10,"209738",10,"57980",10,"7286357",10,"-57980",10,"7286357",10,"472806",10,"0",10,"0",10,"126464",10,"137000",10,"0",10,"736270",10,"229903",10,"30591",10,"229903",10,"1021603",10,"0",10,"0",10,"1035970",10,"171254",10,"6625",10,"25000",10,"38615",10,"4226",10,"0",10,"30591",10,"0",10,"0",10,"1052380",10,"3616167",10,"436899",10,"349519",10,"86580",10,"0",10,"0",10,"0",10,"800",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"230248",10,"184198",10,"46050",13,"0",13,"0",13,"0",10,"0",10,"243588",10,"194870",10,"48718",13,"0",13,"0",13,"0",10,"0",10,"66613",10,"53290",10,"13323",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"229903",30,"",30,"",30,"",30,"",30,"",10,"229903",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2560674",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2560674",10,"3767925",10,"781877",10,"194671",13,"0",13,"0",13,"0",10,"2791377",10,"278447",10,"330561","1"
"200156",10,"25256177",10,"53851966",10,"10978026",10,"14583707",10,"28290233",10,"13200244",10,"42873940",10,"1151292",10,"18986850",10,"996833",10,"0",10,"18892170",10,"13791444",10,"-167660",10,"4933066",10,"37940874",10,"0",10,"42873940",10,"1073713",10,"461852",10,"90649",10,"0",10,"2346378",10,"0",10,"3972592",10,"2808230",10,"0",10,"6756806",13,"0",13,"0",13,"0",10,"632948",13,"0",13,"0",10,"5085459",13,"0",10,"3113727",13,"0",10,"3303230",13,"0",13,"0",10,"0",10,"18892170",10,"5384808",10,"2846097",10,"620449",10,"540598",10,"517328",13,"0",10,"860336",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"363786",10,"167233",10,"36457",10,"36521",10,"34950",13,"0",10,"88625",10,"1939299",10,"964155",10,"210186",10,"194692",10,"186312",13,"0",10,"383954",10,"2982155",10,"932865",10,"203365",10,"299387",10,"286502",13,"0",10,"1260036",10,"3121396",10,"172095",10,"37517",10,"313366",10,"299879",10,"266187",10,"2032352",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"501415",10,"109307",10,"-1384564",13,"0",13,"0",10,"773842",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"13791444",10,"5583860",10,"1217281",13,"0",10,"1324971",10,"266187",10,"5399145",10,"16015409",10,"18568326","1"
"200217",10,"24659780",10,"70628325",10,"16424759",10,"34264577",10,"19938989",10,"11887547",10,"54203566",10,"4509185",10,"39402372",10,"5692137",10,"0",10,"33032779",10,"29697446",10,"0",10,"3335333",10,"50868233",10,"0",10,"54203566",10,"1838309",10,"785477",10,"225190",10,"0",10,"409819",10,"6305122",10,"9563917",10,"0",10,"0",10,"23901384",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2803584",10,"0",10,"1573909",10,"0",10,"3884861",10,"0",10,"0",10,"869041",10,"33032779",10,"9533168",10,"6253285",10,"1366178",10,"653800",13,"0",13,"0",10,"1259905",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"676709",10,"336917",10,"75352",10,"234326",13,"0",13,"0",10,"30114",10,"1692155",10,"897148",10,"197643",10,"294021",13,"0",13,"0",10,"303343",10,"7311252",10,"2314962",10,"864442",10,"1871058",10,"1086040",10,"280566",10,"894184",10,"4179040",10,"779715",10,"223769",10,"2388155",10,"320701",10,"259916",10,"206784",10,"6305122",30,"",30,"",30,"",30,"",30,"",10,"6305122",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-5441360",13,"0",13,"0",10,"5441360",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"29697446",10,"10582027",10,"2727384",13,"0",10,"1406741",10,"540482",10,"14440812",10,"13483903",10,"17740173","1"
"200244",10,"522350",10,"522350",10,"0",10,"0",10,"522350",10,"335855",10,"522350",10,"0",10,"0",10,"0",10,"0",10,"1741540",10,"1634409",10,"0",10,"107131",10,"0",10,"415219",10,"522350",10,"109067",10,"24105",10,"13300",10,"17427",10,"8109",10,"2625",10,"174633",10,"174633",13,"0",10,"317740",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9893",10,"97238",10,"0",10,"74771",10,"0",10,"0",10,"1241898",10,"1741540",10,"882493",10,"525480",10,"78654",10,"178922",10,"73403",13,"0",10,"26034",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"367508",10,"190110",10,"34867",13,"0",13,"0",13,"0",10,"142531",10,"195864",10,"115754",10,"20739",13,"0",13,"0",13,"0",10,"59371",10,"188544",13,"0",13,"0",13,"0",13,"0",13,"0",10,"188544",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-178922",13,"0",13,"0",10,"178922",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1634409",10,"831344",10,"134260",13,"0",10,"73403",13,"0",10,"595402",10,"415219",10,"522350","1"
"200484",10,"939602",10,"5578828",10,"1782516",10,"1724159",10,"2072153",10,"251559",10,"3796312",10,"330341",10,"1601156",10,"673769",10,"116783",10,"4455174",10,"4671389",10,"0",10,"-216215",10,"4012527",10,"0",10,"3796312",10,"699325",10,"245150",10,"15900",10,"0",10,"79806",10,"691082",10,"1731263",10,"0",10,"0",10,"2685766",10,"0",10,"0",10,"0",10,"147680",13,"0",13,"0",10,"486249",10,"56138",10,"119181",10,"0",10,"960160",10,"0",10,"0",10,"0",10,"4455174",10,"848310",10,"676892",10,"122840",10,"0",10,"0",10,"0",10,"48578",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"198051",10,"158070",10,"13479",10,"0",10,"0",10,"0",10,"26502",10,"583175",10,"338776",10,"59098",10,"0",10,"0",10,"0",10,"185301",10,"1721167",10,"241786",10,"31484",10,"568417",10,"0",10,"50724",10,"828756",10,"565815",10,"146295",10,"15171",10,"0",10,"38328",10,"0",10,"366021",10,"754871",30,"",30,"",30,"",30,"",30,"",10,"754871",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"192283",10,"11591",10,"-568417",10,"364543",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4671389",10,"1754102",10,"253663",13,"0",10,"402871",10,"50724",10,"2210029",10,"539057",10,"560666","1"
