unitid,calsys,crsloc1,crsloc2,crsloc3,crsloc4,crsloc5,crsloc6,facloc1,facloc2,facloc3,facloc4,facloc5,facloc6,facloc7,facloc8,facloc9,facloc10,mili,mil1insl,mil2insl,admreq1,admreq2,admreq3,admreq4,admreq5,admreq6,admreq7,admreq8,admreq9,admreq10,admreq11,admreq12,admreq13,yrscoll,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10,mode11,mode12,mode13,mode14,stusrv1,stusrv2,stusrv3,stusrv4,stusrv5,stusrv6,stusrv7,stusrv8,stusrv9,libfac,libshar1,libshar2,libshar3
"230223","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","-5","1","-5","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2"
"230366","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","1","-5","-5","3","-2","-2","-2"
"230384","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","1","1","-5","1","1","-5","-5","1","-2","-2","-2"
"230418","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","1","-5","-5","-5","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"230445","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"230472","2","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","1","1","-5","-5","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"230481","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-5","1","-5","1","-5","-5","-5","-5","-5","3","-2","-2","-2"
"230490","6","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-5","1","1","1","2","-2","-2","-5","-5","-5","1","-5","-5","-5","-5","1","1","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","3","-2","-2","-2"
"230560","6","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","1","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","1","-5","-2","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","2","230746","-1","-1"
"230588","6","1","-5","-5","1","-5","-5","1","1","1","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"230597","2","1","-5","-5","1","-5","-5","1","1","1","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","-5","1","-5","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","1","1","1","-5","-5","1","-2","-2","-2"
"230603","1","1","1","1","1","1","1","1","1","1","-5","1","1","-5","1","-5","1","2","-2","-2","-5","1","-5","1","1","1","-5","-5","-5","-5","1","1","-5","-2","1","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"230621","2","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","1","1","-5","-5","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"230630","2","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"230676","6","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","1","-5","-5","2","-2","-2","-5","-5","-5","1","1","-5","1","-5","1","-5","-5","-5","1","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","3","-2","-2","-2"
"230728","1","1","1","1","1","-5","-5","1","1","1","1","-5","1","-5","-5","1","-5","1","1","-5","-5","1","-5","1","-5","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","1","1","1","-5","-5","-5","-5","1","-5","1","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"230737","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","1","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"230746","1","1","-5","-5","1","-5","-5","1","1","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","1","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"230755","2","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","-5","1","1","-5","-5","1","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2"
"230764","1","1","1","1","1","1","1","1","-5","1","-5","1","1","-5","1","-5","1","2","-2","-2","-5","1","-5","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","1","1","1","-5","-5","-5","-5","1","1","1","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"230782","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","-5","-5","1","-5","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","-5","1","1","1","-5","-5","-5","-5","1","1","1","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"230807","7","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"230816","7","1","1","1","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","1","1","-5","-5","1","-2","-2","-2"
"230825","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","1","-5","-5","2","-1","-1","-1"
"230834","1","1","-5","1","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","-5","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"230843","1","1","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","1","2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2"
"230852","1","1","-5","1","1","-5","-5","1","-5","-5","-5","1","1","-5","1","-5","-5","2","-2","-2","-5","1","1","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"230861","1","1","-5","-5","1","-5","-5","-5","-5","1","-5","1","-5","-5","1","-5","1","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","1","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","1","1","1","-5","-5","1","-2","-2","-2"
"230889","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","-5","1","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","-5","-5","1","1","1","-5","1","1","1","-5","1","-2","-2","-2"
"230898","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","-5","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"230913","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"100706","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"100724","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"230931","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","1","1","1","1","-5","1","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"230940","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","1","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","-5","1","-5","1","1","1","-5","1","-2","-2","-2"
"230959","4","1","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","1","-5","-5","-5","1","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"230977","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"230995","1","1","1","1","1","-5","-5","1","-5","1","1","1","1","-5","1","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"231004","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","1","-5","-5","1","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2"
"231040","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","-5","-5","-5","-5","1","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2"
"231059","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","1","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"231068","1","1","-5","1","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"231077","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","1","-5","1","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"231086","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","1","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","-5","-5","1","-2","-2","-2"
"231095","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"231110","1","1","1","1","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","1","-5","-5","-5","-5","1","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"231147","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","-5","-5","1","-5","-5","1","-5","-5","-5","1","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"231156","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"231165","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","1","-5","1","2","-2","-2","-5","1","-5","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"231174","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","1","1","1","-5","-5","1","-5","-5","1","-5","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"231192","2","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","1","-5","-5","1","-5","-5","2","230995","-1","-1"
"231235","6","1","1","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","1","-2","1","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"231244","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-2","-5","1","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","-5","-5","-5","-5","-5","1","-5","1","3","-2","-2","-2"
"231271","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","1","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","1","1","-5","-5","-5","-5","-5","3","-2","-2","-2"
"231280","6","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"231341","2","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","-5","1","1","-5","-5","-5","-5","-5","3","-2","-2","-2"
"231387","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","-5","1","-5","-5","-5","-5","-5","3","-2","-2","-2"
"231396","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","1","-5","1","-5","-5","1","-5","1","-2","-5","-5","1","1","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"231402","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","-5","-5","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2"
"231411","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","1","-5","-5","1","-5","1","1","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"231420","1","1","1","-5","-5","-5","-5","1","-5","1","1","1","1","-5","-5","-5","1","1","1","-5","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"231484","-1","-1","-1","-1","-2","-2","-2","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-1","-1","-1","-2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-2","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","-2","-2","-2"
"231493","-1","-1","-1","-1","-2","-2","-2","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-1","-1","-1","-2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-2","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","-2","-2","-2"
"231536","1","1","-5","-5","1","-5","-5","1","-5","1","1","1","1","-5","1","1","1","2","-2","-2","-5","1","1","-5","-5","-5","-5","-5","1","1","-5","1","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"231545","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","1","-2","1","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"231554","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"231563","2","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","1","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"231572","2","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-5","1","1","1","-5","-5","-5","-5","-5","3","-2","-2","-2"
"231581","7","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"231624","1","1","-5","1","1","1","-5","1","-5","1","1","1","1","-5","-5","-5","1","2","-2","-2","-5","-5","1","1","1","1","1","1","1","-5","1","-5","1","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"231633","6","1","-5","-5","-2","-2","-2","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-5","-5","-5","1","-5","-5","-5","-5","-5","3","-2","-2","-2"
"231642","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","1","-5","-5","1","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"231651","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","-5","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"231688","7","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","-5","1","-5","1","-5","-5","-5","1","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"231697","1","1","-5","-5","1","-5","-5","1","-5","1","1","-5","1","-5","1","1","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","1","-5","-2","1","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","1","1","1","-5","-5","1","-2","-2","-2"
"231703","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"231712","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
