unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a03a",f2a03a,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a05a",f2a05a,"xf2a05b",f2a05b,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2a15",f2a15,"xf2a16",f2a16,"xf2a17",f2a17,"xf2a18",f2a18,"xf2a19",f2a19,f2a20,"xf2a20","xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d012",f2d012,"xf2d013",f2d013,"xf2d014",f2d014,"xf2d02",f2d02,"xf2d022",f2d022,"xf2d023",f2d023,"xf2d024",f2d024,"xf2d03",f2d03,"xf2d032",f2d032,"xf2d033",f2d033,"xf2d034",f2d034,"xf2d04",f2d04,"xf2d042",f2d042,"xf2d043",f2d043,"xf2d044",f2d044,"xf2d05",f2d05,"xf2d052",f2d052,"xf2d053",f2d053,"xf2d054",f2d054,"xf2d06",f2d06,"xf2d062",f2d062,"xf2d063",f2d063,"xf2d064",f2d064,"xf2d07",f2d07,"xf2d072",f2d072,"xf2d073",f2d073,"xf2d074",f2d074,"xf2d08",f2d08,"xf2d082",f2d082,"xf2d083",f2d083,"xf2d084",f2d084,"xf2d08a",f2d08a,"xf2d082a",f2d082a,"xf2d083a",f2d083a,"xf2d084a",f2d084a,"xf2d08b",f2d08b,"xf2d082b",f2d082b,"xf2d083b",f2d083b,"xf2d084b",f2d084b,"xf2d09",f2d09,"xf2d092",f2d092,"xf2d093",f2d093,"xf2d094",f2d094,"xf2d10",f2d10,"xf2d102",f2d102,"xf2d103",f2d103,"xf2d104",f2d104,"xf2d11",f2d11,"xf2d112",f2d112,"xf2d12",f2d12,"xf2d122",f2d122,"xf2d13",f2d13,"xf2d132",f2d132,"xf2d14",f2d14,"xf2d142",f2d142,"xf2d143",f2d143,"xf2d144",f2d144,"xf2d15",f2d15,"xf2d152",f2d152,"xf2d153",f2d153,"xf2d154",f2d154,"xf2d16",f2d16,"xf2d162",f2d162,"xf2d163",f2d163,"xf2d164",f2d164,"xf2d172",f2d172,"xf2d173",f2d173,"xf2d182",f2d182,"xf2d183",f2d183,"xf2d184",f2d184,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"166054",10,"23204122",10,"41309185",10,"9075419",30,"",10,"5716089",10,"26517677",10,"17107213",30,"",10,"32233766",10,"5715955",10,"18536525",10,"2650273",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"8887280",10,"10192552",10,"0",10,"-1305272",10,"33539038",10,"0",10,"32233766",10,"69235",10,"0",10,"0",10,"0",10,"2650059",10,"0",10,"2719294",10,"1722538",10,"927521",10,"1345174",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"5811643",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1200000",30,"",30,"",30,"",10,"-687393",30,"",30,"",30,"",10,"0",30,"",10,"1217856",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"8887280",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2427160",10,"1681024",10,"387313",10,"15990",10,"0",10,"0",10,"342833",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1470602",10,"469901",10,"90353",10,"30085",10,"358680",10,"0",10,"521583",10,"729389",10,"397571",10,"95442",10,"34502",10,"32508",10,"0",10,"169366",10,"3784278",10,"1457450",10,"425591",10,"46761",10,"251215",10,"347858",10,"1255403",10,"1781123",10,"368460",10,"99953",10,"52361",10,"207699",10,"0",10,"1052650",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"-179699",10,"0",10,"0",10,"179699",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10192552",10,"4374406",10,"1098652",10,"0",10,"850102",10,"347858",10,"3521534",30,"",30,"","2"
"166124",10,"627263848",10,"907675960",10,"227370567",30,"",10,"350741691",10,"329563702",10,"137382175",30,"",10,"680305393",10,"29895615",10,"206592824",10,"50491162",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"103482571",10,"133464239",10,"0",10,"-29981668",10,"710287059",10,"2",10,"680305393",10,"1075000",10,"586828",10,"562750",10,"0",10,"5228844",10,"25644347",10,"33097769",10,"31334669",10,"0",10,"68408629",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"1892793",30,"",30,"",30,"",10,"562750",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"21355549",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"-25786021",30,"",30,"",30,"",13,"0",30,"",10,"35324041",30,"",13,"0",30,"",13,"0",30,"",30,"",30,"",10,"1724830",30,"",30,"",30,"",10,"103482571",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"46817827",10,"21702404",10,"7117694",10,"3616401",10,"2947787",10,"4243909",10,"7189632",10,"1912955",10,"597100",10,"101901",10,"0",10,"0",10,"0",10,"1213954",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"10896870",10,"3148002",10,"927486",10,"1016433",10,"569109",10,"233343",10,"5002497",10,"22035779",10,"9625207",10,"2877582",10,"2304448",10,"1453152",10,"679603",10,"5095787",10,"21333931",10,"10006888",10,"3295328",10,"672329",10,"2370561",10,"780722",10,"4208103",10,"30466877",10,"5018943",10,"1393072",10,"7887118",10,"3408768",10,"2811784",10,"9947192",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"5856632",10,"1919951",10,"-15496729",13,"0",13,"0",10,"7720146",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"133464239",10,"55955176",10,"17633014",10,"0",10,"10749377",10,"8749361",10,"40377311",10,"660608748",10,"627263848","1"
"166391",10,"23173152",10,"78677377",10,"38361962",30,"",10,"30848899",10,"9466516",10,"7083029",30,"",10,"40315415",10,"4757629",10,"56715625",10,"8059113",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"35491875",10,"30917608",10,"-1734662",10,"2839605",10,"37475810",10,"0",10,"40315415",10,"942055",10,"316709",10,"619285",10,"0",10,"97163",10,"10778828",10,"12754040",10,"8094453",10,"2781538",10,"19928501",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"268548",30,"",30,"",30,"",10,"302500",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"3864758",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"-346957",30,"",30,"",30,"",10,"0",30,"",10,"9434796",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"2039729",30,"",30,"",30,"",10,"35491875",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7983677",10,"4880977",10,"860146",10,"960161",10,"541520",10,"62371",10,"678502",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"204777",10,"129118",10,"13277",10,"8684",10,"0",10,"0",10,"53698",10,"849134",10,"593436",10,"103860",10,"23476",10,"13795",10,"5181",10,"109386",10,"5936362",10,"2342234",10,"467755",10,"614931",10,"436313",10,"93220",10,"1981909",10,"4414165",10,"2110485",10,"457854",10,"225928",10,"90014",10,"25905",10,"1503979",10,"10120526",10,"1166827",10,"283042",10,"2933393",10,"1313871",10,"1038784",10,"3384609",10,"445796",30,"",30,"",30,"",30,"",30,"",10,"445796",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1308897",10,"294763",10,"-4767280",10,"51827",10,"1885",10,"3109908",10,"963171",10,"708192",10,"129728",10,"707",10,"2651",10,"0",10,"121893",10,"30917608",10,"13240166",10,"2610425",10,"0",10,"2449991",10,"1227346",10,"11389680",10,"22388795",10,"23173152","1"
"166407",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","",30,10,"3355578",10,"6503165",30,"",30,"",30,"",30,"",30,"",10,"125000",10,"32000",10,"10000",10,"7000",10,"75000",10,"2000",10,"251000",10,"70000",10,"0",10,"3149578",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"125000",30,"",30,"",30,"",10,"10000",30,"",30,"",30,"",10,"7000",30,"",30,"",30,"",10,"64000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"3355578",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4535222",10,"3342473",10,"760581",13,"0",13,"0",13,"0",10,"432168",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1681324",10,"541150",10,"123139",13,"0",10,"505361",10,"133336",10,"378338",10,"286619",10,"183950",10,"41858",13,"0",13,"0",13,"0",10,"60811",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6503165",10,"4067573",10,"925578",10,"0",10,"505361",10,"133336",10,"871317",10,"0",10,"0","1"
"166452",10,"191046886",10,"301575714",10,"59397254",30,"",10,"214622370",10,"27556090",10,"9320371",30,"",10,"242178460",10,"7805975",10,"100438033",10,"25180833",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"199868751",10,"96942674",10,"0",10,"102926077",10,"139252383",10,"0",10,"242178460",10,"1073114",10,"436559",10,"0",10,"0",10,"537817",10,"9612649",10,"11660139",10,"11660139",13,"0",10,"76400880",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"2252196",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"3026183",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"104963458",30,"",30,"",30,"",10,"0",30,"",10,"12551630",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"674404",30,"",30,"",30,"",10,"199868751",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"41194068",10,"25465273",10,"4927345",10,"1180992",10,"462786",10,"155422",10,"9002250",10,"1006129",10,"479791",10,"117179",10,"0",10,"0",10,"0",10,"409159",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"12105060",10,"7637770",10,"1779797",10,"318344",10,"124746",10,"41895",10,"2202508",10,"17659770",10,"6734928",10,"1576678",10,"3057720",10,"1198203",10,"402405",10,"4689836",10,"15177580",10,"7271182",10,"1569552",10,"1215660",10,"476371",10,"159985",10,"4484830",10,"9800067",10,"781002",10,"186826",10,"0",10,"1080150",10,"67422",10,"7684667",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3405",10,"222",10,"-5772716",10,"0",10,"0",10,"5769089",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"96942674",10,"48373351",10,"10157599",10,"0",10,"3342256",10,"827129",10,"34242339",10,"63583767",10,"190326606","1"
"166489",10,"7186550",10,"14280216",10,"376556",10,"0",10,"7339755",10,"6563905",10,"5116840",10,"1447065",10,"13903660",10,"646818",10,"5145111",10,"1265730",30,"",10,"0",10,"0",10,"7057659",10,"3014345",10,"4043314","0",10,10,"5583041",10,"7246422",10,"0",10,"-1663381",10,"15567041",10,"0",10,"13903660",10,"35305",10,"1752367",10,"16900",10,"0",10,"0",10,"1678693",10,"3483265",10,"1678693",13,"0",10,"4735716",10,"4735716",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"1098286",10,"654314",10,"254001",10,"189971",10,"822832",10,"541360",10,"194501",10,"86971",10,"275454",10,"112954",10,"59500",10,"103000",10,"0",10,"0",10,"0",10,"0",10,"-821775",10,"-125",10,"-821650",13,"0",10,"70814",10,"70814",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",10,"500000",10,"0",10,"500000",10,"0",10,"5583041",10,"5460719",10,"-67649",10,"189971",10,"790084",10,"-790084",10,"6250803",10,"-857733",10,"189971",10,"3409005",10,"2633615",10,"494031",10,"0",10,"0",10,"0",10,"281359",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"845793",10,"445044",10,"88660",10,"0",10,"72109",10,"0",10,"239980",10,"372162",10,"220115",10,"41179",10,"0",10,"0",10,"0",10,"110868",10,"2619462",10,"1164903",10,"216748",10,"188224",10,"182811",10,"992",10,"865784",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-188224",13,"0",13,"0",10,"188224",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7246422",10,"4463677",10,"840618",10,"0",10,"254920",10,"992",10,"1686215",10,"8250785",10,"7834973","1"
"166601",10,"0",10,"1863584",10,"221378",30,"",10,"1210180",10,"432026",10,"414180",30,"",10,"1642206",10,"15544",10,"661316",10,"87530",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"2707372",10,"2707069",10,"0",10,"303",10,"1641903",10,"0",10,"1642206",10,"477678",10,"50142",10,"171200",10,"0",10,"33700",10,"519240",10,"1251960",10,"1251960",10,"0",10,"2423714",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"58516",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"33085",30,"",30,"",30,"",10,"8837",30,"",10,"183220",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"2707372",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"765860",10,"508178",10,"55596",10,"125046",10,"35490",10,"0",10,"41550",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"161312",10,"68146",10,"11493",10,"13770",10,"3908",10,"0",10,"63995",10,"1622731",10,"813290",10,"146120",10,"138242",10,"39236",10,"0",10,"485843",10,"157166",10,"0",10,"0",10,"0",10,"0",10,"0",10,"157166",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"-277058",10,"0",10,"0",10,"277058",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2707069",10,"1389614",10,"213209",10,"0",10,"78634",10,"0",10,"1025612",10,"499482",10,"524505","1"
"166656",10,"138796643",10,"342818753",10,"155955402",10,"134573166",10,"166242353",10,"20620998",10,"14590850",10,"6030148",10,"186863351",10,"0",10,"166240563",10,"14165011",30,"",10,"9105322",10,"0",10,"189510896",10,"47028736",10,"142482160","0",13,10,"91385211",10,"70202873",10,"0",10,"21182338",10,"165681013",10,"0",10,"186863351",10,"1650751",10,"417884",10,"711775",13,"0",10,"229276",10,"10502856",10,"13512542",10,"10502856",13,"0",10,"85545181",10,"85545181",13,"0",13,"0",10,"160628",10,"160628",13,"0",13,"0",10,"600000",10,"600000",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"3302855",10,"2957565",10,"201069",10,"144221",10,"1215737",10,"1215737",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-4433090",10,"-3079771",10,"-1420291",10,"66972",10,"-4799647",10,"-3446328",10,"-1420291",10,"66972",10,"366557",10,"366557",13,"0",13,"0",10,"7238805",10,"7238805",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-2244905",10,"-2244905",10,"0",10,"0",10,"91385211",10,"92393240",10,"-1219222",10,"211193",10,"229276",10,"-229276",10,"92622516",10,"-1448498",10,"211193",10,"34198573",10,"19240962",10,"4851890",10,"2363068",10,"2439568",10,"1368304",10,"3934781",10,"599711",10,"304931",10,"70467",13,"0",13,"0",13,"0",10,"224313",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7810346",10,"2918002",10,"749226",10,"991048",10,"872170",10,"501608",10,"1778292",10,"7284797",10,"3497371",10,"867715",10,"541892",10,"554483",10,"314192",10,"1509144",10,"13291885",10,"5215478",10,"1258607",10,"328677",10,"837778",10,"518108",10,"5133237",10,"7017561",10,"161189",10,"42263",10,"809352",10,"1720206",10,"1507806",10,"2776745",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-5034037",13,"0",13,"0",10,"5034037",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"70202873",10,"31337933",10,"7840168",10,"0",10,"6424205",10,"4210018",10,"20390549",10,"107606734",10,"138796643","1"
"166683",10,"10947758000",10,"15458982000",10,"2689008000",30,"",10,"5086270000",10,"7683704000",10,"1918402000",30,"",10,"12769974000",10,"83206000",10,"2408970000",10,"236629000",13,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"2563932000",10,"2301687000",10,"-187575000",10,"74670000",10,"12695304000",10,"0",10,"12769974000",10,"1909000",10,"4477000",10,"290000",10,"0",10,"192131000",10,"0",10,"198807000",10,"192131000",10,"0",10,"229099000",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"1092769000",30,"",30,"",30,"",10,"18549000",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"519804000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"348819000",30,"",30,"",30,"",10,"0",30,"",10,"91190000",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"263702000",30,"",30,"",30,"",10,"2563932000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"572210000",10,"250397000",10,"50602000",10,"131232000",10,"0",10,"0",10,"139979000",10,"1014520000",10,"397562000",10,"86744000",10,"0",10,"6660000",10,"5000",10,"523549000",10,"1138000",10,"385000",10,"73000",10,"202000",10,"0",10,"0",10,"478000",10,"275642000",10,"53748000",10,"12196000",10,"28169000",10,"0",10,"1218000",10,"180311000",10,"66147000",10,"25860000",10,"5477000",10,"13553000",10,"0",10,"67000",10,"21190000",10,"271485000",10,"115988000",10,"3012000",10,"60789000",10,"10174000",10,"6574000",10,"74948000",10,"100545000",10,"16715000",10,"3681000",10,"0",10,"12224000",10,"10205000",10,"57720000",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"35491000",10,"8481000",10,"-233945000",10,"82554000",10,"28950000",10,"78469000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2301687000",10,"896146000",10,"170266000",10,"0",10,"111612000",10,"47019000",10,"1076644000",10,"9980409000",10,"10068787000","1"
"166717",10,"1456692",10,"4749179",10,"1267340",10,"42316",10,"2604670",10,"877169",10,"611529",10,"265640",10,"3481839",10,"0",10,"899768",10,"1464654",30,"",10,"0",13,"0",10,"2364422",10,"922533",10,"1441889","0",10,10,"7576613",10,"7223249",10,"0",10,"353364",10,"3128475",10,"0",10,"3481839",10,"0",10,"6330997",13,"0",13,"0",10,"0",13,"0",10,"6330997",10,"199220",13,"0",10,"7097949",10,"7097949",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"300382",10,"264642",10,"35740",10,"0",10,"300382",10,"264642",10,"35740",13,"0",10,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-59328",10,"128138",10,"-187466",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"237610",10,"159599",10,"78011",10,"0",10,"7576613",10,"7650328",10,"-73715",13,"0",10,"101300",10,"-101300",10,"7751628",10,"-175015",10,"0",10,"3948775",10,"2591288",10,"388696",10,"347866",10,"121693",13,"0",10,"499232",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"193161",10,"98226",10,"14734",10,"12667",10,"5301",13,"0",10,"62233",10,"857292",10,"591137",10,"88670",10,"70816",10,"29617",13,"0",10,"77052",10,"2224019",10,"853579",10,"128037",10,"171852",10,"71919",13,"0",10,"998632",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-603201",13,"0",13,"0",10,"603201",10,"2",10,"0",10,"0",10,"0",10,"0",13,"0",10,"2",10,"7223249",10,"4134230",10,"620137",10,"0",10,"228530",13,"0",10,"2240352",10,"2104000",10,"2095000","1"
