unitid,"xtuit1",tuition1,"xfee1",fee1,"xhrchg1",hrchg1,"xcmpfee1",cmpfee1,"xtuit2",tuition2,"xfee2",fee2,"xhrchg2",hrchg2,"xcmpfee2",cmpfee2,"xtuit3",tuition3,"xfee3",fee3,"xhrchg3",hrchg3,"xcmpfee3",cmpfee3,"xtuit5",tuition5,"xfee5",fee5,"xhrchg5",hrchg5,"xtuit6",tuition6,"xfee6",fee6,"xhrchg6",hrchg6,"xtuit7",tuition7,"xfee7",fee7,"xhrchg7",hrchg7,"xispro1",isprof1,"xispfe1",ispfee1,"xospro1",osprof1,"xospfe1",ospfee1,"xispro2",isprof2,"xispfe2",ispfee2,"xospro2",osprof2,"xospfe2",ospfee2,"xispro3",isprof3,"xispfe3",ispfee3,"xospro3",osprof3,"xospfe3",ospfee3,"xispro4",isprof4,"xispfe4",ispfee4,"xospro4",osprof4,"xospfe4",ospfee4,"xispro5",isprof5,"xispfe5",ispfee5,"xospro5",osprof5,"xospfe5",ospfee5,"xispro6",isprof6,"xispfe6",ispfee6,"xospro6",osprof6,"xospfe6",ospfee6,"xispro7",isprof7,"xispfe7",ispfee7,"xospro7",osprof7,"xospfe7",ospfee7,"xispro8",isprof8,"xispfe8",ispfee8,"xospro8",osprof8,"xospfe8",ospfee8,"xispro9",isprof9,"xispfe9",ispfee9,"xospro9",osprof9,"xospfe9",ospfee9,"xispro10",isprof10,"xispfe10",ispfee10,"xospro10",osprof10,"xospfe10",ospfee10,"xispro11",isprof11,"xispfe11",ispfee11,"xospro11",osprof11,"xospfe11",ospfee11,"xchg1ay1",chg1ay1,"xchg1ay2",chg1ay2,"xchg1ay3",chg1ay3,"xchg2ay1",chg2ay1,"xchg2ay2",chg2ay2,"xchg2ay3",chg2ay3,"xchg3ay1",chg3ay1,"xchg3ay2",chg3ay2,"xchg3ay3",chg3ay3,"xchg4ay1",chg4ay1,"xchg4ay2",chg4ay2,"xchg4ay3",chg4ay3,"xchg5ay1",chg5ay1,"xchg5ay2",chg5ay2,"xchg5ay3",chg5ay3,"xchg6ay1",chg6ay1,"xchg6ay2",chg6ay2,"xchg6ay3",chg6ay3,"xchg7ay1",chg7ay1,"xchg7ay2",chg7ay2,"xchg7ay3",chg7ay3,"xchg8ay1",chg8ay1,"xchg8ay2",chg8ay2,"xchg8ay3",chg8ay3,"xchg9ay1",chg9ay1,"xchg9ay2",chg9ay2,"xchg9ay3",chg9ay3,cindon,cinson,cotson,cindoff,cinsoff,cotsoff,cindfam,cinsfam,cotsfam
"368452",10,"9435",10,"80",30,"",30,"",10,"9435",10,"80",30,"",30,"",10,"9435",10,"80",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8775",10,"8775",10,"9435",10,"8775",10,"8775",10,"9435",10,"8775",10,"8775",10,"9435",10,"400",10,"400",10,"600",30,"",30,"",30,"",30,"",30,"",30,"",10,"4696",10,"4696",10,"5400",10,"2808",10,"2808",10,"3200",10,"2808",10,"2808",10,"3200","","","","18635","18635","18635","13235","13235","13235"
"368601",10,"12492",10,"400",10,"347",30,"",10,"12492",10,"400",10,"347",30,"",10,"12492",10,"400",10,"347",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10948",10,"11880",10,"12492",10,"10948",10,"11880",10,"12492",10,"10948",10,"11880",10,"12492",10,"475",10,"475",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"5607",10,"5751",10,"5832",10,"3107",10,"3267",10,"3339",10,"5933",10,"6165",10,"6273","","","","21663","21663","21663","18765","18765","18765"
"368911",10,"972",10,"138",10,"27",30,"",10,"972",10,"138",10,"27",30,"",10,"1944",10,"138",10,"54",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1032",10,"1068",10,"1110",10,"1032",10,"1068",10,"1110",10,"1032",10,"2004",10,"2082",10,"500",10,"500",10,"625",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"4965",10,"5439",10,"0",10,"1650",10,"1847",30,"",10,"1650",10,"1847","","","","9021","9021","9993","3582","3582","4554"
"369002",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"12300",10,"750",10,"12300",10,"750",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","","","","","","","",""
"369084",10,"13176",10,"400",10,"366",30,"",10,"13176",10,"400",10,"366",30,"",10,"13176",10,"400",10,"366",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10948",10,"12564",10,"13176",10,"10948",10,"12564",10,"13176",10,"10948",10,"12564",10,"13176",10,"475",10,"475",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"5607",10,"5751",10,"5832",10,"3107",10,"3267",10,"3339",10,"5933",10,"6165",10,"6273","","","","22347","22347","22347","19449","19449","19449"
"369109",10,"3800",10,"15",30,"",30,"",10,"3800",10,"15",30,"",30,"",10,"3800",10,"15",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3515",10,"3715",10,"3815",10,"3515",10,"3715",10,"3815",10,"3515",10,"3715",10,"3815",10,"400",10,"400",10,"400",30,"",30,"",30,"",30,"",30,"",30,"",10,"1000",10,"1000",10,"1000",10,"1700",10,"1700",10,"1800",10,"1700",10,"1700",10,"1800","","","","7015","7015","7015","6015","6015","6015"
"369172",10,"2190",10,"360",10,"73",30,"",10,"4380",10,"420",10,"146",30,"",10,"6570",10,"480",10,"219",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2325",10,"2325",10,"2550",10,"4365",10,"4365",10,"4800",10,"6675",10,"6675",10,"7050",10,"800",10,"900",10,"1200",30,"",30,"",30,"",30,"",30,"",30,"",10,"4000",10,"4200",10,"6200",10,"2400",10,"2730",10,"3130",10,"2400",10,"2730",10,"3130","","","","13080","15330","17580","6880","9130","11380"
"369181",10,"2190",10,"360",10,"73",30,"",10,"4380",10,"420",10,"146",30,"",10,"6570",10,"480",10,"219",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2325",10,"2325",10,"2550",10,"4365",10,"4365",10,"4800",10,"6675",10,"6675",10,"7050",10,"800",10,"900",10,"1200",30,"",30,"",30,"",30,"",30,"",30,"",10,"4000",10,"4200",10,"6200",10,"2400",10,"2730",10,"3130",10,"2400",10,"2730",10,"3130","","","","13080","15330","17580","6880","9130","11380"
"369419",10,"1760",10,"12",10,"1",30,"",10,"1760",10,"12",10,"1",30,"",10,"6875",10,"12",10,"6",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1705",10,"1760",30,"",10,"1705",10,"1760",30,"",10,"6765",10,"6875",30,"",10,"815",10,"879",30,"",30,"",30,"",30,"",30,"",30,"",10,"6025",10,"6025",10,"6025",10,"6025",10,"7214",10,"7333",30,"",10,"7214",10,"7333","","","","15997","15997","21112","9972","9972","15087"
"369455",10,"11700",10,"275",30,"",30,"",10,"11700",10,"275",30,"",30,"",10,"11700",10,"275",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","","","","","","","",""
"369516",10,"6804",10,"560",30,"",30,"",10,"6804",10,"560",30,"",30,"",10,"6804",10,"560",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6452",10,"6710",10,"6804",10,"6452",10,"6710",10,"6804",10,"6452",10,"6710",10,"6804",10,"872",10,"1003",10,"1506",30,"",30,"",30,"",30,"",30,"",30,"",10,"2500",10,"6000",10,"2800",10,"2269",10,"1550",10,"2450",10,"2269",10,"1550",10,"1750","","","","13560","13560","13560","10060","10060","10060"
"369659",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"13353",10,"30",10,"205",10,"13353",10,"30",10,"205",10,"13353",10,"30",10,"205",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","","","","","","","",""
"369817",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7848",10,"15",10,"218",10,"7848",10,"15",10,"218",10,"7848",10,"15",10,"218",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"7848",10,"15",10,"7848",10,"15",33,"",33,"",33,"",33,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","","","","","","","","",""
"369853",10,"8000",10,"0",10,"279",30,"",10,"8000",13,"0",10,"279",30,"",10,"8000",13,"0",10,"279",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6750",10,"8000",10,"8000",10,"6750",10,"8000",10,"8000",10,"6750",10,"8000",10,"8000",10,"1500",10,"1500",10,"1500",30,"",30,"",30,"",30,"",30,"",30,"",10,"10000",10,"11000",10,"12000",10,"1000",10,"1000",10,"1000",10,"12000",10,"12000",10,"12000","","","","22500","22500","22500","21500","21500","21500"
"369862",10,"8000",10,"0",10,"279",30,"",10,"8000",13,"0",10,"279",30,"",10,"8000",13,"0",10,"279",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6750",10,"8000",10,"8000",10,"6750",10,"8000",10,"8000",10,"6750",10,"8000",10,"8000",10,"1500",10,"1500",10,"1500",30,"",30,"",30,"",30,"",30,"",30,"",10,"10000",10,"11000",10,"12000",10,"1000",10,"1000",10,"1000",10,"12000",10,"12000",10,"12000","","","","22500","22500","22500","21500","21500","21500"
"369905",10,"15615",10,"425",10,"347",30,"",10,"15615",10,"425",10,"347",30,"",10,"15615",10,"425",10,"347",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"14208",10,"14850",10,"15615",10,"14208",10,"14850",10,"15615",10,"14208",10,"14850",10,"15615",10,"1200",10,"1200",10,"1200",30,"",10,"10140",30,"",30,"",30,"",30,"",10,"2411",10,"2411",10,"2411",10,"300",10,"300",10,"300",10,"300",10,"300",10,"300","","","","19526","19526","19526","17115","17115","17115"
"371760",10,"10350",10,"450",10,"206",30,"",10,"10350",10,"450",10,"206",30,"",10,"10350",10,"450",10,"206",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8070",10,"9550",10,"10350",10,"8070",10,"9550",10,"10350",10,"8070",10,"9550",10,"10350",10,"1275",10,"1050",10,"1300",30,"",30,"",30,"",30,"",30,"",30,"",10,"6552",10,"7704",10,"8172",10,"2366",10,"3240",10,"3222",10,"2142",10,"3114",10,"3114","","","","23044","23044","23044","14764","14764","14764"
"371779",10,"10350",10,"450",10,"206",30,"",10,"10350",10,"450",10,"206",30,"",10,"10350",10,"450",10,"206",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7920",10,"9550",10,"10350",10,"7920",10,"9550",10,"10350",10,"7920",10,"9550",10,"10350",10,"1050",10,"1020",10,"1300",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"7704",10,"8172",10,"0",10,"3240",10,"3222",30,"",10,"3114",10,"3114","","","","23044","23044","23044","14764","14764","14764"
"372213",10,"12660",10,"0",30,"",30,"",10,"12660",13,"0",30,"",30,"",10,"12660",13,"0",30,"",30,"",10,"12432",10,"0",30,"",10,"12432",13,"0",30,"",10,"12432",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"12000",10,"12300",10,"12660",10,"12000",10,"12300",10,"12660",10,"12000",10,"12300",10,"12660",10,"136",10,"360",10,"396",30,"",30,"",30,"",30,"",30,"",30,"",10,"14100",10,"13548",10,"14004",10,"5688",10,"4356",10,"4668",10,"5688",10,"4356",10,"4668","","","","31728","31728","31728","17724","17724","17724"
"372222",10,"11760",10,"0",30,"",30,"",10,"11760",13,"0",30,"",30,"",10,"11760",13,"0",30,"",30,"",10,"10992",10,"0",30,"",10,"10992",13,"0",30,"",10,"10992",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"9270",10,"10200",10,"11760",10,"9270",10,"10200",10,"11760",10,"9270",10,"10200",10,"11760",10,"136",10,"360",10,"396",30,"",30,"",30,"",30,"",30,"",30,"",10,"14100",10,"13548",10,"14004",10,"5688",10,"4356",10,"4668",10,"5688",10,"4356",10,"4668","","","","30828","30828","30828","16824","16824","16824"
"372329",10,"15952",10,"0",10,"430",30,"",10,"15952",13,"0",10,"430",30,"",10,"15952",13,"0",10,"430",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"12687",10,"14853",10,"15952",10,"12687",10,"14853",10,"15952",10,"12687",10,"14853",10,"15952",10,"1200",10,"1400",10,"1600",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"700",10,"0",10,"0",10,"99",30,"",30,"",10,"59","","","","18351","18351","18351","17611","17611","17611"
"372578",10,"12492",10,"400",10,"347",30,"",10,"12492",10,"400",10,"347",30,"",10,"12492",10,"400",10,"347",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10948",10,"11880",10,"12492",10,"10948",10,"11880",10,"12492",10,"10948",10,"11880",10,"12492",10,"475",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"5607",10,"5751",10,"5832",10,"3107",10,"3267",10,"3339",10,"5933",10,"6165",10,"6273","","","","21663","21663","21663","18765","18765","18765"
"372587",10,"10120",10,"800",10,"422",30,"",10,"10120",10,"800",10,"422",30,"",10,"10120",10,"800",10,"422",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8900",10,"9780",10,"10920",10,"8900",10,"9780",10,"10920",10,"8900",10,"9780",10,"10920",10,"800",10,"800",10,"1200",30,"",30,"",30,"",30,"",30,"",30,"",10,"5600",10,"5600",10,"5757",10,"3528",10,"3528",10,"3720",10,"2393",10,"2393",10,"2553","","","","21597","21597","21597","14673","14673","14673"
"372958",10,"13155",10,"0",30,"",30,"",10,"13155",13,"0",30,"",30,"",10,"13155",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"12480",10,"13155",30,"",10,"12480",10,"13155",30,"",10,"12480",10,"13155",30,"",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"7464",10,"7680",10,"7800",10,"3468",10,"3972",10,"3696",10,"3468",10,"3972",10,"3696","","","","24651","24651","24651","16851","16851","16851"
"373058",10,"8550",10,"525",30,"",30,"",10,"8550",10,"525",30,"",30,"",10,"8550",10,"525",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8221",10,"8550",30,"",10,"8221",10,"8550",30,"",10,"8221",10,"8550",30,"",10,"861",10,"1110",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"4286",10,"4389",10,"0",10,"2128",10,"2243",30,"",10,"2128",10,"2243","","","","16292","16292","16292","11903","11903","11903"
"373085",10,"7104",10,"480",30,"",30,"",10,"7104",10,"480",30,"",30,"",10,"7104",10,"480",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5688",10,"5688",10,"5688",10,"5688",10,"5688",10,"5688",10,"5688",10,"5688",10,"5688",10,"900",10,"1116",10,"1116",30,"",30,"",30,"",30,"",30,"",30,"",10,"5418",10,"2817",10,"2817",10,"2979",10,"3974",10,"3618",10,"2979",10,"3974",10,"3618","","","","13239","13239","13239","10422","10422","10422"
"373447",10,"7336",10,"822",10,"305",30,"",10,"7336",10,"822",10,"305",30,"",10,"7336",10,"822",10,"305",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7658",30,"",30,"",10,"7658",30,"",30,"",10,"7658",30,"",30,"",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"7799",10,"0",10,"0",10,"1667",30,"",30,"",10,"1667","","","","17624","17624","17624","9825","9825","9825"
"373669",10,"2500",10,"25",10,"312",30,"",10,"2500",10,"25",10,"312",30,"",10,"2500",10,"25",10,"312",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2500",10,"2500",10,"2500",10,"2500",10,"2500",10,"2500",10,"2500",10,"2500",10,"2500",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"1800",10,"1800",10,"1800",10,"600",10,"600",10,"600",10,"0",10,"0",10,"0","","","","4900","4900","4900","2500","2500","2500"
"373711",30,"",30,"",30,"",10,"6700",30,"",30,"",30,"",10,"7700",30,"",30,"",30,"",10,"7700",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5500",30,"",30,"",10,"6500",30,"",30,"",10,"6500",30,"",30,"",10,"1200",30,"",30,"",30,"",30,"",30,"",30,"",31,"",31,"",10,"5000",31,"",31,"",10,"300",30,"",30,"",10,"300","","","","12000","13000","13000","7000","8000","8000"
