unitid,"xtuit1",tuition1,"xfee1",fee1,"xhrchg1",hrchg1,"xcmpfee1",cmpfee1,"xtuit2",tuition2,"xfee2",fee2,"xhrchg2",hrchg2,"xcmpfee2",cmpfee2,"xtuit3",tuition3,"xfee3",fee3,"xhrchg3",hrchg3,"xcmpfee3",cmpfee3,"xtuit5",tuition5,"xfee5",fee5,"xhrchg5",hrchg5,"xtuit6",tuition6,"xfee6",fee6,"xhrchg6",hrchg6,"xtuit7",tuition7,"xfee7",fee7,"xhrchg7",hrchg7,"xispro1",isprof1,"xispfe1",ispfee1,"xospro1",osprof1,"xospfe1",ospfee1,"xispro2",isprof2,"xispfe2",ispfee2,"xospro2",osprof2,"xospfe2",ospfee2,"xispro3",isprof3,"xispfe3",ispfee3,"xospro3",osprof3,"xospfe3",ospfee3,"xispro4",isprof4,"xispfe4",ispfee4,"xospro4",osprof4,"xospfe4",ospfee4,"xispro5",isprof5,"xispfe5",ispfee5,"xospro5",osprof5,"xospfe5",ospfee5,"xispro6",isprof6,"xispfe6",ispfee6,"xospro6",osprof6,"xospfe6",ospfee6,"xispro7",isprof7,"xispfe7",ispfee7,"xospro7",osprof7,"xospfe7",ospfee7,"xispro8",isprof8,"xispfe8",ispfee8,"xospro8",osprof8,"xospfe8",ospfee8,"xispro9",isprof9,"xispfe9",ispfee9,"xospro9",osprof9,"xospfe9",ospfee9,"xispro10",isprof10,"xispfe10",ispfee10,"xospro10",osprof10,"xospfe10",ospfee10,"xispro11",isprof11,"xispfe11",ispfee11,"xospro11",osprof11,"xospfe11",ospfee11,"xchg1ay1",chg1ay1,"xchg1ay2",chg1ay2,"xchg1ay3",chg1ay3,"xchg2ay1",chg2ay1,"xchg2ay2",chg2ay2,"xchg2ay3",chg2ay3,"xchg3ay1",chg3ay1,"xchg3ay2",chg3ay2,"xchg3ay3",chg3ay3,"xchg4ay1",chg4ay1,"xchg4ay2",chg4ay2,"xchg4ay3",chg4ay3,"xchg5ay1",chg5ay1,"xchg5ay2",chg5ay2,"xchg5ay3",chg5ay3,"xchg6ay1",chg6ay1,"xchg6ay2",chg6ay2,"xchg6ay3",chg6ay3,"xchg7ay1",chg7ay1,"xchg7ay2",chg7ay2,"xchg7ay3",chg7ay3,"xchg8ay1",chg8ay1,"xchg8ay2",chg8ay2,"xchg8ay3",chg8ay3,"xchg9ay1",chg9ay1,"xchg9ay2",chg9ay2,"xchg9ay3",chg9ay3,"xcmp1ay1",cmp1ay1,"xcmp1ay2",cmp1ay2,"xcmp1ay3",cmp1ay3,"xcmp2ay1",cmp2ay1,"xcmp2ay2",cmp2ay2,"xcmp2ay3",cmp2ay3,"xcmp3ay1",cmp3ay1,"xcmp3ay2",cmp3ay2,"xcmp3ay3",cmp3ay3
"198756",10,"13361",10,"2393",10,"361",30,"",10,"13361",10,"2393",10,"361",30,"",10,"13361",10,"2393",10,"361",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"15004",10,"15754",10,"15754",10,"15004",10,"15754",10,"15754",10,"15004",10,"15754",10,"15754",10,"1700",10,"1750",10,"1500",10,"5840",10,"6132",10,"6132",10,"4900",10,"4900",10,"2000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198774",10,"1344",10,"65",10,"42",30,"",10,"1344",10,"65",10,"42",30,"",10,"7466",10,"65",10,"233",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1334",10,"1414",10,"1441",10,"1334",10,"1414",10,"1441",10,"7094",10,"7536",10,"7563",10,"1012",10,"1077",10,"1152",30,"",30,"",30,"",30,"",30,"",30,"",10,"3472",10,"3576",10,"3683",10,"10525",10,"10880",10,"12109",10,"2612",10,"2779",10,"3718",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198808",10,"20500",10,"0",10,"569",30,"",10,"20500",13,"0",10,"569",30,"",10,"20500",13,"0",10,"569",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"18000",10,"19500",10,"20500",10,"18000",10,"19500",10,"20500",10,"18000",10,"19500",10,"20500",10,"800",10,"900",10,"900",10,"6000",10,"6500",10,"7000",10,"2597",10,"2853",10,"3145",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198817",10,"1344",10,"90",10,"42",30,"",10,"1344",10,"90",10,"42",30,"",10,"7466",10,"90",10,"233",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1339",10,"1419",10,"1447",10,"1339",10,"1419",10,"1447",10,"7100",10,"7541",10,"7569",10,"1000",10,"1000",10,"1400",30,"",30,"",30,"",30,"",30,"",30,"",10,"6075",10,"6075",10,"6300",10,"3150",10,"3150",10,"3600",10,"3150",10,"3150",10,"3600",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198835",10,"23070",10,"0",10,"960",30,"",10,"23070",13,"0",10,"960",30,"",10,"23070",13,"0",10,"960",30,"",10,"6480",10,"0",10,"360",10,"6480",13,"0",10,"360",10,"6480",13,"0",10,"360",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"20180",10,"21580",10,"23070",10,"20180",10,"21580",10,"23070",10,"20180",10,"21580",10,"23070",10,"1000",10,"1000",10,"1100",10,"7130",10,"7720",10,"8150",10,"2500",10,"2500",10,"2750",10,"8000",10,"8000",10,"8000",10,"2500",10,"2500",10,"2750",10,"2500",10,"2500",10,"2750",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198862",10,"10279",10,"1896",10,"428",30,"",10,"10279",10,"1896",10,"428",30,"",10,"10279",10,"1896",10,"428",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"12174",10,"12174",10,"12174",10,"12174",10,"12174",10,"12174",10,"12174",10,"12174",10,"12174",10,"1300",10,"1300",10,"1300",10,"5641",10,"5641",10,"5641",10,"2000",10,"2000",10,"2000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198871",10,"11550",10,"1685",10,"484",30,"",10,"11550",10,"1685",10,"484",30,"",10,"11550",10,"1685",10,"484",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"11650",10,"12425",10,"13235",10,"11650",10,"12425",10,"13235",10,"11650",10,"12425",10,"13235",10,"1200",10,"1200",10,"0",10,"6800",10,"7775",10,"8194",10,"1000",10,"1200",10,"1340",10,"4850",10,"5400",10,"5950",10,"1400",10,"1500",10,"1600",10,"1400",10,"1500",10,"1600",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198899",10,"18003",10,"1891",10,"660",30,"",10,"18003",10,"1891",10,"660",30,"",10,"18003",10,"1891",10,"660",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"17950",10,"18812",10,"19894",10,"17950",10,"18812",10,"19894",10,"17950",10,"18812",10,"19894",10,"1100",10,"1300",10,"1250",10,"6428",10,"6712",10,"7250",10,"1700",10,"1800",10,"1900",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198905",10,"1344",10,"38",10,"42",30,"",10,"1344",10,"38",10,"42",30,"",10,"7466",10,"38",10,"233",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1264",10,"1386",10,"1386",10,"1264",10,"1386",10,"1386",10,"7024",10,"7508",10,"7508",10,"950",10,"950",10,"1050",30,"",30,"",30,"",30,"",30,"",30,"",10,"6950",10,"7000",10,"7300",10,"850",10,"900",10,"1000",10,"500",10,"600",10,"700",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198914",10,"1344",10,"70",10,"42",30,"",10,"1344",10,"70",10,"42",30,"",10,"7466",10,"70",10,"233",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1294",10,"1426",10,"1426",10,"1294",10,"1426",10,"1426",10,"7054",10,"7548",10,"7548",10,"2300",10,"2200",10,"1778",30,"",30,"",30,"",30,"",30,"",30,"",10,"5300",10,"5100",10,"8945",10,"6000",10,"6738",10,"7216",10,"5000",10,"6000",10,"7216",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198923",10,"1344",10,"50",10,"42",30,"",10,"1344",10,"50",10,"42",30,"",10,"7456",10,"50",10,"233",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1364",10,"1444",10,"1394",10,"1364",10,"1444",10,"1394",10,"7304",10,"7556",10,"7516",10,"850",10,"900",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",10,"6200",10,"6750",10,"7155",10,"2700",10,"4064",10,"6878",10,"2800",10,"4064",10,"6878",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198941",10,"4440",10,"450",10,"185",30,"",10,"4440",10,"450",10,"185",30,"",10,"4440",10,"450",10,"185",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4425",10,"4425",10,"4995",10,"4425",10,"4425",10,"4995",10,"4425",10,"4425",10,"4995",10,"800",10,"800",10,"600",30,"",30,"",30,"",30,"",30,"",30,"",10,"12000",10,"12000",10,"12000",10,"1200",10,"1200",10,"1200",10,"8000",10,"8000",10,"8000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198950",10,"23500",10,"50",10,"615",30,"",10,"23500",10,"50",10,"615",30,"",10,"23500",10,"50",10,"615",30,"",10,"10260",10,"150",10,"570",10,"10260",10,"150",10,"570",10,"10260",10,"150",10,"570",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"21150",10,"22400",10,"23550",10,"21150",10,"22400",10,"23550",10,"21150",10,"22400",10,"23550",10,"750",10,"750",10,"750",10,"5940",10,"6300",10,"6740",10,"1650",10,"1750",10,"1800",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198969",10,"21470",10,"330",10,"695",30,"",10,"21470",10,"330",10,"695",30,"",10,"21470",10,"330",10,"695",30,"",10,"25555",10,"330",10,"595",10,"25555",10,"330",10,"595",10,"25555",10,"330",10,"595",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"19078",10,"20080",10,"21520",10,"19078",10,"20080",10,"21520",10,"19078",10,"20080",10,"21520",10,"1000",10,"1200",10,"1200",10,"7170",10,"7550",10,"7990",10,"5998",10,"6372",10,"6625",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198978",10,"15360",10,"1920",10,"240",30,"",10,"15360",10,"1920",10,"240",30,"",10,"15360",10,"1920",10,"240",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"14080",10,"16512",10,"17280",10,"14080",10,"16512",10,"17280",10,"14080",10,"16512",10,"17280",10,"2000",10,"2400",10,"2800",30,"",30,"",30,"",30,"",30,"",30,"",10,"9000",10,"9000",10,"9000",10,"6000",10,"6000",10,"6000",10,"6000",10,"6000",10,"6000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"198987",10,"1344",10,"70",10,"42",30,"",10,"1344",10,"70",10,"42",30,"",10,"7466",10,"70",10,"233",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1334",10,"1414",10,"1414",10,"1334",10,"1414",10,"1414",10,"7094",10,"7536",10,"7536",10,"1000",10,"1000",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",10,"8494",10,"8732",10,"9072",10,"5644",10,"6052",10,"6296",10,"5644",10,"5806",10,"6042",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"199023",10,"1344",10,"65",10,"42",30,"",10,"1344",10,"65",10,"42",30,"",10,"7466",10,"65",10,"234",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1320",10,"1409",10,"1409",10,"1320",10,"1409",10,"1409",10,"7080",10,"7531",10,"7531",10,"1050",10,"1050",10,"1100",30,"",30,"",30,"",30,"",30,"",30,"",10,"5040",10,"5040",10,"7074",10,"2990",10,"2990",10,"3190",10,"2990",10,"2990",10,"3190",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"199032",10,"18700",10,"380",10,"480",30,"",10,"18700",10,"380",10,"480",30,"",10,"18700",10,"380",10,"480",30,"",10,"7500",10,"0",30,"",10,"7500",13,"0",30,"",10,"7500",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"16182",10,"18056",10,"19080",10,"16182",10,"18056",10,"19080",10,"16182",10,"18056",10,"19080",10,"900",10,"900",10,"1000",10,"5258",10,"5786",10,"6000",10,"3150",10,"3150",10,"3300",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"199069",10,"13776",10,"0",10,"310",30,"",10,"13776",13,"0",10,"310",30,"",10,"13776",13,"0",10,"310",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"12000",10,"13126",10,"13776",10,"12000",10,"13126",10,"13776",10,"12000",10,"13126",10,"13776",10,"1220",10,"1220",10,"1240",10,"4950",10,"5300",10,"5540",10,"3500",10,"3500",10,"3570",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"199087",10,"1344",10,"96",10,"42",30,"",10,"1344",10,"96",10,"42",30,"",10,"7466",10,"96",10,"233",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1336",10,"1440",10,"1472",10,"1336",10,"1440",10,"1472",10,"7088",10,"7562",10,"7594",10,"1000",10,"1000",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",10,"2500",10,"2500",10,"2500",10,"3410",10,"3410",10,"3410",10,"1500",10,"1500",10,"1500",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"199102",10,"1994",10,"1589",10,"166",30,"",10,"1994",10,"1589",10,"166",30,"",10,"11436",10,"1589",10,"558",30,"",10,"2066",10,"1589",10,"229",10,"2066",10,"1589",10,"229",10,"11651",10,"1589",10,"761",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3414",10,"3500",10,"4040",10,"3414",10,"3500",10,"4040",10,"12856",10,"12942",10,"13482",10,"902",10,"923",10,"1054",10,"5315",10,"5376",10,"6390",10,"2875",10,"2915",10,"2800",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"199111",10,"2339",10,"1835",10,"195",30,"",10,"2339",10,"1835",10,"195",30,"",10,"13669",10,"1835",10,"1139",30,"",10,"2743",10,"1835",10,"305",10,"2743",10,"1835",10,"305",10,"13949",10,"1835",10,"1550",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3811",10,"4045",10,"4174",10,"3811",10,"4045",10,"4174",10,"13936",10,"15035",10,"15504",10,"850",10,"850",10,"850",10,"5880",10,"6230",10,"6620",10,"3041",10,"2900",10,"2900",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"199120",10,"3705",10,"1692",10,"124",30,"",10,"3705",10,"1692",10,"124",30,"",10,"20603",10,"1692",10,"687",30,"",10,"5013",10,"1680",10,"279",10,"5013",10,"1680",10,"279",10,"19411",10,"1680",10,"1078",33,"",33,"",33,"",33,"",10,"14535",10,"1939",10,"28917",10,"1939",10,"11207",10,"1684",10,"35273",10,"1684",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"11780",10,"1682",10,"28115",10,"1682",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"12102",10,"2943",10,"24920",10,"2943",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"5033",10,"5340",10,"5397",10,"5033",10,"5340",10,"5397",10,"19681",10,"20988",10,"22295",10,"1000",10,"1000",10,"1000",10,"7096",10,"7090",10,"7334",10,"2300",10,"2320",10,"2462",10,"7928",10,"8166",10,"8118",10,"1950",10,"1960",10,"2064",10,"1750",10,"1760",10,"1856",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"199139",10,"2516",10,"1779",10,"179",30,"",10,"2516",10,"1779",10,"179",30,"",10,"12928",10,"1779",10,"613",30,"",10,"2919",10,"1779",10,"261",10,"2919",10,"1779",10,"261",10,"13126",10,"1779",10,"828",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3895",10,"4153",10,"4295",10,"3895",10,"4153",10,"4295",10,"14307",10,"14565",10,"14707",10,"1200",10,"1200",10,"1200",10,"6500",10,"6750",10,"6800",10,"2700",10,"2750",10,"2800",10,"7500",10,"7800",10,"7900",10,"5570",10,"5500",10,"5600",10,"3470",10,"3450",10,"3500",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"199148",10,"2507",10,"1628",10,"313",30,"",10,"2507",10,"1628",10,"313",30,"",10,"14001",10,"1628",10,"1750",30,"",10,"2899",10,"1628",10,"362",10,"2899",10,"1628",10,"362",10,"14170",10,"1628",10,"1830",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3813",10,"4029",10,"4135",10,"3813",10,"4029",10,"4135",10,"15081",10,"15297",10,"15629",10,"1575",10,"1650",10,"1730",10,"5708",10,"6051",10,"6288",10,"2250",10,"2325",10,"2440",10,"8400",10,"8650",10,"9250",10,"3025",10,"3175",10,"3400",10,"3600",10,"3710",10,"3895",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"199157",10,"2218",10,"1511",10,"277",30,"",10,"2218",10,"1511",10,"277",30,"",10,"11962",10,"1511",10,"1495",30,"",10,"2757",10,"1486",10,"345",10,"2757",10,"1486",10,"345",10,"12578",10,"1486",10,"1572",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"4737",10,"1544",10,"16837",10,"1544",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"3396",10,"3606",10,"4360",10,"3396",10,"3606",10,"4360",10,"13140",10,"13350",10,"14104",10,"1500",10,"1500",10,"1500",10,"5000",10,"7500",10,"7616",10,"2291",10,"2291",10,"2310",10,"5000",10,"7500",10,"7616",10,"2691",10,"2691",10,"2710",10,"2691",10,"2691",10,"2710",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
