unitid,"xtuit1",tuition1,"xfee1",fee1,"xhrchg1",hrchg1,"xcmpfee1",cmpfee1,"xtuit2",tuition2,"xfee2",fee2,"xhrchg2",hrchg2,"xcmpfee2",cmpfee2,"xtuit3",tuition3,"xfee3",fee3,"xhrchg3",hrchg3,"xcmpfee3",cmpfee3,"xtuit5",tuition5,"xfee5",fee5,"xhrchg5",hrchg5,"xtuit6",tuition6,"xfee6",fee6,"xhrchg6",hrchg6,"xtuit7",tuition7,"xfee7",fee7,"xhrchg7",hrchg7,"xispro1",isprof1,"xispfe1",ispfee1,"xospro1",osprof1,"xospfe1",ospfee1,"xispro2",isprof2,"xispfe2",ispfee2,"xospro2",osprof2,"xospfe2",ospfee2,"xispro3",isprof3,"xispfe3",ispfee3,"xospro3",osprof3,"xospfe3",ospfee3,"xispro4",isprof4,"xispfe4",ispfee4,"xospro4",osprof4,"xospfe4",ospfee4,"xispro5",isprof5,"xispfe5",ispfee5,"xospro5",osprof5,"xospfe5",ospfee5,"xispro6",isprof6,"xispfe6",ispfee6,"xospro6",osprof6,"xospfe6",ospfee6,"xispro7",isprof7,"xispfe7",ispfee7,"xospro7",osprof7,"xospfe7",ospfee7,"xispro8",isprof8,"xispfe8",ispfee8,"xospro8",osprof8,"xospfe8",ospfee8,"xispro9",isprof9,"xispfe9",ispfee9,"xospro9",osprof9,"xospfe9",ospfee9,"xispro10",isprof10,"xispfe10",ispfee10,"xospro10",osprof10,"xospfe10",ospfee10,"xispro11",isprof11,"xispfe11",ispfee11,"xospro11",osprof11,"xospfe11",ospfee11,"xchg1ay1",chg1ay1,"xchg1ay2",chg1ay2,"xchg1ay3",chg1ay3,"xchg2ay1",chg2ay1,"xchg2ay2",chg2ay2,"xchg2ay3",chg2ay3,"xchg3ay1",chg3ay1,"xchg3ay2",chg3ay2,"xchg3ay3",chg3ay3,"xchg4ay1",chg4ay1,"xchg4ay2",chg4ay2,"xchg4ay3",chg4ay3,"xchg5ay1",chg5ay1,"xchg5ay2",chg5ay2,"xchg5ay3",chg5ay3,"xchg6ay1",chg6ay1,"xchg6ay2",chg6ay2,"xchg6ay3",chg6ay3,"xchg7ay1",chg7ay1,"xchg7ay2",chg7ay2,"xchg7ay3",chg7ay3,"xchg8ay1",chg8ay1,"xchg8ay2",chg8ay2,"xchg8ay3",chg8ay3,"xchg9ay1",chg9ay1,"xchg9ay2",chg9ay2,"xchg9ay3",chg9ay3,"xcmp1ay1",cmp1ay1,"xcmp1ay2",cmp1ay2,"xcmp1ay3",cmp1ay3,"xcmp2ay1",cmp2ay1,"xcmp2ay2",cmp2ay2,"xcmp2ay3",cmp2ay3,"xcmp3ay1",cmp3ay1,"xcmp3ay2",cmp3ay2,"xcmp3ay3",cmp3ay3
"105367",10,"6480",13,"0",10,"270",30,"",10,"6480",13,"0",10,"270",30,"",10,"6480",13,"0",10,"270",30,"",10,"7200",13,"0",10,"400",10,"7200",13,"0",10,"400",10,"7200",13,"0",10,"400",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"105428",10,"1320",10,"10",10,"55",30,"",10,"5280",10,"10",10,"80",30,"",10,"5280",10,"10",10,"80",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","1114","R","1234","R","1330","R","4978","R","5050","R","5290","R","5074","R","5194","R","5290","R","872","R","888","R","1000","A","","A","","A","","A","","A","","A","","R","6660","R","6756","R","6912","R","4308","R","4470","R","4572","R","4308","R","4470","R","4572","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"105516",10,"9090",10,"0",30,"",30,"",10,"9090",13,"0",30,"",30,"",10,"9090",13,"0",30,"",30,"",10,"9120",10,"0",30,"",10,"9120",13,"0",30,"",10,"9120",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","8400","R","8760","R","9090","R","8400","R","8760","R","9090","R","8400","R","8760","R","9090","R","360","R","396","R","400","A","","A","","A","","A","","A","","A","","R","13548","R","14004","R","14724","R","4356","R","4668","R","4908","R","4356","R","4668","R","4908","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"105525",10,"1008",10,"40",10,"42",30,"",10,"1008",10,"40",10,"42",30,"",10,"5064",10,"40",10,"72",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","946","R","1018","R","1048","R","946","R","1018","R","1048","R","4748","R","5074","R","5104","R","750","R","750","R","762","A","","A","","A","","A","","A","","A","","R","7622","R","7622","R","7736","R","4349","R","4420","R","4486","R","3537","R","3996","R","3680","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"105589",10,"16320",10,"170",10,"453",30,"",10,"16320",10,"170",10,"453",30,"",10,"16320",10,"170",10,"453",30,"",10,"11520",10,"50",10,"320",10,"11520",10,"50",10,"320",10,"11520",10,"50",10,"320",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","14775","R","15620","R","16320","R","14775","R","15620","R","16320","R","14775","R","15620","R","16320","R","600","R","600","R","600","A","","A","","A","","A","","A","","A","","R","5000","R","6200","R","6500","R","3100","R","3060","R","3200","R","3100","R","3060","R","3200","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"105668",10,"1320",10,"10",10,"55",30,"",10,"5280",10,"10",10,"80",30,"",10,"5280",10,"10",10,"80",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","1114","R","1234","R","1330","R","4978","R","5050","R","5290","R","5074","R","5194","R","5290","R","872","R","888","R","1000","A","","A","","A","","A","","A","","A","","R","6660","R","6756","R","6912","R","4308","R","4470","R","4572","R","4308","R","4470","R","4572","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"105677",10,"8450",10,"1956",30,"",30,"",10,"8450",10,"1956",30,"",30,"",10,"8450",10,"1956",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","7950","R","7950","R","8500","R","7950","R","7950","R","8500","R","7950","R","7950","R","8500","R","1850","R","1850","R","1906","A","","A","","A","","A","","A","","A","","R","3917","R","4035","R","4155","R","1752","R","1805","R","1858","R","3253","R","3298","R","3450","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"105747",10,"1320",10,"10",10,"55",30,"",10,"5280",10,"10",10,"80",30,"",10,"5280",10,"10",10,"80",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","1114","R","1234","R","1330","R","4978","R","5050","R","5290","R","5074","R","5194","R","5290","R","872","R","888","R","1000","A","","A","","A","","A","","A","","A","","R","6660","R","6756","R","6912","R","4308","R","4470","R","4572","R","4308","R","4470","R","4572","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"105792",10,"1320",10,"10",10,"55",30,"",10,"5280",10,"10",10,"80",30,"",10,"5280",10,"10",10,"80",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","1114","R","1234","R","1330","R","4978","R","5050","R","5290","R","5074","R","5194","R","5290","R","872","R","888","R","1000","A","","A","","A","","A","","A","","A","","R","6660","R","6756","R","6912","R","4308","R","4470","R","4572","R","4308","R","4470","R","4572","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"105899",10,"10600",10,"440",10,"442",30,"",10,"10600",10,"440",10,"442",30,"",10,"10600",10,"440",10,"442",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","9780","R","10460","R","11140","R","9780","R","10460","R","11140","R","9780","R","10460","R","11140","R","800","R","800","R","800","R","5000","R","5000","R","5000","R","3150","R","3000","R","3460","R","7300","R","7500","R","7900","R","4000","R","4200","R","4400","R","3150","R","3300","R","4400","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106050",10,"6534",10,"50",30,"",30,"",10,"6534",10,"50",30,"",30,"",10,"6534",10,"50",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","6534","R","6534","R","6534","R","6534","R","6534","R","6534","R","6534","R","6534","R","6534","R","1260","R","1260","R","1260","A","","A","","A","","A","","A","","A","","R","2500","R","2500","R","2500","R","1700","R","1700","R","1700","R","1500","R","1500","R","1500","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106148",10,"912",10,"72",10,"38",30,"",10,"912",10,"72",10,"38",30,"",10,"6312",10,"72",10,"263",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","744","R","912","R","912","R","744","R","912","R","912","R","6144","R","6312","R","6312","R","600","R","800","R","800","R","3980","R","4340","R","4310","R","1300","R","1300","R","1300","R","5000","R","6000","R","6000","R","1500","R","1500","R","1500","R","1050","R","1050","R","1050","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106245",10,"3216",13,"0",10,"134",30,"",10,"3216",13,"0",10,"134",30,"",10,"8400",13,"0",10,"350",30,"",10,"4512",13,"0",10,"188",10,"4512",13,"0",10,"188",10,"9840",13,"0",10,"410",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"6144",10,"760",10,"13200",10,"760",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"","R","3375","R","3672","R","3535","R","3375","R","3672","R","3535","R","7344","R","8430","R","8642","R","750","R","750","R","750","R","2700","R","2700","R","2950","R","6500","R","6500","R","7050","R","6500","R","6500","R","7050","R","6500","R","6500","R","7050","R","6500","R","6500","R","7050","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106263",10,"3648",10,"150",10,"156",30,"",10,"3648",10,"150",10,"156",30,"",10,"8976",10,"150",10,"374",30,"",10,"4520",10,"150",10,"226",10,"4520",10,"150",10,"226",10,"9680",10,"150",10,"484",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"12806",10,"150",10,"25612",10,"150",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"7280",10,"150",10,"14560",10,"150",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106306",10,"4710",10,"194",10,"157",30,"",10,"4710",10,"194",10,"157",30,"",10,"4710",10,"194",10,"157",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","2800","R","4710","R","4710","R","2800","R","4710","R","4710","R","2800","R","4710","R","4710","R","900","R","900","R","900","R","5000","R","6060","R","6060","R","3500","R","3500","R","3500","R","5000","R","5000","R","5000","R","5000","R","5000","R","5000","R","3000","R","3000","R","3000","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106342",10,"12710",10,"420",10,"530",30,"",10,"12710",10,"420",10,"530",30,"",10,"12710",10,"420",10,"530",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","11940","R","12395","R","13130","R","11940","R","12395","R","13130","R","11940","R","12395","R","13130","R","700","R","700","R","700","R","5380","R","5600","R","5820","R","1800","R","1800","R","1800","R","5380","R","5600","R","5820","R","1800","R","1800","R","1800","R","1800","R","1800","R","1800","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106397",10,"4115",10,"1020",10,"137",30,"",10,"4115",10,"1020",10,"137",30,"",10,"11405",10,"1020",10,"380",30,"",10,"5808",10,"809",10,"242",10,"5808",10,"809",10,"242",10,"13740",10,"809",10,"573",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"7620",10,"1074",10,"16380",10,"1074",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"","R","4456","R","4768","R","5135","R","4456","R","4768","R","5135","R","10828","R","11518","R","12425","R","840","R","851","R","892","R","4810","R","5087","R","5927","R","2312","R","2342","R","2902","R","4810","R","5087","R","5927","R","2312","R","2342","R","2902","R","2312","R","2342","R","2902","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106412",10,"3000",10,"1044",10,"100",30,"",10,"3000",10,"1044",10,"100",30,"",10,"6975",10,"1044",10,"233",30,"",10,"3060",10,"869",10,"128",10,"3060",10,"869",10,"128",10,"7128",10,"869",10,"297",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","3458","R","3687","R","4044","R","3458","R","3687","R","4044","R","6989","R","7437","R","8019","R","1000","R","1000","R","1200","R","4382","R","5040","R","5492","R","3110","R","3148","R","3428","R","4375","R","5040","R","5492","R","3825","R","3825","R","3428","R","3245","R","3245","R","2620","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106449",10,"2050",10,"240",10,"72",30,"",10,"2050",10,"240",10,"72",30,"",10,"3300",10,"240",10,"102",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","1500","R","2040","R","2050","R","1500","R","2040","R","2050","R","2550","R","3060","R","3300","R","1300","R","1300","R","1300","R","2380","R","2380","R","2480","R","1900","R","1900","R","1900","R","2500","R","2500","R","2500","R","1800","R","1800","R","1800","R","1800","R","1800","R","1800","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106458",10,"4035",10,"1120",10,"134",30,"",10,"4035",10,"1120",10,"134",30,"",10,"10395",10,"1120",10,"346",30,"",10,"3060",10,"680",10,"170",10,"3060",10,"680",10,"170",10,"7740",10,"680",10,"430",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","4480","R","4810","R","5155","R","4480","R","4810","R","5155","R","10090","R","10720","R","11515","R","900","R","1000","R","1000","R","4060","R","4155","R","4320","R","2700","R","2880","R","2880","R","9810","R","11190","R","11715","R","2700","R","2880","R","2880","R","2700","R","2880","R","2880","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106467",10,"3696",10,"286",10,"154",30,"",10,"3696",10,"286",10,"154",30,"",10,"7392",10,"286",10,"308",30,"",10,"2934",10,"212",10,"163",10,"2934",10,"212",10,"163",10,"5868",10,"212",10,"326",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","3076","R","3312","R","3696","R","3076","R","3312","R","3696","R","6152","R","6624","R","7392","R","800","R","990","R","1030","R","3576","R","3725","R","3841","R","2000","R","2100","R","2150","R","7900","R","9100","R","9550","R","2000","R","2100","R","2150","R","4450","R","4648","R","2150","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106485",10,"2850",10,"775",10,"125",30,"",10,"2850",10,"775",10,"125",30,"",10,"6420",10,"775",10,"244",30,"",10,"2304",10,"459",10,"153",10,"2304",10,"459",10,"153",10,"5364",10,"459",10,"323",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","3175","R","3385","R","3625","R","3175","R","3385","R","3625","R","6415","R","6805","R","7195","R","800","R","800","R","800","R","3100","R","3104","R","3104","R","2925","R","3105","R","3105","R","3600","R","4950","R","4950","R","3600","R","3780","R","3780","R","3600","R","3780","R","3780","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106625",10,"1248",10,"72",10,"55",30,"",10,"1584",10,"72",10,"69",30,"",10,"4272",10,"72",10,"181",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","1176","R","1320","R","1320","R","1512","R","1656","R","1656","R","4200","R","4344","R","4344","R","800","R","800","R","900","A","","A","","A","","A","","A","","A","","R","4329","R","4329","R","4725","R","3300","R","3550","R","2619","R","3000","R","3250","R","2349","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106704",10,"4060",10,"993",10,"170",30,"",10,"4060",10,"993",10,"170",30,"",10,"7616",10,"993",10,"297",30,"",10,"3330",10,"664",10,"185",10,"3330",10,"664",10,"185",10,"6660",10,"664",10,"370",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","3990","R","4505","R","5053","R","3990","R","4505","R","5053","R","7302","R","7817","R","8609","R","1000","R","1000","R","1000","R","3720","R","3916","R","3920","R","3396","R","3455","R","3500","R","4370","R","5082","R","5100","R","5444","R","5011","R","5100","R","3396","R","3455","R","3500","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106713",10,"7176",10,"500",10,"299",30,"",10,"7176",10,"500",10,"299",30,"",10,"7176",10,"500",10,"299",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","A","","R","7288","R","7676","A","","R","7288","R","7676","A","","R","7288","R","7676","A","","R","720","R","740","A","","R","4698","R","4560","A","","R","1720","R","1770","B","","R","3686","R","3796","B","","R","1960","R","2020","A","","R","1960","R","2020","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106795",10,"1260",10,"68",10,"42",30,"",10,"1500",10,"68",10,"50",30,"",10,"4500",10,"68",10,"150",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","1380","R","1392","R","1392","R","1455","R","1602","R","1602","R","2715","R","4482","R","4482","R","711","R","842","R","842","A","","A","","A","","A","","A","","A","","R","4235","R","4670","R","4670","R","3176","R","3502","R","3502","R","2365","R","2456","R","2456","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106810",10,"5970",10,"860",10,"199",30,"",10,"5970",10,"860",10,"199",30,"",10,"5970",10,"860",10,"199",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","5890","R","6470","R","6830","R","5890","R","6470","R","6830","R","5890","R","6470","R","6830","R","625","R","650","R","650","R","3600","R","3800","R","4100","R","2120","R","4260","R","4300","R","3600","R","3800","R","4100","R","2120","R","4260","R","4300","R","2720","R","4260","R","4300","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106829",10,"1050",10,"0",10,"35",30,"",10,"1050",13,"0",10,"35",30,"",10,"1050",13,"0",10,"35",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","900","R","900","R","1050","R","900","R","900","R","1050","R","900","R","900","R","1050","R","900","R","500","R","500","A","","A","","A","","A","","A","","A","","R","4958","R","5000","R","5000","R","1517","R","3300","R","3300","R","1517","R","3300","R","3300","A","","A","","A","","A","","A","","A","","A","","A","","A",""
"106883",10,"1380",10,"150",10,"46",30,"",10,"1620",10,"150",10,"54",30,"",10,"1980",10,"150",10,"66",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","R","1104","R","1128","R","1224","R","1296","R","1320","R","1416","R","1560","R","1584","R","1704","R","700","R","700","R","700","A","","A","","A","","A","","A","","A","","R","2500","R","2500","R","2500","R","2200","R","2200","R","2200","R","1600","R","1600","R","1600","A","","A","","A","","A","","A","","A","","A","","A","","A",""
