unitid,"xa013",a013,"xa023",a023,"xa043",a043,"xa053",a053,"xa063",a063,"xa073",a073,"xa083",a083,"xa093",a093,"xa103",a103,"xa113",a113,"xa123",a123,"xa133",a133,"xa143",a143,"xa153",a153,"xa163",a163,"xj013",j013,"xj023",j023,"xj033",j033,"xj043",j043,"xj053",j053,"xj063",j063,"xj073",j073,"xj083",j083,"xb013",b013,"xb023",b023,"xb033",b033,"xb043",b043,"xb063",b063,"xb073",b073,"xb083",b083,"xb093",b093,"xb103",b103,"xb113",b113,"xb123",b123,"xb133",b133,"xbline15",bline15,"xb163",b163,"xbline18",bline18,"xb193",b193,"xbline21",bline21,"xbother",bother,"xb223",b223,"xb234",b234,"xb244",b244,"xb254",b254,"xb274",b274,"xe013",e013,"xe023",e023,"xe033",e033,"xe043",e043,"xe053",e053,"xe063",e063,"xe073",e073,"xg01",g01,"xg02",g02,"xg03",g03,"xg04",g04,"xg05",g05,fha,"xh011",h011,"xh012",h012,"xh021",h021,"xh022",h022,"xk014",k014,"xk025",k025,"xk035",k035
"146418",10,"4871313",10,"4649",10,"3327987",10,"4879825",10,"1881243",10,"2251914",10,"0",10,"0",10,"0",10,"0",10,"1496231",10,"0",10,"174687",10,"0",10,"18887849",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"8019970",10,"0",10,"906407",10,"1096408",10,"912544",10,"2250618",10,"1813704",10,"1679658",10,"0",10,"0",10,"16679309",10,"1608590",10,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"18287899",10,"9628000",10,"973947",10,"823202",10,"11425149",10,"1521875",10,"157783",10,"0",10,"0",10,"0",10,"0",10,"1679658",10,"21000000",10,"0",10,"300000",10,"20700000",10,"1504649","1",10,"813368",10,"813368",10,"858128",10,"858128",10,"120000",10,"39906833",10,"6838466"
"146472",10,"13527635",13,"0",10,"10748355",10,"36560849",10,"3938436",10,"5511054",10,"1361511",13,"0",13,"0",13,"0",10,"5944271",13,"0",10,"9039455",10,"722741",10,"87354307",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"23074062",13,"0",10,"8847412",10,"3914716",10,"3507148",10,"20396592",10,"8441418",10,"5649643",13,"0",13,"0",10,"73830991",10,"6050079",13,"0",13,"0",13,"0",13,"0",13,"0",10,"8055708",10,"87936778",10,"39375284",10,"9268542",10,"0",10,"48643826",10,"2758497",10,"198452",10,"1205994",13,"0",10,"1394652",10,"92048",10,"5649643",10,"20980000",10,"4250000",10,"6910000",10,"18320000",10,"422967","1",10,"1060989",10,"1060989",10,"530495",10,"530495",10,"9508940",10,"81313818",10,"24654907"
"146506",10,"7063912",10,"8288",10,"8891543",10,"9390882",10,"5106847",10,"9838966",10,"0",10,"0",10,"0",10,"652019",10,"1162779",10,"0",10,"2001323",13,"0",10,"44116559",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"14020180",10,"0",10,"1011928",10,"2051315",10,"1420618",10,"8169576",10,"10813562",10,"5198878",13,"0",13,"0",10,"42686057",10,"1503381",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"44189438",10,"16293102",10,"1687766",10,"0",10,"17980868",10,"2948206",10,"104564",10,"1787918",13,"0",13,"0",10,"358190",10,"5198878",10,"1700000",10,"3200000",10,"1570000",10,"3330000",10,"65655","2",31,"",31,"",31,"",31,"",10,"850000",10,"47000000",10,"16000000"
"146603",10,"5671869",10,"0",10,"6310459",10,"6801731",10,"5510512",10,"2096451",10,"0",10,"196289",10,"0",10,"0",10,"970885",10,"0",10,"684062",10,"141829",10,"28384087",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"8947416",10,"0",10,"2975456",10,"2303271",10,"1986715",10,"4567896",10,"3347302",10,"3030397",10,"1158700",10,"1389238",10,"29706391",10,"970293",10,"84064",10,"0",13,"0",10,"141829",10,"0",10,"0",10,"30818513",10,"14094070",10,"1518341",10,"0",10,"15612411",10,"2690349",10,"84911",10,"0",10,"0",10,"111772",10,"143365",10,"3030397",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"4797146",10,"83977714",10,"11366966"
"146685",10,"6248577",13,"0",10,"6180221",10,"14021472",10,"3634940",10,"2294840",13,"0",13,"0",13,"0",13,"0",10,"5927243",13,"0",10,"719273",13,"0",10,"39026566",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"12093837",13,"0",10,"1536771",10,"5756008",10,"2259355",10,"5177370",10,"4014191",10,"2233362",13,"0",13,"0",10,"33070894",10,"6293240",10,"774789",13,"0",13,"0",13,"0",13,"0",10,"0",10,"39364134",10,"20521495",10,"2133537",10,"185468",10,"22840500",10,"2156587",13,"0",13,"0",13,"0",13,"0",10,"76775",10,"2233362",31,"",31,"",31,"",31,"",31,"","1",10,"1108901",10,"984694",10,"1305767",10,"1114351",10,"514354",10,"26558670",10,"6958862"
"147004",10,"7385148",10,"287901",10,"7710098",10,"16534744",10,"911309",10,"1975956",13,"0",13,"0",13,"0",13,"0",10,"3470932",13,"0",10,"475460",13,"0",10,"38751548",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"11114296",13,"0",10,"2071585",10,"1477460",10,"2902209",10,"8673740",10,"5732573",10,"966082",13,"0",10,"1013077",10,"33951022",10,"3552284",13,"0",13,"0",13,"0",13,"0",13,"0",10,"-20622679",10,"16880627",10,"16880628",10,"3773822",10,"0",10,"20654450",10,"856803",10,"24900",10,"54774",13,"0",13,"0",10,"29605",10,"966082",10,"5485000",13,"0",10,"645000",10,"4840000",10,"228524","1",10,"771890",10,"771890",10,"826277",10,"826277",10,"823816",10,"47476292",10,"14356264"
"147411",10,"3057026",10,"0",10,"757531",10,"6837729",10,"1979385",10,"5470978",10,"0",10,"0",10,"0",10,"0",10,"1310216",10,"0",10,"1676623",10,"0",10,"21089488",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"6555077",10,"0",10,"335947",10,"639485",10,"1110967",10,"5112160",10,"2033454",10,"1745370",10,"0",10,"0",10,"17532460",10,"1510106",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"19042566",10,"8890610",10,"1369619",10,"967170",10,"11227399",10,"1657845",13,"0",10,"65000",13,"0",10,"22525",13,"0",10,"1745370",31,"",31,"",31,"",31,"",31,"","2",31,"",31,"",31,"",31,"",10,"2600248",10,"26000000",10,"15000000"
"147916",10,"13619005",13,"0",10,"19969045",10,"14809300",10,"5710276",10,"3846575",13,"0",13,"0",13,"0",10,"1521724",10,"4697393",13,"0",10,"0",13,"0",10,"64173318",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"18827312",13,"0",10,"1765610",10,"5101640",10,"3684173",10,"8023128",10,"20566533",10,"5314937",13,"0",13,"0",10,"63283333",10,"5016471",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"68299804",10,"29204957",10,"3435881",10,"0",10,"32640838",10,"4215120",10,"188512",10,"219253",13,"0",13,"0",10,"692052",10,"5314937",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"1979940",10,"1979940",10,"2447953",10,"2447953",10,"1746906",10,"85000000",10,"35000000"
"148007",10,"7613967",13,"0",10,"4195565",10,"7560597",10,"2925189",10,"4656231",13,"0",10,"1685714",13,"0",10,"105763",10,"493639",13,"0",10,"543204",13,"0",10,"29779869",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"8008640",13,"0",10,"3176322",10,"1578387",10,"1539293",10,"7093066",10,"2654357",10,"5147599",10,"1505591",13,"0",10,"30703255",10,"152863",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"30856118",10,"58788",10,"4497",10,"0",10,"63285",10,"2326886",10,"40707",10,"1729279",13,"0",10,"145997",10,"904730",10,"5147599",10,"16305000",13,"0",10,"720000",10,"15585000",10,"785591","2",31,"",31,"",31,"",31,"",10,"5167351",10,"38000000",10,"17000000"
"148256",10,"4543096",10,"0",10,"6694907",10,"1656662",10,"4990601",10,"4274100",13,"0",13,"0",13,"0",13,"0",10,"2048665",13,"0",10,"861230",13,"0",10,"25069261",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"6975115",10,"0",10,"2303064",10,"1652475",10,"1994484",10,"3913020",10,"2058374",10,"5255095",10,"0",10,"0",10,"24151627",10,"2418305",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"26569932",10,"11025176",10,"2364601",10,"0",10,"13389777",10,"2153303",10,"1568390",10,"0",10,"0",10,"0",10,"1533402",10,"5255095",10,"2035000",10,"4575000",10,"610000",10,"6000000",10,"233896","2",31,"",31,"",31,"",31,"",10,"267023",10,"15807943",10,"17198691"
"148292",10,"3059281",10,"107308",10,"2963348",10,"6174353",10,"2253594",10,"2605163",10,"11841",10,"179955",10,"0",10,"629070",10,"0",10,"0",10,"110862",10,"0",10,"18094775",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"8729369",10,"0",10,"283593",10,"1086928",10,"2460915",10,"2969528",10,"3198849",10,"2980109",10,"0",10,"0",10,"21709291",10,"1150311",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"22859602",10,"9315158",10,"1068873",10,"681625",10,"11065656",10,"1541710",10,"114061",10,"1183172",10,"0",10,"0",10,"141166",10,"2980109",10,"3825000",10,"2500000",10,"2345000",10,"3980000",10,"174865","2",31,"",31,"",31,"",31,"",10,"758141",10,"30000000",10,"12000000"
"148380",10,"7428082",10,"0",10,"5814915",10,"18849710",10,"4561340",10,"3169922",10,"12955",10,"17063",10,"71777",10,"1067414",10,"2507786",10,"0",10,"4989074",10,"0",10,"48490038",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"14278116",10,"0",10,"4936631",10,"1581849",10,"1460750",10,"9382453",10,"16751350",10,"3917338",10,"34182000",10,"0",10,"86490487",10,"2961341",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"89451828",10,"22980336",10,"3807688",10,"0",10,"26788024",10,"2165588",10,"226776",10,"1365445",10,"0",10,"71697",10,"87832",10,"3917338",10,"34155000",10,"0",10,"275000",10,"33880000",10,"2219174","1",10,"675906",10,"1433892",10,"1564566",10,"1430958",10,"2655031",10,"54931678",10,"27679411"
"148672",10,"3032113",13,"0",10,"2344117",10,"5297724",10,"2596924",10,"1999266",13,"0",13,"0",13,"0",13,"0",10,"1628120",13,"0",10,"1584627",13,"0",10,"18482891",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"5024475",13,"0",10,"841779",10,"1258912",10,"1240513",10,"4947004",10,"1285892",10,"2975774",13,"0",13,"0",10,"17574349",10,"1607027",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"19181376",10,"7384637",10,"2091803",10,"0",10,"9476440",10,"1226135",10,"249813",10,"941787",13,"0",13,"0",10,"558039",10,"2975774",31,"",31,"",31,"",31,"",31,"","1",10,"3002894",10,"3090441",10,"2973131",10,"2747365",10,"1597359",10,"45000000",10,"4000000"
"148937",10,"2446172",10,"0",10,"5367847",10,"6784047",10,"2493325",10,"2603931",10,"0",10,"74911",10,"0",10,"103265",10,"991089",10,"0",10,"131375",10,"0",10,"20995962",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"5026218",10,"0",10,"768348",10,"1716288",10,"1353292",10,"2027673",10,"5660553",10,"2840016",10,"0",10,"50000",10,"19442388",10,"1146694",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"20589082",10,"8084148",10,"907244",10,"652145",10,"9643537",10,"1507734",10,"40550",10,"81480",10,"0",10,"2748",10,"1207504",10,"2840016",10,"4720991",10,"4140000",10,"4475991",10,"4385000",10,"267802","1",10,"444101",10,"444101",10,"498091",10,"498091",10,"180611",10,"49735727",10,"4405000"
"148991",10,"2171609",10,"7606",10,"2454937",10,"2425957",10,"1665343",10,"1008945",10,"0",10,"101903",10,"0",10,"0",10,"2026616",10,"0",10,"133648",10,"0",10,"11996564",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"3900438",10,"0",10,"887926",10,"259607",10,"603444",10,"2036725",10,"912856",10,"1504868",10,"0",10,"0",10,"10105864",10,"1952507",10,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"12058371",10,"5125887",10,"689509",10,"0",10,"5815396",10,"1043519",10,"64830",10,"126109",10,"0",10,"0",10,"270410",10,"1504868",10,"4070000",10,"0",10,"395000",10,"3675000",10,"188050","1",10,"377557",10,"409175",10,"396184",10,"406085",10,"212149",10,"32227427",10,"3274717"
"149365",10,"8141860",10,"33778",10,"9884283",10,"8330601",10,"7005926",10,"2029210",10,"3488860",10,"0",10,"0",10,"0",10,"3878962",10,"0",10,"0",10,"465731",10,"43259211",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"13452347",10,"0",10,"3515553",10,"632220",10,"10073557",10,"4434015",10,"4260665",10,"5348781",10,"0",10,"0",10,"41717138",10,"3570629",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"45287767",10,"18476411",10,"3554008",10,"0",10,"22030419",10,"4922948",10,"178699",10,"202000",10,"0",10,"0",10,"45134",10,"5348781",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"2356157",10,"23088967",10,"9169349"
"149727",10,"6058017",10,"121409",10,"5799782",10,"19840481",10,"2372189",10,"2411898",10,"65824",13,"0",13,"0",10,"1142480",10,"4739575",13,"0",10,"2778875",13,"0",10,"45330530",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"10626294",13,"0",10,"1947697",10,"1587292",10,"4238255",10,"14525996",10,"4579058",10,"1057717",13,"0",13,"0",10,"38562309",10,"5846782",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"44409091",10,"18494192",10,"1752858",10,"0",10,"20247050",10,"995544",10,"22210",10,"39963",13,"0",13,"0",10,"0",10,"1057717",10,"18540000",13,"0",10,"1430000",10,"17110000",10,"978964","1",10,"1198828",10,"1198828",10,"1170554",10,"1170554",10,"622334",10,"47000000",10,"12600000"
"150640",10,"28876",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"28876",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"145300",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"145300",10,"0",10,"-1",10,"0",10,"-1",10,"0",10,"-1",10,"0",10,"145300",10,"87689",10,"26146",10,"0",10,"113835",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"0",10,"150000",10,"40000"
"151537",10,"184628",10,"57878",10,"20103348",10,"37281118",10,"99032",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"12810047",10,"0",10,"70536051",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"32436190",10,"0",10,"165289",13,"0",10,"24083720",10,"1079880",13,"0",10,"99032",13,"0",13,"0",10,"57864111",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"57864111",10,"42647664",10,"9334752",10,"0",10,"51982416",10,"99032",10,"0",10,"0",10,"0",10,"0",10,"0",10,"99032",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",31,"",31,"",31,""
"153214",10,"22948341",10,"4485483",10,"22347159",10,"7001870",10,"6496602",10,"597615",13,"0",10,"219788",13,"0",10,"450430",10,"8521819",13,"0",10,"16752361",13,"0",10,"89821468",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"40848729",13,"0",13,"0",10,"6382595",10,"5235929",10,"10498491",10,"4134606",10,"6791255",13,"0",10,"2807220",10,"76698825",10,"8617997",10,"-627000",13,"0",13,"0",13,"0",13,"0",10,"0",10,"85316822",10,"37093180",10,"8787625",10,"0",10,"45880805",10,"5996631",10,"248085",10,"266759",13,"0",13,"0",10,"279780",10,"6791255",10,"8071351",10,"0",10,"1909109",10,"6162242",10,"365798","2",31,"",31,"",31,"",31,"",10,"2860674",10,"95000000",10,"40000000"
"153311",10,"12620872",10,"603521",10,"12577071",10,"3609717",10,"11373155",10,"910631",10,"0",10,"279690",10,"0",10,"1004575",10,"3763857",10,"0",10,"6986167",10,"0",10,"53729256",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"24280089",10,"0",10,"3997507",10,"2608235",10,"2812625",10,"6799611",10,"4033354",10,"5390461",10,"0",10,"0",10,"49921882",10,"3053230",10,"82343",10,"0",13,"0",10,"0",13,"0",10,"0",10,"52975112",10,"21580088",10,"4905613",10,"228002",10,"26713703",10,"4715295",10,"137994",10,"181470",10,"0",10,"350589",10,"5113",10,"5390461",10,"7322325",10,"0",10,"497325",10,"6825000",10,"351822","2",31,"",31,"",31,"",31,"",10,"1935974",10,"54800000",10,"12475000"
"153445",10,"9443126",10,"909990",10,"9849174",10,"2043132",10,"5089996",10,"730007",13,"0",13,"0",13,"0",13,"0",10,"4700425",13,"0",10,"7247827",13,"0",10,"40013677",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"11839245",13,"0",10,"7595085",10,"1922537",10,"1326761",10,"4177883",10,"2701410",10,"4462020",13,"0",13,"0",10,"34024941",10,"4484612",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"38509553",10,"14576841",10,"4952159",10,"516166",10,"20045166",10,"3940705",10,"119254",10,"341077",13,"0",13,"0",10,"60984",10,"4462020",10,"3725000",10,"0",10,"1625000",10,"2100000",10,"708019","2",31,"",31,"",31,"",31,"",10,"287173",10,"50408202",10,"10761130"
"153472",10,"8153196",10,"705855",10,"11213616",10,"1456252",10,"5044226",10,"692138",13,"0",10,"2500",13,"0",10,"274869",10,"6626441",13,"0",10,"1205907",13,"0",10,"35375000",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"13767506",13,"0",13,"0",10,"1270026",10,"2953853",10,"4688574",10,"2661665",10,"3958503",13,"0",13,"0",10,"29300127",10,"6155650",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"35455777",10,"14774989",10,"3152270",10,"0",10,"17927259",10,"3572479",10,"106160",10,"279864",13,"0",13,"0",13,"0",10,"3958503",10,"6970000",13,"0",10,"825000",10,"6145000",10,"331127","1",10,"1177117",10,"1279075",10,"1197550",10,"1157495",10,"374635",10,"62066567",10,"13627297"
"153524",10,"8869703",10,"928175",10,"8160835",10,"2074460",10,"3953338",10,"185057",10,"0",10,"0",10,"0",10,"955469",10,"5991739",10,"0",10,"2570332",10,"0",10,"33689108",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"13092237",10,"0",10,"0",10,"272678",10,"2073790",10,"5611886",10,"2203749",10,"3609710",13,"0",13,"0",10,"26864050",10,"7026208",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"33890258",10,"12003991",10,"3138506",10,"0",10,"15142497",10,"3230305",10,"52200",10,"185057",13,"0",10,"10758",10,"131390",10,"3609710",10,"8485000",10,"1500000",10,"375000",10,"9610000",10,"518550","1",10,"498584",10,"498584",10,"714287",10,"714287",10,"882616",10,"45000000",10,"15000000"
"153533",10,"6947071",13,"0",10,"7205052",13,"0",10,"4365936",10,"986629",10,"2352906",10,"730541",10,"14697",10,"284095",10,"2593480",13,"0",10,"115165",10,"2905391",10,"28500963",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"7474711",13,"0",10,"3099949",10,"795326",10,"1576984",10,"5978275",10,"2959719",10,"3117062",10,"0",10,"1692996",10,"26695022",10,"3901796",10,"547346",13,"0",13,"0",13,"0",13,"0",10,"0",10,"30596818",10,"10586733",10,"3394217",10,"0",10,"13980950",10,"2223016",10,"87346",10,"133894",13,"0",10,"426553",10,"246253",10,"3117062",10,"5945000",13,"0",10,"1665000",10,"4280000",10,"253174","1",10,"1678120",10,"1678120",10,"2015994",10,"2015994",10,"993941",10,"40000000",10,"9125000"
"153630",10,"9450583",10,"74828",10,"9609391",10,"3223399",10,"4116806",10,"147400",10,"0",10,"138568",10,"0",10,"799684",10,"3725950",10,"0",10,"3424999",10,"0",10,"34711608",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"15432727",10,"0",10,"0",10,"790754",10,"1732820",10,"6643789",10,"2667868",10,"2684226",10,"0",10,"456780",10,"30408964",10,"3932921",10,"172447",10,"0",13,"0",10,"0",13,"0",10,"0",10,"34341885",10,"13248013",10,"4409065",10,"0",10,"17657078",10,"2465140",10,"78740",10,"140346",10,"0",10,"0",10,"0",10,"2684226",10,"7625000",10,"0",10,"1360000",10,"6265000",10,"344054","1",10,"1566727",10,"1566727",10,"1656318",10,"1656318",10,"472025",10,"41478912",10,"6667081"
"153737",10,"26737555",10,"1032750",10,"19485256",10,"5478585",10,"11698420",10,"2763421",10,"0",10,"275476",10,"0",10,"1550108",10,"6102251",10,"0",10,"3667388",10,"0",10,"78791210",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"33878557",13,"0",10,"3501",10,"4280379",10,"8496926",10,"16141792",10,"9371913",10,"9101158",13,"0",13,"0",10,"81274226",10,"1594755",10,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"82868981",10,"35279673",10,"9913473",10,"0",10,"45193146",10,"7239049",10,"215288",10,"626601",10,"0",10,"368311",10,"651909",10,"9101158",10,"15000000",10,"0",10,"1235000",10,"13765000",10,"659602","1",10,"3612490",10,"3492504",10,"4185864",10,"4101036",10,"3864327",10,"118647021",10,"23877078"
"153922",10,"6983841",10,"225810",10,"7555605",10,"2997446",10,"2612425",10,"133929",13,"0",10,"262585",13,"0",13,"0",10,"2815281",13,"0",10,"1445019",13,"0",10,"25031941",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"8267307",13,"0",13,"0",10,"2194465",10,"1563718",10,"3782497",10,"1988890",10,"2326635",13,"0",13,"0",10,"20123512",10,"3202662",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"23326174",10,"8928979",10,"2341061",10,"0",10,"11270040",10,"2128015",10,"115206",10,"81163",13,"0",13,"0",10,"2251",10,"2326635",31,"",31,"",31,"",31,"",31,"","2",31,"",31,"",31,"",31,"",31,"",31,"",31,""
"154059",10,"6750829",10,"591141",10,"8497683",10,"2405825",10,"3183178",10,"95917",13,"0",10,"1007661",13,"0",13,"0",10,"743077",13,"0",10,"4153741",13,"0",10,"27429052",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"14026174",13,"0",13,"0",10,"1499548",10,"1834443",10,"2039093",10,"3181241",10,"2500292",13,"0",13,"0",10,"25080791",10,"811330",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"25892121",10,"13802659",10,"3041850",10,"0",10,"16844509",10,"1849535",10,"62015",10,"95917",13,"0",10,"206690",10,"286135",10,"2500292",10,"1135000",13,"0",10,"750000",10,"385000",10,"41179","1",10,"2413316",10,"2893578",10,"2388861",10,"2501523",10,"337206",10,"30133397",10,"10609794"
"154110",10,"8965752",10,"800976",10,"7404990",10,"2509362",10,"4077464",10,"239596",13,"0",10,"1991177",13,"0",13,"0",10,"2600083",13,"0",10,"736739",13,"0",10,"29326139",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"15115945",13,"0",13,"0",10,"881065",10,"1274791",10,"2889734",10,"1066642",10,"3807645",10,"0",10,"-138",10,"25035684",10,"2479389",13,"0",13,"0",13,"0",13,"0",13,"0",10,"568819",10,"28083892",10,"12494786",10,"3996808",10,"180952",10,"16672546",10,"3458563",10,"102548",10,"246534",13,"0",13,"0",13,"0",10,"3807645",10,"3085000",10,"2095000",10,"715000",10,"4465000",10,"159201","1",10,"1020734",10,"1032908",10,"1032863",10,"1012880",10,"398366",10,"20932144",10,"6055913"
"154129",10,"2395233",10,"257895",10,"3523885",10,"848988",10,"1002246",10,"64992",10,"1822543",10,"104754",13,"0",13,"0",10,"2213945",13,"0",10,"675893",13,"0",10,"12910374",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"4378584",13,"0",10,"1824909",10,"733812",10,"494512",10,"1625855",10,"499366",10,"703740",13,"0",10,"412254",10,"10673032",10,"2283659",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"12956691",10,"4181786",10,"1045446",10,"0",10,"5227232",10,"518544",10,"15450",10,"64992",13,"0",10,"104754",13,"0",10,"703740",10,"360000",13,"0",10,"55000",10,"305000",10,"24003","1",10,"311969",10,"311969",10,"392084",10,"392084",10,"346880",10,"12500000",10,"6350000"
"154378",10,"7258241",10,"328428",10,"6253791",10,"1327387",10,"3678018",10,"3417332",10,"0",10,"458840",10,"0",10,"604674",10,"2061099",10,"0",10,"2881582",10,"0",10,"28269392",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"8967658",10,"0",10,"4607868",10,"669909",10,"1626037",10,"3714802",10,"1194876",10,"3679445",10,"0",10,"562191",10,"25022786",10,"2067210",10,"185763",10,"0",13,"0",10,"0",13,"0",10,"467222",10,"27557218",10,"11382047",10,"2147183",10,"0",10,"13529230",10,"2774277",10,"67488",10,"151264",10,"0",10,"511931",10,"174485",10,"3679445",10,"9204224",10,"0",10,"443923",10,"8760301",10,"572281","1",10,"2833",10,"2833",10,"2833",10,"2833",10,"851980",10,"40016000",10,"8208000"
"154396",10,"2555856",13,"0",10,"3563670",13,"0",10,"1994721",10,"461540",10,"904517",13,"0",13,"0",10,"17628",10,"1123610",13,"0",10,"928068",13,"0",10,"11549610",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"4490211",13,"0",13,"0",10,"136296",10,"948375",10,"2370798",10,"1035243",10,"1525781",10,"40414",13,"0",10,"10547118",10,"1052119",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"11599237",10,"4558988",10,"1702308",10,"0",10,"6261296",10,"1229241",10,"68245",10,"228295",13,"0",13,"0",13,"0",10,"1525781",10,"330000",13,"0",10,"33000",10,"297000",13,"0","2",31,"",31,"",31,"",31,"",10,"78610",10,"13508602",10,"2567314"
"154572",10,"8978431",10,"820598",10,"8138976",10,"2285603",10,"4807905",10,"541636",13,"0",13,"0",13,"0",10,"307218",10,"2326344",13,"0",10,"2221483",13,"0",10,"30428194",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"11578707",10,"141712",10,"1173575",10,"1664507",10,"1433445",10,"7222624",10,"2868874",10,"3469183",13,"0",13,"0",10,"29552627",10,"2479089",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"32031716",10,"12897210",10,"6035239",10,"0",10,"18932449",10,"3405272",10,"63911",13,"0",13,"0",13,"0",13,"0",10,"3469183",10,"815000",13,"0",10,"815000",10,"0",10,"36762","2",31,"",31,"",31,"",31,"",10,"444784",10,"40100000",10,"18500000"
