unitid,"xf1a01",f1a01,"xf1a02",f1a02,"xf1a03",f1a03,"xf1a04",f1a04,"xf1a05",f1a05,"xf1a06",f1a06,"xf1a07",f1a07,"xf1a08",f1a08,"xf1a09",f1a09,"xf1a10",f1a10,"xf1a11",f1a11,"xf1a12",f1a12,"xf1a13",f1a13,"xf1a14",f1a14,"xf1a15",f1a15,"xf1a16",f1a16,"xf1a17",f1a17,"xf1a18",f1a18,"xf1a211",f1a211,"xf1a212",f1a212,"xf1a213",f1a213,"xf1a214",f1a214,"xf1a221",f1a221,"xf1a222",f1a222,"xf1a223",f1a223,"xf1a224",f1a224,"xf1a231",f1a231,"xf1a232",f1a232,"xf1a233",f1a233,"xf1a234",f1a234,"xf1a241",f1a241,"xf1a242",f1a242,"xf1a243",f1a243,"xf1a244",f1a244,"xf1a251",f1a251,"xf1a252",f1a252,"xf1a253",f1a253,"xf1a254",f1a254,"xf1a261",f1a261,"xf1a262",f1a262,"xf1a263",f1a263,"xf1a264",f1a264,"xf1a271",f1a271,"xf1a272",f1a272,"xf1a273",f1a273,"xf1a274",f1a274,"xf1a281",f1a281,"xf1a282",f1a282,"xf1a283",f1a283,"xf1a284",f1a284,"xf1b01",f1b01,"xf1b02",f1b02,"xf1b03",f1b03,"xf1b04",f1b04,"xf1b05",f1b05,"xf1b06",f1b06,"xf1b07",f1b07,"xf1b08",f1b08,"xf1b09",f1b09,"xf1b10",f1b10,"xf1b11",f1b11,"xf1b12",f1b12,"xf1b13",f1b13,"xf1b14",f1b14,"xf1b15",f1b15,"xf1b16",f1b16,"xf1b17",f1b17,"xf1b18",f1b18,"xf1b19",f1b19,"xf1b20",f1b20,"xf1b21",f1b21,"xf1b22",f1b22,"xf1b23",f1b23,"xf1b24",f1b24,"xf1b25",f1b25,"xf1c011",f1c011,"xf1c012",f1c012,"xf1c013",f1c013,"xf1c014",f1c014,"xf1c015",f1c015,"xf1c021",f1c021,"xf1c022",f1c022,"xf1c023",f1c023,"xf1c024",f1c024,"xf1c025",f1c025,"xf1c031",f1c031,"xf1c032",f1c032,"xf1c033",f1c033,"xf1c034",f1c034,"xf1c035",f1c035,"xf1c051",f1c051,"xf1c052",f1c052,"xf1c053",f1c053,"xf1c054",f1c054,"xf1c055",f1c055,"xf1c061",f1c061,"xf1c062",f1c062,"xf1c063",f1c063,"xf1c064",f1c064,"xf1c065",f1c065,"xf1c071",f1c071,"xf1c072",f1c072,"xf1c073",f1c073,"xf1c074",f1c074,"xf1c075",f1c075,"xf1c081",f1c081,"xf1c082",f1c082,"xf1c083",f1c083,"xf1c084",f1c084,"xf1c085",f1c085,"xf1c091",f1c091,"xf1c094",f1c094,"xf1c101",f1c101,"xf1c102",f1c102,"xf1c103",f1c103,"xf1c104",f1c104,"xf1c105",f1c105,"xf1c111",f1c111,"xf1c112",f1c112,"xf1c113",f1c113,"xf1c114",f1c114,"xf1c115",f1c115,"xf1c121",f1c121,"xf1c122",f1c122,"xf1c123",f1c123,"xf1c124",f1c124,"xf1c125",f1c125,"xf1c131",f1c131,"xf1c132",f1c132,"xf1c133",f1c133,"xf1c134",f1c134,"xf1c135",f1c135,"xf1c141",f1c141,"xf1c142",f1c142,"xf1c143",f1c143,"xf1c144",f1c144,"xf1c145",f1c145,"xf1c151",f1c151,"xf1c152",f1c152,"xf1c153",f1c153,"xf1c154",f1c154,"xf1c155",f1c155,"xf1c161",f1c161,"xf1c165",f1c165,"xf1c171",f1c171,"xf1c172",f1c172,"xf1c173",f1c173,"xf1c174",f1c174,"xf1c175",f1c175,"xf1c181",f1c181,"xf1c182",f1c182,"xf1c183",f1c183,"xf1c184",f1c184,"xf1c185",f1c185,"xf1c191",f1c191,"xf1c192",f1c192,"xf1c193",f1c193,"xf1c194",f1c194,"xf1c195",f1c195,"xf1d01",f1d01,"xf1d02",f1d02,"xf1d03",f1d03,"xf1d04",f1d04,"xf1d05",f1d05,"xf1d06",f1d06,"xf1h01",f1h01,"xf1h02",f1h02,"xf1e01",f1e01,"xf1e02",f1e02,"xf1e03",f1e03,"xf1e04",f1e04,"xf1e05",f1e05,"xf1e06",f1e06,"xf1e07",f1e07,"xf1e08",f1e08,"xf1e09",f1e09,"xf1e10",f1e10,"xf1e11",f1e11,f1fha
"166665",10,"52042000",10,"25469000",10,"11693000",10,"119305000",10,"133081000",10,"185123000",10,"0",10,"86607000",10,"86607000",10,"26509000",10,"339000",10,"26848000",10,"113455000",10,"5555000",10,"13718000",10,"2256000",10,"50139000",10,"71668000",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"756000",10,"1331000",10,"15000",10,"2072000",10,"14944000",10,"9903000",10,"1450000",10,"23397000",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"9521000",10,"3248000",10,"1076000",10,"11693000",10,"3224000",10,"3859000",10,"2435000",10,"625000",10,"0",30,"",30,"",10,"45998000",10,"56141000",10,"0",10,"7310000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"13017000",10,"4168000",10,"24495000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"80636000",10,"11235000",10,"5149000",10,"1469000",13,"0",10,"4617000",10,"2196000",10,"1252000",10,"362000",13,"0",10,"582000",10,"1713000",10,"1058000",10,"335000",13,"0",10,"320000",10,"48000",10,"20000",10,"3000",13,"0",10,"25000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"39484000",10,"22412000",10,"6953000",13,"0",10,"10119000",10,"1926000",13,"0",13,"0",13,"0",10,"1926000",10,"3248000",10,"3248000",13,"0",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"59850000",10,"29891000",10,"9122000",10,"3248000",10,"17589000",10,"136000",10,"136000",10,"2961000",10,"0",10,"0",10,"0",10,"2961000",10,"3097000",10,"0",10,"0",10,"0",10,"3097000",10,"62947000",10,"29891000",10,"9122000",10,"3248000",10,"20686000",10,"80636000",10,"62947000",10,"17689000",10,"53979000",10,"0",10,"71668000",10,"16494000",10,"18007000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"","1"
"166674",10,"11645438",10,"81847513",10,"61444190",10,"920597",10,"21323920",10,"32969358",10,"496234",10,"5555756",10,"6051990",10,"2214810",10,"1551939",10,"3766749",10,"9818739",10,"18465499",10,"1243243",10,"58622",10,"3383255",10,"23150619",10,"5677",10,"0",10,"0",10,"5677",10,"0",10,"0",10,"0",10,"0",10,"76559663",10,"69850",10,"0",10,"76629513",10,"4210388",10,"0",10,"1049917",10,"3160471",10,"2057529",10,"0",10,"0",10,"2057529",10,"0",10,"0",10,"0",10,"0",10,"184433",10,"583110",10,"0",10,"767543",10,"60709367",10,"1784740",10,"1049917",10,"61444190",10,"15942535",10,"1419517",10,"712668",10,"0",10,"5403902",10,"0",10,"0",10,"2338370",10,"25816992",10,"0",10,"19624983",10,"0",10,"0",10,"0",10,"0",10,"0",10,"663897",10,"0",10,"20288880",10,"346441",10,"0",10,"0",10,"69850",10,"416291",10,"46522163",10,"16235813",10,"11352050",10,"2730067",13,"0",10,"2153696",10,"0",10,"0",10,"0",13,"0",10,"0",10,"736170",10,"462996",10,"114436",13,"0",10,"158738",10,"4802693",10,"2301196",10,"616283",13,"0",10,"1885214",10,"3852245",10,"1775225",10,"511732",13,"0",10,"1565288",10,"6472741",10,"3922976",10,"1245306",13,"0",10,"1304459",10,"6055720",10,"2508018",10,"725991",13,"0",10,"2821711",10,"1784740",10,"1784740",10,"369546",30,"",30,"",30,"",10,"369546",10,"4665407",10,"371159",10,"125083",13,"0",10,"4169165",10,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"44975075",10,"22693620",10,"6068898",10,"1784740",10,"14427817",10,"146059",10,"146059",10,"0",10,"0",10,"0",10,"0",10,"0",10,"146059",10,"0",10,"0",10,"0",10,"146059",10,"45121134",10,"22693620",10,"6068898",10,"1784740",10,"14573876",10,"46522163",10,"45121134",10,"1401029",10,"21749590",10,"0",10,"23150619",10,"58622",10,"58622",10,"1141487",10,"152681",10,"701387",10,"0",10,"1505789",10,"0",10,"3501344",10,"3131798",10,"0",10,"3131798",10,"369546","1"
"166692",10,"9959238",10,"47022621",10,"24288324",10,"7477022",10,"30211319",10,"40170557",10,"438452",10,"4688552",10,"5127004",10,"4872724",10,"2682726",10,"7555450",10,"12682454",10,"17423121",10,"799237",10,"0",10,"9265745",10,"27488103",10,"630533",13,"0",10,"0",10,"630533",10,"0",13,"0",10,"0",13,"0",10,"29625098",10,"1187827",10,"0",10,"30812925",10,"9241183",10,"2120477",10,"0",10,"11361660",10,"817211",10,"28460",10,"0",10,"845671",10,"0",13,"0",10,"0",13,"0",10,"1273917",10,"2097915",10,"0",10,"3371832",10,"23019118",10,"1269206",10,"0",10,"24288324",10,"8091160",10,"867004",10,"18500",10,"0",10,"7474477",10,"0",10,"0",10,"848986",10,"17300127",13,"0",10,"16908566",13,"0",13,"0",13,"0",13,"0",10,"1083665",10,"807621",10,"0",10,"18799852",10,"1463268",13,"0",13,"0",10,"0",10,"1463268",10,"37563247",10,"9097748",10,"5877893",10,"1753790",13,"0",10,"1466065",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3454013",10,"1589669",10,"480091",13,"0",10,"1384253",10,"4827545",10,"2775384",10,"836132",13,"0",10,"1216029",10,"4923971",10,"2442011",10,"758458",13,"0",10,"1723502",10,"4166683",10,"1600067",10,"497450",13,"0",10,"2069166",10,"1269206",10,"1269206",10,"123881",30,"",30,"",30,"",10,"123881",10,"6147170",10,"403589",10,"108859",13,"0",10,"5634722",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"34010217",10,"14688613",10,"4434780",10,"1269206",10,"13617618",10,"118863",10,"118863",10,"0",10,"0",10,"0",10,"0",10,"0",10,"118863",10,"0",10,"0",10,"0",10,"118863",10,"34129080",10,"14688613",10,"4434780",10,"1269206",10,"13736481",10,"37563247",10,"34129080",10,"3434167",10,"24053936",10,"0",10,"27488103",10,"3968171",10,"5622396",10,"346591",10,"59699",10,"375563",13,"0",13,"0",10,"123881",10,"905734",10,"677930",10,"103923",10,"781853",10,"123881","1"
"166708",10,"277764189",10,"413983301",10,"217161202",10,"137575981",10,"334398080",10,"612162269",10,"2832982",10,"153256895",10,"156089877",10,"8522",10,"14527750",10,"14536272",10,"170626149",10,"190972232",10,"21566508",10,"989774",10,"228007606",10,"441536120",10,"780778",10,"0",10,"0",10,"780778",10,"0",10,"0",10,"0",10,"0",10,"239182059",10,"11493378",10,"21538",10,"250653899",10,"120156931",10,"12077133",10,"4833289",10,"127400775",10,"17802608",10,"2655938",10,"615780",10,"19842766",10,"0",10,"0",10,"0",10,"0",10,"14827358",10,"9390043",10,"8912318",10,"15305083",10,"201449945",10,"20042372",10,"4331115",10,"217161202",10,"5960881",10,"124239051",10,"32963279",10,"44395165",10,"28308914",10,"0",10,"99344140",10,"421102041",10,"756313471",10,"0",10,"48948945",10,"0",10,"0",10,"0",10,"0",10,"5987719",10,"20935748",10,"2804684",10,"78677096",10,"5145150",10,"0",10,"0",10,"4904562",10,"10049712",10,"845040279",10,"42827100",10,"28870417",10,"6739322",10,"0",10,"7217361",10,"148671219",10,"79491024",10,"19669820",10,"0",10,"49510375",10,"369509737",10,"103817272",10,"14354298",10,"0",10,"251338167",10,"10356957",10,"5654039",10,"927632",10,"0",10,"3775286",10,"3318174",10,"2072400",10,"520134",10,"0",10,"725640",10,"30967740",10,"16955390",10,"3352836",10,"0",10,"10659514",10,"52220593",10,"8077315",10,"1531494",10,"0",10,"42611784",10,"20042372",10,"20042372",10,"0",30,"",30,"",30,"",10,"0",10,"20151538",10,"11481657",10,"2793474",10,"0",10,"5876407",10,"0",10,"0",10,"0",10,"0",10,"0",10,"71565835",10,"24641429",10,"3699032",10,"0",10,"43225374",10,"0",10,"0",10,"0",10,"0",10,"0",10,"769631265",10,"281060943",10,"53588042",10,"20042372",10,"414939908",10,"208340",10,"208340",10,"3378340",10,"0",10,"0",10,"0",10,"3378340",10,"3586680",10,"0",10,"0",10,"0",10,"3586680",10,"773217945",10,"281060943",10,"53588042",10,"20042372",10,"418526588",10,"845040279",10,"773217945",10,"71822334",10,"369713790",10,"-4",10,"441536120",10,"47631666",10,"94090730",10,"0",10,"0",10,"0",10,"0",10,"262165",10,"2837633",10,"3099798",10,"3099798",10,"0",10,"3099798",10,"0","1"
"166823",10,"9129439",10,"48221120",10,"39275779",10,"1453214",10,"10398555",10,"19527994",10,"529697",10,"5573247",10,"6102944",10,"921474",10,"1697607",10,"2619081",10,"8722025",10,"8635887",10,"220246",10,"0",10,"1949836",10,"10805969",10,"1141717",10,"0",10,"0",10,"1141717",10,"0",10,"0",10,"0",10,"0",10,"36376869",10,"619527",10,"0",10,"36996396",10,"11128429",10,"0",10,"0",10,"11128429",10,"96295",10,"0",10,"0",10,"96295",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"38264049",10,"1011730",10,"0",10,"39275779",10,"13378717",10,"3820508",10,"2006600",10,"196107",10,"787091",30,"",30,"",10,"657441",10,"20846464",10,"0",10,"24698401",10,"0",10,"0",10,"0",10,"0",10,"198859",10,"411861",10,"0",10,"25309121",10,"685261",10,"0",10,"0",10,"0",10,"685261",10,"46840846",10,"15047164",10,"8525418",10,"2390022",10,"0",10,"4131724",10,"0",10,"0",10,"0",10,"0",10,"0",10,"199068",10,"54871",10,"17163",10,"0",10,"127034",10,"8413300",10,"3323134",10,"1049025",10,"0",10,"4041141",10,"5670193",10,"3149278",10,"1001080",10,"0",10,"1519835",10,"6770160",10,"4559296",10,"1611558",10,"0",10,"599306",10,"5093875",10,"1522113",10,"478769",10,"0",10,"3092993",10,"1011730",10,"1011730",10,"2289265",30,"",30,"",30,"",10,"2289265",10,"1315554",10,"388208",10,"125279",10,"0",10,"802067",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"45810309",10,"21522318",10,"6672896",10,"1011730",10,"16603365",10,"92118",10,"92118",10,"0",10,"0",10,"0",10,"0",10,"0",10,"92118",10,"0",10,"0",10,"0",10,"92118",10,"45902427",10,"21522318",10,"6672896",10,"1011730",10,"16695483",10,"46840846",10,"45902427",10,"938419",10,"9867550",10,"0",10,"10805969",10,"1034312",10,"1233171",10,"3359965",10,"26737",10,"327500",10,"0",10,"0",10,"2041660",10,"5755862",10,"3466597",10,"0",10,"3466597",10,"2289265","1"
"166887",10,"6913974",10,"76805615",10,"42353971",10,"5143923",10,"39595567",10,"46509541",10,"308883",10,"7324465",10,"7633348",10,"6999777",10,"2441695",10,"9441472",10,"17074820",10,"27046644",10,"967585",10,"0",10,"1420492",10,"29434721",10,"1805803",10,"0",10,"0",10,"1805803",10,"0",10,"0",10,"0",10,"0",10,"70971152",10,"0",10,"0",10,"70971152",10,"3988660",10,"0",10,"291724",10,"3696936",10,"40000",10,"0",10,"40000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"39591120",10,"2762851",10,"331724",10,"42022247",10,"16614883",10,"7364284",10,"4146326",10,"1116955",10,"439019",30,"",30,"",10,"1596892",10,"31278359",10,"0",10,"25379884",10,"0",10,"0",10,"0",10,"0",10,"6289",10,"618366",10,"0",10,"26004539",10,"0",10,"0",10,"0",10,"0",10,"0",10,"57282898",10,"23149947",10,"16794872",10,"418527",10,"0",10,"5936548",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2564377",10,"1624852",10,"476158",10,"0",10,"463367",10,"6908160",10,"4566244",10,"431319",10,"0",10,"1910597",10,"8088045",10,"5544882",10,"422408",10,"0",10,"2120755",10,"7204359",10,"2724561",10,"217978",10,"0",10,"4261820",10,"6247928",10,"2623329",10,"180469",10,"0",10,"3444130",10,"2762851",10,"2762851",10,"1990459",30,"",30,"",30,"",10,"1990459",10,"0",10,"0",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"58916126",10,"33878740",10,"2146859",10,"2762851",10,"20127676",10,"367628",10,"367628",10,"14594",10,"0",10,"0",10,"0",10,"14594",10,"382222",10,"0",10,"0",10,"0",10,"382222",10,"59298348",10,"33878740",10,"2146859",10,"2762851",10,"20509898",10,"57282898",10,"59298348",10,"-2015450",10,"31450171",10,"0",10,"29434721",30,"",30,"",10,"3566838",10,"394540",10,"1634254",10,"0",10,"0",10,"422457",10,"6018089",10,"4027630",10,"0",10,"4027630",10,"1990459","2"
"166957",10,"4215395",10,"25105994",10,"13821694",10,"0",10,"11284300",10,"15499695",10,"324817",10,"5588140",10,"5912957",10,"1664538",10,"1284444",10,"2948982",10,"8861939",10,"9200510",10,"-52395",13,"0",10,"-2510359",10,"6637756",10,"40704",13,"0",10,"0",10,"40704",10,"0",13,"0",10,"0",13,"0",10,"19493450",10,"1627362",10,"0",10,"21120812",10,"1330394",10,"276309",10,"0",10,"1606703",10,"408323",13,"0",10,"0",10,"408323",10,"1111157",13,"0",10,"0",10,"1111157",10,"971486",10,"818295",10,"930782",10,"858999",10,"13345296",10,"476398",10,"0",10,"13821694",10,"8535254",10,"6898080",10,"1606598",10,"1382517",10,"802533",30,"",30,"",10,"984854",10,"20209836",13,"0",10,"15770155",13,"0",13,"0",13,"0",13,"0",10,"657263",10,"108017",10,"0",10,"16535435",10,"761314",13,"0",13,"0",10,"0",10,"761314",10,"37506585",10,"11623146",10,"9173092",10,"1622530",13,"0",10,"827524",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1150160",10,"425989",10,"105153",13,"0",10,"619018",10,"5372429",10,"3112976",10,"856508",13,"0",10,"1402945",10,"7194690",10,"4314161",10,"1152201",13,"0",10,"1728328",10,"4684101",10,"2438918",10,"729473",13,"0",10,"1515710",10,"4013077",10,"1488709",10,"465160",13,"0",10,"2059208",10,"476398",10,"476398",10,"1366631",30,"",30,"",30,"",10,"1366631",10,"897751",10,"468441",10,"49920",13,"0",10,"379390",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"36778383",10,"21422286",10,"4980945",10,"476398",10,"9898754",10,"118529",10,"118529",10,"0",10,"0",10,"0",10,"0",10,"0",10,"118529",10,"0",10,"0",10,"0",10,"118529",10,"36896912",10,"21422286",10,"4980945",10,"476398",10,"10017283",10,"37506585",10,"36896912",10,"609673",10,"6028083",10,"0",10,"6637756",10,"3532762",10,"3815774",10,"2702359",10,"197797",10,"1017747",13,"0",10,"4400",10,"218056",10,"4140359",10,"2773728",10,"0",10,"2773728",10,"1366631","1"
"167288",10,"11028944",10,"31218181",10,"14514821",10,"910557",10,"17613917",10,"28642861",10,"363651",10,"4754498",10,"5118149",10,"1305876",10,"2117686",10,"3423562",10,"8541711",10,"15033832",10,"34891",10,"40511",10,"4991916",10,"20101150",10,"1468098",10,"0",10,"0",10,"1468098",10,"0",13,"0",10,"0",13,"0",10,"17824146",10,"8341613",10,"0",10,"26165759",10,"1272254",10,"867622",10,"76187",10,"2063689",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7117455",10,"805579",10,"6402399",10,"1520635",10,"13620120",10,"970887",10,"76186",10,"14514821",10,"7894269",10,"2180181",10,"1309017",10,"40384",10,"5420603",10,"0",10,"0",10,"1895995",10,"18740449",10,"0",10,"17910820",10,"0",10,"0",10,"0",10,"0",10,"0",10,"504028",10,"0",10,"18414848",10,"2347059",10,"0",10,"0",10,"0",10,"2347059",10,"39502356",10,"12192241",10,"8483705",10,"2040793",13,"0",10,"1667743",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6631",10,"6631",13,"0",13,"0",10,"0",10,"3032293",10,"2010526",10,"572612",13,"0",10,"449155",10,"4614916",10,"2482844",10,"670184",13,"0",10,"1461888",10,"5584706",10,"3059694",10,"970193",13,"0",10,"1554819",10,"3983691",10,"1684693",10,"482698",13,"0",10,"1816300",10,"970887",10,"970887",10,"376520",30,"",30,"",30,"",10,"376520",10,"5444234",10,"727958",10,"167887",13,"0",10,"4548389",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"36206119",10,"18456051",10,"4904367",10,"970887",10,"11874814",10,"65169",10,"65169",10,"0",10,"0",10,"0",10,"0",10,"0",10,"65169",10,"0",10,"0",10,"0",10,"65169",10,"36271288",10,"18456051",10,"4904367",10,"970887",10,"11939983",10,"39502356",10,"36271288",10,"3231068",10,"16870082",10,"0",10,"20101150",10,"4771619",10,"5392319",10,"1143472",10,"126287",10,"850582",13,"0",10,"1407",10,"1086131",10,"3207879",10,"2831359",10,"0",10,"2831359",10,"376520","1"
"167312",10,"9328850",10,"58260819",10,"27927196",10,"16222964",10,"46556587",10,"55885437",10,"465726",10,"5639682",10,"6105408",10,"12543109",10,"1392211",10,"13935320",10,"20040728",10,"31430766",10,"53198",10,"0",10,"4360745",10,"35844709",10,"13842077",10,"0",10,"0",10,"13842077",10,"0",10,"0",10,"0",10,"0",10,"50529869",10,"769150",10,"0",10,"51299019",10,"5586910",10,"869427",10,"0",10,"6456337",10,"505463",10,"0",10,"0",10,"505463",10,"0",10,"0",10,"0",10,"0",10,"401540",10,"-137640",10,"0",10,"263900",10,"25298541",10,"2628655",10,"0",10,"27927196",10,"12076814",10,"7295283",10,"1554494",10,"774124",10,"2880995",30,"",30,"",10,"35609",10,"24617319",10,"0",10,"26148657",10,"0",10,"0",10,"0",10,"0",10,"102781",10,"318337",10,"0",10,"26569775",10,"760550",10,"0",10,"0",10,"0",10,"760550",10,"51947644",10,"20079235",10,"14341164",10,"3318876",10,"0",10,"2419195",10,"0",10,"0",10,"0",10,"0",10,"0",10,"483253",10,"310047",10,"63201",10,"0",10,"110005",10,"6891513",10,"4141564",10,"1163071",10,"0",10,"1586878",10,"6919535",10,"4281808",10,"1311421",10,"0",10,"1326306",10,"6140493",10,"4128323",10,"1133725",10,"0",10,"878445",10,"4154654",10,"1485415",10,"485456",10,"0",10,"2183783",10,"2657321",10,"2657321",10,"1806062",30,"",30,"",30,"",10,"1806062",10,"2772620",10,"387660",10,"102891",10,"0",10,"2282069",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"51904686",10,"29075981",10,"7578641",10,"2657321",10,"12592743",10,"667107",10,"667107",10,"0",10,"0",10,"0",10,"0",10,"0",10,"667107",10,"0",10,"0",10,"0",10,"667107",10,"52571793",10,"29075981",10,"7578641",10,"2657321",10,"13259850",10,"51947644",10,"52571793",10,"-624149",10,"36468858",10,"0",10,"35844709",30,"",30,"",10,"4658108",10,"294283",10,"1338765",10,"0",10,"70090",10,"277040",10,"6638286",10,"4832224",10,"0",10,"4832224",10,"1806062","2"
"167376",10,"6172315",10,"0",10,"0",10,"19082407",10,"19082407",10,"25254722",10,"0",10,"4687038",10,"4687038",10,"0",10,"1373835",10,"1373835",10,"6060873",10,"18859107",10,"572169",10,"0",10,"-237427",10,"19193849",10,"9697050",13,"0",10,"0",10,"9697050",10,"0",13,"0",10,"0",13,"0",10,"146714249",10,"100646",10,"0",10,"146814895",10,"10078000",10,"147120",10,"0",10,"10225120",10,"0",13,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"19482859",10,"912017",10,"0",10,"20394876",10,"6400490",10,"6206924",10,"2902550",10,"1024167",10,"0",30,"",30,"",10,"5869545",10,"22403676",10,"0",10,"20160487",10,"0",10,"0",10,"0",10,"0",13,"0",10,"501251",10,"0",10,"20661738",10,"100644",10,"0",10,"0",10,"0",10,"100644",10,"43166058",10,"15244739",10,"11437267",10,"2946213",10,"0",10,"861259",10,"0",10,"0",10,"0",10,"0",10,"0",10,"107866",10,"74294",10,"24235",10,"0",10,"9337",10,"5339743",10,"2333200",10,"761090",10,"0",10,"2245453",10,"8225054",10,"3356220",10,"1094800",10,"0",10,"3774034",10,"6882728",10,"2390000",10,"775995",10,"0",10,"3716733",10,"4665281",10,"843640",10,"275195",10,"0",10,"3546446",10,"912017",10,"912017",10,"2869397",30,"",30,"",30,"",10,"2869397",10,"0",10,"0",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"44246825",10,"20434621",10,"5877528",10,"912017",10,"17022659",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"44246825",10,"20434621",10,"5877528",10,"912017",10,"17022659",10,"43166058",10,"44246825",10,"-1080767",10,"20274616",10,"0",10,"19193849",30,"",30,"",10,"4842193",10,"3264841",10,"1410988",10,"0",10,"1610656",10,"0",10,"11128678",10,"8259281",10,"0",10,"8259281",10,"2869397","2"
"167525",10,"13365679",10,"3471715",10,"3275573",10,"1133000",10,"1329142",10,"14694821",10,"0",10,"3175338",10,"3175338",10,"0",10,"147226",10,"147226",10,"3322564",10,"196143",13,"0",13,"0",10,"11176114",10,"11372257",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"1834489",10,"0",10,"0",10,"1834489",10,"1637226",13,"0",10,"0",10,"1637226",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"3200404",10,"75169",10,"0",10,"3275573",10,"13705659",10,"1904401",10,"159315",13,"0",13,"0",30,"",30,"",10,"0",10,"15769375",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"534042",10,"0",10,"534042",10,"0",10,"0",10,"0",10,"697367",10,"697367",10,"17000784",10,"6781930",10,"5606347",10,"1081885",10,"0",10,"93698",10,"18749",10,"17893",10,"856",10,"0",10,"0",10,"323728",10,"162316",10,"56518",10,"0",10,"104894",10,"1715510",10,"884543",10,"284941",13,"0",10,"546026",10,"708529",10,"468744",10,"133366",13,"0",10,"106419",10,"3504145",10,"995452",10,"334104",13,"0",10,"2174589",10,"2197535",10,"415052",10,"144521",13,"0",10,"1637962",10,"75169",10,"75169",10,"638239",30,"",30,"",30,"",10,"638239",13,"0",13,"0",13,"0",13,"0",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15963534",10,"8550347",10,"2036191",10,"75169",10,"5301827",10,"2762",10,"2762",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2762",10,"0",10,"0",10,"0",10,"2762",10,"15966296",10,"8550347",10,"2036191",10,"75169",10,"5304589",10,"17000784",10,"15966296",10,"1034488",10,"10337769",10,"0",10,"11372257",30,"",30,"",10,"1542474",10,"361927",10,"159315",13,"0",13,"0",10,"0",10,"2063716",10,"1425477",10,"0",10,"1425477",10,"638239","2"
