unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a05a",f2a05a,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"163462",10,"44537511",10,"142251780",10,"62936564",10,"45083004",10,"34232212",10,"19955348",10,"79315216",10,"8824216",10,"79973257",10,"33601586",13,"0",10,"58550190",10,"48153943",10,"3336101",10,"13732348",10,"65582868",10,"0",10,"79315216",10,"534236",10,"132060",10,"1506253",13,"0",10,"1530812",10,"14782100",10,"18485461",10,"16099262",10,"345710",10,"24863541",13,"0",13,"0",13,"0",10,"547045",10,"2115352",13,"0",10,"10146896",13,"0",10,"6515263",13,"0",10,"13046932",13,"0",13,"0",10,"1315161",10,"58550190",10,"14179156",10,"8514513",10,"2309163",10,"1248932",10,"664591",10,"88086",10,"1353871",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3766851",10,"1449857",10,"430059",10,"861965",10,"458675",10,"69441",10,"496854",10,"8359789",10,"3594411",10,"1145544",10,"328614",10,"174865",10,"122927",10,"2993428",10,"11151240",10,"4080924",10,"2238872",10,"853183",10,"454002",10,"149062",10,"3375197",10,"10696907",10,"3032025",10,"1260594",10,"3704908",10,"1971483",10,"478648",10,"249249",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-6997602",13,"0",13,"0",10,"6997602",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"48153943",10,"20671730",10,"7384232",10,"0",10,"3723616",10,"908164",10,"15466201",10,"39277211",10,"44469278","1"
"163532",10,"30624328",10,"38399963",10,"502208",10,"37897755",13,"0",13,"0",10,"37897755",10,"1903704",10,"10229096",10,"1447227",13,"0",10,"12404091",10,"9730238",10,"-152832",10,"2521021",10,"30102284",10,"5274450",10,"37897755",10,"203891",10,"50547",10,"141054",13,"0",10,"3742627",13,"0",10,"4138119",10,"3217746",13,"0",10,"1037502",13,"0",13,"0",13,"0",10,"254438",10,"141054",13,"0",10,"3802168",13,"0",10,"1706062",13,"0",10,"1134535",13,"0",10,"260621",10,"4067711",10,"12404091",10,"1808306",10,"1660404",10,"147902",13,"0",13,"0",13,"0",10,"0",10,"65302",10,"65302",13,"0",13,"0",13,"0",13,"0",10,"0",10,"53429",10,"53429",13,"0",13,"0",13,"0",13,"0",10,"0",10,"90000",10,"90000",13,"0",13,"0",13,"0",13,"0",10,"0",10,"90000",10,"90000",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2103202",10,"915420",10,"224383",10,"635132",10,"328267",13,"0",10,"0",10,"1134535",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1134535",10,"920373",30,"",30,"",30,"",30,"",30,"",10,"920373",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-635132",13,"0",13,"0",10,"635132",10,"3465091",10,"0",10,"0",10,"0",10,"0",13,"0",10,"3465091",10,"9730238",10,"2874555",10,"372285",10,"0",10,"328267",13,"0",10,"6155131",30,"",30,"","2"
"163578",10,"40312116",10,"121209370",10,"22370406",10,"69449359",10,"29389605",10,"25127187",10,"98838964",10,"678276",10,"79295571",10,"12977703",13,"0",10,"42517226",10,"31706931",10,"0",10,"10810295",10,"88028669",10,"0",10,"98838964",10,"676693",10,"275587",10,"1343236",10,"246200",10,"5706620",10,"462382",10,"8710718",10,"6169002",10,"0",10,"23589626",10,"0",10,"1985820",10,"0",10,"423875",10,"624616",10,"16052",10,"3190920",13,"0",10,"9037285",13,"0",10,"3649032",13,"0",13,"0",10,"0",10,"42517226",10,"13451329",10,"7385494",10,"1270113",10,"1622430",10,"1325039",13,"0",10,"1848253",10,"15000",10,"0",10,"0",10,"0",10,"0",13,"0",10,"15000",10,"83120",10,"61571",10,"4752",10,"0",10,"0",13,"0",10,"16797",10,"2809464",10,"522885",10,"98804",10,"464941",10,"379718",13,"0",10,"1343116",10,"5166738",10,"1850898",10,"419136",10,"974119",10,"795563",13,"0",10,"1127022",10,"8096269",10,"3386380",10,"1292862",10,"282614",10,"230811",10,"576320",10,"2327282",10,"2085011",10,"705094",10,"160977",10,"45130",10,"36858",13,"0",10,"1136952",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",10,"-3389234",13,"0",13,"0",10,"3389234",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"31706931",10,"13912322",10,"3246644",10,"0",10,"2767989",10,"576320",10,"11203656",10,"34399449",10,"40312116","1"
"163842",10,"88446469",10,"109512628",10,"837881",10,"90632448",10,"18042299",10,"15601987",10,"108674747",10,"1490501",10,"10235773",10,"5222387",10,"0",10,"20847476",10,"7884819",10,"0",10,"12962657",10,"95712090",10,"0",10,"108674747",13,"0",13,"0",13,"0",13,"0",10,"816653",13,"0",10,"816653",10,"443169",10,"128520",10,"1541547",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2007781",13,"0",10,"16501374",13,"0",10,"796774",13,"0",13,"0",10,"0",10,"20847476",10,"2238547",10,"1121794",10,"156628",13,"0",13,"0",13,"0",10,"960125",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"117671",10,"86640",10,"17448",13,"0",13,"0",13,"0",10,"13583",10,"225189",10,"165027",10,"25249",13,"0",13,"0",13,"0",10,"34913",10,"507478",10,"254444",10,"29947",13,"0",13,"0",13,"0",10,"223087",10,"3409237",10,"729962",10,"112290",10,"1003960",10,"553724",13,"0",10,"1009301",10,"570044",10,"64886",10,"9727",13,"0",13,"0",13,"0",10,"495431",10,"373484",30,"",30,"",30,"",30,"",30,"",10,"373484",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-1003960",13,"0",13,"0",10,"1003960",10,"443169",10,"0",10,"0",10,"0",10,"0",13,"0",10,"443169",10,"7884819",10,"2422753",10,"351289",10,"0",10,"553724",13,"0",10,"4557053",10,"74597440",10,"88446469","1"
"163921",10,"0",10,"15215800",10,"13151700",10,"1464100",10,"600000",13,"0",10,"2064100",10,"259300",10,"8121100",10,"2756200",10,"1061300",10,"21590600",10,"23344900",10,"0",10,"-1754300",10,"3828400",10,"-10000",10,"2064100",10,"2513000",10,"354300",10,"1241157",13,"0",10,"0",10,"738208",10,"4846665",10,"2043300",13,"0",10,"11548500",13,"0",13,"0",10,"0",10,"5239500",10,"3779300",13,"0",10,"711500",13,"0",10,"104600",13,"0",10,"207200",13,"0",13,"0",10,"0",10,"21590600",10,"2405170",10,"2083010",10,"179756",13,"0",13,"0",13,"0",10,"142404",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3104871",10,"1554770",10,"184425",13,"0",10,"16341",10,"14007",10,"1335328",10,"1842415",10,"761004",10,"84042",13,"0",13,"0",10,"1167",10,"996202",10,"2112713",10,"1349335",10,"242787",13,"0",13,"0",13,"0",10,"520591",10,"4071350",10,"1998323",10,"396863",13,"0",13,"0",10,"238118",10,"1438046",10,"842751",10,"58362",10,"9338",13,"0",13,"0",13,"0",10,"775051",10,"2781508",30,"",30,"",30,"",30,"",30,"",10,"2781508",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"291811",10,"46690",10,"-1650484",10,"940799",10,"371184",10,"0",10,"6184122",10,"0",10,"0",10,"1650484",10,"0",10,"0",10,"4533638",10,"23344900",10,"8096615",10,"1143901",10,"0",10,"957140",10,"624476",10,"12522768",30,"",30,"","2"
"163976",10,"70950477",10,"139723506",10,"33191219",10,"54010376",10,"52521911",10,"42240493",10,"106532287",10,"2164355",10,"67877887",10,"4830580",10,"0",10,"39628254",10,"26180738",10,"-1880817",10,"11566699",10,"94965588",10,"0",10,"106532287",10,"266760",10,"143261",10,"171356",10,"0",10,"439412",10,"5091063",10,"6111852",10,"6111852",10,"0",10,"12660834",10,"565643",10,"976640",10,"0",10,"0",10,"0",10,"0",10,"9548917",10,"0",10,"11275465",10,"0",10,"3878668",10,"0",10,"0",10,"722087",10,"39628254",10,"9152308",10,"5765864",10,"1818285",10,"744947",10,"460639",13,"0",10,"362573",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2066411",10,"645451",10,"142446",10,"666532",10,"392151",13,"0",10,"219831",10,"3095297",10,"1291935",10,"311561",10,"346838",10,"214468",13,"0",10,"930495",10,"7346769",10,"2718315",10,"792318",10,"226198",10,"139869",10,"926255",10,"2543814",10,"3670383",10,"266361",10,"64730",10,"1031465",10,"615221",13,"0",10,"1692606",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-3015980",13,"0",13,"0",10,"3015980",10,"849570",10,"0",10,"0",10,"0",10,"0",10,"0",10,"849570",10,"26180738",10,"10687926",10,"3129340",10,"0",10,"1822348",10,"926255",10,"9614869",10,"60394389",10,"70676973","1"
"164085",10,"4264614",10,"18545523",10,"18635754",10,"-4377080",10,"4286849",10,"420655",10,"-90231",10,"2922986",10,"5834821",10,"572190",10,"62974",10,"8782340",10,"8060302",10,"0",10,"722038",10,"-812269",10,"0",10,"-90231",10,"0",10,"0",10,"10300",10,"23675",10,"25665",10,"39865",10,"99505",10,"99505",10,"0",10,"4672103",10,"0",10,"0",10,"0",10,"0",10,"0",10,"383909",10,"1888669",10,"0",10,"686471",10,"616580",10,"431379",10,"0",10,"0",10,"103229",10,"8782340",10,"2299984",10,"1487934",10,"160216",10,"467180",10,"0",10,"0",10,"184654",10,"60256",10,"0",10,"0",10,"0",10,"0",10,"0",10,"60256",10,"1314503",10,"849682",10,"93094",10,"177940",10,"0",10,"0",10,"193787",10,"925151",10,"450477",10,"53438",10,"141440",10,"0",10,"0",10,"279796",10,"461599",10,"301853",10,"36180",10,"94776",10,"0",10,"0",10,"28790",10,"2630281",10,"639930",10,"77832",10,"200924",10,"205391",10,"960280",10,"545924",10,"368527",10,"70766",10,"8035",10,"22219",10,"0",10,"0",10,"267507",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"170075",10,"21720",10,"-1104479",10,"0",10,"7966",10,"904718",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"8060302",10,"3970717",10,"450515",10,"0",10,"205391",10,"968246",10,"2465433",10,"348016",10,"420655","1"
"164173",10,"51622703",10,"190268088",10,"105569684",10,"71192654",10,"13505750",13,"0",10,"84698404",10,"30559578",10,"98828010",10,"20825898",10,"0",10,"60285553",10,"53118539",10,"0",10,"7167014",10,"77531390",10,"0",10,"84698404",10,"1364362",10,"564445",10,"3995301",10,"0",10,"3316958",10,"12198252",10,"21439318",10,"12068645",10,"2029799",10,"31119690",10,"0",10,"3292846",10,"0",10,"2353208",10,"296063",10,"0",10,"3231452",10,"0",10,"8378132",10,"0",10,"10943929",10,"0",10,"0",10,"670233",10,"60285553",10,"24624532",10,"12851107",10,"2435358",10,"2502487",10,"1756325",10,"1788306",10,"3290949",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1269248",10,"417200",10,"101791",10,"128988",10,"90528",10,"92177",10,"438564",10,"8331254",10,"2906744",10,"671003",10,"846670",10,"594220",10,"605040",10,"2707577",10,"11873859",10,"3567692",10,"1967967",10,"1206690",10,"846894",10,"862315",10,"3422301",10,"7019646",10,"1209342",10,"134250",10,"713379",10,"500671",10,"509787",10,"3952217",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-5398214",13,"0",13,"0",10,"5398214",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"53118539",10,"20952085",10,"5310369",10,"0",10,"3788638",10,"3857625",10,"19209822",10,"44831560",10,"51622703","1"
"164207",10,"1427307",10,"8515486",10,"7769179",10,"-119134",10,"865441",10,"702401",10,"746307",10,"321804",10,"6355032",10,"2923918",10,"0",10,"5128424",10,"6784715",10,"1821740",10,"165449",10,"2351338",10,"-1770480",10,"746307",10,"137510",10,"101682",10,"38504",10,"0",10,"31900",10,"841895",10,"1151491",10,"856295",10,"173110",10,"3018355",10,"0",10,"0",10,"0",10,"239192",10,"0",10,"0",10,"939460",10,"0",10,"190883",10,"0",10,"740534",10,"0",10,"0",10,"0",10,"5128424",10,"4458519",10,"2172518",10,"351641",10,"1163983",10,"289612",10,"221157",10,"259608",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"682199",10,"276752",10,"48348",10,"106290",10,"26446",10,"20195",10,"204168",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"262663",10,"148093",10,"23508",10,"51312",10,"13767",10,"9749",10,"16234",10,"971706",10,"304989",10,"72429",10,"166807",10,"41503",10,"31693",10,"354285",10,"408407",10,"137435",10,"21787",10,"69349",10,"17222",10,"13183",10,"149431",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-1557741",13,"0",13,"0",10,"1557741",10,"1221",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1221",10,"6784715",10,"3039787",10,"517713",10,"0",10,"388550",10,"295977",10,"2542688",30,"",30,"","2"
"164216",10,"177199645",10,"293203911",10,"26888905",10,"80658032",10,"185656974",10,"103251441",10,"266315006",10,"10059273",10,"101818350",10,"23568919",10,"0",10,"77611320",10,"45707051",10,"-88112",10,"31816157",10,"234498849",10,"0",10,"266315006",10,"209538",10,"350000",10,"3073091",10,"30200",10,"3359283",10,"8629652",10,"15651764",10,"11988935",10,"0",10,"26891569",10,"0",10,"0",10,"0",10,"184203",10,"2060608",10,"0",10,"9835763",10,"0",10,"28936246",10,"0",10,"9252201",10,"0",10,"0",10,"450730",10,"77611320",10,"15443603",10,"7962887",10,"1534532",10,"1753682",10,"2444890",10,"994904",10,"752708",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3102542",10,"1407025",10,"286451",10,"373260",10,"165219",13,"0",10,"870587",10,"8623667",10,"3158143",10,"592948",10,"1418423",10,"937958",10,"89429",10,"2426766",10,"8594040",10,"3629890",10,"788629",10,"476127",10,"504563",10,"33536",10,"3161295",10,"9943199",10,"1451514",10,"408296",10,"2593596",10,"1329408",10,"369583",10,"3790802",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2039895",10,"556706",10,"-6615088",13,"0",13,"0",10,"4018487",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"45707051",10,"19649354",10,"4167562",10,"0",10,"5382038",10,"1487452",10,"15020645",10,"144307754",10,"170122360","1"
"164243",10,"10178679",10,"19994581",10,"1294757",10,"7723201",10,"10976623",10,"5933354",10,"18699824",10,"500000",10,"11427393",10,"2123460",10,"0",10,"4458627",10,"4515059",10,"0",10,"-56432",10,"18756256",10,"0",10,"18699824",10,"0",10,"0",10,"0",10,"0",10,"412983",10,"0",10,"412983",10,"412983",13,"0",10,"1326766",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1295753",10,"108138",10,"1414096",13,"0",10,"235601",13,"0",13,"0",10,"78273",10,"4458627",10,"1574871",10,"939343",10,"93005",10,"389159",10,"135551",10,"17813",10,"0",10,"192702",10,"84646",10,"23548",10,"69641",10,"13140",10,"1727",10,"0",10,"410814",10,"142598",10,"19441",10,"217081",10,"28013",10,"3681",10,"0",10,"493200",10,"273267",10,"38016",10,"143866",10,"33631",10,"4420",10,"0",10,"842887",10,"334178",10,"58454",10,"385226",10,"57476",10,"7553",10,"0",10,"912420",10,"414986",10,"74624",10,"352416",10,"62218",10,"8176",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"26658",10,"3542",10,"-1557389",10,"6012",10,"790",10,"1520387",10,"88165",10,"0",10,"0",10,"0",10,"0",10,"0",10,"88165",10,"4515059",10,"2215676",10,"310630",10,"0",10,"336041",10,"44160",10,"1608552",10,"9847852",10,"10178679","1"
"164270",10,"98423000",10,"217790000",10,"89245000",10,"73966000",10,"54579000",10,"39986000",10,"128545000",10,"9108000",10,"102938000",10,"9822000",10,"0",10,"71408000",10,"54722000",10,"0",10,"16686000",10,"111859000",10,"0",10,"128545000",10,"673000",10,"189000",10,"1559000",10,"0",10,"1580000",10,"15930000",10,"19931000",10,"19258000",10,"0",10,"32824000",10,"0",10,"3041000",10,"0",10,"421000",10,"0",10,"0",10,"11958000",10,"0",10,"13352000",10,"0",10,"9416000",10,"0",10,"0",10,"396000",10,"71408000",10,"21471000",10,"10999000",10,"3382000",10,"2486000",10,"1249000",10,"232000",10,"3123000",10,"20000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"20000",10,"40000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"40000",10,"3082000",10,"736000",10,"211000",10,"659000",10,"291000",10,"158000",10,"1027000",10,"8070000",10,"2834000",10,"893000",10,"1471000",10,"750000",10,"0",10,"2122000",10,"11364000",10,"4769000",10,"1627000",10,"457000",10,"250000",10,"658000",10,"3603000",10,"10195000",10,"1891000",10,"579000",13,"0",10,"1624000",10,"372000",10,"5729000",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"827000",10,"241000",10,"-5073000",10,"0",10,"882000",10,"3123000",10,"480000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"480000",10,"54722000",10,"22056000",10,"6933000",10,"0",10,"4164000",10,"2302000",10,"19267000",10,"78648000",10,"91188000","1"
"164447",10,"10073587",10,"44536905",10,"22186033",10,"8206809",10,"14144063",10,"8602818",10,"22350872",10,"2765599",10,"31006468",10,"8504412",10,"0",10,"31824013",10,"31406807",10,"0",10,"417206",10,"21933666",10,"0",10,"22350872",10,"0",10,"440043",10,"570525",10,"0",10,"337296",10,"11929160",10,"13277024",10,"13277024",10,"0",10,"19387441",10,"0",10,"0",10,"0",10,"440043",10,"570525",10,"0",10,"1961938",10,"0",10,"1230403",13,"0",10,"7637267",10,"0",10,"0",10,"596396",10,"31824013",10,"9991392",10,"6289891",10,"1833574",13,"0",10,"343734",10,"120095",10,"1404098",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"794673",10,"324733",10,"94663",13,"0",10,"31825",13,"0",10,"343452",10,"5408708",10,"2494836",10,"727269",13,"0",13,"0",13,"0",10,"2186603",10,"8943332",10,"3752527",10,"983171",13,"0",10,"231480",10,"216817",10,"3759337",10,"5443159",10,"2861710",10,"359356",13,"0",10,"334945",10,"367491",10,"1519657",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"825543",10,"0",10,"0",10,"0",10,"0",10,"0",10,"825543",10,"31406807",10,"15723697",10,"3998033",10,"0",10,"941984",10,"704403",10,"10038690",10,"8694637",10,"9967031","1"
"164465",10,"1779811564",10,"2176839568",10,"264574855",10,"678848851",10,"1233415862",10,"259378084",10,"1912264713",10,"13828612",10,"343752840",10,"87294111",13,"0",10,"470561242",10,"116703017",10,"4070299",10,"357928524",10,"1554336189",10,"0",10,"1912264713",10,"696225",10,"546570",10,"163000",13,"0",10,"9842079",10,"13835656",10,"25083530",10,"18705411",10,"4972324",10,"37659639",13,"0",13,"0",13,"0",10,"1388260",10,"163000",13,"0",10,"35988860",10,"226000",10,"381015958",13,"0",10,"9507953",13,"0",13,"0",10,"4611572",10,"470561242",10,"38815407",10,"21587963",10,"5810663",10,"3102258",10,"2572263",10,"2587792",10,"3154468",10,"3505160",10,"1419477",10,"213161",13,"0",13,"0",13,"0",10,"1872522",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"18470957",10,"6238655",10,"1524501",10,"2791522",10,"3590177",10,"638336",10,"3687766",10,"16919879",10,"6962704",10,"1825390",10,"2158226",10,"1357589",10,"627154",10,"3988816",10,"15820528",10,"8316515",10,"2474497",10,"465298",10,"101075",10,"41706",10,"4421437",10,"21261474",10,"3038737",10,"974171",10,"3312023",10,"4597512",10,"2637462",10,"6701569",10,"793566",30,"",30,"",30,"",30,"",30,"",10,"793566",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"5273192",10,"1781363",10,"-11829327",13,"0",13,"0",10,"4774772",10,"1116046",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1116046",10,"116703017",10,"52837243",10,"14603746",10,"0",10,"12218616",10,"6532450",10,"30510962",10,"1337157518",10,"1662377481","1"
"164474",10,"30548460",10,"46226395",10,"8876327",10,"11077338",10,"26272730",13,"0",10,"37350068",10,"147212",10,"21821310",10,"557500",13,"0",10,"10328170",10,"6935446",10,"0",10,"3392724",10,"33957344",10,"0",10,"37350068",10,"0",10,"0",10,"0",10,"0",10,"164372",10,"409516",10,"573888",10,"0",10,"0",10,"2086131",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1883892",10,"0",10,"4755319",10,"0",10,"1602828",10,"0",10,"0",10,"0",10,"10328170",10,"2287072",10,"1255396",10,"267128",10,"476052",10,"117432",13,"0",10,"171064",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1139544",10,"456694",10,"152464",10,"237177",10,"58506",13,"0",10,"234703",10,"457724",10,"215882",10,"67269",10,"128636",10,"31732",13,"0",10,"14205",10,"1771548",10,"847580",10,"251910",10,"497874",10,"122815",13,"0",10,"51369",10,"268560",10,"0",10,"0",10,"75398",10,"18599",13,"0",10,"174563",10,"573888",30,"",30,"",30,"",30,"",30,"",10,"573888",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",10,"-1415137",13,"0",13,"0",10,"1415137",10,"437110",10,"0",10,"0",10,"0",10,"0",13,"0",10,"437110",10,"6935446",10,"2775552",10,"738771",10,"0",10,"349084",13,"0",10,"3072039",10,"27511101",10,"30548460","1"
