unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a05a",f2a05a,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"182908",10,"1599068",10,"1978709",10,"543453",10,"1238265",10,"196991",10,"171991",10,"1435256",13,"0",10,"1617334",10,"341069",13,"0",10,"895154",10,"1116536",10,"442764",10,"221382",10,"1656638",10,"-442764",10,"1435256",10,"25050",10,"33900",10,"4500",10,"2500",10,"5800",10,"9000",10,"80750",10,"9000",10,"0",10,"724809",13,"0",13,"0",13,"0",10,"26308",10,"4500",10,"2500",10,"104417",10,"0",10,"19324",10,"13296",13,"0",31,"",31,"",10,"0",10,"895154",10,"707235",10,"553589",10,"41376",10,"35399",10,"76871",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"319977",10,"183023",10,"31523",10,"86211",13,"0",10,"19220",10,"0",10,"68449",10,"0",10,"0",13,"0",13,"0",13,"0",10,"68449",10,"20875",10,"7326",10,"13549",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"0",10,"77548",10,"-121610",13,"0",13,"0",10,"44062",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1116536",10,"743938",10,"163996",31,"",10,"76871",10,"19220",10,"112511",10,"162924",10,"171991","1"
"182917",10,"2236167",10,"8093728",10,"771381",10,"7286616",10,"35731",10,"6836",10,"7322347",10,"258475",10,"7366891",10,"512544",10,"0",10,"1302360",10,"1653689",10,"-55150",10,"-406479",10,"7728826",10,"0",10,"7322347",10,"0",10,"0",10,"0",10,"0",10,"0",10,"156725",10,"156725",10,"156725",10,"0",10,"866780",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"216544",10,"0",10,"130582",13,"0",10,"0",13,"0",13,"0",10,"88454",10,"1302360",10,"459542",10,"230750",10,"69306",10,"36843",10,"35827",10,"1410",10,"85406",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"15453",13,"0",13,"0",10,"6908",10,"6718",10,"265",10,"1562",10,"384630",10,"62500",10,"14102",10,"147372",10,"143311",10,"5644",10,"11701",10,"583132",10,"268225",10,"56324",10,"18422",10,"17914",10,"705",10,"221542",10,"210932",10,"40313",10,"11734",10,"20724",10,"20153",10,"794",10,"117214",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"28875",10,"9963",10,"-230269",13,"0",13,"0",10,"191431",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1653689",10,"630663",10,"161429",31,"",10,"223923",10,"8818",10,"628856",30,"",30,"","2"
"182980",10,"5056958",10,"21423391",10,"11072901",10,"5461310",10,"4889180",10,"3829284",10,"10350490",10,"499859",10,"18727989",10,"11768817",13,"0",10,"21664206",10,"21050702",10,"0",10,"613504",10,"9736986",10,"0",10,"10350490",10,"520010",10,"251992",10,"0",10,"0",10,"130837",10,"6992596",10,"7895435",10,"7895435",10,"0",10,"13792645",10,"0",13,"0",13,"0",10,"398661",10,"0",10,"0",10,"1157528",10,"0",10,"345570",10,"0",10,"5192056",10,"0",10,"0",10,"777746",10,"21664206",10,"5408719",10,"3952436",10,"308226",10,"240733",10,"241483",10,"65093",10,"600748",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"230514",10,"25685",10,"430",10,"336",10,"337",10,"90",10,"203636",10,"1727834",10,"912681",10,"81192",10,"63414",10,"63613",10,"17146",10,"589788",10,"5444418",10,"2456461",10,"309131",10,"241438",10,"242191",10,"65286",10,"2129911",10,"5070680",10,"1495739",10,"145026",10,"113268",10,"113622",10,"30627",10,"3172398",10,"3168537",10,"441768",10,"974767",10,"761320",10,"763692",10,"205857",10,"21133",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",10,"-1420509",13,"0",13,"0",10,"1420509",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"21050702",10,"9284770",10,"1818772",31,"",10,"1424938",10,"384099",10,"8138123",10,"4428563",10,"4889180","1"
"183026",10,"11340881",10,"99551412",10,"79444662",10,"16115762",10,"3990988",10,"2570738",10,"20106750",10,"6835905",10,"47695959",10,"12989505",10,"0",10,"83370221",10,"81370840",10,"0",10,"1999381",10,"18107369",10,"0",10,"20106750",10,"1899306",10,"405247",10,"454612",10,"970438",10,"196847",10,"13369369",10,"17295819",10,"51498",10,"0",10,"62962964",10,"0",10,"0",10,"0",10,"902297",10,"454612",10,"970438",10,"1052065",10,"0",10,"1214659",10,"0",10,"12021988",10,"0",10,"0",10,"3791198",10,"83370221",10,"24103710",10,"14808401",10,"3808602",10,"901724",10,"404687",10,"293282",10,"3887014",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5351867",10,"2492026",10,"699431",10,"446120",10,"200215",10,"145099",10,"1368976",10,"9493665",10,"4387305",10,"1365617",10,"1181565",10,"530278",10,"384300",10,"1644600",10,"13619094",10,"4847317",10,"2175302",10,"236486",10,"106133",10,"76916",10,"6176940",10,"12001212",10,"1505876",10,"423316",10,"3461239",10,"1553380",10,"1125755",10,"3931646",10,"13369369",31,"",31,"",31,"",31,"",31,"",10,"13369369",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",31,"",10,"833384",10,"293724",10,"-6227134",10,"0",10,"0",10,"5100026",10,"3431923",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3431923",10,"81370840",10,"28874309",10,"8765992",31,"",10,"2794693",10,"2025352",10,"38910494",10,"2611881",10,"3067721","1"
"183211",10,"22696921",10,"48280602",10,"14759539",10,"26412586",10,"7108477",10,"3340459",10,"33521063",10,"1232697",10,"25881418",10,"4904578",10,"0",10,"26898837",10,"23736390",10,"0",10,"3162447",10,"30358616",10,"0",10,"33521063",10,"641033",10,"217302",10,"18500",10,"0",10,"263366",10,"5087906",10,"6228107",10,"6228107",10,"0",10,"19048888",10,"0",10,"0",10,"0",10,"260674",10,"18500",10,"0",10,"1171327",10,"0",10,"1777730",10,"775028",10,"3378243",10,"0",10,"0",10,"468447",10,"26898837",10,"10744304",10,"6737011",10,"1565805",10,"985120",10,"318243",10,"382443",10,"755682",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2444656",10,"1001740",10,"270942",10,"146677",10,"86457",10,"0",10,"938840",10,"3210971",10,"1520338",10,"420491",10,"232697",10,"116268",10,"37269",10,"883908",10,"4294905",10,"1688194",10,"459911",10,"138733",10,"92795",10,"27205",10,"1888067",10,"3011554",10,"415970",10,"99467",10,"311587",10,"376840",10,"189501",10,"1618189",10,"0",31,"",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",31,"",10,"625358",10,"175290",10,"-1814814",10,"91203",10,"0",10,"922963",10,"30000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"30000",10,"23736390",10,"11988611",10,"2991906",31,"",10,"1081806",10,"636418",10,"7037649",10,"19022634",10,"21359331","1"
"183239",10,"79939649",10,"177418893",10,"62639122",10,"75540348",10,"39239423",10,"10981932",10,"114779771",10,"5007998",10,"64271321",10,"6994296",10,"0",10,"54841750",10,"48094860",10,"0",10,"6746890",10,"108032881",10,"0",10,"114779771",10,"707976",10,"554863",10,"16000",10,"809873",10,"775010",10,"15632619",10,"18496341",10,"13872256",10,"4624085",10,"32003730",10,"1093456",10,"0",10,"0",10,"554863",10,"0",10,"0",10,"3673227",10,"0",10,"6557884",13,"0",10,"11615374",10,"0",10,"0",10,"-656784",10,"54841750",10,"17199214",10,"9542352",10,"1903060",10,"1853865",10,"837729",10,"535388",10,"2526820",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"7511196",10,"1371767",10,"171502",10,"1069732",10,"531374",10,"309572",10,"4057249",10,"5444594",10,"2018370",10,"365304",10,"1104776",10,"273520",10,"140136",10,"1542488",10,"5968472",10,"3176383",10,"651763",10,"617765",10,"203372",10,"49845",10,"1269344",10,"11971384",10,"4555361",10,"1085429",10,"1303717",10,"1627681",10,"1251281",10,"2147915",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"2228464",10,"504191",10,"-5949855",13,"0",13,"0",10,"3217200",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"48094860",10,"22892697",10,"4681249",31,"",10,"3473676",10,"2286222",10,"14761016",10,"60325705",10,"69656250","1"
"183248",31,"",31,"",31,"",31,"",31,"",,"",31,"",31,"",31,"",31,"",31,"",10,"722583",10,"692741",10,"-29842",31,"",31,"",31,"",31,"",10,"72459",10,"0",10,"7850",10,"0",10,"0",10,"0",10,"80309",10,"0",10,"0",10,"646124",10,"0",10,"0",10,"0",10,"72459",10,"0",10,"0",10,"4000",10,"0",10,"0",10,"0",10,"0",31,"",31,"",10,"0",10,"722583",10,"461652",10,"461652",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"72850",10,"72850",13,"0",13,"0",13,"0",13,"0",10,"0",10,"50807",10,"50807",13,"0",13,"0",13,"0",13,"0",10,"0",10,"107432",10,"81129",13,"0",10,"26303",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",10,"-26303",13,"0",13,"0",10,"26303",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"692741",10,"666438",10,"0",31,"",13,"0",13,"0",10,"26303",10,"0",10,"0","1"
"183275",10,"2569928",10,"2791658",10,"521703",10,"1945726",10,"324229",10,"0",10,"2269955",10,"1124854",10,"1210604",10,"234369",10,"0",10,"1968024",10,"1921974",10,"12896",10,"58946",10,"2164959",10,"46050",10,"2269955",10,"87537",10,"6364",10,"4050",13,"0",10,"487045",13,"0",10,"584996",10,"355194",13,"0",10,"580946",13,"0",13,"0",13,"0",10,"93901",13,"0",13,"0",10,"253851",13,"0",10,"2623",13,"0",10,"672758",13,"0",13,"0",10,"363945",10,"1968024",10,"337912",10,"184747",13,"0",13,"0",13,"0",13,"0",10,"153165",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"16899",10,"8188",13,"0",13,"0",13,"0",13,"0",10,"8711",10,"143740",10,"86623",13,"0",13,"0",13,"0",13,"0",10,"57117",10,"491175",10,"258126",10,"124193",13,"0",13,"0",13,"0",10,"108856",10,"351302",10,"105100",13,"0",13,"0",10,"81483",10,"32502",10,"132217",10,"580946",31,"",31,"",31,"",31,"",31,"",10,"580946",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1921974",10,"642784",10,"124193",31,"",10,"81483",10,"32502",10,"1041012",10,"49315",10,"50322","1"
"183345",10,"226195",10,"3656310",10,"2338246",10,"1173572",10,"144492",10,"64305",10,"1318064",10,"145897",10,"3631931",10,"760295",10,"0",10,"3417636",10,"3467510",10,"99508",10,"49634",10,"1268430",10,"0",10,"1318064",10,"139094",10,"23351",10,"22537",10,"0",10,"1750",10,"355888",10,"542620",10,"357638",10,"0",10,"2287539",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"98210",10,"285882",10,"642",10,"0",10,"725525",10,"0",10,"0",10,"19838",10,"3417636",10,"586404",10,"545424",13,"0",13,"0",13,"0",13,"0",10,"40980",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"257321",10,"192544",13,"0",13,"0",13,"0",13,"0",10,"64777",10,"587885",10,"134042",13,"0",13,"0",13,"0",13,"0",10,"453843",10,"1688001",10,"434566",10,"336733",13,"0",10,"232765",10,"165017",10,"518920",10,"347899",10,"90796",13,"0",13,"0",13,"0",13,"0",10,"257103",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3467510",10,"1397372",10,"336733",31,"",10,"232765",10,"165017",10,"1335623",10,"3075452",10,"3246022","1"
"183600",10,"271427",10,"917735",10,"12049",10,"775209",10,"130477",10,"130477",10,"905686",10,"7442",10,"200567",10,"429693",10,"0",10,"610351",10,"628434",10,"13183",10,"-4900",10,"910586",10,"0",10,"905686",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"68325",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"512888",10,"0",10,"29138",10,"0",10,"0",31,"",31,"",10,"0",10,"610351",10,"86103",10,"0",13,"0",13,"0",13,"0",13,"0",10,"86103",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"38767",10,"36317",13,"0",13,"0",13,"0",13,"0",10,"2450",10,"50450",10,"0",13,"0",13,"0",13,"0",13,"0",10,"50450",10,"431062",10,"193785",13,"0",13,"0",13,"0",13,"0",10,"237277",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",31,"",31,"",31,"",31,"",31,"",10,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"22052",10,"0",10,"0",10,"0",10,"0",10,"0",10,"22052",10,"628434",10,"230102",10,"0",31,"",13,"0",13,"0",10,"398332",10,"81288",10,"86392","1"
"183804",10,"15915395",10,"57050292",10,"19537790",10,"30737976",10,"6774526",10,"3197300",10,"37512502",10,"3478754",10,"25443362",10,"1351397",10,"0",10,"28234659",10,"21789060",10,"3663125",10,"10108724",10,"27403778",10,"0",10,"37512502",10,"4798532",10,"646895",10,"3275816",10,"0",10,"621825",10,"27738510",10,"37081578",10,"19386183",10,"1830950",10,"6923981",13,"0",13,"0",13,"0",10,"1001737",10,"1000250",10,"20630",10,"14477817",10,"0",10,"184477",10,"0",10,"4461147",10,"0",10,"0",10,"164620",10,"28234659",10,"1500077",10,"717209",10,"288798",10,"161566",10,"160502",10,"711",10,"171291",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"4940",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4940",10,"927167",10,"566829",10,"150175",10,"49562",10,"13376",10,"28",10,"147197",10,"1956052",10,"622508",10,"243159",10,"446139",10,"93626",10,"2104",10,"548516",10,"5601540",10,"1515511",10,"492264",10,"225360",10,"97152",10,"154950",10,"3116303",10,"4475210",10,"143900",10,"90449",10,"1683517",10,"430419",10,"823286",10,"1303639",10,"7234954",31,"",31,"",31,"",31,"",31,"",10,"7234954",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",10,"103275",10,"90030",10,"-2566144",13,"0",13,"0",10,"2372839",10,"89120",10,"0",10,"0",10,"0",10,"0",10,"0",10,"89120",10,"21789060",10,"3669232",10,"1354875",31,"",10,"795075",10,"981079",10,"14988799",10,"3032718",10,"3197300","1"
"183822",10,"11793223",10,"34693836",10,"9569137",10,"17657198",10,"7467501",10,"4811334",10,"25124699",10,"2169731",10,"20368951",10,"5763709",10,"915056",10,"30593700",10,"29148146",10,"0",10,"1445554",10,"23679145",10,"0",10,"25124699",10,"3618401",10,"456255",10,"7321125",10,"0",10,"281653",10,"4561737",10,"16239171",10,"4843390",10,"0",10,"22735257",10,"0",10,"0",10,"0",10,"649776",10,"2134500",10,"0",10,"1822252",10,"0",10,"464882",10,"0",10,"2716188",10,"0",10,"70845",10,"0",10,"30593700",10,"11526484",10,"7124208",10,"1995572",10,"465239",10,"531935",10,"193727",10,"1215803",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"437090",10,"208050",10,"50971",10,"17642",10,"20171",10,"7346",10,"132910",10,"3338874",10,"2004801",10,"479293",10,"134766",10,"154086",10,"56117",10,"509811",10,"5175815",10,"2569558",10,"608909",10,"208909",10,"238858",10,"86990",10,"1462591",10,"6147028",10,"2407260",10,"596796",10,"248110",10,"283679",10,"103314",10,"2507869",10,"2522854",10,"201381",10,"52295",10,"101829",10,"116427",10,"46930",10,"2003992",10,"0",31,"",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",31,"",10,"0",10,"0",10,"-1176495",10,"0",10,"0",10,"1176495",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"29148146",10,"14515258",10,"3783836",31,"",10,"1345156",10,"494424",10,"9009472",10,"7756637",10,"7934585","1"
"183910",10,"4995024",10,"32024691",10,"18646265",10,"7874516",10,"5503910",10,"3506148",10,"13378426",10,"3386602",10,"29286156",10,"6794205",13,"0",10,"26035751",10,"26720751",10,"1370000",10,"685000",10,"14063426",10,"-1370000",10,"13378426",10,"1077061",10,"259964",10,"2286131",13,"0",10,"87114",10,"6710651",10,"10420921",10,"6841238",13,"0",10,"18314024",10,"0",10,"1057755",10,"0",10,"0",10,"392924",10,"0",10,"1748875",10,"129548",10,"354013",10,"0",10,"3834542",10,"0",10,"0",10,"204070",10,"26035751",10,"8664280",10,"5845017",13,"0",10,"1202630",10,"753321",10,"417781",10,"445531",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"3944164",10,"1943241",13,"0",10,"651423",10,"249063",10,"202260",10,"898177",10,"3089053",10,"1731436",13,"0",10,"225493",10,"376069",10,"754",10,"755301",10,"7865179",10,"2632751",10,"2629568",10,"175384",10,"117328",10,"59408",10,"2250740",10,"3158074",10,"473071",13,"0",10,"250548",10,"281911",10,"21729",10,"2130815",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",10,"-2505478",13,"0",13,"0",10,"2505478",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"26720751",10,"12625516",10,"2629568",31,"",10,"1777692",10,"701932",10,"8986043",10,"4564980",10,"4995024","1"
"183974",10,"2572000",10,"38433000",10,"20588000",10,"9801000",10,"8044000",10,"2119000",10,"17845000",10,"706000",10,"31699000",10,"9685000",10,"0",10,"31502000",10,"29705000",10,"84000",10,"1881000",10,"15964000",10,"0",10,"17845000",10,"1008000",10,"246000",10,"2254000",10,"0",10,"23000",10,"6346000",10,"9877000",10,"6162000",10,"184000",10,"21874000",10,"0",10,"0",10,"0",10,"0",10,"1197000",10,"0",10,"3166000",10,"0",10,"108000",10,"0",10,"4392000",10,"0",10,"0",10,"765000",10,"31502000",10,"10013000",10,"5232000",10,"1108000",10,"482000",10,"392000",13,"0",10,"2799000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2242000",10,"934000",10,"198000",10,"109000",10,"89000",13,"0",10,"912000",10,"4194000",10,"2234000",10,"473000",10,"406000",10,"331000",13,"0",10,"750000",10,"7166000",10,"2317000",10,"491000",10,"455000",10,"371000",10,"283000",10,"3249000",10,"6090000",10,"0",10,"0",10,"920000",10,"750000",13,"0",10,"4420000",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",10,"-2372000",13,"0",13,"0",10,"2372000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"29705000",10,"10717000",10,"2270000",31,"",10,"1933000",10,"283000",10,"14502000",10,"2032006",10,"2119000","1"
"184010",31,"",31,"",31,"",31,"",31,"",,"",31,"",31,"",31,"",31,"",31,"",10,"765313",10,"1687253",10,"921940",31,"",31,"",31,"",31,"",10,"65039",10,"0",10,"0",10,"0",10,"635239",10,"0",10,"700278",10,"700278",10,"0",10,"700278",10,"0",10,"0",10,"0",10,"65035",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",31,"",31,"",10,"0",10,"765313",10,"979050",10,"798898",10,"180152",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"320162",10,"261250",10,"58912",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"148434",10,"121121",10,"27313",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"239607",10,"195518",10,"44089",10,"0",10,"0",10,"0",10,"0",10,"1687253",10,"1376787",10,"310466",31,"",13,"0",13,"0",10,"0",30,"",30,"","2"
"184348",10,"236370000",10,"364288000",10,"78535000",10,"195032000",10,"90721000",10,"77553000",10,"285753000",10,"8392000",10,"157317000",10,"16921000",13,"0",10,"80365000",10,"69644000",10,"1504000",10,"12225000",10,"273528000",10,"0",10,"285753000",10,"626000",10,"633000",10,"1842000",10,"0",10,"3312000",10,"15879000",10,"22292000",10,"20016000",10,"0",10,"35139000",10,"1183000",10,"131000",13,"0",10,"507000",10,"1840000",13,"0",10,"9985000",13,"0",10,"17391000",13,"0",10,"14181000",13,"0",13,"0",10,"8000",10,"80365000",10,"26200000",10,"14317000",10,"3848000",10,"1974000",10,"1273000",13,"0",10,"4788000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"9874000",10,"4436000",10,"1160000",10,"711000",10,"458000",10,"787000",10,"2322000",10,"11017000",10,"4283000",10,"1211000",10,"1184000",10,"764000",10,"737000",10,"2838000",10,"12113000",10,"5098000",10,"1992000",10,"553000",10,"356000",10,"45000",10,"4069000",10,"10440000",10,"593000",10,"337000",10,"3474000",10,"2191000",10,"729000",10,"3116000",13,"0",31,"",31,"",31,"",31,"",31,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",31,"",13,"0",13,"0",10,"-7896000",13,"0",13,"0",10,"7896000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"69644000",10,"28727000",10,"8548000",31,"",10,"5042000",10,"2298000",10,"25029000",10,"197382000",10,"203825000","1"
