unitid,"xa013",a013,"xa023",a023,"xa043",a043,"xa053",a053,"xa063",a063,"xa073",a073,"xa083",a083,"xa093",a093,"xa103",a103,"xa113",a113,"xa123",a123,"xa133",a133,"xa143",a143,"xa153",a153,"xa163",a163,"xj013",j013,"xj023",j023,"xj033",j033,"xj043",j043,"xj053",j053,"xj063",j063,"xj073",j073,"xj083",j083,"xb013",b013,"xb023",b023,"xb033",b033,"xb043",b043,"xb063",b063,"xb073",b073,"xb083",b083,"xb093",b093,"xb103",b103,"xb113",b113,"xb123",b123,"xb133",b133,"xbline15",bline15,"xb163",b163,"xbline18",bline18,"xb193",b193,"xbline21",bline21,"xbother",bother,"xb223",b223,"xb234",b234,"xb244",b244,"xb254",b254,"xb274",b274,"xe013",e013,"xe023",e023,"xe033",e033,"xe043",e043,"xe053",e053,"xe063",e063,"xe073",e073,"xg01",g01,"xg02",g02,"xg03",g03,"xg04",g04,"xg05",g05,fha,"xh011",h011,"xh012",h012,"xh021",h021,"xh022",h022,"xk014",k014,"xk025",k025,"xk035",k035
"230010",10,"721723",10,"0",10,"6335946",10,"0",10,"526428",10,"613514",10,"226903",10,"138259",10,"0",10,"623745",10,"699603",10,"0",10,"0",10,"0",10,"9886121",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6088151",10,"0",10,"0",10,"0",10,"538443",10,"1017014",10,"1281865",10,"227667",10,"0",10,"0",10,"9153140",10,"727614",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9880754",10,"4257024",10,"1607923",10,"0",10,"5864947",10,"168781",10,"0",10,"0",10,"0",10,"0",10,"58886",10,"227667",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"1300000",10,"26284500",10,"10000000"
"230092",10,"2736353",10,"0",10,"10808716",10,"0",10,"3680541",10,"1746500",10,"302421",10,"276735",10,"382784",10,"328960",10,"2608176",10,"0",10,"1650950",10,"0",10,"24522136",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6692200",10,"0",10,"1364149",10,"2390000",10,"2769932",10,"2934796",10,"1649555",10,"3935497",10,"0",10,"-293523",10,"21442606",10,"2989993",10,"267419",10,"0",10,"0",10,"0",10,"0",10,"0",10,"24432599",10,"9315476",10,"3470168",10,"0",10,"12785644",10,"1871005",10,"74656",10,"1300768",10,"66532",10,"622536",10,"0",10,"3935497",10,"5016425",10,"182178",10,"220939",10,"4977664",10,"348404","1",10,"7645889",10,"12902257",10,"7657222",10,"13545475",10,"4347290",10,"49900000",10,"17200000"
"230162",10,"828306",10,"0",10,"6514405",10,"0",10,"628794",10,"368569",10,"211734",10,"669776",10,"20725",10,"27589",10,"637669",10,"0",10,"203798",10,"268617",10,"10379982",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4873347",10,"0",10,"0",10,"871350",10,"1197901",10,"1138434",10,"1107768",10,"290322",10,"26000",10,"0",10,"9505122",10,"605651",10,"0",10,"0",10,"0",10,"272114",10,"0",10,"0",10,"10382887",10,"4151995",10,"1555385",10,"0",10,"5707380",10,"168992",10,"62588",10,"13400",10,"0",10,"7236",10,"38106",10,"290322",10,"130265",10,"0",10,"46639",10,"83626",10,"3467","2",31,"",31,"",31,"",31,"",10,"1599080",10,"18394891",10,"5338834"
"230171",10,"6852812",10,"0",10,"14089152",10,"0",10,"4463905",10,"430918",10,"40868",10,"258156",10,"755568",10,"0",10,"2512671",10,"0",10,"1463394",10,"0",10,"30867444",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10070990",10,"0",10,"1572459",10,"1746757",10,"2893274",10,"2569235",10,"3152061",10,"4665057",10,"505566",10,"332775",10,"27508174",10,"2698564",10,"-345135",10,"0",10,"0",10,"0",10,"0",10,"0",10,"30206738",10,"11756815",10,"3826013",10,"0",10,"15582828",10,"2613635",10,"357390",10,"983314",10,"0",10,"427097",10,"283621",10,"4665057",10,"8814874",10,"339180",10,"419344",10,"8734710",10,"490419","1",10,"10861476",10,"11247629",10,"12564103",10,"13250374",10,"5233912",10,"50919202",10,"5021386"
"230490",10,"1173394",10,"0",10,"7212724",10,"0",10,"954422",10,"576998",10,"0",10,"313873",10,"0",10,"306738",10,"979404",10,"0",10,"167501",10,"0",10,"11685054",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5219566",10,"0",10,"0",10,"1885868",10,"995984",10,"511234",10,"1298349",10,"474972",10,"0",10,"0",10,"10385973",10,"1265117",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11651090",10,"5691513",10,"1921405",10,"0",10,"7612918",10,"352491",10,"35650",10,"83273",10,"0",10,"3558",10,"0",10,"474972",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"203148",10,"23120879",10,"4685726"
"230588",10,"531586",10,"0",10,"3957502",10,"506740",10,"756224",10,"327281",10,"0",10,"0",10,"0",10,"386697",10,"249870",10,"0",10,"1633",10,"0",10,"6717533",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3364309",10,"0",10,"0",10,"140834",10,"570405",10,"1291480",10,"694949",10,"578883",10,"0",10,"0",10,"6640860",10,"257795",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6898655",10,"2859662",10,"1069469",10,"0",10,"3929131",10,"520056",10,"28994",10,"11861",10,"0",10,"4660",10,"13312",10,"578883",10,"563147",10,"0",10,"20162",10,"542985",10,"30854","2",31,"",31,"",31,"",31,"",10,"300614",10,"15287816",10,"3173838"
"230597",10,"3763235",10,"0",10,"11108900",10,"0",10,"3332416",10,"116034",10,"0",10,"441427",10,"162286",10,"150528",10,"1453003",10,"0",10,"1137311",10,"0",10,"21665140",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7073925",10,"17932",10,"1066440",10,"1900451",10,"2163508",10,"2885376",10,"2122175",10,"2361849",10,"0",10,"-21409",10,"19570247",10,"1621688",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"21191935",10,"9029490",10,"3383246",10,"0",10,"12412736",10,"1520093",10,"89264",10,"116034",10,"0",10,"0",10,"636458",10,"2361849",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"3358458",10,"3820471",10,"3516638",10,"3898072",10,"773392",10,"77500000",10,"9200000"
"234711",10,"4289968",10,"0",10,"7345260",10,"0",10,"2064154",10,"1831928",10,"465236",10,"995632",10,"0",10,"54127",10,"1654282",10,"0",10,"291679",10,"134903",10,"19127169",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8354741",10,"0",10,"0",10,"556386",10,"1435396",10,"1686107",10,"1334969",10,"3128420",10,"6865",10,"0",10,"16502884",10,"1564900",10,"0",10,"0",10,"0",10,"0",10,"0",32,"1",10,"18067785",10,"7508041",10,"1974785",10,"0",10,"9482826",10,"1077868",10,"29653",10,"732684",10,"0",10,"298240",10,"989975",10,"3128420",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"1084936",10,"1236827",10,"802165",10,"994350",10,"46200",10,"36500000",10,"4071305"
"234827",10,"30565354",10,"0",10,"42148143",10,"0",10,"6195596",10,"4272694",10,"22132",10,"4292105",10,"688132",10,"1051263",10,"20146234",10,"0",10,"751674",10,"0",10,"110133327",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"40628403",10,"1187483",10,"226060",10,"7649642",10,"5506728",10,"11148848",10,"8154322",10,"11430937",10,"0",10,"0",10,"85932423",10,"22920106",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"108852529",10,"48342283",10,"11996973",10,"0",10,"60339256",10,"3940917",10,"525219",10,"2901981",10,"0",10,"1653355",10,"2409465",10,"11430937",10,"13589383",10,"1000000",10,"1849528",10,"12739855",10,"493368","1",10,"8183654",10,"8183654",10,"8456658",10,"8456658",10,"2865872",10,"403937800",10,"24318818"
"234845",10,"5950821",10,"0",10,"8398099",10,"0",10,"1594269",10,"3510668",10,"796261",10,"368977",10,"1529",10,"235595",10,"1248111",10,"0",10,"296335",10,"0",10,"22400665",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8861169",10,"0",10,"0",10,"659383",10,"2593199",10,"2172419",10,"1056375",10,"5366223",10,"0",10,"0",10,"20708768",10,"1405713",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"22114481",10,"9634033",10,"2452830",10,"0",10,"12086863",10,"871879",10,"56504",10,"637753",10,"0",10,"424082",10,"3376005",10,"5366223",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"4365181",10,"4365181",10,"4400914",10,"4400914",10,"2447842",10,"48357384",10,"191466"
"234933",10,"12587050",10,"0",10,"19165998",10,"0",10,"2888927",10,"3998031",10,"1127678",10,"1955332",10,"0",10,"789403",10,"4929957",10,"0",10,"583771",10,"0",10,"48026147",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"20321737",10,"0",10,"0",10,"2456855",10,"3349665",10,"3695661",10,"2449245",10,"7693197",10,"0",10,"0",10,"39966360",10,"5438262",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"45404622",10,"19220685",10,"4768425",10,"0",10,"23989110",10,"2614613",10,"141490",10,"1472175",10,"0",10,"513906",10,"2951013",10,"7693197",10,"21924",10,"0",10,"1993",10,"19931",10,"19931","1",10,"38353336",10,"44922932",10,"41874545",10,"47461414",10,"1377500",10,"78855301",10,"4853763"
"234951",10,"4607642",10,"0",10,"15729754",10,"0",10,"1687593",10,"3425303",10,"297365",10,"214048",10,"0",10,"561261",10,"884529",10,"0",10,"292204",10,"0",10,"27699699",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"13046355",10,"0",10,"0",10,"1918763",10,"1437661",10,"4748548",10,"2284274",10,"2821777",10,"0",10,"0",10,"26257378",10,"929557",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"27186935",10,"13231156",10,"3319879",10,"0",10,"16551035",10,"1556453",10,"64393",10,"1041043",10,"0",10,"0",10,"159888",10,"2821777",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"266376",10,"266376",10,"419983",10,"419983",10,"4298982",10,"15934631",10,"3706164"
"234979",10,"7736784",10,"0",10,"14580498",10,"0",10,"3009814",10,"2356353",10,"1106065",10,"927835",10,"1456",10,"518115",10,"2114699",10,"0",10,"166404",10,"0",10,"32518023",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"13492848",10,"0",10,"0",10,"878117",10,"3372870",10,"3461945",10,"2151891",10,"3665761",10,"0",10,"0",10,"27023432",10,"2496574",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"29520006",10,"14595608",10,"3930277",10,"4472",10,"18530357",10,"1791333",10,"76087",10,"1297894",10,"0",10,"342164",10,"158283",10,"3665761",10,"3040587",10,"0",10,"202172",10,"2838415",10,"162416","1",10,"2434822",10,"2435090",10,"2494435",10,"2499435",10,"256924",10,"52150191",10,"4396838"
"235097",10,"33403467",10,"0",10,"41668078",10,"0",10,"9853084",10,"6368356",10,"1022162",10,"4375784",10,"112126",10,"0",10,"15937337",10,"0",10,"844617",10,"0",10,"113585011",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"40594762",10,"1590588",10,"2030837",10,"7601379",10,"7719263",10,"9266815",10,"8069802",10,"15737736",10,"121682",10,"0",10,"92732864",10,"17595638",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"110328502",10,"47990656",10,"11702001",10,"0",10,"59692657",10,"5196639",10,"494518",10,"4330555",10,"0",10,"0",10,"5716024",10,"15737736",10,"13360000",10,"0",10,"500000",10,"12860000",10,"699746","1",10,"2497893",10,"4197317",10,"2488549",10,"4350850",10,"25260227",10,"364441521",10,"14104226"
"235103",10,"11575319",10,"0",10,"15869085",10,"0",10,"5802805",10,"4521814",10,"1206342",10,"3025948",10,"0",10,"1466740",10,"6576509",10,"0",10,"0",10,"0",10,"50044562",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"22758717",10,"0",10,"0",10,"2666248",10,"2796360",10,"5433259",10,"3103812",10,"5344451",10,"0",10,"0",10,"42102847",10,"6569894",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"48672741",10,"21699575",10,"5644113",10,"0",10,"27343688",10,"1865023",10,"96278",10,"1644990",10,"0",10,"521705",10,"1216455",10,"5344451",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"1820498",10,"2488082",10,"2956532",10,"2956532",10,"900000",10,"81867576",10,"1302144"
"235149",10,"8625425",10,"0",10,"14239176",10,"0",10,"1884275",10,"1386993",10,"1533396",10,"1374148",10,"2071",10,"543919",10,"4075014",10,"0",10,"245796",10,"0",10,"33910213",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15427625",10,"0",10,"0",10,"1840574",10,"2729099",10,"3388969",10,"2024358",10,"3922337",10,"0",10,"150000",10,"29482962",10,"4381345",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"33864307",10,"16259155",10,"4167867",10,"0",10,"20427022",10,"1465183",10,"419092",10,"874880",10,"0",10,"875736",10,"287446",10,"3922337",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"815186",10,"815186",10,"1079162",10,"1079162",10,"6491496",10,"58899564",10,"4293360"
"235167",10,"17307860",10,"0",10,"22659590",10,"0",10,"4674509",10,"2878676",10,"6072",10,"1504036",10,"45397",10,"117664",10,"6855594",10,"0",10,"1775392",10,"0",10,"57824790",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16766064",10,"1350683",10,"2026810",10,"5316850",10,"3650888",10,"9044465",10,"4225231",10,"6257033",10,"26173",10,"45397",10,"48709594",10,"9079984",10,"513284",10,"0",10,"0",10,"0",10,"0",10,"0",10,"57789578",10,"27310098",10,"1421335",10,"5245904",10,"33977337",10,"2548851",10,"316945",10,"2772319",10,"0",10,"200170",10,"418748",10,"6257033",10,"4730000",10,"0",10,"400000",10,"4330000",10,"255940","1",10,"1751408",10,"1751408",10,"1836297",10,"1836297",10,"4997812",10,"39529073",10,"2943072"
"235237",10,"9023880",10,"0",10,"16494395",10,"0",10,"6897053",10,"4399788",10,"2708765",10,"361245",10,"174",10,"940917",10,"3593316",10,"0",10,"518636",10,"0",10,"44938169",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23570800",10,"0",10,"0",10,"2599615",10,"3182175",10,"4009304",10,"2017781",10,"5403138",10,"0",10,"0",10,"40782813",10,"4296071",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"45078884",10,"23412639",10,"5974073",10,"0",10,"29386712",10,"2867432",10,"164056",10,"1987460",10,"0",10,"237396",10,"146794",10,"5403138",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"4911",10,"4911",10,"5071",10,"5071",10,"0",10,"50500000",10,"3700000"
"237473",10,"314650",10,"323540",10,"2560467",10,"669767",10,"116266",10,"150000",10,"0",10,"50000",10,"300",10,"185169",10,"152186",10,"0",10,"0",10,"0",10,"4522345",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3539097",10,"0",10,"0",10,"89600",10,"128200",10,"156800",10,"309594",10,"246868",10,"146868",10,"0",10,"4617027",10,"152186",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4769213",10,"3807516",10,"374762",10,"0",10,"4182278",10,"116266",10,"0",10,"118002",10,"0",10,"3000",10,"9600",10,"246868",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"10891",10,"10891",10,"11277",10,"11277",10,"2000000",10,"26000000",10,"4000000"
"237491",10,"226578",10,"0",10,"0",10,"0",10,"115400",10,"30374",10,"1450",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"373802",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"226121",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"147223",10,"0",10,"0",10,"373344",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"373344",10,"226121",10,"33918",10,"226121",10,"486160",10,"115400",10,"0",10,"30373",10,"1450",10,"0",10,"0",10,"147223",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"500000",10,"518440",10,"2032909"
"237516",10,"56588",10,"105485",10,"256491",10,"0",10,"22590",10,"10671",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"451825",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"355783",10,"0",10,"0",10,"0",10,"0",10,"80650",10,"20000",10,"33261",10,"0",10,"0",10,"489694",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"489694",10,"218766",10,"62041",10,"4429",10,"285236",10,"22590",10,"0",10,"10671",10,"0",10,"0",10,"0",10,"33261",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",10,"0",10,"0",10,"0",10,"100000",10,"2000000",10,"250000"
"237525",10,"39309048",10,"0",10,"63873820",10,"0",10,"22012819",10,"5592396",10,"1092216",10,"3786687",10,"0",10,"176759",10,"18089390",10,"0",10,"4645759",10,"0",10,"158578894",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"50663349",10,"6526546",10,"10816324",10,"13026597",10,"8110389",10,"12091404",10,"8204127",10,"20800270",10,"1029661",10,"3815227",10,"135083894",10,"18490365",10,"1283085",10,"0",10,"0",10,"0",10,"0",10,"0",10,"153574259",10,"63273626",10,"13791441",10,"0",10,"77065067",10,"7906181",10,"836201",10,"2168113",10,"0",10,"1034660",10,"8855115",10,"20800270",10,"9219666",10,"2000000",10,"416405",10,"10803261",10,"544073","2",31,"",31,"",31,"",31,"",10,"20517280",10,"221748539",10,"53895421"
"237543",10,"90500",10,"148820",10,"314269",10,"39262",10,"384569",10,"514276",10,"50602",10,"0",10,"0",10,"0",10,"0",10,"0",10,"957702",10,"0",10,"2500000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"545499",10,"0",10,"0",10,"142680",10,"114643",10,"10000",10,"0",10,"106015",10,"0",10,"0",10,"918837",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5",10,"918842",10,"0",10,"0",10,"0",10,"0",10,"98793",10,"0",10,"5222",10,"0",10,"0",10,"2000",10,"106015",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"2000000",10,"4290278",10,"1731608"
"237561",10,"373023",10,"288680",10,"781259",10,"144383",10,"159627",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1746972",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1315025",10,"0",10,"0",10,"0",10,"0",10,"162000",10,"0",10,"159627",10,"0",10,"0",10,"1636652",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",30,"0",10,"1636652",10,"1315025",10,"311136",10,"0",10,"1626161",10,"89999",10,"69628",10,"0",10,"0",10,"0",10,"0",10,"159627",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"1000000",10,"800000",10,"500000"
"237686",10,"3543639",10,"0",10,"6944731",10,"0",10,"2442010",10,"618763",10,"0",10,"110394",10,"0",10,"6539",10,"146668",10,"0",10,"725097",10,"0",10,"14537841",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6574371",10,"0",10,"89718",10,"731630",10,"1030478",10,"1485663",10,"1439065",10,"2877852",10,"198816",10,"1001861",10,"15429454",10,"152336",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15581790",10,"7431769",10,"1710933",10,"0",10,"9142702",10,"2154827",10,"65590",10,"391803",10,"0",10,"50123",10,"215509",10,"2877852",10,"385612",10,"0",10,"33411",10,"352201",10,"24081","1",10,"1875283",10,"5437895",10,"3559425",10,"5455146",10,"913125",10,"28000000",10,"5000000"
"237701",10,"2348000",10,"0",10,"4233000",10,"0",10,"1329000",10,"478000",10,"0",10,"0",10,"0",10,"302000",10,"1520000",10,"0",10,"156000",10,"0",10,"10366000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3000000",10,"0",10,"0",10,"949000",10,"1030000",10,"905000",10,"867000",10,"1261356",10,"158000",10,"74000",10,"8244356",10,"1468000",10,"74000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9712356",10,"4043972",10,"964783",10,"0",10,"5008755",10,"809519",10,"70115",10,"198302",10,"0",10,"15000",10,"168420",10,"1261356",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"1740665",10,"1740665",10,"2010874",10,"2010874",10,"567815",10,"37851657",10,"4253742"
"237729",10,"319202",10,"0",10,"0",10,"0",10,"185888",10,"169683",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"674773",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"205552",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"711142",10,"0",10,"0",10,"916694",10,"2000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"918694",10,"103000",10,"18540",10,"0",10,"121540",10,"185888",10,"0",10,"169683",10,"0",10,"0",10,"355571",10,"711142",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"60000",10,"14356020",10,"1722722"
"237792",10,"10275283",10,"0",10,"10565611",10,"0",10,"1881669",10,"1441898",10,"1747",10,"554711",10,"0",10,"112740",10,"7069392",10,"0",10,"870775",10,"0",10,"32773826",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9301748",10,"203172",10,"370728",10,"3038911",10,"2355318",10,"3002366",10,"2102191",10,"3121601",10,"0",10,"1813747",10,"25309782",10,"7384085",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"32693867",10,"11875997",10,"2545997",10,"0",10,"14421994",10,"1690984",10,"70588",10,"459149",10,"0",10,"348329",10,"552551",10,"3121601",10,"90000",10,"22150",10,"90000",10,"22150",10,"4850","1",10,"13999074",10,"13999074",10,"15929000",10,"15929000",10,"945577",10,"95090995",10,"14672308"
"237817",10,"2268522",10,"0",10,"6879206",10,"0",10,"2522866",10,"2735878",10,"0",10,"15051",10,"0",10,"0",10,"847246",10,"0",10,"617603",10,"0",10,"15886372",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5131964",10,"0",10,"946569",10,"1140564",10,"1538785",10,"1863897",10,"939209",10,"2330533",10,"81770",10,"611702",10,"14584993",10,"843353",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15428346",10,"6947010",10,"1839970",10,"0",10,"8786980",10,"2077171",10,"53490",10,"71895",10,"0",10,"937",10,"127040",10,"2330533",10,"47118",10,"0",10,"28595",10,"18523",10,"1999","2",31,"",31,"",31,"",31,"",10,"915970",10,"15826700",10,"3438446"
"230834",10,"10588736",10,"0",10,"2206100",10,"0",10,"1873980",10,"0",10,"0",10,"0",10,"282697",10,"1129635",10,"3024492",10,"0",10,"222262",10,"0",10,"19327902",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7438541",10,"0",10,"311356",10,"1230232",10,"1077748",10,"2815037",10,"1169859",10,"1820374",10,"154043",10,"436546",10,"16453736",10,"2609765",10,"-650321",10,"0",10,"0",10,"0",10,"0",10,"0",10,"19063501",10,"8195809",10,"2819713",10,"1",10,"11015523",10,"940530",10,"432588",10,"0",10,"0",10,"0",10,"447256",10,"1820374",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"2860633",10,"0",10,"3301829",10,"0",10,"3186326",10,"38504800",10,"12781025"
"240116",10,"5639465",10,"0",10,"7780214",10,"15853920",10,"2862450",10,"0",10,"0",10,"2037",10,"0",10,"914572",10,"2193053",10,"0",10,"536252",10,"0",10,"35781963",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"21231819",10,"0",10,"0",10,"875104",10,"2052961",10,"3873647",10,"2262587",10,"1629153",10,"0",10,"0",10,"31925271",10,"2070630",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"33995901",10,"19824258",10,"760704",10,"6476851",10,"27061813",10,"1540602",10,"88551",10,"0",10,"0",10,"0",10,"0",10,"1629153",10,"16930772",10,"3340000",10,"2513002",10,"17757770",10,"809356","2",31,"",31,"",31,"",31,"",10,"3080036",10,"43850305",10,"25203160"
"240125",10,"6067213",10,"612680",10,"5367505",10,"38567153",10,"1274742",10,"897828",10,"93419",10,"0",10,"0",10,"2778962",10,"2370760",10,"0",10,"0",10,"0",10,"58030262",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"31914476",10,"0",10,"0",10,"1134208",10,"6374570",10,"5522135",10,"30296183",10,"972800",10,"0",10,"0",10,"76214372",10,"2210708",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5757397",10,"84182477",10,"29888205",10,"8964567",10,"0",10,"38852772",10,"505652",10,"107028",10,"313832",10,"45528",10,"0",10,"760",10,"972800",10,"9070000",10,"31830000",10,"5725000",10,"35175000",10,"916497","2",31,"",31,"",31,"",31,"",10,"4123062",10,"50748610",10,"18886788"
"240170",10,"6245232",10,"0",10,"11028122",10,"12915834",10,"3459147",10,"0",10,"0",10,"0",10,"0",10,"911620",10,"4247888",10,"0",10,"860813",10,"0",10,"39668656",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"22673373",10,"0",10,"0",10,"819847",10,"3196337",10,"3726976",10,"2449540",10,"2071938",10,"0",10,"0",10,"34938011",10,"4250413",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"39188424",10,"21197832",10,"6748069",10,"0",10,"27945901",10,"1968783",10,"78592",10,"0",10,"0",10,"0",10,"24563",10,"2071938",10,"31330000",10,"7930000",10,"3550000",10,"35710000",10,"1319072","2",31,"",31,"",31,"",31,"",10,"4916162",10,"50436000",10,"17500000"
"240189",10,"31439500",10,"0",10,"40811699",10,"0",10,"6468858",10,"93328",10,"0",10,"1073266",10,"9410",10,"4474697",10,"14502619",10,"0",10,"6825396",10,"0",10,"105698773",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"35846169",10,"398842",10,"3404502",10,"9628430",10,"13289667",10,"7364135",10,"5272882",10,"5649741",10,"4297514",10,"129854",10,"85281736",10,"15699702",10,"525006",10,"0",10,"0",10,"0",10,"0",10,"0",10,"100981438",10,"45577084",10,"13844288",10,"0",10,"59421372",10,"3009470",10,"579425",10,"422976",10,"0",10,"417022",10,"1220848",10,"5649741",10,"38169529",10,"4477832",10,"3396349",10,"39251012",10,"2005065","1",10,"195763",10,"369127",10,"191715",10,"375498",10,"12179685",10,"260764077",10,"0"
