unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,fopna,fopna1,fopna2,accrd1,accrd2,regaccrd,accrd3,accrd4,saccr,openadmp,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libfac,rotc,rotc1,rotc2,rotc3,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,insttoyr,pctpost,calsys,apfee,"xappfeeu",applfeeu,"xappfeeg",applfeeg,"xappfeep",applfeep,ftstu,ft_ug,ft_ftug,ft_gd,ft_fp,tuitvary,room,"xroomcap",roomcap,board,"xmealswk",mealswk,"xroomamt",roomamt,"xbordamt",boardamt,"xrmbdamt",rmbrdamt
"143048","0","1","0","0","0","0","3","-2","-2","-2","0","0","0","0","1","1","1","0","0","0","0","0","2","-2","-2","1","1","5","1","0","1","2","3","3","1","3","1","1","1","1","-2","1","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","1",10,"45",10,"45",31,"","1","1","1","1","2","2","1",10,"688","3",31,"",10,"6300",30,"",30,""
"143075","1","1","0","0","1","0","2","-2","-2","-2","1","1","1","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","0","0","3","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","6","1",10,"25",31,"",31,"","1","1","1","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143084","0","1","0","0","0","0","4","-2","-2","39","0","0","0","0","1","0","0","0","0","0","0","0","2","-2","-2","1","1","5","1","0","1","2","1","1","1","2","2","3","1","1","-2","1","1","1","1","0","0","1","2","-2","-2","-2","1","1","0","0","0","0","0","1","167","1","167","1","167","1","167","-3","-3","2","1",10,"25",31,"",31,"","1","1","2","2","2","2","1",10,"1535","2",31,"",10,"2643",10,"2571",30,""
"143118","1","1","1","1","0","0","3","-2","-2","-2","0","0","0","0","1","1","1","1","1","0","0","0","1","1","1","1","1","5","1","0","1","2","1","1","1","1","2","3","1","1","-2","1","1","1","1","1","0","1","2","-2","-2","-2","1","1","0","0","0","0","0","1","170","1","190","1","190","2","-2","-3","-3","2","1",10,"25",10,"25",30,"","1","1","1","1","2","2","1",10,"390","1",10,"20",10,"2250",10,"3096",30,""
"143163","0","1","0","0","0","0","4","-2","-2","30","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","1","1","5","0","0","1","2","1","-1","1","-1","1","1","1","1","-2","1","1","1","1","0","0","1","2","-2","-2","-2","1","0","1","0","0","0","0","2","-2","1","304","2","-2","2","-2","-3","-3","1","1",10,"20",10,"20",31,"","1","1","1","1","2","2","1",10,"290","1",10,"19",30,"",30,"",10,"5500"
"143181","1","0","0","0","0","0","2","-2","-2","-2","0","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","1","3","-2","-2","-2","-2","-2","-2","-2","-2","-3","0","1","0","0","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","6","1",10,"25",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143215","1","1","0","1","1","0","1","8","0","-2","1","1","1","1","0","0","0","0","0","0","0","0","2","-2","-2","1","1","5","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","1","1","0","1","1","0","0","1","0","0","0","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","1",10,"10",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"143233","0","1","1","0","0","0","4","-2","-2","58","0","0","0","0","0","0","1","0","0","1","0","0","2","-2","-2","1","1","5","0","0","1","3","-2","-2","-2","-2","-2","-2","-2","-2","4","0","1","1","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","1",31,"",10,"25",10,"25","1","2","2","1","1","2","2",31,"","3",31,"",30,"",30,"",31,""
"143242","1","1","0","0","0","0","4","-2","-2","87","0","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","-2","0","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-2","0","0","0","0","0","1","1","2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"143279","1","1","0","1","1","1","1","9","0","-2","1","1","1","1","0","0","0","0","0","0","0","0","2","-2","-2","1","1","5","0","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","2","-2","-2","-2","1","0","0","1","0","0","0","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"143288","0","1","0","0","0","0","4","-2","-2","66","0","0","0","0","1","0","0","0","0","0","0","0","2","-2","-2","0","1","5","0","0","2","2","1","1","1","2","2","2","1","2","-2","1","1","1","1","0","0","1","2","-2","-2","-2","1","1","0","0","1","0","0","1","195","1","195","1","195","1","195","-3","-3","1","2",31,"",31,"",31,"","1","1","2","2","2","2","1",10,"500","1",10,"19",30,"",30,"",10,"3670"
"143297","1","1","0","0","0","0","3","-2","-2","-2","0","0","0","0","1","0","0","0","0","0","0","0","2","-2","-2","1","1","5","1","0","1","2","1","1","1","2","3","3","1","1","-2","0","1","1","1","1","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","2",31,"",31,"",31,"","1","1","1","2","2","2","1",10,"26","3",31,"",10,"2400",30,"",30,""
"143303","1","1","0","0","0","0","3","-2","-2","-2","0","0","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","0","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","1","1","1","1","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","6","1",10,"100",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143321","0","1","0","0","0","0","3","-2","-2","-2","0","0","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-2","0","0","0","0","0","1","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"143358","0","1","0","0","0","0","3","-2","-2","-2","0","0","0","0","1","0","1","0","0","0","0","0","2","-2","-2","1","1","5","1","0","1","2","1","1","1","1","2","3","1","1","-2","0","1","1","1","0","0","1","2","-2","-2","-2","1","1","0","0","0","0","0","2","-2","1","123","1","123","1","123","-3","-3","1","1",10,"35",10,"40",31,"","1","1","2","1","2","2","1",10,"2098","2",31,"",10,"3100",10,"2360",30,""
"143367","0","1","0","0","0","1","4","-2","-2","80","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-2","1","1","0","0","0","0","3","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"143376","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","3","-2","-2","-2","-2","-2","-2","-2","-2","-3","0","1","0","1","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","5","1",10,"100",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143464","1","0","0","0","0","0","2","-2","-2","-2","0","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","0","1","0","1","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","5","2",31,"",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143473","1","0","0","0","0","0","2","-2","-2","-2","0","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","0","1","0","1","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","5","2",31,"",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143482","1","0","0","0","0","0","2","-2","-2","-2","0","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","0","1","0","1","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","5","2",31,"",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143491","1","0","0","0","0","0","2","-2","-2","-2","0","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","0","1","0","1","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","5","2",31,"",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143507","1","0","0","0","0","0","2","-2","-2","-2","0","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","0","1","0","1","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","5","2",31,"",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143516","1","0","0","0","0","0","2","-2","-2","-2","0","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","0","1","0","1","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","5","2",31,"",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143534","1","0","0","0","0","0","2","-2","-2","-2","0","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","1","1","1","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"143543","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","2","3","3","1","3","3","3","3","3","-3","0","1","1","1","0","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","6","1",10,"100",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143552","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","1","1","-3","1","0","-2","1","0","1","2","-1","-1","1","-1","-1","-1","-1","-1","-3","0","1","1","1","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","6","1",10,"100",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143561","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","1","0","1","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"143589","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-1","-1","-1","-1","-1","-1","3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"143613","1","1","0","1","1","0","1","8","0","-2","1","1","1","0","0","0","0","0","0","0","0","0","2","-2","-2","1","1","5","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","1","1","0","0","1","0","0","1","0","0","0","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"143659","0","1","1","0","0","0","4","-2","-2","30","0","0","0","0","0","1","1","0","1","1","0","0","2","-2","-2","1","1","5","1","0","1","3","-2","-2","-2","-2","-2","-2","-2","-2","4","0","0","1","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","1",31,"",10,"35",10,"35","1","2","2","1","1","2","1",10,"100","1",10,"21",10,"5000",10,"3674",30,""
"143695","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","0","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","6","1",10,"50",31,"",31,"","1","1","1","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143783","1","0","0","0","0","0","2","-2","-2","-2","0","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","0","0","0","0","1","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"143835","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","1","0","1","0","0","2","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"143853","0","1","0","0","0","0","3","-2","-2","-2","0","0","0","0","1","0","1","0","0","1","0","0","2","-2","-2","1","1","5","1","0","1","3","-2","-2","-2","-2","-2","-2","-2","-2","2","1","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","1",10,"50",10,"50",10,"60","1","1","2","1","1","1","1",10,"313","1",10,"14",10,"4419",10,"3152",30,""
"143880","1","1","0","0","0","0","2","-2","-2","-2","0","1","1","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-2","0","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"143899","1","0","0","0","0","0","3","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","1","1","-3","1","0","-2","1","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","1","1","1","1","0","0","2","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"143941","0","1","0","0","0","0","3","-2","-2","-2","0","0","0","0","0","0","0","0","0","1","0","0","2","-2","-2","0","0","-2","0","1","2","3","-2","-2","-2","-2","-2","-2","-2","-2","2","0","1","0","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","1",31,"",31,"",10,"100","1","2","2","2","1","2","2",31,"","3",31,"",30,"",30,"",31,""
"143978","0","1","1","0","0","0","3","-2","-2","-2","0","0","0","0","0","0","0","0","1","0","0","0","2","-2","-2","1","1","5","0","0","1","3","-2","-2","-2","-2","-2","-2","-2","-2","4","0","1","0","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","1",31,"",10,"50",31,"","1","2","2","1","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"143996","1","0","0","0","0","0","2","-2","-2","-2","0","0","0","1","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-2","-1","-1","-1","-1","-1","-1","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"144005","0","1","0","0","0","0","1","2","0","-2","0","0","0","0","1","1","1","0","0","0","0","0","2","-2","-2","1","1","5","1","0","1","2","1","1","1","2","2","3","1","1","-2","1","1","1","1","1","0","1","1","1","0","0","1","1","0","0","0","0","0","2","-2","1","120","1","120","1","120","-3","-3","1","1",10,"20",10,"20",31,"","1","1","1","1","2","1","1",10,"360","2",31,"",30,"",30,"",10,"5800"
"144014","0","1","1","0","0","0","4","-2","-2","76","0","0","0","0","0","0","1","0","1","1","0","0","2","-2","-2","1","1","5","0","0","1","3","-2","-2","-2","-2","-2","-2","-2","-2","4","0","1","0","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","1",31,"",10,"50",10,"50","1","2","2","1","1","2","1",10,"111","3",31,"",10,"5800",30,"",30,""
"144050","0","1","1","0","0","0","3","-2","-2","-2","0","0","0","0","1","0","1","0","1","1","0","0","1","0","1","1","1","5","0","0","1","2","2","2","1","3","1","3","1","1","-2","0","1","1","1","0","0","1","2","-2","-2","-2","1","1","0","0","0","0","0","1","200","1","200","1","200","1","200","-3","-3","2","1",10,"60",10,"55",10,"125","1","1","1","1","1","2","1",10,"2200","1",10,"17",10,"4542",10,"3528",30,""
"144069","0","1","0","0","0","0","3","-2","-2","-2","1","1","1","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-2","0","1","0","0","0","0","3","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"144166","1","1","0","1","1","0","1","2","0","-2","1","1","1","0","0","0","0","0","0","0","0","0","1","1","-3","1","1","5","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","2","-2","-2","-2","1","0","0","1","0","0","0","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"144175","1","1","0","1","1","1","1","2","0","-2","1","1","1","0","0","0","0","0","0","0","0","0","1","1","-3","0","1","5","1","0","2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","2","-2","-2","-2","1","0","0","1","0","0","0","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"144184","1","1","0","1","1","1","1","2","0","-2","1","1","1","0","0","0","0","0","0","0","0","0","1","1","-3","1","1","5","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"144193","1","1","0","1","1","0","1","2","0","-2","1","1","1","0","0","0","0","0","0","0","0","0","1","1","-3","1","1","5","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"144209","1","1","0","1","1","0","1","2","0","-2","1","1","1","0","0","0","0","0","0","0","0","0","1","1","-3","0","1","5","1","0","2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"144218","1","1","0","1","1","0","1","2","0","-2","1","1","1","0","0","0","0","0","0","0","0","0","1","1","-3","1","1","5","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","2","-2","-2","-2","1","0","0","1","0","0","0","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"144236","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","0","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","0","1","0","0","0","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","6","1",10,"100",10,"0",10,"0","1","1","1","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"144254","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","0","0","0","0","1","3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"144281","0","1","0","0","0","0","3","-2","-2","-2","0","0","0","0","1","0","1","0","0","0","0","0","2","-2","-2","0","1","5","1","0","2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","1",10,"25",10,"50",31,"","1","1","1","1","2","2","1",10,"454","3",31,"",10,"5635",30,"",30,""
