unitid,"xtuit1",tuition1,"xfee1",fee1,"xhrchg1",hrchg1,"xcmpfee1",cmpfee1,"xtuit2",tuition2,"xfee2",fee2,"xhrchg2",hrchg2,"xcmpfee2",cmpfee2,"xtuit3",tuition3,"xfee3",fee3,"xhrchg3",hrchg3,"xcmpfee3",cmpfee3,"xtuit5",tuition5,"xfee5",fee5,"xhrchg5",hrchg5,"xtuit6",tuition6,"xfee6",fee6,"xhrchg6",hrchg6,"xtuit7",tuition7,"xfee7",fee7,"xhrchg7",hrchg7,"xispro1",isprof1,"xispfe1",ispfee1,"xospro1",osprof1,"xospfe1",ospfee1,"xispro2",isprof2,"xispfe2",ispfee2,"xospro2",osprof2,"xospfe2",ospfee2,"xispro3",isprof3,"xispfe3",ispfee3,"xospro3",osprof3,"xospfe3",ospfee3,"xispro4",isprof4,"xispfe4",ispfee4,"xospro4",osprof4,"xospfe4",ospfee4,"xispro5",isprof5,"xispfe5",ispfee5,"xospro5",osprof5,"xospfe5",ospfee5,"xispro6",isprof6,"xispfe6",ispfee6,"xospro6",osprof6,"xospfe6",ospfee6,"xispro7",isprof7,"xispfe7",ispfee7,"xospro7",osprof7,"xospfe7",ospfee7,"xispro8",isprof8,"xispfe8",ispfee8,"xospro8",osprof8,"xospfe8",ospfee8,"xispro9",isprof9,"xispfe9",ispfee9,"xospro9",osprof9,"xospfe9",ospfee9,"xispro10",isprof10,"xispfe10",ispfee10,"xospro10",osprof10,"xospfe10",ospfee10,"xispro11",isprof11,"xispfe11",ispfee11,"xospro11",osprof11,"xospfe11",ospfee11,"xchg1ay1",chg1ay1,"xchg1ay2",chg1ay2,"xchg1ay3",chg1ay3,"xchg2ay1",chg2ay1,"xchg2ay2",chg2ay2,"xchg2ay3",chg2ay3,"xchg3ay1",chg3ay1,"xchg3ay2",chg3ay2,"xchg3ay3",chg3ay3,"xchg4ay1",chg4ay1,"xchg4ay2",chg4ay2,"xchg4ay3",chg4ay3,"xchg5ay1",chg5ay1,"xchg5ay2",chg5ay2,"xchg5ay3",chg5ay3,"xchg6ay1",chg6ay1,"xchg6ay2",chg6ay2,"xchg6ay3",chg6ay3,"xchg7ay1",chg7ay1,"xchg7ay2",chg7ay2,"xchg7ay3",chg7ay3,"xchg8ay1",chg8ay1,"xchg8ay2",chg8ay2,"xchg8ay3",chg8ay3,"xchg9ay1",chg9ay1,"xchg9ay2",chg9ay2,"xchg9ay3",chg9ay3,"xcmp1ay1",cmp1ay1,"xcmp1ay2",cmp1ay2,"xcmp1ay3",cmp1ay3,"xcmp2ay1",cmp2ay1,"xcmp2ay2",cmp2ay2,"xcmp2ay3",cmp2ay3,"xcmp3ay1",cmp3ay1,"xcmp3ay2",cmp3ay2,"xcmp3ay3",cmp3ay3
"151333",10,"4694",10,"378",10,"156",30,"",10,"4694",10,"378",10,"156",30,"",10,"11648",10,"378",10,"388",30,"",10,"4391",10,"378",10,"183",10,"4391",10,"378",10,"183",10,"10043",10,"378",10,"418",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4631",10,"4834",10,"5071",10,"4631",10,"4834",10,"5071",10,"11021",10,"11512",10,"12025",10,"840",10,"840",10,"840",30,"",30,"",30,"",30,"",30,"",30,"",10,"6320",10,"6320",10,"6992",10,"2150",10,"2150",10,"3412",10,"2150",10,"2150",10,"3412",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151342",10,"4826",10,"406",10,"161",30,"",10,"4826",10,"406",10,"161",30,"",10,"12612",10,"406",10,"420",30,"",10,"4450",10,"406",10,"185",10,"4450",10,"406",10,"185",10,"10954",10,"406",10,"456",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4754",10,"4988",10,"5231",10,"4754",10,"4988",10,"5231",10,"11825",10,"12407",10,"13018",10,"976",10,"976",10,"976",30,"",30,"",30,"",30,"",30,"",30,"",10,"6762",10,"6762",10,"6762",10,"3536",10,"3536",10,"3536",10,"3536",10,"3536",10,"3536",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151351",10,"6657",10,"803",10,"208",30,"",10,"6657",10,"803",10,"208",30,"",10,"19669",10,"803",10,"615",30,"",10,"5791",10,"803",10,"241",10,"5791",10,"803",10,"241",10,"16866",10,"803",10,"703",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"13827",10,"803",10,"29132",10,"803",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"14980",10,"803",10,"29507",10,"803",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"6777",10,"7112",10,"7460",10,"6777",10,"7112",10,"7460",10,"18590",10,"19508",10,"20472",10,"740",10,"740",10,"740",10,"7000",10,"6800",10,"6940",10,"2950",10,"2950",10,"2950",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151360",10,"4710",10,"432",10,"157",30,"",10,"4710",10,"432",10,"157",30,"",10,"11654",10,"432",10,"388",30,"",10,"4332",10,"432",10,"181",10,"4332",10,"432",10,"181",10,"10081",10,"432",10,"420",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4706",10,"4902",10,"5142",10,"4706",10,"4902",10,"5142",10,"11096",10,"11580",10,"12085",10,"600",10,"720",10,"840",30,"",30,"",30,"",30,"",30,"",30,"",10,"6800",10,"6867",10,"6880",10,"3800",10,"5618",10,"5626",10,"2800",10,"4400",10,"4970",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151379",10,"4698",10,"420",10,"157",30,"",10,"4698",10,"420",10,"157",30,"",10,"11655",10,"420",10,"388",30,"",10,"4458",10,"420",10,"186",10,"4458",10,"420",10,"186",10,"10196",10,"420",10,"425",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4672",10,"4880",10,"5118",10,"4672",10,"4880",10,"5118",10,"11062",10,"11558",10,"12075",10,"760",10,"576",10,"840",30,"",30,"",30,"",30,"",30,"",30,"",10,"6980",10,"7586",10,"6870",10,"3370",10,"3429",10,"6858",10,"2550",10,"2550",10,"2626",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151388",10,"4697",10,"343",10,"157",30,"",10,"4697",10,"343",10,"157",30,"",10,"11655",10,"343",10,"389",30,"",10,"4394",10,"343",10,"183",10,"4394",10,"343",10,"183",10,"10052",10,"343",10,"419",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4601",10,"4806",10,"5040",10,"4601",10,"4806",10,"5040",10,"10991",10,"11484",10,"11998",10,"800",10,"800",10,"900",30,"",30,"",30,"",30,"",30,"",30,"",10,"6900",10,"6900",10,"7184",10,"3100",10,"3100",10,"3410",10,"2700",10,"2700",10,"3044",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151458",10,"11760",10,"0",10,"490",30,"",10,"11760",13,"0",10,"490",30,"",10,"11760",13,"0",10,"490",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10600",10,"11180",10,"11760",10,"10600",10,"11180",10,"11760",10,"10600",10,"11180",10,"11760",10,"1222",10,"1274",10,"1300",10,"8360",10,"8860",10,"8960",10,"3102",10,"3132",10,"3073",10,"5760",10,"5760",10,"5760",10,"5794",10,"5892",10,"6463",10,"5394",10,"5492",10,"6063",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151467",10,"11960",10,"50",30,"",30,"",10,"11960",10,"50",30,"",30,"",10,"11960",10,"50",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10800",10,"11380",10,"11960",10,"10800",10,"11380",10,"11960",10,"10800",10,"11380",10,"11960",10,"1498",10,"1589",10,"1625",10,"5900",10,"6400",10,"6600",10,"5270",10,"5268",10,"5215",10,"5960",10,"5962",10,"6211",10,"4596",10,"4676",10,"4879",10,"9708",10,"9828",10,"10626",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151494",10,"14580",10,"300",10,"405",30,"",10,"14580",10,"300",10,"405",30,"",10,"14580",10,"300",10,"405",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"13548",10,"14196",10,"14880",10,"13548",10,"14196",10,"14880",10,"13548",10,"14196",10,"14880",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"5958",10,"6120",10,"6372",10,"3505",10,"2764",10,"3344",10,"6502",10,"5842",10,"6548",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151500",10,"14580",10,"300",10,"405",30,"",10,"14580",10,"300",10,"405",30,"",10,"14580",10,"300",10,"405",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"13548",10,"14196",10,"14880",10,"13548",10,"14196",10,"14880",10,"13548",10,"14196",10,"14880",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"5958",10,"6120",10,"6372",10,"3505",10,"2764",10,"3344",10,"6502",10,"5842",10,"6548",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151519",10,"14580",10,"300",10,"405",30,"",10,"14580",10,"300",10,"405",30,"",10,"14580",10,"300",10,"405",30,"",10,"15876",10,"300",10,"441",10,"15876",10,"300",10,"441",10,"15876",10,"300",10,"441",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"13548",10,"14196",10,"14880",10,"13548",10,"14196",10,"14880",10,"13548",10,"14196",10,"14880",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"5958",10,"6120",10,"6372",10,"3505",10,"2764",10,"3344",10,"6502",10,"5842",10,"6548",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151537",10,"7920",10,"220",30,"",30,"",10,"7920",10,"220",30,"",30,"",10,"7920",10,"220",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7920",10,"7920",10,"8256",10,"7920",10,"7920",10,"8256",10,"7920",10,"7920",10,"8256",10,"870",10,"1000",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",10,"3500",10,"3500",10,"3500",10,"2275",10,"2275",10,"2275",10,"2275",10,"2275",10,"2275",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151616",10,"8432",10,"360",30,"",30,"",10,"8432",10,"360",30,"",30,"",10,"8432",10,"360",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6084",10,"7655",10,"8992",10,"6084",10,"7655",10,"8992",10,"6084",10,"7655",10,"8992",10,"1116",10,"1185",10,"1185",30,"",30,"",30,"",30,"",30,"",30,"",10,"5598",10,"5598",10,"5598",10,"3618",10,"3618",10,"3618",10,"2817",10,"2817",10,"2817",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151625",10,"6804",10,"360",30,"",30,"",10,"6804",10,"360",30,"",30,"",10,"6804",10,"360",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6084",10,"6804",10,"7164",10,"6084",10,"6804",10,"7164",10,"6084",10,"6804",10,"7164",10,"1125",10,"1116",10,"1275",30,"",30,"",30,"",30,"",30,"",30,"",10,"5598",10,"5598",10,"5598",10,"1854",10,"1854",10,"1854",10,"2817",10,"2817",10,"2817",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151777",10,"19800",10,"610",10,"670",30,"",10,"19800",10,"610",10,"670",30,"",10,"19800",10,"610",10,"670",30,"",10,"19800",10,"640",10,"670",10,"19800",10,"640",10,"670",10,"19800",10,"640",10,"670",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"18060",10,"19470",10,"20410",10,"18060",10,"19470",10,"20410",10,"18060",10,"19470",10,"20410",10,"550",10,"550",10,"550",10,"6710",10,"6850",10,"7260",10,"1450",10,"1450",10,"1450",10,"4780",10,"4780",10,"4780",10,"3600",10,"3600",10,"3600",10,"3600",10,"3600",10,"3600",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151786",10,"19900",10,"0",10,"840",30,"",10,"19900",13,"0",10,"840",30,"",10,"19900",13,"0",10,"840",30,"",10,"12900",10,"0",30,"",10,"12900",13,"0",30,"",10,"12900",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"18240",10,"19060",10,"19900",10,"18240",10,"19060",10,"19900",10,"18240",10,"19060",10,"19900",10,"700",10,"700",10,"700",10,"6000",10,"6400",10,"6900",10,"1260",10,"1260",10,"3557",10,"2500",10,"2500",10,"5671",10,"1540",10,"1540",10,"4639",10,"3040",10,"3040",10,"4639",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151801",10,"17164",10,"0",10,"613",30,"",10,"17164",13,"0",10,"613",30,"",10,"17164",13,"0",10,"613",30,"",10,"12450",10,"0",10,"415",10,"12450",13,"0",10,"415",10,"12450",13,"0",10,"415",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"15204",10,"16184",10,"17164",10,"15204",10,"16184",10,"17164",10,"15204",10,"16184",10,"17164",10,"800",10,"800",10,"800",10,"5676",10,"5890",10,"6124",10,"1597",10,"2424",10,"1928",10,"5676",10,"5890",10,"6124",10,"1597",10,"2424",10,"1928",10,"3465",10,"3465",10,"1928",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151810",10,"11850",10,"320",10,"395",30,"",10,"11850",10,"320",10,"395",30,"",10,"11850",10,"320",10,"395",30,"",10,"7110",10,"380",10,"395",10,"7110",10,"380",10,"395",10,"7110",10,"380",10,"395",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10970",10,"11400",10,"11850",10,"10970",10,"11400",10,"11850",10,"10970",10,"11400",10,"11850",10,"820",10,"800",10,"800",30,"",30,"",30,"",30,"",30,"",30,"",10,"2765",10,"2530",10,"2530",10,"1114",10,"975",10,"980",10,"835",10,"835",10,"980",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151865",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"11125",10,"190",10,"370",10,"11125",10,"190",10,"370",10,"11125",10,"190",10,"370",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"11125",10,"190",10,"11125",10,"190",33,"",33,"",33,"",33,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151944",10,"6804",10,"360",30,"",30,"",10,"6804",10,"360",30,"",30,"",10,"6804",10,"360",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6084",10,"6444",10,"6804",10,"6084",10,"6444",10,"6804",10,"6084",10,"6444",10,"6804",10,"1200",10,"1200",10,"1275",30,"",30,"",30,"",30,"",30,"",30,"",10,"5598",10,"5598",10,"8220",10,"3618",10,"3618",10,"6730",10,"3618",10,"3618",10,"6730",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"151962",10,"7500",10,"50",30,"",30,"",10,"7500",10,"50",30,"",30,"",10,"7500",10,"50",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7100",10,"7550",10,"7550",10,"7100",10,"7550",10,"7550",10,"7100",10,"7550",10,"7550",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"6588",10,"6588",10,"6588",10,"3762",10,"3762",10,"3762",10,"2000",10,"2000",10,"2000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"152080",10,"32900",10,"507",10,"1371",30,"",10,"32900",10,"507",10,"1371",30,"",10,"32900",10,"507",10,"1371",30,"",10,"32800",10,"460",10,"1822",10,"32800",10,"460",10,"1822",10,"32800",10,"460",10,"1822",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"33670",10,"450",10,"33670",10,"450",10,"32800",10,"460",10,"32800",10,"460",33,"",33,"",33,"",33,"",10,"29512",10,"31542",10,"33407",10,"29512",10,"31542",10,"33407",10,"29512",10,"31542",10,"33407",10,"850",10,"850",10,"850",10,"7418",10,"8010",10,"8730",10,"1400",10,"1400",10,"1400",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"152099",10,"13860",10,"360",10,"462",30,"",10,"13860",10,"360",10,"462",30,"",10,"13860",10,"360",10,"462",30,"",10,"4920",10,"360",10,"273",10,"4920",10,"360",10,"273",10,"4920",10,"360",10,"273",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",33,"",10,"3114",10,"360",10,"3114",10,"360",33,"",33,"",33,"",33,"",10,"12600",10,"13200",10,"13860",10,"12600",10,"13200",10,"13860",10,"12600",10,"13200",10,"13860",10,"1000",10,"1500",10,"1500",10,"4800",10,"5030",10,"5400",10,"1000",10,"2400",10,"2700",10,"2800",10,"5600",10,"5800",10,"1000",10,"1500",10,"1750",10,"1000",10,"1500",10,"1750",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"152248",10,"4464",10,"477",10,"184",30,"",10,"4464",10,"477",10,"184",30,"",10,"10488",10,"477",10,"407",30,"",10,"4407",10,"288",10,"224",10,"4407",10,"288",10,"224",10,"9517",10,"288",10,"467",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4838",10,"5127",10,"5509",10,"4838",10,"5127",10,"5509",10,"10396",10,"11019",10,"11756",10,"950",10,"950",10,"1000",10,"0",10,"5764",10,"5996",10,"0",10,"3498",10,"3685",10,"6716",10,"6936",10,"7213",10,"5754",10,"3498",10,"3685",10,"4509",10,"3150",10,"3155",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"152266",10,"4491",10,"471",10,"186",30,"",10,"4491",10,"471",10,"186",30,"",10,"11124",10,"471",10,"434",30,"",10,"4992",10,"317",10,"226",10,"4992",10,"317",10,"226",10,"11407",10,"317",10,"498",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4901",10,"5195",10,"5567",10,"4901",10,"5195",10,"5567",10,"11523",10,"11817",10,"13008",10,"1058",10,"1358",10,"1677",30,"",30,"",30,"",30,"",30,"",30,"",10,"7342",10,"6968",10,"7107",10,"2530",10,"3024",10,"3000",10,"2530",10,"3024",10,"3000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"152318",10,"28530",10,"510",10,"831",30,"",10,"28530",10,"510",10,"831",30,"",10,"28530",10,"510",10,"831",30,"",10,"28530",10,"0",10,"831",10,"28530",13,"0",10,"831",10,"28530",13,"0",10,"831",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"26136",10,"27138",10,"29040",10,"26136",10,"27138",10,"29040",10,"26136",10,"27138",10,"29040",10,"1200",10,"1200",10,"1500",10,"7065",10,"7419",10,"7869",10,"1200",10,"1200",10,"1500",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
