unitid,line,efres01,efres02,efres03,efres04,efres05,centers
"141097","48","0","0","2","0","0","0"
"141097","49","0","0","2","0","0","0"
"141097","51","1","1","2","0","0","0"
"141097","61","0","0","1","0","0","0"
"141097","63","0","0","1","0","0","0"
"141097","64","4","3","25","0","0","0"
"141097","65","504","437","514","0","41",""
"141121","13","397","0","0","0","0","0"
"141121","65","397","0","0","0","0",""
"141158","12","4","1","0","0","0","0"
"141158","13","323","68","0","0","0","0"
"141158","65","327","69","0","0","0",""
"141167","12","4","0","2","0","0","0"
"141167","13","62","54","21","0","0","0"
"141167","65","66","54","23","0","0",""
"141185","1","6","6","0","0","0","0"
"141185","6","3","2","0","0","0","0"
"141185","8","1","1","1","0","0","0"
"141185","9","2","0","0","0","0","0"
"141185","12","29","22","8","0","0","0"
"141185","13","66","46","24","0","0","0"
"141185","17","1","1","0","0","0","0"
"141185","18","2","2","0","0","0","0"
"141185","19","1","0","0","0","0","0"
"141185","20","1","0","0","0","0","0"
"141185","23","1","1","1","0","0","0"
"141185","24","1","1","0","0","0","0"
"141185","26","3","2","0","0","0","0"
"141185","27","0","0","1","0","0","0"
"141185","28","1","0","0","0","0","0"
"141185","36","6","4","2","0","0","0"
"141185","37","6","6","3","0","0","0"
"141185","39","11","6","3","0","0","0"
"141185","42","16","11","2","0","0","0"
"141185","45","3","3","1","0","0","0"
"141185","47","2","2","0","0","0","0"
"141185","48","3","3","0","0","0","0"
"141185","50","2","2","0","0","0","0"
"141185","51","2","1","1","0","0","0"
"141185","53","0","0","1","0","0","0"
"141185","54","1","1","0","0","0","0"
"141185","56","0","0","1","0","0","0"
"141185","64","17","7","6","0","0","0"
"141185","65","187","130","55","0","0",""
"141228","1","8","1","1","0","0","0"
"141228","13","44","14","7","0","0","0"
"141228","65","52","15","8","0","0",""
"141237","1","1","1","0","0","0","0"
"141237","12","3","3","1","0","0","0"
"141237","13","563","228","0","0","0","0"
"141237","21","1","1","0","0","0","0"
"141237","22","1","1","0","0","0","0"
"141237","36","1","1","0","0","0","0"
"141237","37","1","1","0","0","0","0"
"141237","39","1","1","0","0","0","0"
"141237","51","1","1","0","0","0","0"
"141237","65","573","238","1","0","0",""
"141255","12","7","3","0","0","0","0"
"141255","13","244","98","0","0","0","0"
"141255","65","251","101","0","0","0",""
"141264","1","0","0","3","0","4","0"
"141264","5","0","0","2","0","1","0"
"141264","6","2","1","3","0","1","0"
"141264","8","0","0","2","0","0","0"
"141264","9","0","0","3","0","1","0"
"141264","12","119","113","99","0","22","0"
"141264","13","1119","1035","507","0","197","0"
"141264","17","2","2","2","0","0","0"
"141264","18","1","1","1","0","2","0"
"141264","20","0","0","2","0","0","0"
"141264","21","0","0","2","0","0","0"
"141264","22","1","1","0","0","0","0"
"141264","23","0","0","0","0","1","0"
"141264","24","2","2","3","0","0","0"
"141264","25","0","0","2","0","0","0"
"141264","26","0","0","4","0","0","0"
"141264","28","0","0","1","0","1","0"
"141264","29","0","0","2","0","0","0"
"141264","32","0","0","0","0","2","0"
"141264","33","0","0","1","0","0","0"
"141264","34","3","3","2","0","0","0"
"141264","36","2","2","0","0","0","0"
"141264","37","0","0","2","0","0","0"
"141264","39","2","2","2","0","1","0"
"141264","40","0","0","2","0","0","0"
"141264","41","0","0","2","0","0","0"
"141264","42","6","4","3","0","3","0"
"141264","45","2","2","7","0","2","0"
"141264","47","3","3","1","0","2","0"
"141264","48","0","0","4","0","5","0"
"141264","51","4","3","0","0","0","0"
"141264","53","0","0","3","0","0","0"
"141264","54","1","1","0","0","0","0"
"141264","55","0","0","2","0","0","0"
"141264","64","6","6","6","0","1","0"
"141264","65","1275","1181","675","0","246",""
"141307","1","0","0","1","0","0","0"
"141307","12","0","0","1","0","0","0"
"141307","13","167","111","47","0","0","0"
"141307","28","0","0","1","0","0","0"
"141307","65","167","111","50","0","0",""
"141325","1","6","6","1","0","0","0"
"141325","6","1","1","0","0","0","0"
"141325","12","37","37","1","0","0","0"
"141325","13","90","77","42","0","0","0"
"141325","22","1","1","0","0","0","0"
"141325","28","0","0","2","0","0","0"
"141325","33","1","1","0","0","0","0"
"141325","37","1","1","0","0","0","0"
"141325","42","1","1","0","0","0","0"
"141325","45","3","3","1","0","0","0"
"141325","47","7","7","1","0","0","0"
"141325","51","1","1","0","0","0","0"
"141325","64","6","6","3","0","0","0"
"141325","65","155","142","51","0","0",""
"141334","1","11","9","13","0","4","0"
"141334","6","1","1","1","0","2","0"
"141334","9","1","1","0","0","0","0"
"141334","12","6","5","11","0","3","0"
"141334","13","1426","1314","435","0","195","0"
"141334","17","2","2","1","0","0","0"
"141334","19","0","0","1","0","0","0"
"141334","21","0","0","1","0","0","0"
"141334","22","0","0","1","0","0","0"
"141334","24","1","1","0","0","0","0"
"141334","26","1","1","0","0","1","0"
"141334","28","1","1","0","0","0","0"
"141334","29","1","1","1","0","0","0"
"141334","34","2","2","0","0","0","0"
"141334","35","1","1","0","0","0","0"
"141334","36","0","0","0","0","1","0"
"141334","37","0","0","1","0","1","0"
"141334","39","0","0","1","0","1","0"
"141334","40","0","0","0","0","1","0"
"141334","41","0","0","1","0","0","0"
"141334","42","0","0","1","0","0","0"
"141334","45","1","1","0","0","2","0"
"141334","47","1","1","5","0","3","0"
"141334","48","2","2","3","0","0","0"
"141334","51","2","2","1","0","1","0"
"141334","55","1","1","2","0","0","0"
"141334","64","13","7","3","0","7","0"
"141334","65","1474","1353","483","0","222",""
"141361","12","11","11","0","0","0","0"
"141361","13","254","251","2","0","0","0"
"141361","37","11","11","0","0","0","0"
"141361","42","1","1","0","0","0","0"
"141361","45","1","1","0","0","0","0"
"141361","65","278","275","2","0","0",""
"141486","4","1","0","1","0","0","0"
"141486","6","18","9","18","0","0","0"
"141486","8","1","0","0","0","0","0"
"141486","12","0","0","1","0","0","0"
"141486","15","491","46","100","0","79","0"
"141486","16","0","0","1","0","0","0"
"141486","17","3","2","0","0","0","0"
"141486","18","0","0","1","0","0","0"
"141486","23","1","0","0","0","0","0"
"141486","25","2","2","2","0","0","0"
"141486","26","1","0","2","0","0","0"
"141486","27","1","1","0","0","0","0"
"141486","29","2","2","1","0","0","0"
"141486","33","1","1","1","0","0","0"
"141486","34","5","4","1","0","0","0"
"141486","36","1","1","5","0","0","0"
"141486","37","1","1","0","0","0","0"
"141486","39","2","2","1","0","0","0"
"141486","40","0","0","2","0","0","0"
"141486","42","1","1","1","0","0","0"
"141486","48","2","1","2","0","0","0"
"141486","51","1","0","1","0","0","0"
"141486","53","3","1","0","0","0","0"
"141486","57","0","0","1","0","0","0"
"141486","58","4","3","1","0","0","0"
"141486","59","3","2","1","0","0","0"
"141486","62","0","0","1","0","0","0"
"141486","64","4","1","2","0","0","0"
"141486","65","549","80","147","0","79",""
"141565","2","4","4","1","0","0","0"
"141565","6","8","6","14","0","0","0"
"141565","8","3","2","0","0","0","0"
"141565","9","2","1","1","0","0","0"
"141565","15","611","457","105","0","0","0"
"141565","16","2","2","1","0","0","0"
"141565","17","1","1","1","0","0","0"
"141565","19","0","0","1","0","0","0"
"141565","22","0","0","1","0","0","0"
"141565","25","3","2","3","0","0","0"
"141565","31","0","0","1","0","0","0"
"141565","33","1","1","0","0","0","0"
"141565","34","0","0","8","0","0","0"
"141565","35","1","1","0","0","0","0"
"141565","36","2","2","2","0","0","0"
"141565","37","1","1","0","0","0","0"
"141565","39","0","0","1","0","0","0"
"141565","40","1","1","2","0","0","0"
"141565","41","0","0","1","0","0","0"
"141565","44","1","0","0","0","0","0"
"141565","48","1","1","1","0","0","0"
"141565","50","2","1","1","0","0","0"
"141565","51","1","1","0","0","0","0"
"141565","53","1","0","2","0","0","0"
"141565","54","0","0","1","0","0","0"
"141565","55","0","0","1","0","0","0"
"141565","57","1","0","1","0","0","0"
"141565","59","0","0","1","0","0","0"
"141565","62","9","8","2","0","0","0"
"141565","64","9","1","5","0","0","0"
"141565","65","665","493","158","0","0",""
"141574","1","0","0","1","0","0","0"
"141574","2","2","2","0","0","3","0"
"141574","4","0","0","1","0","2","0"
"141574","6","12","12","23","2","35","0"
"141574","8","0","0","3","0","6","0"
"141574","9","0","0","3","0","3","0"
"141574","11","0","0","0","0","1","0"
"141574","12","1","0","2","0","5","0"
"141574","13","1","1","3","0","1","0"
"141574","15","1501","1457","1000","91","460","0"
"141574","16","1","1","0","0","2","0"
"141574","17","3","2","5","1","8","0"
"141574","18","1","1","1","1","0","0"
"141574","19","0","0","0","0","3","0"
"141574","20","0","0","0","0","1","0"
"141574","21","1","1","1","0","2","0"
"141574","22","1","1","0","0","0","0"
"141574","23","0","0","1","0","5","0"
"141574","24","1","1","2","0","1","0"
"141574","25","0","0","4","0","4","0"
"141574","26","1","1","1","0","3","0"
"141574","27","3","3","2","0","8","0"
"141574","29","1","0","1","0","5","0"
"141574","30","0","0","1","0","6","0"
"141574","31","1","0","0","0","0","0"
"141574","32","1","1","0","0","1","0"
"141574","33","2","2","0","0","0","0"
"141574","34","1","1","2","0","4","0"
"141574","35","1","0","1","0","1","0"
"141574","36","4","4","3","0","10","0"
"141574","37","1","1","1","0","3","0"
"141574","38","0","0","0","0","1","0"
"141574","39","4","4","3","0","6","0"
"141574","40","3","2","0","0","2","0"
"141574","41","1","1","4","0","7","0"
"141574","42","1","1","3","0","5","0"
"141574","44","0","0","2","0","1","0"
"141574","45","1","1","1","0","0","0"
"141574","46","0","0","0","0","1","0"
"141574","47","0","0","1","0","1","0"
"141574","48","2","2","3","1","5","0"
"141574","49","1","1","1","0","2","0"
"141574","50","0","0","0","0","1","0"
"141574","51","3","3","3","0","7","0"
"141574","53","6","6","3","0","9","0"
"141574","55","1","1","1","0","3","0"
"141574","56","0","0","0","0","1","0"
"141574","57","97","85","173","3","222","0"
"141574","58","2","2","0","1","1","0"
"141574","59","12","12","6","1","5","0"
"141574","62","1","0","0","1","1","0"
"141574","65","1676","1613","1266","102","864",""
"141635","2","4","2","1","0","0","0"
"141635","6","11","10","6","0","0","0"
"141635","8","4","2","0","0","0","0"
"141635","9","0","0","1","0","0","0"
"141635","13","2","1","0","0","0","0"
"141635","15","38","18","53","0","0","0"
"141635","17","4","2","1","0","0","0"
"141635","18","0","0","1","0","0","0"
"141635","24","2","1","0","0","0","0"
"141635","25","2","1","1","0","0","0"
"141635","26","1","0","0","0","0","0"
"141635","29","1","0","1","0","0","0"
"141635","34","3","2","1","0","0","0"
"141635","36","2","1","0","0","0","0"
"141635","41","3","2","1","0","0","0"
"141635","42","2","1","0","0","0","0"
"141635","45","2","1","0","0","0","0"
"141635","47","2","1","0","0","0","0"
"141635","48","0","0","1","0","0","0"
"141635","51","2","1","0","0","0","0"
"141635","53","10","5","0","0","0","0"
"141635","55","0","0","1","0","0","0"
"141635","62","2","1","0","0","0","0"
"141635","64","42","0","0","0","0","0"
"141635","65","139","52","69","0","0",""
"141644","1","3","0","2","0","0","0"
"141644","2","3","2","2","0","0","0"
"141644","4","6","3","4","0","1","0"
"141644","5","1","0","1","0","0","0"
"141644","6","29","15","31","0","0","0"
"141644","8","9","5","8","0","2","0"
"141644","9","4","2","3","0","1","0"
"141644","10","1","0","1","0","0","0"
"141644","11","0","0","1","0","0","0"
"141644","12","21","11","24","0","2","0"
"141644","13","18","5","12","0","0","0"
"141644","15","262","183","174","0","60","0"
"141644","16","1","0","1","0","1","0"
"141644","17","14","6","12","0","1","0"
"141644","18","11","5","7","0","0","0"
"141644","19","2","1","2","0","0","0"
"141644","20","1","0","0","0","0","0"
"141644","21","5","2","3","0","0","0"
"141644","22","3","1","3","0","0","0"
"141644","23","0","0","1","0","0","0"
"141644","24","2","0","2","0","0","0"
"141644","25","7","3","8","0","2","0"
"141644","26","16","5","15","0","2","0"
"141644","27","4","1","2","0","0","0"
"141644","28","5","0","3","0","1","0"
"141644","29","2","1","1","0","0","0"
"141644","30","2","0","2","0","0","0"
"141644","31","1","0","0","0","0","0"
"141644","32","3","2","1","0","0","0"
"141644","33","0","0","1","0","0","0"
"141644","34","4","2","6","0","2","0"
"141644","36","15","4","19","0","2","0"
"141644","37","9","2","11","0","2","0"
"141644","38","0","0","1","0","0","0"
"141644","39","16","2","18","0","2","0"
"141644","40","1","0","1","0","0","0"
"141644","41","11","5","10","0","0","0"
"141644","42","0","0","2","0","1","0"
"141644","45","2","1","5","0","0","0"
"141644","46","0","0","2","0","0","0"
"141644","47","5","1","6","0","1","0"
"141644","48","15","3","20","0","3","0"
"141644","49","1","0","1","0","0","0"
"141644","50","0","0","3","0","0","0"
"141644","51","7","2","8","0","1","0"
"141644","53","17","10","14","0","2","0"
"141644","55","3","0","3","0","0","0"
"141644","57","0","0","2","0","0","0"
"141644","58","2","1","3","0","0","0"
"141644","59","4","2","3","0","0","0"
"141644","60","1","0","0","0","0","0"
"141644","61","2","0","5","0","0","0"
"141644","62","15","5","5","0","1","0"
"141644","64","149","104","129","0","36","0"
"141644","65","715","397","604","0","126",""
"141662","57","132","0","0","0","0","0"
"141662","65","132","0","0","0","0",""
"141680","15","927","490","379","0","0","0"
"141680","39","1","0","0","0","0","0"
"141680","57","27","6","12","0","0","0"
"141680","59","1","1","1","0","0","0"
"141680","65","956","497","392","0","0",""
"141723","2","0","0","0","1","0","0"
"141723","6","0","0","0","1","0","0"
"141723","13","0","0","0","8","0","0"
"141723","53","0","0","0","1","0","0"
"141723","64","0","0","0","18","0","0"
"141723","65","0","0","0","29","0",""
"141778","57","3","0","0","0","0","0"
"141778","65","3","0","0","0","0",""
"141787","57","119","0","0","0","0","0"
"141787","65","119","0","0","0","0",""
"141796","1","1","0","1","0","0","0"
"141796","6","3","1","8","0","0","0"
"141796","13","0","0","1","0","0","0"
"141796","15","1258","802","665","0","0","0"
"141796","17","0","0","1","0","0","0"
"141796","25","1","1","1","0","0","0"
"141796","32","0","0","1","0","0","0"
"141796","33","0","0","1","0","0","0"
"141796","37","1","1","0","0","0","0"
"141796","39","3","2","1","0","0","0"
"141796","41","1","0","1","0","0","0"
"141796","42","1","0","1","0","0","0"
"141796","44","0","0","1","0","0","0"
"141796","55","1","1","0","0","0","0"
"141796","57","5","1","2","0","0","0"
"141796","59","6","3","6","0","0","0"
"141796","62","2","1","0","0","0","0"
"141796","64","0","0","2","0","0","0"
"141796","65","1283","813","693","0","0",""
"141802","5","1","1","0","0","0","0"
"141802","6","0","0","1","0","0","0"
"141802","15","226","156","57","0","0","0"
"141802","53","0","0","1","0","0","0"
"141802","57","2","2","0","0","0","0"
"141802","65","229","159","59","0","0",""
"141811","15","1112","746","435","0","0","0"
"141811","65","1112","746","435","0","0",""
"141839","15","7","1","128","0","0","0"
"141839","65","7","1","128","0","0",""
"141909","57","26","0","0","0","0","0"
"141909","65","26","0","0","0","0",""
"141936","57","132","0","0","0","0","0"
"141936","65","132","0","0","0","0",""
"141981","5","0","0","1","0","0","0"
"141981","6","0","0","1","0","0","0"
"141981","15","0","0","92","0","0","0"
"141981","26","0","0","1","0","0","0"
"141981","36","0","0","1","0","0","0"
"141981","65","0","0","96","0","0",""
"141990","2","1","0","0","0","0","0"
"141990","4","0","0","1","0","0","0"
"141990","6","3","2","0","0","0","0"
"141990","8","2","0","1","0","0","0"
"151032","65","176","58","109","0","0",""
"151041","12","1","0","0","0","0","0"
"151041","17","1","0","0","0","0","0"
"151041","18","263","80","15","0","0","0"
"151041","21","21","4","0","0","0","0"
"151041","65","286","84","15","0","0",""
"151050","17","3","0","0","0","0","0"
"151050","18","365","124","60","0","0","0"
"151050","21","13","2","0","0","0","0"
"151050","65","381","126","60","0","0",""
"151069","17","18","3","0","0","0","0"
"151069","18","470","108","24","0","0","0"
"151069","65","488","111","24","0","0",""
"151078","18","186","33","15","0","0","0"
"151078","39","10","2","0","0","0","0"
"151078","65","196","35","15","0","0",""
"151087","17","4","1","0","0","0","0"
"151087","18","659","109","0","0","0","0"
"151087","26","1","0","0","0","0","0"
"151087","65","664","110","0","0","0",""
"151096","18","133","32","5","0","0","0"
"151096","21","6","2","0","0","0","0"
"151096","39","1","0","0","0","0","0"
"151096","65","140","34","5","0","0",""
"151102","1","0","0","1","0","0","0"
"151102","6","2","2","1","0","1","0"
"151102","8","1","0","0","0","0","0"
"151102","12","1","1","4","0","0","0"
"151102","16","0","0","1","0","0","0"
"151102","17","1","0","4","0","1","0"
"151102","18","1458","1075","558","0","156","0"
"151102","19","0","0","1","0","0","0"
"151102","21","0","0","1","0","0","0"
"151102","24","1","1","1","0","1","0"
"151102","25","0","0","4","0","0","0"
"151102","26","5","4","11","0","2","0"
"151102","27","0","0","2","0","0","0"
"151102","29","0","0","3","0","0","0"
"151102","30","0","0","0","0","1","0"
"151102","31","1","1","0","0","0","0"
"151102","32","0","0","1","0","0","0"
"151102","35","1","1","0","0","0","0"
"151102","36","0","0","2","0","1","0"
"151102","37","1","0","2","0","0","0"
"151102","39","15","12","19","0","8","0"
"151102","40","1","1","5","0","0","0"
"151102","42","0","0","2","0","0","0"
"151102","48","0","0","8","0","0","0"
"151102","53","1","1","1","0","0","0"
"151102","55","0","0","0","0","1","0"
"151102","61","0","0","1","0","0","0"
"151102","64","7","4","7","0","2","0"
"151102","65","1496","1103","640","0","174",""
"151111","2","0","0","3","0","0","0"
"151111","5","1","1","1","0","0","0"
"151111","6","3","3","2","6","1","0"
"151111","8","0","0","0","1","0","0"
"151111","9","0","0","0","2","0","0"
"151111","11","0","0","1","2","0","0"
"151111","12","2","2","3","3","2","0"
"151111","13","1","1","0","1","1","0"
"151111","15","1","0","1","2","0","0"
"151111","17","7","7","3","10","6","0"
"151111","18","2620","1688","823","167","142","0"
"151111","19","0","0","0","1","1","0"
"151111","21","0","0","1","0","2","0"
"151111","25","0","0","1","1","2","0"
"151111","26","3","1","0","2","2","0"
"151111","27","0","0","0","1","2","0"
"151111","28","0","0","1","0","2","0"
"151111","29","0","0","1","1","0","0"
"151111","32","0","0","0","1","0","0"
"151111","34","1","1","0","1","0","0"
"151111","35","0","0","1","0","0","0"
"151111","36","2","1","3","2","1","0"
"151111","37","0","0","2","0","0","0"
"151111","38","0","0","1","0","0","0"
"151111","39","0","0","0","3","2","0"
"151111","42","0","0","0","0","1","0"
"151111","45","1","1","0","0","0","0"
"151111","46","0","0","0","0","1","0"
"151111","47","0","0","0","2","1","0"
"151111","48","0","0","3","0","2","0"
"151111","51","1","0","1","0","1","0"
"151111","53","0","0","1","0","0","0"
"151111","55","1","1","1","0","1","0"
"151111","61","1","1","0","0","2","0"
"151111","64","24","5","10","4","30","0"
"151111","65","2669","1713","864","213","205",""
"151120","12","0","0","0","0","1","0"
"151120","13","1","1","0","0","0","0"
"151120","17","1","0","0","0","0","0"
"151120","18","28","8","3","0","3","0"
"151120","21","0","0","1","0","0","0"
"151120","35","0","0","0","0","1","0"
"151120","37","0","0","0","0","1","0"
"151120","39","1","1","0","0","2","0"
"151120","48","0","0","1","0","0","0"
"151120","55","1","1","0","0","0","0"
"151120","64","0","0","2","0","0","0"
"151120","65","32","11","7","0","8",""
"151148","57","19","0","0","0","0","0"
"151148","65","19","0","0","0","0",""
"151263","1","1","0","0","0","0","0"
"151263","4","0","0","0","0","1","0"
"151263","8","0","0","0","0","1","0"
"151263","9","1","1","0","0","0","0"
"151263","12","0","0","0","0","1","0"
"151263","17","2","0","0","0","3","0"
"151263","18","317","38","63","0","87","0"
"151263","19","0","0","0","0","1","0"
"151263","21","6","0","0","0","0","0"
"151263","26","2","0","0","0","0","0"
"151263","27","1","0","0","0","0","0"
"151263","35","1","0","0","0","0","0"
"151263","36","0","0","0","0","1","0"
"151263","37","0","0","0","0","1","0"
"151263","39","11","0","0","0","5","0"
"151263","41","0","0","0","0","1","0"
"151263","42","0","0","0","0","2","0"
"151263","48","0","0","0","0","1","0"
"151263","53","1","0","0","0","0","0"
"151263","57","2","2","0","0","0","0"
"151263","62","2","0","0","0","0","0"
"151263","64","10","4","2","0","0","0"
"151263","65","357","45","65","0","105",""
"151290","9","7","7","0","0","0","0"
"151290","11","1","1","0","0","0","0"
"151290","17","12","11","1","0","0","0"
"151290","18","41","35","6","0","0","0"
"151290","21","2","2","0","0","0","0"
"151290","24","7","7","0","0","0","0"
"151290","25","2","2","0","0","0","0"
"151290","26","21","20","1","0","0","0"
"151290","27","2","2","0","0","0","0"
"151290","31","1","1","0","0","0","0"
"151290","34","9","9","0","0","0","0"
"151290","36","41","40","1","0","0","0"
"151290","39","12","12","0","0","0","0"
"151290","42","16","16","0","0","0","0"
"151290","51","8","8","0","0","0","0"
"151290","55","8","7","1","0","0","0"
"151290","61","1","1","0","0","0","0"
"151290","64","36","30","6","0","0","0"
"151290","65","227","211","16","0","0",""
"151306","9","0","0","1","0","0","0"
"151306","12","0","0","1","0","0","0"
"151306","17","7","6","28","0","0","0"
"151306","18","1120","852","357","0","7","0"
"151306","21","6","3","31","0","0","0"
"151306","27","1","1","0","0","0","0"
"151306","36","1","1","0","0","0","0"
"151306","37","1","1","0","0","0","0"
"151306","38","1","1","0","0","0","0"
"151306","39","1","1","0","0","0","0"
"151306","47","0","0","1","0","0","0"
"151306","48","0","0","1","0","0","0"
"151306","51","0","0","1","0","0","0"
"151306","57","1","0","0","0","0","0"
"151306","64","2","2","7","0","0","0"
"151306","65","1141","868","428","0","7",""
"151324","1","0","0","0","0","2","0"
"151324","2","2","2","1","0","0","0"
"151324","4","1","1","0","0","0","0"
"151324","5","1","0","0","0","1","0"
"151324","6","2","1","3","1","4","0"
"151324","8","0","0","1","0","0","0"
"151324","9","2","2","2","0","0","0"
"151324","11","1","1","0","0","0","0"
"151324","12","3","3","6","0","1","0"
"151324","13","2","0","1","0","0","0"
"151324","15","0","0","1","0","1","0"
"151324","16","0","0","0","0","1","0"
"151324","17","134","118","60","0","33","0"
"151324","18","2417","2094","363","15","230","0"
"151324","19","2","2","2","0","2","0"
"151324","20","0","0","0","0","1","0"
"151324","21","1","1","4","0","6","0"
"151324","22","3","0","1","0","1","0"
"151324","23","2","2","1","0","2","0"
"151324","24","5","4","1","0","0","0"
"151324","25","3","2","0","0","1","0"
"151324","26","5","5","8","0","3","0"
"151324","27","1","1","1","0","3","0"
"151324","29","5","5","5","0","4","0"
"151324","30","0","0","0","0","1","0"
"151324","31","0","0","1","0","1","0"
"151324","32","0","0","1","0","0","0"
"151324","33","1","1","1","0","0","0"
"151324","34","8","8","1","0","3","0"
"151324","35","2","2","0","0","0","0"
"151324","36","13","13","6","0","11","0"
"151324","37","1","0","0","0","1","0"
"151324","39","5","3","7","0","10","0"
"151324","40","0","0","1","0","2","0"
"151324","41","0","0","0","0","1","0"
"151324","42","4","4","2","0","5","0"
"151324","45","2","2","3","0","0","0"
"151324","47","0","0","1","0","1","0"
"151324","48","5","4","6","0","2","0"
"151324","49","0","0","1","0","2","0"
"151324","51","2","2","2","0","5","0"
"151324","55","3","2","1","0","6","0"
"151324","61","1","1","1","0","1","0"
"151324","63","1","1","0","0","0","0"
"151324","64","42","6","63","0","65","0"
"151324","65","2682","2293","559","16","413",""
"151333","15","1","0","0","0","0","0"
"151333","18","526","284","139","0","1","0"
"151333","26","0","0","1","0","0","0"
"151333","36","0","0","1","0","0","0"
"151333","47","0","0","1","0","0","0"
"151333","64","1","0","0","0","0","0"
"151333","65","528","284","142","0","1",""
"151342","2","0","0","1","0","0","0"
"151342","6","0","0","2","0","0","0"
"151342","12","0","0","2","0","0","0"
"151342","13","0","0","1","0","0","0"
"151342","17","1","1","1","0","0","0"
"151342","18","617","407","209","0","101","0"
"151342","20","0","0","1","0","0","0"
"151342","26","9","5","20","0","9","0"
"151342","37","0","0","1","0","0","0"
"151342","45","0","0","1","0","0","0"
"151342","50","1","0","0","0","0","0"
"151342","64","8","0","1","0","7","0"
"151342","65","636","413","240","0","117",""
"151351","1","1","1","0","0","7","0"
"151351","2","1","1","1","0","1","0"
"151351","4","4","4","3","1","7","0"
"151351","5","2","2","0","0","3","0"
"151351","6","15","15","6","6","58","0"
"151351","8","8","7","3","0","11","0"
"151351","9","21","21","1","2","12","0"
"151351","10","6","6","2","0","2","0"
"151351","11","1","1","1","1","5","0"
"151351","12","48","48","3","2","18","0"
"151351","13","12","12","3","1","11","0"
"151351","15","7","7","0","0","2","0"
"151351","16","0","0","0","0","3","0"
"151351","17","493","488","48","22","57","0"
"151351","18","3581","3508","360","62","145","0"
"151351","19","5","5","2","4","13","0"
"151351","20","12","12","0","1","13","0"
"151351","21","71","70","12","5","35","0"
"151351","22","3","3","1","1","6","0"
"151351","23","2","2","1","0","4","0"
"151351","24","22","21","2","2","19","0"
"151351","25","16","15","5","2","29","0"
"151351","26","107","106","17","22","51","0"
"151351","27","11","11","1","0","14","0"
"151351","28","0","0","1","0","1","0"
"151351","29","78","77","7","2","21","0"
"151351","30","0","0","0","0","1","0"
"151351","31","8","8","0","2","8","0"
"151351","32","1","1","0","0","1","0"
"151351","33","2","2","2","2","4","0"
"151351","34","79","78","9","3","15","0"
"151351","35","4","4","0","0","6","0"
"151351","36","78","77","8","10","56","0"
"151351","37","7","7","2","3","17","0"
"151351","38","0","0","0","0","6","0"
"151351","39","247","243","15","5","84","0"
"151351","40","10","10","3","0","6","0"
"151351","41","3","3","0","0","8","0"
"151351","42","49","46","5","5","32","0"
"151351","44","1","1","0","0","7","0"
"151351","45","2","2","1","0","7","0"
"151351","46","2","2","0","0","3","0"
"151351","47","16","16","3","0","12","0"
"151351","48","13","12","1","1","30","0"
"151351","49","1","1","0","1","8","0"
"151351","50","1","1","0","1","2","0"
"151351","51","19","17","2","4","24","0"
"151351","53","3","3","0","1","10","0"
"151351","54","5","4","0","0","4","0"
"151351","55","40","38","7","8","18","0"
"151351","56","2","2","0","1","3","0"
"151351","57","1","1","1","0","2","0"
"151351","59","0","0","1","0","0","0"
"151351","61","3","3","2","0","5","0"
"151351","64","67","29","11","4","223","0"
"151351","65","5191","5054","553","187","1150",""
"151360","2","1","1","0","0","0","0"
"151360","17","0","0","2","0","2","0"
"151360","18","789","472","121","0","39","0"
"151360","48","1","1","0","0","0","0"
"151360","64","1","0","0","0","0","0"
"151360","65","792","474","123","0","41",""
"151379","8","0","0","1","0","0","0"
"151379","18","924","567","91","0","15","0"
"151379","21","8","3","6","0","1","0"
"151379","39","1","1","0","0","0","0"
"151379","47","1","1","0","0","0","0"
"151379","64","8","4","0","0","0","0"
"151379","65","942","576","98","0","16",""
"151388","16","1","1","0","0","0","0"
"151388","18","362","160","45","0","0","0"
"151388","39","7","1","3","0","1","0"
"151388","64","1","0","0","0","0","0"
"151388","65","371","162","48","0","1",""
"151519","57","875","0","0","0","0","0"
"151519","65","875","0","0","0","0",""
"151759","18","69","10","24","0","0","0"
"151759","39","7","3","1","0","0","0"
"151759","65","76","13","25","0","0",""
"151777","17","5","4","4","0","0","0"
"151777","18","273","266","27","0","2","0"
"151777","19","2","2","0","0","0","0"
"151777","20","1","1","0","0","0","0"
"151777","26","8","8","2","0","0","0"
"151777","39","25","23","1","0","0","0"
"151777","41","0","0","1","0","0","0"
"151777","64","0","0","1","0","4","0"
"151777","65","314","304","36","0","6",""
"151786","8","1","1","0","0","0","0"
"151786","12","1","1","0","0","0","0"
"151786","17","4","4","0","0","0","0"
"151786","18","221","192","79","0","0","0"
"151786","21","1","1","0","0","0","0"
"151786","26","1","1","0","0","0","0"
"151786","39","9","9","0","0","0","0"
"151786","54","1","1","0","0","0","0"
"151786","59","1","1","0","0","0","0"
"151786","64","18","12","3","0","0","0"
"151786","65","258","223","82","0","0",""
"151801","6","1","1","0","0","0","0"
"151801","8","1","1","0","0","0","0"
"151801","12","2","2","0","0","0","0"
"151801","13","0","0","1","0","0","0"
"151801","17","2","2","4","0","0","0"
"151801","18","158","104","48","0","21","0"
"151801","19","3","2","1","0","0","0"
"151801","20","1","1","0","0","0","0"
"151801","21","1","1","1","0","0","0"
