unitid,"xa013",a013,"xa023",a023,"xa043",a043,"xa053",a053,"xa063",a063,"xa073",a073,"xa083",a083,"xa093",a093,"xa103",a103,"xa113",a113,"xa123",a123,"xa133",a133,"xa143",a143,"xa153",a153,"xa163",a163,"xj013",j013,"xj023",j023,"xj033",j033,"xj043",j043,"xj053",j053,"xj063",j063,"xj073",j073,"xj083",j083,"xb013",b013,"xb023",b023,"xb033",b033,"xb043",b043,"xb063",b063,"xb073",b073,"xb083",b083,"xb093",b093,"xb103",b103,"xb113",b113,"xb123",b123,"xb133",b133,"xbline15",bline15,"xb163",b163,"xbline18",bline18,"xb193",b193,"xbline21",bline21,"xbother",bother,"xb223",b223,"xb234",b234,"xb244",b244,"xb254",b254,"xb274",b274,"xe013",e013,"xe023",e023,"xe033",e033,"xe043",e043,"xe053",e053,"xe063",e063,"xe073",e073,"xg01",g01,"xg02",g02,"xg03",g03,"xg04",g04,"xg05",g05,fha,"xh011",h011,"xh012",h012,"xh021",h021,"xh022",h022,"xk014",k014,"xk025",k025,"xk035",k035
"109350",10,"2108462",10,"1757",10,"18137226",10,"10345358",10,"3679968",10,"6394603",10,"0",10,"668527",10,"0",10,"0",10,"4902856",10,"0",10,"0",10,"0",10,"46238757",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"18644828",10,"135531",10,"779946",10,"2338182",10,"4130010",10,"4600880",10,"4140157",10,"4688341",10,"0",10,"0",10,"39457875",10,"3550457",10,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"43008332",10,"23827340",10,"4956110",10,"0",10,"28783450",10,"3284169",10,"154842",10,"1190626",10,"0",10,"48954",10,"9750",10,"4688341",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"342692",13,"0",10,"413934",13,"0",10,"1650000",10,"54000000",10,"9000000"
"109819",10,"4676474",10,"268520",10,"31481469",10,"34168712",10,"16129595",10,"20407141",10,"2722810",10,"902791",10,"0",10,"76845",10,"6829122",10,"0",10,"10633939",10,"0",10,"128297418",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"39305975",10,"0",10,"338947",10,"10855812",10,"10243243",10,"25320989",10,"7452218",10,"14089619",10,"3041542",10,"6287519",10,"116935864",10,"12705235",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"129641099",10,"58467678",10,"12327797",10,"0",10,"70795475",10,"11075306",10,"384579",10,"2104861",10,"0",10,"511825",10,"13048",10,"14089619",10,"61232592",10,"7474413",10,"1344157",10,"67362848",10,"3077162","1",10,"4053929",10,"4491816",10,"3187604",10,"4039929",10,"7898296",10,"197380124",10,"37463643"
"109907",10,"395281",10,"0",10,"6538388",10,"0",10,"1155565",10,"1567453",10,"3105365",10,"48289",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"12810341",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4042920",10,"26713",10,"398688",10,"1090753",10,"1883496",10,"1847253",10,"618673",10,"1183847",10,"56202",10,"700000",10,"11848545",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"11848545",10,"6331821",10,"1362314",10,"0",10,"7694135",10,"965257",10,"30169",10,"147004",10,"0",10,"41417",10,"0",10,"1183847",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"153250",10,"153250",10,"255957",10,"255957",10,"133962",10,"33892580",10,"10305436"
"110246",10,"3878498",10,"73041",10,"29426618",10,"10591724",10,"8195323",10,"12539107",10,"129314",10,"392953",13,"0",10,"45392",10,"3799040",13,"0",10,"3665018",13,"0",10,"72736028",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"24508021",10,"0",10,"896689",10,"4074894",10,"10060112",10,"9802644",10,"6423916",10,"7315197",10,"7567779",13,"0",10,"70649252",10,"1487810",10,"174000",13,"0",13,"0",13,"0",13,"0",10,"201419",10,"72338481",10,"32365152",10,"7439289",10,"0",10,"39804441",10,"6154000",10,"265981",10,"765902",10,"129314",13,"0",13,"0",10,"7315197",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"585757",10,"600294",10,"544623",10,"544623",10,"11478177",10,"37633584",10,"10871973"
"110334",10,"3718840",10,"0",10,"23787522",10,"17911508",10,"7217027",10,"6714764",10,"233383",10,"752486",10,"0",10,"0",10,"4473943",10,"0",10,"2488568",10,"0",10,"67298041",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"24108634",10,"0",10,"859035",10,"6205851",10,"7652965",10,"5873324",10,"4643294",10,"3747392",10,"0",10,"732612",10,"53823107",10,"1404821",10,"68000",10,"0",10,"0",10,"0",10,"0",10,"68000",10,"55295928",10,"32404093",10,"6866940",10,"0",10,"39271033",10,"2833421",10,"252146",10,"431274",10,"0",10,"230551",13,"0",10,"3747392",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"2156412",13,"0",13,"0"
"110398",10,"14136712",10,"0",10,"14473820",10,"0",10,"413338",10,"0",10,"0",10,"1053673",10,"459782",10,"152277",10,"3948301",10,"0",10,"1405173",10,"0",10,"36043076",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"11587189",10,"0",10,"160736",10,"3546691",10,"2642359",10,"6079354",10,"1549563",10,"4760734",10,"74861",10,"368940",10,"30770427",10,"4987584",10,"1756431",10,"0",13,"0",10,"0",13,"0",10,"0",10,"35758011",10,"15418347",10,"2171176",10,"0",10,"17589523",10,"0",10,"0",10,"0",10,"0",10,"653125",10,"4107609",10,"4760734",10,"2653565",10,"0",10,"272485",10,"2381080",10,"245251","1",10,"11685928",10,"21112152",10,"12485551",10,"20493360",10,"5088532",10,"84400000",10,"20875300"
"110422",10,"43511780",13,"0",10,"133191006",13,"0",10,"17118481",10,"7176009",13,"0",10,"21649855",10,"247238",10,"924089",10,"48114505",13,"0",10,"13041300",13,"0",10,"284974263",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"90506854",10,"13487763",10,"3859754",10,"29359132",10,"27438198",10,"31280895",10,"15803734",10,"24094052",10,"3076445",10,"911190",10,"239818017",10,"41652374",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"281470391",10,"133273249",10,"19745531",10,"0",10,"153018780",10,"7939171",10,"725147",10,"7636349",13,"0",10,"830335",10,"6963050",10,"24094052",10,"6476793",10,"46868497",10,"384814",10,"52960476",10,"273243","1",10,"80959209",10,"80959209",10,"93590139",10,"93590139",10,"9781975",10,"506538046",10,"593363333"
"110486",10,"15189805",13,"0",10,"49980658",13,"0",10,"6175868",10,"2548504",13,"0",10,"10816962",13,"0",10,"625169",10,"7204120",13,"0",10,"857659",13,"0",10,"93398745",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"33603736",13,"0",10,"101163",10,"9790851",10,"6466654",10,"12293689",10,"6639855",10,"12709773",10,"822060",10,"-30673",10,"82397108",10,"8501103",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"90898211",10,"47645973",10,"5438086",10,"0",10,"53084059",10,"5543499",10,"154393",10,"4326818",13,"0",10,"592651",10,"2092412",10,"12709773",10,"1620000",13,"0",10,"30000",10,"1590000",10,"102230","1",10,"5420552",10,"5420552",10,"5224330",10,"5224330",10,"906760",10,"142556975",10,"13205900"
"110495",10,"14086010",13,"0",10,"49385741",13,"0",10,"9337874",10,"5017366",13,"0",10,"10981850",13,"0",13,"0",10,"6925266",13,"0",10,"945627",13,"0",10,"96679734",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"28310142",10,"2587362",10,"403605",10,"11762172",10,"6000824",10,"13936789",10,"8651125",10,"12442693",10,"638807",13,"0",10,"84733519",10,"7754112",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"92487631",10,"45344540",10,"6736335",10,"0",10,"52080875",10,"5467697",10,"145263",10,"4416036",13,"0",13,"0",10,"2413697",10,"12442693",10,"850000",13,"0",10,"40000",10,"810000",10,"56577","1",10,"2084696",10,"2084696",10,"2768819",10,"2768819",10,"363150",10,"175421106",10,"11013122"
"110501",10,"3704655",13,"0",10,"266608017",13,"0",10,"34378",10,"1936596",13,"0",10,"3164854",10,"206351",13,"0",10,"40197669",13,"0",10,"32586059",13,"0",10,"348438579",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"3620485",13,"0",13,"0",10,"72053600",10,"2815595",10,"53756005",10,"3485989",10,"5522333",10,"87708672",10,"2283909",10,"231246588",10,"45535075",13,"0",13,"0",13,"0",13,"0",13,"0",10,"10000",10,"276791663",10,"35391602",10,"37166071",10,"0",10,"72557673",13,"0",13,"0",10,"5232126",13,"0",13,"0",10,"290207",10,"5522333",10,"31528583",10,"49460000",10,"884250",10,"80104333",10,"1509984","1",10,"3694346",10,"3694346",10,"3697136",10,"3697136",10,"9744353",10,"35298153",10,"15356685"
"110510",10,"36405720",13,"0",10,"81837688",13,"0",10,"14970146",10,"5341658",13,"0",10,"15817761",13,"0",10,"80841",10,"13900133",13,"0",10,"5245932",13,"0",10,"173599879",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"69234110",10,"504132",10,"4291540",10,"11544661",10,"11497882",10,"23330440",10,"8821407",10,"23278366",10,"1091455",13,"0",10,"153593993",10,"14750618",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"168344611",10,"81423040",10,"11915699",10,"0",10,"93338739",10,"11856904",10,"293553",10,"9377074",13,"0",10,"1132260",10,"618575",10,"23278366",10,"2885000",10,"12810000",10,"60000",10,"15635000",10,"694632","2",31,"",31,"",31,"",31,"",10,"6783250",10,"292876279",10,"22570785"
"110529",10,"45292721",13,"0",10,"127067826",13,"0",10,"24170140",10,"6925104",13,"0",10,"9628844",13,"0",10,"8266595",10,"32322590",13,"0",10,"19332561",13,"0",10,"273006381",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"95867625",10,"3197335",10,"119809",10,"32810591",10,"17509964",10,"34956028",10,"11961588",10,"28884461",10,"-10623399",10,"-252419",10,"214431583",10,"37680466",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"252112049",10,"116830347",10,"17377984",10,"0",10,"134208331",10,"14921241",10,"717549",10,"11682500",13,"0",13,"0",10,"1563171",10,"28884461",10,"23812639",13,"0",10,"212875",10,"23599764",10,"1279636","1",13,"0",13,"0",10,"13772736",10,"13772736",10,"7796102",10,"442560927",10,"37354912"
"110538",10,"39840650",13,"0",10,"109010846",13,"0",10,"20952328",10,"14319611",13,"0",10,"11086628",10,"2662",10,"375721",10,"29224432",13,"0",10,"7426693",13,"0",10,"232239571",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"74937515",10,"3804315",10,"14257706",10,"25044628",10,"17331045",10,"23312285",10,"12862892",10,"25436814",10,"2995910",13,"0",10,"199983110",10,"30344447",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"230327557",10,"106694017",10,"16922964",10,"0",10,"123616981",10,"11650894",10,"631140",10,"8880291",13,"0",10,"868937",10,"3405552",10,"25436814",10,"32664230",13,"0",10,"775125",10,"31889105",10,"1445787","1",10,"25382454",10,"25382454",10,"23433553",10,"23433553",10,"8006370",10,"279125014",10,"42258843"
"110547",10,"28237841",13,"0",10,"62024381",13,"0",10,"15400663",10,"7195326",13,"0",10,"2446570",13,"0",10,"25723",10,"5950501",13,"0",10,"4105571",13,"0",10,"125386576",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"41461256",10,"4216852",10,"80629",10,"16985582",10,"12566837",10,"18550511",10,"6396558",10,"18928510",10,"1660953",10,"687810",10,"121535498",10,"4306066",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"125841564",10,"65101834",10,"9210051",10,"0",10,"74311885",10,"8927180",10,"263320",10,"7495766",13,"0",10,"465820",10,"1776424",10,"18928510",10,"20940000",13,"0",10,"7865000",10,"13075000",10,"1010167","1",10,"2979619",10,"2979619",10,"2898023",10,"2898023",10,"10984513",10,"203873809",10,"12014876"
"110556",10,"42926000",13,"0",10,"126631000",13,"0",10,"32214000",10,"12384000",13,"0",10,"13447000",10,"46000",13,"0",10,"41984000",13,"0",10,"5085000",13,"0",10,"274717000",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"92750000",10,"2276000",10,"12642000",10,"29458000",10,"12871000",10,"17943000",10,"14070000",10,"42172000",10,"2138000",10,"15000",10,"226335000",10,"52360000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"278695000",10,"119035362",10,"17691994",10,"0",10,"136727356",10,"17133067",10,"402392",10,"13679209",13,"0",13,"0",10,"10957332",10,"42172000",10,"4620000",13,"0",10,"80000",10,"4540000",10,"260210","1",10,"50804024",10,"50804024",10,"61052660",10,"61052660",10,"2566357",10,"490102826",10,"33675094"
"110565",10,"71828331",13,"0",10,"135580211",13,"0",10,"22318808",10,"8269140",13,"0",10,"6870319",13,"0",13,"0",10,"30517026",13,"0",10,"7325499",13,"0",10,"282709334",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"95393800",10,"8437603",10,"1198419",10,"20737616",10,"25021253",10,"40140473",10,"18308369",10,"33076697",10,"3399906",10,"4767093",10,"250481229",10,"37543934",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"288025163",10,"132998736",10,"18657536",10,"0",10,"151656272",10,"15548231",10,"803525",10,"12917655",13,"0",10,"824464",10,"2982822",10,"33076697",10,"14553000",10,"21060572",10,"426700",10,"35186872",10,"772840","1",10,"7056303",10,"7056303",10,"7510973",10,"7510973",10,"5015280",10,"670880212",10,"24718563"
"110574",10,"46802122",13,"0",10,"88893298",13,"0",10,"16307508",10,"3125795",13,"0",10,"4669409",10,"33947",10,"644327",10,"9603372",13,"0",10,"6684401",13,"0",10,"176764179",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"64662706",10,"2877895",10,"811929",10,"19562685",10,"13173201",10,"22492028",10,"19755800",10,"19038932",10,"671237",13,"0",10,"163046413",10,"12496953",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"175543366",10,"77096675",10,"11210372",10,"0",10,"88307047",10,"6542321",10,"400492",10,"6101182",13,"0",13,"0",10,"5994937",10,"19038932",10,"4957000",13,"0",10,"188300",10,"4768700",10,"271071","1",10,"371832",10,"371832",10,"381924",10,"381924",10,"3824748",10,"254526171",10,"14021415"
"110583",10,"94872047",13,"0",10,"161252760",13,"0",10,"46392117",10,"11710664",13,"0",10,"8388615",13,"0",10,"541056",10,"39446238",13,"0",10,"11850231",13,"0",10,"374453728",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"140966118",10,"11412546",10,"4438454",10,"28057740",10,"36984500",10,"48708308",10,"24633948",10,"39951323",10,"3128809",13,"0",10,"338281746",10,"38419726",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"376701472",10,"178952815",10,"28679596",10,"0",10,"207632411",10,"18509950",10,"1030336",10,"15966464",13,"0",10,"1642906",10,"2801667",10,"39951323",10,"36676654",13,"0",10,"10693394",10,"25983260",10,"1843019","1",10,"4339514",10,"4339514",10,"4034631",10,"4034631",10,"11295794",10,"786772841",10,"51892890"
"110592",10,"48091512",13,"0",10,"115369215",13,"0",10,"36579957",10,"9942668",13,"0",10,"5095065",13,"0",10,"3254631",10,"11424439",13,"0",10,"2895353",13,"0",10,"232652840",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"76012124",13,"0",10,"2078842",10,"22576149",10,"18517470",10,"26809494",10,"14549958",10,"32131443",10,"3698593",13,"0",10,"196374073",10,"35106885",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"231480958",10,"105749696",10,"16642742",10,"0",10,"122392438",10,"15946846",10,"794577",10,"14263463",13,"0",10,"661579",10,"464978",10,"32131443",10,"30449746",13,"0",10,"12435225",10,"18014521",10,"1498580","2",31,"",31,"",31,"",31,"",10,"12660913",10,"387583520",10,"28596736"
"110608",10,"69408494",13,"0",10,"161000187",13,"0",10,"76740542",10,"14572831",13,"0",10,"16044661",13,"0",10,"11963509",10,"13684679",13,"0",10,"7003744",13,"0",10,"370418647",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"110395372",10,"3207505",10,"1465892",10,"37476290",10,"34764263",10,"41897836",10,"20089323",10,"47757964",10,"7606402",10,"39423124",10,"344083971",10,"16618434",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"360702405",10,"144800705",10,"17862923",10,"0",10,"162663628",10,"22723630",10,"732638",10,"17234341",13,"0",13,"0",10,"7067355",10,"47757964",10,"96183238",13,"0",10,"26256117",10,"69927121",10,"4930932","1",10,"25601084",10,"25601084",10,"25601084",10,"25601084",10,"6028678",10,"709710562",10,"41672103"
"110617",10,"62191277",13,"0",10,"139178306",13,"0",10,"32708619",10,"34272755",13,"0",10,"11340352",10,"255647",10,"7295639",10,"38790801",13,"0",10,"10964245",13,"0",10,"336997641",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"104583267",10,"8580802",10,"37986183",10,"26912522",10,"19860267",10,"27194291",10,"14569631",10,"34457172",10,"3701640",10,"33859",10,"277879634",10,"43274780",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"321154414",10,"153069711",10,"20441814",10,"0",10,"173511525",10,"16209396",10,"782509",10,"12674966",13,"0",13,"0",10,"4790301",10,"34457172",10,"33920000",13,"0",10,"6145000",10,"27775000",10,"1832178","1",10,"8621063",10,"8621063",10,"8930675",10,"8930675",10,"1521898",10,"509706042",10,"75363477"
"110635",10,"245024000",10,"1537000",10,"499622000",10,"0",10,"255011000",10,"68180000",10,"1461000",10,"160431000",10,"40272000",10,"29200000",10,"90220000",10,"0",10,"38360000",10,"0",10,"1429318000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"399971000",10,"333426000",10,"45545000",10,"106976000",10,"78059000",10,"94421000",10,"74863000",10,"118258000",10,"27681000",10,"29330000",10,"1308530000",10,"65580000",10,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"1374110000",10,"678412000",10,"115772000",10,"0",10,"794184000",10,"15582000",10,"14384000",10,"20295000",10,"0",10,"13807000",10,"54190000",10,"118258000",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",10,"0",10,"0",10,"0",10,"37263934",10,"2096712043",10,"556579307"
"110644",10,"143543000",10,"3076000",10,"440731000",10,"0",10,"176319000",10,"75574000",10,"6512000",10,"72449000",10,"8546000",10,"148784000",10,"73462000",10,"708849000",10,"15358000",10,"0",10,"1873203000",10,"0",10,"8981000",10,"0",10,"699868000",10,"0",10,"0",10,"0",10,"708849000",10,"346246000",10,"296468000",10,"46352000",10,"108117000",10,"41513000",10,"67656000",10,"71033000",10,"59073000",10,"23618000",10,"75002000",10,"1135078000",10,"65714000",13,"0",10,"649022000",13,"0",10,"0",13,"0",10,"0",10,"1849814000",10,"605457000",10,"98880000",10,"0",10,"704337000",10,"13351000",10,"5896000",10,"11525000",10,"7000",10,"2594000",10,"25700000",10,"59073000",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",13,"0",10,"0",13,"0",10,"50066050",10,"1846217568",10,"706496452"
"110653",10,"116015000",10,"0",10,"226791000",10,"0",10,"127729000",10,"19779000",10,"2006000",10,"51879000",10,"1827000",10,"98772000",10,"56217000",10,"290191000",10,"20478000",13,"0",10,"1011684000",10,"0",10,"8527000",10,"0",10,"281664000",10,"0",10,"0",10,"0",10,"290191000",10,"286744000",10,"133212000",10,"13923000",10,"87209000",10,"30504000",10,"35971000",10,"29121000",10,"48066000",10,"26578000",10,"23903000",10,"715231000",10,"42776000",13,"0",10,"263117000",13,"0",13,"0",13,"0",10,"0",10,"1021124000",10,"396006000",10,"67509000",10,"0",10,"463515000",10,"12931000",10,"4341000",10,"11949000",10,"25000",10,"1674000",10,"17146000",10,"48066000",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",13,"0",10,"0",13,"0",10,"14393876",10,"1267985443",10,"310550761"
"110662",10,"245637000",10,"0",10,"642514000",10,"0",10,"389023000",10,"40287000",10,"27579000",10,"199603000",10,"23542000",10,"278763000",10,"215899000",10,"741713000",10,"36059000",10,"0",10,"2840619000",10,"0",10,"16476000",10,"0",10,"725237000",10,"0",10,"0",10,"0",10,"741713000",10,"726198000",10,"441054000",10,"41558000",10,"250329000",10,"48865000",10,"99111000",10,"95548000",10,"119243000",10,"40422000",10,"10055000",10,"1872383000",10,"190873000",13,"0",10,"761823000",13,"0",10,"0",13,"0",10,"0",10,"2825079000",10,"1086554000",10,"161240000",10,"0",10,"1247794000",10,"19842000",10,"17703000",10,"17930000",10,"222000",10,"14967000",10,"48579000",10,"119243000",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",13,"0",10,"0",13,"0",10,"65586655",10,"3382180333",10,"704407730"
"110671",10,"70286000",10,"746000",10,"151252000",10,"0",10,"41320000",10,"18721000",10,"3271000",10,"16353000",10,"545000",10,"3281000",10,"33739000",10,"0",10,"5300000",10,"0",10,"344814000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"102929000",10,"69378000",10,"8033000",10,"24519000",10,"21963000",10,"34151000",10,"17633000",10,"36078000",10,"11314000",10,"13984000",10,"339982000",10,"27460000",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"367442000",10,"174454000",10,"30824000",10,"0",10,"205278000",10,"12050000",10,"1430000",10,"14049000",10,"16000",10,"599000",10,"7934000",10,"36078000",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",13,"0",10,"0",13,"0",10,"17719157",10,"647407048",10,"126119471"
"110680",10,"121556000",10,"0",10,"299735000",10,"0",10,"379454000",10,"22079000",10,"3339000",10,"109045000",10,"2808000",10,"140496000",10,"78668000",10,"426165000",10,"18122000",10,"0",10,"1601467000",10,"0",10,"9465000",10,"0",10,"416700000",10,"0",10,"0",10,"0",10,"426165000",10,"284386000",10,"411334000",10,"9543000",10,"156296000",10,"35414000",10,"69092000",10,"48040000",10,"56236000",10,"41971000",10,"8626000",10,"1120938000",10,"60960000",13,"0",10,"370956000",13,"0",10,"0",13,"0",10,"0",10,"1552854000",10,"551327000",10,"118913000",10,"0",10,"670240000",10,"11429000",10,"12687000",10,"8180000",10,"0",10,"8096000",10,"15844000",10,"56236000",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",13,"0",10,"0",13,"0",10,"32296253",10,"1835618341",10,"735857501"
"110699",10,"24094000",10,"0",10,"220465000",10,"0",10,"316276000",10,"23415000",10,"72891000",10,"151569000",10,"17294000",10,"74181000",10,"17441000",10,"749193000",10,"37341000",10,"0",10,"1704160000",10,"0",10,"15943000",10,"0",10,"733250000",10,"0",10,"0",10,"0",10,"749193000",10,"143599000",10,"385710000",10,"38850000",10,"187800000",10,"9374000",10,"61646000",10,"41293000",10,"36550000",10,"16865000",10,"240178000",10,"1161865000",10,"14572000",13,"0",10,"743884000",13,"0",13,"0",13,"0",10,"0",10,"1920321000",10,"618729000",10,"89341000",10,"0",10,"708070000",10,"27000",10,"15170000",10,"1393000",10,"104000",10,"8406000",10,"11450000",10,"36550000",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",13,"0",10,"0",13,"0",10,"58408329",10,"1282350287",10,"458229261"
"110705",10,"94900000",10,"0",10,"202692000",10,"0",10,"92327000",10,"11922000",10,"624000",10,"25045000",10,"1357000",10,"3028000",10,"59886000",10,"0",10,"14262000",10,"0",10,"506043000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"149320000",10,"91866000",10,"5370000",10,"37903000",10,"39078000",10,"31837000",10,"27259000",10,"40742000",10,"13199000",10,"7037000",10,"443611000",10,"51694000",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"495305000",10,"240892000",10,"44985000",10,"0",10,"285877000",10,"9608000",10,"3348000",10,"9555000",10,"0",10,"1161000",10,"17070000",10,"40742000",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",13,"0",10,"0",13,"0",10,"27526707",10,"657100549",10,"253470858"
"110714",10,"80750000",10,"0",10,"121062000",10,"0",10,"44528000",10,"9577000",10,"415000",10,"16285000",10,"1488000",10,"1142000",10,"50868000",10,"0",10,"8743000",10,"0",10,"334858000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"102394000",10,"49524000",10,"17394000",10,"28600000",10,"27701000",10,"24800000",10,"20791000",10,"26827000",10,"7598000",10,"3648000",10,"309277000",10,"43049000",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"352326000",10,"162438000",10,"30146000",10,"0",10,"192584000",10,"6666000",10,"1872000",10,"8401000",10,"0",10,"843000",10,"9045000",10,"26827000",10,"0",10,"0",10,"0",10,"0",10,"0","2",10,"0",13,"0",10,"0",13,"0",10,"18354930",10,"512217385",10,"125751924"
"111188",10,"3108714",13,"0",10,"13963101",13,"0",10,"499199",10,"203926",13,"0",10,"1681450",13,"0",10,"190500",10,"4257487",13,"0",10,"493041",13,"0",10,"24397418",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"6260755",13,"0",13,"0",10,"923332",10,"6133527",10,"5594631",10,"1121031",10,"885016",10,"65482",13,"0",10,"20983774",10,"1985132",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"22968906",10,"11773626",10,"1515433",10,"0",10,"13289059",10,"407157",10,"76730",10,"239631",13,"0",13,"0",10,"161498",10,"885016",31,"",31,"",31,"",31,"",31,"","1",10,"621867",10,"621867",10,"815477",10,"815477",10,"22501",10,"37927959",10,"7998329"
"111434",10,"1306517",10,"7315",10,"1732008",10,"0",10,"1144077",10,"12767",10,"0",10,"492040",10,"2418",10,"34025",10,"1445708",10,"0",10,"431426",10,"0",10,"6608301",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8222454",10,"0",10,"52206",10,"1128179",10,"3944246",10,"1176562",10,"15214",10,"596984",10,"608347",10,"0",10,"15744192",10,"1167102",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16911294",10,"11359228",10,"1798251",10,"0",10,"13157479",10,"389639",10,"112750",10,"12767",10,"0",10,"81828",10,"0",10,"596984",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"322780",10,"41410",10,"356209",10,"356209",10,"3535557",10,"10673810",10,"5609561"
"111461",10,"2413672",10,"14795",10,"19997795",10,"10568727",10,"2002870",10,"6556039",10,"166142",10,"87869",10,"0",10,"617120",10,"534991",10,"0",10,"1528084",10,"0",10,"44488104",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"18753287",10,"268298",10,"559874",10,"3055081",10,"4464147",10,"6884808",10,"3188546",10,"1572910",10,"3974604",10,"0",10,"42721555",10,"3288178",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"46009734",10,"27144303",10,"0",10,"4128379",10,"31272682",10,"1407406",10,"90796",10,"74708",10,"0",10,"0",10,"0",10,"1572910",10,"75000",10,"15550000",10,"280000",10,"15345000",10,"661129","2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"62055729",10,"7669862"
